date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-05-10,29.08,29.46,27.98,28.62,11395201,-1506484.2,,,,,,,,,,,,-0.3119,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,11395201.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,28.8,28.97,27.6,28.49,5410703,113290.4553,,,,,,,,,,,,-0.2263,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5984498.0,,,,,,29.455,,,,,,,,,,,1.3699,,,,,
2024-05-24,28.77,30.23,28.62,29.68,7346287,2440375.1572,,,,,,,,,,,,0.5652,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,13330785.0,,,,,,27.6,,,,,,,,,,,1.74,,,,,
2024-05-31,30.6,32.49,28.89,31.41,10369078,6583336.7699,,,,,,,,,,,,0.2252,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,23699863.0,,,,,,27.6,,,,,,,,,,,3.5973,,,,,
2024-06-07,32.28,32.63,29.82,31.47,7964221,7960394.5898,,,,,,,,,,,,-0.2888,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,31664084.0,,,,,,27.6978,,,,,,,,,,,2.805,,,,,
2024-06-14,31.4,33.28,30.85,30.86,9579646,-1540406.5871,,,,,,,,,,,,-0.2222,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,22084438.0,,,,,,27.8458,,,,,,,,,,,2.43,,,,,
2024-06-21,30.88,31.74,30.42,31.53,4094665,1251410.4583,,,,,,,,,,,,0.4924,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,26179103.0,,,,,,28.0631,,,,,65.593,62.4464,,,,,1.32,,,,,
2024-06-28,31.55,34.11,30.61,33.94,12096454,12172780.3555,,,,,,,,,,,,0.6829,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,38275557.0,,,,,,28.2718,,,,,72.1941,96.7416,,,,,3.5,,,,,
2024-07-05,34.23,34.53,32.75,33.85,9274281,14361093.8499,,,,,,,,,,,,-0.2135,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,29001276.0,,,,,,28.5637,,,73.1219,81.5784,81.5784,85.5473,,,,,1.78,,,,,
2024-07-12,33.85,35.34,33.41,34.96,6974608,18589224.0882,6867009.5413,,,,,,,,,,,0.5751,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,35975884.0,,,,,,28.9217,,,81.7648,91.5218,91.5218,92.2764,,,,,1.93,,,,,
2024-07-19,35.07,37.16,34.59,37.0,6212917,24028548.31,8612351.118,,,,,,,,,,,0.751,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8.38,,42188801.0,,,29.2802,,,29.371,,,88.3056,91.8166,91.8166,97.6261,,,,,2.57,,,,,
2024-07-26,37.05,37.25,33.86,35.19,4988070,22954421.1419,8201645.7443,,,,,,,,,,,-0.5487,,,,,32.25,,,,,,,,,,0,,,,,,,,,,,,,,6.7,,37200731.0,,,23.517,,,29.9941,,,89.8771,86.2928,86.2928,68.9759,,,,,3.39,,,,,
2024-08-02,35.23,36.57,32.72,32.93,6387397,17263831.0873,5477383.4609,,,,,,,,,,,-0.5974,,,,,32.3546,,,,,,,,,,0,,,,,,,,,,,,,,3.25,,30813334.0,,,10.9501,,,30.6471,,,78.3962,57.0793,57.0793,4.6358,,,,,3.85,,,,,
2024-08-09,31.36,34.1,30.56,33.51,6292803,21459033.0873,5199805.5758,,,,,,,,,,,0.6073,,,,,32.5324,32.3886,,,,,,,,,0,,,,,,,,,,,32.745,32.425,,2.1,,37106137.0,,,6.6858,,,37.25,,,60.8693,39.2358,39.2358,44.0957,,,,,3.54,32.7129,,,-38.7565,33.4836
2024-08-16,33.36,35.89,32.67,35.14,4416469,23818140.7519,5364166.5547,,,,7.1429,78.5714,71.4286,2.6459,,,,0.5528,,39.951,,41.3255,32.9335,32.7554,,,,,,,,,0,33.6617,,,,,,,,,73.2949,32.745,32.425,12.9794,3.67,7.5295,41522606.0,31.2626,,11.6619,1.2278,69.9755,37.1831,,,45.1263,39.0639,39.0639,68.4604,,,,,3.22,33.2579,,,-21.8653,33.8505
2024-08-23,35.24,36.9,33.05,35.63,10880571,27520361.0142,6121732.8063,,,,0.0,71.4286,71.4286,2.7319,,,,0.1013,,41.8318,,45.2153,33.3484,33.1387,,,,,,,,,0,33.8661,,,,,,,,,79.3759,33.34,32.935,11.5914,4.77,7.6674,52403177.0,30.7248,,15.4569,1.2506,70.9159,37.1169,,,47.0267,62.7803,62.7803,75.7848,,,,,3.85,33.7396,,,-18.7717,34.2206
