date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2021-06-18,26.47,26.47,16.32,19.68,2021477,,,,,,,,,,,,,,,,,,,
2021-06-25,18.61,25.99,18.61,24.79,786590,,,,,,,,,,,,,,,,16.32,,,
2021-07-02,24.55,25.99,22.77,25.4,972375,,,,,,,,,,,,,,,,16.4167,,,
2021-07-09,25.5,27.91,25.0,27.79,1420511,,,,,,,,,,,,,,,,16.5124,,,
2021-07-16,27.61,28.48,25.98,26.75,1507629,,,,,,,,,,,,,,,,16.7404,,,
2021-07-23,26.32,30.65,25.53,30.51,1768320,,,,,,,,,,,,,,,,17.0926,,,
2021-07-30,30.21,32.43,26.78,32.43,1430748,,,,,,,,26.7643,,,,,,,,17.6349,,,26.7643
2021-08-06,32.73,35.93,30.02,30.47,619047,,,,,,,,27.6907,,,,,,,,18.3746,,,28.3057
2021-08-13,30.75,33.71,30.42,30.51,945692,,,,,,,,28.3955,,,,,,,,19.4279,,,29.1229
2021-08-20,30.51,32.0,26.38,28.43,1061209,,,,,,,,28.4042,,,,,,,,20.4181,,,29.5557
2021-08-27,28.92,34.69,28.13,33.14,552689,,,,,,,,29.5881,,,,,13.46,68.3943,,21.3488,,,30.32
2021-09-03,33.07,35.73,30.64,31.28,630699,,,,,,,,30.0111,,,,,6.49,26.1799,,22.2237,,,30.9671
2021-09-10,31.55,33.98,26.04,27.72,831923,,,,,,,,29.4383,,,,,2.32,9.1339,,23.046,,,30.5686
2021-09-17,27.95,34.94,26.8,27.39,2846084,,,,,,28.3064,,28.9262,,,,,-0.4,-1.4394,,23.8191,28.3064,,29.8486
2021-09-24,26.98,28.79,20.48,20.7,766469,,5.545,,,,27.2922,,26.8697,,,,77.7347,-6.05,-22.6168,51.4143,35.93,28.3793,,28.4529
2021-10-01,20.49,25.19,20.23,22.36,759655,,5.5032,,,,26.6346,,25.7423,,,,73.9573,-8.15,-26.7126,53.7092,35.7755,28.2057,,27.2886
2021-10-08,22.65,24.42,20.53,21.31,350611,,5.388,,,,25.9247,,24.6342,,,,71.2585,-11.12,-34.2892,52.035,35.4646,27.9136,,26.2714
2021-10-15,21.2,22.94,18.27,21.13,237954,,5.3367,,,,25.2854,,23.7581,,,,67.728,-9.34,-30.6531,51.7372,35.1599,27.4379,,24.5557
2021-10-22,20.99,25.1,20.54,22.76,327618,,5.2808,,,,24.9487,,23.5086,,,,64.8777,-7.75,-25.4015,54.288,34.6532,27.1529,,23.3386
2021-10-29,22.58,24.82,21.35,24.35,262740,,5.1515,18.2779,26.445,34.6121,24.8688,,23.719,,,,60.1341,-4.08,-14.351,56.6925,34.1617,26.7129,,22.8571
2021-11-05,24.82,28.06,24.12,27.31,275006,,5.065,19.269,26.8265,34.384,25.1943,,24.6167,,,,55.2325,-5.83,-17.592,60.8238,33.685,26.3471,,22.8457
2021-11-12,27.79,29.51,21.89,22.48,385881,,5.2475,18.9643,26.711,34.4577,24.8324,,24.0825,,,,50.2795,-8.8,-28.133,52.0914,33.2225,25.7764,,23.1
2021-11-19,22.27,22.7,17.54,17.88,541157,,5.2416,17.6921,26.335,34.9779,23.9054,,22.5319,,,,53.931,-9.84,-35.4978,45.4055,32.7739,24.8743,,22.46
2021-11-26,17.88,19.72,16.63,17.66,342159,,5.0875,16.4317,25.8285,35.2253,23.0727,,21.3139,,,,59.4035,-9.73,-35.5239,45.1073,32.1644,24.105,,21.9386
2021-12-03,18.03,18.29,14.39,16.04,523115,,5.0027,14.9903,25.293,35.5957,22.135,,19.9954,,,,54.1511,-4.66,-22.5121,42.8745,31.3877,22.8836,,21.2114
2021-12-10,16.41,19.99,15.89,19.71,386107,,4.9384,14.4685,24.753,35.0375,21.8117,,19.9241,,,,51.3551,-2.65,-11.8515,49.03,30.3678,22.0571,,20.7757
2021-12-17,19.93,21.14,16.7,20.02,1535281,,4.9032,14.2875,24.1325,33.9775,21.5728,,19.9481,,,,63.3308,-1.29,-6.0535,49.5247,29.4091,21.5071,,20.1571
2021-12-23,19.51,22.61,18.18,21.44,660463,9.2764,4.8698,14.2192,23.681,33.1428,21.5551,,20.321,,,,46.4332,0.31,1.4671,51.8312,28.508,21.0821,,19.3186
2021-12-31,22.03,22.03,19.25,19.73,541759,8.9832,4.7205,14.0779,23.142,32.2061,21.3117,,20.1733,,,,48.6009,-3.03,-13.3128,48.9315,27.6609,21.0129,,18.9257
2022-01-07,19.36,20.85,17.93,18.5,460684,9.0905,4.5919,13.7074,22.6455,31.5836,20.9368,,19.755,,,,51.5362,-5.85,-24.0246,46.899,26.8646,20.7371,,19.0143
2022-01-14,18.13,19.68,15.42,15.76,489779,9.8484,4.5682,13.7563,21.7765,29.7967,20.2466,,18.7562,,,,51.3288,-11.55,-42.2922,42.6492,26.1162,20.3407,,18.7429
2022-01-21,15.33,15.76,13.79,13.98,463394,10.9374,4.3826,13.4667,20.9115,28.3563,19.411,,17.5622,,,,50.6806,-8.5,-37.8114,40.1066,25.4126,19.83,,18.4486
2022-01-28,13.8,16.89,13.25,14.55,379105,11.5219,4.3295,13.0064,20.253,27.4996,18.7629,,16.8091,,,,50.0341,-3.33,-18.6242,41.3131,24.599,19.2436,,17.7114
