date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-04-19,1.08,1.12,0.67,0.7,1408487,-30890985.3319,-2815591.3857,,,,100.0,50.0,-50.0,1.3175,0.5322,1.5455,2.5588,-0.8361,-124.7563,-44.8533,,33.6102,1.4704,1.6422,,,,,,,,,0,1.2467,,,,,,,,,34.4562,1.1975,1.4457,23.6698,-0.635,186.8805,45345902.0,11.7613,,-47.3881,0.4669,27.5734,3.8191,1.5455,,3.3705,2.359,2.359,4.4174,0.0,0.0,,,0.4485,1.3746,,,-97.8362,1.2257
2024-04-26,0.65,1.68,0.53,1.09,88458913,-33285512.4398,-3399905.3354,,,-1.1238,100.0,42.8571,-57.1429,1.3055,0.6374,1.455,2.2726,0.383,-83.6891,-38.808,,21.6712,1.4119,1.5686,2.3946,,,,,,,,0,1.2434,,,,,,,,,65.5007,1.1975,1.3756,22.0939,-0.29,119.7673,133804815.0,14.2235,-46.9295,-21.0145,0.8134,30.596,3.3469,1.455,,7.7047,17.688,17.688,48.6465,33.3333,100.0,,,1.1489,1.3423,,,-66.9075,1.1988
2024-05-03,0.97,1.19,0.96,1.0,4917377,-36563763.7731,-4372940.5267,,,-0.8448,92.8571,35.7143,-57.1429,1.2285,0.6897,1.381,2.0723,0.1316,-92.8496,-39.4442,0.7191,21.6712,1.3485,1.4928,2.2913,,,,,,,,0,1.2367,,,,,,,,,64.4534,1.1975,1.3756,21.7839,-0.5,122.8502,128887438.0,14.0239,-40.4736,-33.3333,0.7519,30.2779,2.8964,1.381,,17.1131,31.2923,31.2923,40.813,63.1586,89.4757,,,0.228,1.297,,,-72.2364,1.1622
2024-05-10,0.98,1.37,0.84,1.13,30244509,-33710508.2071,-3465606.2861,28.352,,-0.7399,85.7143,28.5714,-57.1429,1.1786,0.7802,1.3205,1.8608,0.283,-76.5837,-37.2248,0.7319,17.7489,1.3149,1.4444,2.2053,,,,,,,,0,1.2356,,,,,,,,,69.6873,1.1975,1.3756,21.0448,-0.37,104.3017,159131947.0,14.7004,-37.719,-24.6667,0.8968,31.3876,2.518,1.3205,,32.0587,47.1959,47.1959,52.1281,96.4919,100.0,,,0.53,1.2488,,,-64.539,1.1461
2024-05-17,1.07,1.11,0.95,0.97,3536215,-36362669.4571,-3623238.4685,27.5947,,-0.4602,78.5714,21.4286,-57.1429,1.1073,0.8043,1.2695,1.7347,-0.625,-105.0926,-38.5217,0.7089,17.7489,1.2619,1.3812,2.1138,,,,,,,,0,1.2278,,,,,,,,,68.0151,1.1975,1.3756,20.7868,-0.72,114.1526,155595732.0,14.5202,-28.1,-42.6036,0.7239,30.7391,2.2001,1.2695,,40.7341,43.7143,43.7143,38.2018,90.8248,82.9988,,,0.18,1.1964,,33.49,-74.0127,1.1099
2024-05-24,0.96,0.99,0.9,0.93,1614757,-37039825.6184,-3573797.8245,26.9517,,-0.3867,71.4286,14.2857,-57.1429,1.0346,0.7736,1.2358,1.698,-0.3226,-118.229,-38.8939,0.6853,18.5926,1.2102,1.3205,2.0258,,,,,,,,0,1.2164,,,,,,,,,66.8801,1.1975,1.3756,21.0142,-0.4538,111.7048,153980975.0,14.4251,-25.5019,-32.8841,0.6712,30.553,1.933,1.2358,,44.1611,41.5731,41.5731,34.3894,69.2644,24.7943,,,0.0899,1.1425,,34.2133,-76.6061,1.0714
2024-05-31,0.93,1.15,0.8,1.02,2111789,-36496794.1612,-3055898.6589,26.0648,,-0.351,64.2857,7.1429,-57.1429,0.9857,0.758,1.2113,1.6646,0.2571,-89.684,-36.9814,0.6952,14.5355,1.181,1.2804,1.9513,,,,,,,,0,1.2083,,,,,,,,,66.4736,1.1975,1.3756,20.4526,-0.22,96.6382,156092764.0,15.2614,-24.6344,-17.7419,0.68,31.5093,1.7087,1.2113,,40.7833,37.0626,37.0626,38.5965,69.2644,100.0,,,0.35,1.0921,,35.9994,-71.0522,1.0497
2024-06-07,0.99,1.16,0.97,0.98,1622220,-37915595.6365,-3017658.6824,25.2227,,-0.3104,57.1429,0.0,-57.1429,0.9289,0.7336,1.1934,1.6532,-0.0421,-66.1468,-37.3577,0.6989,14.275,1.1503,1.2406,1.8795,,,,,,,,0,1.1981,,,,,,,,,63.186,1.1975,1.2905,20.1383,-0.238,94.5885,154470544.0,15.107,-22.9742,-19.5082,0.6547,31.3211,1.5203,1.1934,,37.8692,34.9719,34.9719,31.9298,68.3726,80.3234,,,0.1898,1.0543,,39.4062,-70.314,1.0275
2024-06-14,1.0,1.08,0.96,1.03,729433,-37795038.2625,-2689323.2838,24.4556,,-0.2721,50.0,0.0,-50.0,0.8711,0.7178,1.1784,1.639,0.2504,-64.8397,-36.2509,0.7187,14.4845,1.1318,1.2126,1.8166,14.8281,,0.0349,0.0991,,,,0,1.1862,,,,,,,0.0133,0.2237,83.5576,1.0425,1.2556,20.0155,-0.105,84.5698,155199977.0,14.9508,-21.0089,-9.2511,0.6095,31.8745,1.362,1.1784,,38.9485,44.811,44.811,63.9066,93.4411,100.0,,,0.1198,1.0296,,36.8477,-65.567,1.0167
2024-06-21,1.02,1.05,0.94,0.97,551674,-38081298.5962,-2401603.1556,23.7736,,-0.2404,42.8571,0.0,-42.8571,0.8166,0.696,1.1638,1.6316,-0.4829,-71.0666,-36.962,0.7236,14.9074,1.1066,1.1799,1.7537,15.7527,,0.062,-0.0636,,,,0,1.1767,-0.6842,0.2078,-0.892,-0.2404,0.2851,-0.5255,0.0144,0.2311,88.1262,0.9725,1.1056,19.9877,-0.1024,84.3943,154648303.0,14.8016,-19.3461,-9.5701,0.7012,31.519,1.2291,1.1638,,42.4171,47.4683,47.4683,46.5685,84.4725,73.094,,,0.1085,1.0151,,39.2853,-62.0071,1.0038
2024-06-28,0.98,1.0,0.91,0.95,487680,-38137904.3104,-2083582.8163,23.1937,,-0.2158,35.7143,35.7143,0.0,0.7647,0.675,1.1443,1.6136,-0.3549,-76.0181,-37.1749,0.7272,15.6545,1.0825,1.1492,1.6942,16.608,,-0.0501,-0.1071,,,,0,1.1699,-0.6431,0.1991,-0.8422,-0.2158,0.2088,-0.4246,0.0155,0.2383,89.0787,0.9625,1.1056,20.1173,0.245,80.4917,154160623.0,14.6713,-17.9453,34.7518,0.7661,31.4125,1.1174,1.1443,,47.6657,50.7178,50.7178,41.6782,63.2034,16.5163,,,0.0896,1.0041,,36.2166,-63.539,0.9925
2024-07-05,0.97,1.35,0.95,1.14,1839099,-38217865.1365,-1789509.0479,21.8606,,-0.1923,28.5714,28.5714,0.0,0.7388,0.6756,1.1323,1.589,0.4224,-6.9898,-31.993,0.7812,4.531,1.0913,1.148,1.6531,17.223,,-0.0384,0.0371,,,,0,1.1697,-0.5883,0.2031,-0.7914,-0.1923,0.1598,-0.3521,0.0167,0.2473,89.8004,0.9225,1.1056,19.2958,0.05,64.8072,155999722.0,17.623,-16.2277,4.5872,0.9344,34.0035,0.5311,1.1323,,48.3372,46.8253,46.8253,52.2293,63.2034,100.0,,,0.4025,0.9981,,40.5169,-47.0015,1.0093
2024-07-12,1.27,1.47,1.09,1.39,1746565,-37199035.5532,-1182350.4527,20.3668,,-0.1306,21.4286,21.4286,0.0,0.7135,0.6856,1.1268,1.568,0.3125,59.4974,-25.2865,0.8903,0.9462,1.1373,1.1803,1.6336,17.5731,,-0.0147,0.032,,,,0,1.1742,-0.5188,0.2181,-0.7369,-0.1306,0.1538,-0.2844,0.0179,0.2587,90.5146,1.0475,1.1056,18.5189,0.39,51.328,157746287.0,18.1717,-11.0634,39.0,1.2247,37.3567,0.5393,1.1268,,52.4712,59.8705,59.8705,85.7041,72.1721,100.0,,,0.384,1.0049,,47.3257,-25.2415,1.0602
2024-07-19,1.37,1.57,1.37,1.43,1200683,-37678587.6223,-979065.7355,19.0593,,-0.1057,14.2857,14.2857,0.0,0.6768,0.693,1.1233,1.5536,0.3003,129.5243,-24.1992,0.9911,2.062,1.1823,1.2136,1.6185,17.8345,,0.0001,0.0718,,,,0,1.1823,-0.4552,0.2253,-0.6806,-0.1057,0.1393,-0.245,0.0191,0.2705,91.447,1.0675,1.1056,18.1103,0.3,47.3265,158946970.0,18.8729,-8.9299,26.5487,1.3364,37.9004,0.5579,1.1233,,59.6467,72.2441,72.2441,78.7989,100.0,100.0,,,0.1998,1.0228,,44.7247,-21.7599,1.114
2024-07-26,1.4,1.55,1.39,1.51,578815,-37389361.1151,-714871.2139,17.8452,,-0.0701,7.1429,7.1429,0.0,0.6398,0.7263,1.1143,1.5022,0.6879,153.363,-21.9201,1.0946,2.062,1.2327,1.2531,1.6105,18.1456,,0.024,0.0682,,,,0,1.2253,-0.3939,0.2294,-0.6232,-0.0701,0.1397,-0.2098,0.0205,0.2829,92.1916,1.2181,1.1056,17.7723,0.54,42.3741,159525785.0,18.5207,-5.8898,55.6701,2.1418,39.0399,0.5883,1.1143,,72.4198,85.1447,85.1447,90.9311,100.0,100.0,,,0.1599,1.0509,,50.9711,-14.7968,1.1751
2024-08-02,1.49,1.55,1.41,1.55,415140,-36974221.1151,-409713.3446,16.7178,,-0.0463,0.0,0.0,0.0,0.6041,0.7056,1.1228,1.54,0.4286,165.4925,-20.7273,1.1896,2.062,1.2815,1.2927,1.606,18.6072,,0.0036,0.173,,,,0,1.2508,-0.3381,0.2281,-0.5662,-0.0463,0.1297,-0.176,0.0218,0.2955,78.9643,1.2381,1.1849,17.465,0.6238,38.9772,159940925.0,18.2004,-3.8509,67.3505,1.422,39.6364,0.6177,1.1228,,82.0794,88.8494,88.8494,96.8183,100.0,100.0,,1.421,0.14,1.0834,,53.9631,-2.5721,1.2338
2024-08-09,1.45,1.52,1.22,1.29,475318,-37227724.0484,-328289.3911,15.8588,22.1054,-0.0177,28.5714,78.5714,50.0,0.5846,0.7047,1.1253,1.5459,-0.5333,89.8919,-25.8085,1.2027,4.6915,1.2828,1.2923,1.5826,19.2987,,0.1084,0.4254,,,,0,1.2521,-0.3113,0.2039,-0.5152,-0.0177,0.1258,-0.1434,0.0233,0.3055,85.7665,1.2381,1.1849,19.1516,0.27,45.3151,159465607.0,17.4351,-1.4742,26.4706,1.29,37.0957,0.6463,1.1253,,83.5442,76.6385,76.6385,42.1662,66.6667,0.0,,1.4149,0.33,1.1227,-2.6836,50.788,-36.3471,1.2534
2024-08-16,1.3,1.34,1.13,1.24,354174,-37210858.6198,-259768.829,15.2834,21.439,0.0138,21.4286,71.4286,50.0,0.5578,0.7047,1.1263,1.5479,-0.2857,42.0334,-26.7805,1.2016,7.8035,1.2762,1.2853,1.5572,20.3234,,0.3104,0.4084,,,,0,1.252,-0.2907,0.1796,-0.4703,0.0138,0.1255,-0.1117,0.0247,0.3148,59.0279,1.2381,1.1849,19.8155,0.258,44.9846,159111433.0,16.9468,1.1592,26.2729,1.0973,36.6098,0.674,1.1263,,73.3844,54.6653,54.6653,25.0114,33.3333,0.0,,1.3906,0.21,1.1678,-2.4919,50.7607,-42.8423,1.2637
2024-08-23,1.26,1.34,1.19,1.26,287641,-37230034.6865,-214223.8177,14.7491,20.8504,0.0431,14.2857,64.2857,50.0,0.5287,0.707,1.1325,1.5581,0.0,49.5682,-26.069,1.2065,7.8035,1.2737,1.282,1.5352,21.7494,,0.4029,0.0744,,,,0,1.2523,-0.2697,0.1605,-0.4302,0.0431,0.1232,-0.0802,0.0262,0.3243,73.0289,1.2381,1.1849,19.3976,0.23,41.9588,159399074.0,16.5894,3.6345,22.3301,1.299,36.9655,0.7008,1.1325,,54.6713,32.71,32.71,30.9524,3.9178,11.7535,,1.3774,0.15,1.2182,-2.3092,51.8404,-40.2442,1.2755
2024-08-30,1.3,1.45,1.22,1.28,362518,-37403330.5899,-231256.4807,13.9127,19.9887,0.0764,7.1429,57.1429,50.0,0.5073,0.7138,1.143,1.5723,-0.087,64.1923,-25.3117,1.216,3.0388,1.2747,1.2817,1.5163,23.518,,0.3651,-0.2367,,,,0,1.2539,-0.2486,0.1453,-0.3939,0.0764,0.1241,-0.0477,0.0277,0.3338,81.2223,1.25,1.1849,18.7451,0.3124,39.6358,159761592.0,17.6394,6.49,32.2861,1.382,37.3441,0.7269,1.143,,39.3115,30.5593,30.5593,35.7143,12.006,24.2645,,1.3727,0.2299,1.2637,-2.1326,44.9309,-37.6461,1.2873
2024-09-06,1.3,1.36,1.26,1.32,204653,-37370586.1099,-206782.3737,13.136,19.1793,0.1147,0.0,50.0,50.0,0.4782,0.7887,1.1737,1.5587,0.18,54.9936,-23.7901,1.2338,3.0388,1.2814,1.2865,1.5016,24.1126,,0.2863,-0.6427,,,,0,1.257,-0.2262,0.1342,-0.3603,0.1147,0.1283,-0.0136,0.0293,0.3437,76.6163,1.25,1.2401,18.4543,0.368,36.2855,159966245.0,17.3658,9.8653,38.7368,1.2922,38.1049,0.7522,1.1737,,33.8533,38.2906,38.2906,48.2051,45.3393,100.0,,1.3808,0.1,1.2988,-1.9574,46.1755,-38.1862,1.3007
2024-09-13,1.34,1.4,1.15,1.25,392179,-37449021.9099,-202928.6869,12.7527,18.6042,0.1432,21.4286,42.8571,21.4286,0.4619,0.7973,1.1817,1.5661,-0.36,32.5505,-25.5326,1.2318,7.7707,1.2765,1.2817,1.483,23.9595,,0.0235,-0.848,,,,0,1.2567,-0.2114,0.1191,-0.3305,0.1432,0.1264,0.0168,0.0309,0.3527,70.2053,1.25,1.2401,19.4785,0.11,36.9552,159574066.0,16.6695,12.3731,9.6491,1.2729,37.2337,0.7767,1.1817,,36.4423,40.477,40.477,37.5117,55.3311,41.7287,,1.3616,0.25,1.322,-1.7968,44.5782,-48.4986,1.3023
2024-09-20,1.28,1.52,1.25,1.3,705123,-37893413.9896,-324301.5961,11.9795,17.8765,0.1701,14.2857,35.7143,21.4286,0.4482,0.8185,1.1967,1.5749,0.0741,63.1813,-23.3002,1.243,1.9268,1.2802,1.2841,1.4694,23.4157,,-0.2225,-0.4371,,,,0,1.2585,-0.1935,0.1096,-0.3031,0.1701,0.1226,0.0475,0.0326,0.3622,76.7917,1.25,1.2401,18.6106,-0.09,34.4792,160279189.0,17.907,14.6644,-6.4748,1.2621,38.3499,0.8005,1.1967,,40.2845,42.0858,42.0858,40.5405,80.5762,100.0,,1.3631,0.27,1.3313,-1.6415,37.8818,-40.916,1.3079
2024-09-27,1.35,1.39,1.24,1.29,266718,-37982319.9896,-372760.4593,11.2957,17.2447,0.1799,7.1429,28.5714,21.4286,0.4269,0.8257,1.2047,1.5837,-0.4,38.9828,-23.5929,1.2499,2.4065,1.2817,1.2849,1.4561,23.2544,,-0.2375,0.019,,,,0,1.2603,-0.178,0.1001,-0.2781,0.1799,0.1046,0.0752,0.0343,0.3715,78.0345,1.25,1.2401,18.3022,-0.14,33.0952,160012471.0,17.4421,15.4741,-9.7902,1.3332,38.2036,0.8236,1.2047,,40.3976,38.63,38.63,37.8378,76.2063,86.8903,,1.3594,0.15,1.3313,-1.4947,39.9228,-42.4325,1.3097
2024-10-04,1.34,1.34,1.13,1.18,332364,-38156415.4182,-414091.2252,11.0389,16.4498,0.1606,0.0,21.4286,21.4286,0.4114,0.8515,1.2152,1.5789,-0.7619,-2.6811,-26.8972,1.2285,7.7013,1.266,1.2709,1.4357,23.174,,-0.1601,0.2586,,,,0,1.2577,-0.1727,0.0844,-0.257,0.1606,0.0624,0.0982,0.036,0.3796,78.4277,1.345,1.2586,19.586,-0.33,34.8672,159680107.0,16.785,13.7992,-21.8543,1.2421,36.5514,0.846,1.2152,,37.0385,30.3996,30.3996,12.8205,62.2968,0.0,,1.3169,0.21,1.3245,-1.3745,37.0175,-62.6386,1.2937
2024-10-11,1.18,1.24,1.15,1.19,218372,-38180678.9737,-401074.8312,10.8005,15.5836,0.136,0.0,14.2857,14.2857,0.3885,0.8892,1.2284,1.5675,0.1111,-20.9732,-26.3622,1.214,7.7013,1.2543,1.2601,1.4175,22.7665,,-0.0334,0.2601,,,,0,1.2571,-0.1657,0.0731,-0.2388,0.136,0.0207,0.1153,0.0378,0.3877,71.9555,1.365,1.3279,19.2513,-0.36,32.6448,159898479.0,16.4981,11.6387,-23.2258,1.0439,36.8189,0.8677,1.2284,1.8171,30.348,22.0143,22.0143,15.3846,33.9213,14.8737,,1.2874,0.09,1.3112,-1.2733,36.4027,-78.5035,1.2769
