date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-05-12,26.33,26.85,25.9,24.03,31716270,8346386.8421,,,,,,,,,,,,0.1789,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,31716270.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-19,26.5,27.8,26.5,24.69,18738054,10733860.9039,,,,,,,,,,,,0.5637,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,50454324.0,,,,,,23.4837,,,,,,,,,,,1.1742,,,,,
2023-05-26,27.33,27.43,25.81,23.85,14931905,4834836.7064,,,,,,,,,,,,-0.6358,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,35522419.0,,,,,,25.202,,,,,,,,,,,1.4689,,,,,
2023-06-02,26.28,26.5,24.75,23.17,21089766,3027142.4778,,,,,,,,,,,,-0.4171,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,14432653.0,,,,,,25.202,,,,,,,,,,,1.5867,,,,,
2023-06-09,25.58,25.77,24.81,22.76,12266225,-1828238.2514,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2166428.0,,,,,,25.1467,,,,,,,,,,,0.8704,,,,,
2023-06-16,25.01,26.26,24.75,23.8,10847790,8875872.4109,,,,,,,,,,,,0.8212,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,13014218.0,,,,,,25.0926,,,,,,,,,,,1.3691,,,,,
2023-06-23,25.95,26.74,25.77,24.01,9017691,13059337.3078,,,,,,,,,,,,0.5464,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,22031909.0,,,,,,25.0131,,,,,41.7692,64.5522,,,,,0.8795,,,,,
2023-06-30,26.59,26.66,25.19,23.96,12510256,21484611.7568,,,,,,,,,,,,-0.1156,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,9521653.0,,,,,,24.9359,,,,,65.911,83.9196,,,,,1.3329,,,,,
2023-07-07,26.31,26.6,25.21,22.87,16200086,5517620.5193,,,,,,,,,,,,-0.7842,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-6678433.0,,,,,,24.8611,,,55.0145,57.3633,57.3633,23.6181,,,,,1.2603,,,,,
2023-07-14,25.31,25.61,24.72,22.61,12693079,-900228.4132,-2558325.1502,,,,,,,,,,,-0.4157,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-19371512.0,,,,,,24.7885,,,54.2502,39.4763,39.4763,10.8911,,,,,0.807,,,,,
2023-07-21,24.9,25.06,22.49,21.77,57557145,9625786.4311,-544869.3282,,,,,,,,,,,-0.3463,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-2.2577,,-76928657.0,,,-9.3962,,,24.6935,,,40.0881,23.4246,23.4246,35.7647,,,,,2.3302,,,,,
2023-07-28,23.17,25.23,23.12,22.12,73070366,25209513.7771,5286809.4207,,,,,,,,,,,0.5829,,,,,23.3024,,,,,,,,,,0,,,,,,,,,,,,,,-2.566,,-3858291.0,,,-10.3929,,,24.4784,,,31.2402,30.8197,30.8197,45.8034,,,,,1.9132,,,,,
2023-08-04,24.01,24.44,23.27,21.33,82666306,-20558526.8839,-7370681.2488,,,,,,,,,,,-0.412,,,,,22.9997,,,,,,,,,,0,,,,,,,,,,,,,,-2.5116,,-86524597.0,,,-10.5323,,,24.2741,,,29.9561,35.6241,35.6241,25.3041,,,,,1.0563,,,,,
2023-08-11,23.67,23.89,23.06,21.51,173807557,82050753.7547,20769723.7941,,,,,,,,,,,0.0602,,,,,22.7701,23.0336,,,,,,,,,0,,,,,,,,,,,23.0123,22.7969,,-1.6593,,87282960.0,,,-7.1624,,,24.08,,,34.4291,36.8435,36.8435,39.4231,,,,,0.7526,23.1761,,,-76.8143,22.5644
2023-08-18,23.6,23.77,22.36,20.74,446903718,-41560912.9261,-8937433.8863,,,,100.0,7.1429,-92.8571,1.2914,,,,-0.5177,,-40.2886,,48.5112,22.4572,22.7273,,,,,,,,,0,21.4344,,,,,,,,,12.2648,22.713,22.738,29.9965,-2.022,6.2277,-359620758.0,10.3998,,-8.8845,0.863,29.8557,23.8956,,,33.3222,27.4991,27.4991,17.77,,,,,1.2785,22.9378,,,-90.6164,22.2581
2023-08-25,23.17,24.1,22.81,21.01,847299011,-415948848.0192,-139401301.9319,,,,92.8571,0.0,-92.8571,1.2827,,,,-0.0,,-35.4323,,41.8098,22.2343,22.4981,,,,,,,,,0,21.3824,,,,,,,,,52.4547,22.373,22.5725,27.9135,-2.7927,6.1057,487678253.0,11.454,,-11.7333,0.8509,32.2839,23.6783,,,30.9382,28.472,28.472,28.223,,,,,1.1697,22.6675,,,-84.0237,22.0195
2023-09-01,22.92,23.33,22.57,21.0,198620920,-410721981.7034,-178436944.8562,,,,85.7143,0.0,-85.7143,1.2407,,,,0.0526,,-35.5131,,42.18,22.0443,22.2983,,,,,,,,,0,21.3453,,,,,,,,,47.6931,22.373,22.2597,26.9671,-3.0104,5.9085,289057333.0,10.9667,,-12.5381,0.8806,32.2434,23.474,,,28.0507,28.181,28.181,38.55,,,,,0.6951,22.401,,,-81.7371,21.8146
2023-09-08,22.92,22.98,20.38,19.48,215477188,-473173143.6765,-198055355.3298,,,,100.0,21.4286,-78.5714,1.3223,,,,-0.6219,,-47.306,,57.1352,21.65,21.9227,,,,,,,,,0,21.1174,,,,,,,,,43.7747,21.7453,21.4402,34.7446,-4.4742,6.7876,73580145.0,9.478,,-18.6773,0.8409,26.347,23.282,,,29.2259,31.0247,31.0247,26.301,,,,,2.3825,22.1157,,,-84.9206,21.4345
2023-09-15,22.13,22.18,21.01,19.41,176423186,-586264929.574,-224059786.4609,,,,92.8571,14.2857,-78.5714,1.3043,,,,-0.7778,,-47.8014,,57.1352,21.305,21.5874,,,,,,,,,0,20.9251,,,,,,,,,40.9259,21.7088,21.4402,32.6039,-3.4593,6.7204,-102843041.0,8.894,,-15.1278,0.8528,26.0993,22.9567,,,29.6105,29.6258,29.6258,24.0263,,,,,1.0701,21.8067,,,-86.2247,21.0796
2023-09-22,21.35,21.4,20.5,18.8,90275058,-666509425.574,-239861230.9727,,,,85.7143,7.1429,-78.5714,1.2699,18.7931,22.1449,25.4968,-0.8889,-151.0193,-51.8817,,59.9281,20.9189,21.2151,,,,,,,,,0,20.4054,,,,,,,,,39.2329,21.4024,21.4402,33.7724,-3.8182,6.7566,-193118099.0,8.4621,,-16.8848,0.7897,24.0591,22.6542,22.1449,,26.3616,18.4344,18.4344,4.9759,,,,,0.8231,21.4638,,,-97.1471,20.675
2023-09-29,20.51,20.85,19.95,18.37,125648563,-755859514.8184,-252949465.6714,,,,100.0,0.0,-100.0,1.238,18.2476,21.8618,25.476,-0.4778,-153.0014,-54.5648,,62.7471,20.526,20.8351,,,,,,,,,0,19.8237,,,,,,,,,37.2411,21.1602,21.2096,35.1311,-3.4048,6.741,-318766662.0,8.0415,,-15.64,0.7649,22.7176,22.3729,21.8618,,19.6699,10.9495,10.9495,3.8462,0.0,0.0,,,0.8231,21.1088,,,-97.9938,20.2608
2023-10-06,20.24,20.59,19.39,18.36,112936182,-740801357.2184,-230517105.5689,,,,100.0,0.0,-100.0,1.228,17.8682,21.5451,25.2221,-0.1417,-148.5223,-54.6228,,65.4149,20.1922,20.5045,,,,,,,,,0,19.4066,,,,,,,,,36.0255,20.6116,20.9263,35.8995,-3.7676,6.6897,-431702844.0,7.5059,,-17.0297,0.7663,22.6886,22.0427,21.5451,,12.8795,9.2545,9.2545,18.9415,0.0,0.0,,,1.0975,20.756,,,-90.2584,19.8991
2023-10-13,19.87,20.12,19.24,17.72,81258299,-797408262.1398,-218395418.4048,,,,100.0,0.0,-100.0,1.1984,17.3633,21.2386,25.1139,-0.5618,-146.5649,-58.6047,,66.1377,19.8112,20.1327,,,,,,,,,0,18.9419,,,,,,,,,35.3241,20.1646,20.4066,34.9658,-3.619,6.7646,-512961143.0,7.1267,,-16.9628,0.7747,20.6977,21.655,21.2386,,9.776,9.1239,9.1239,4.584,0.0,0.0,,,0.814,20.4018,,,-97.8063,19.5053
2023-10-20,19.37,20.21,19.01,18.05,95205794,-776683731.5026,-186988248.5981,,,,100.0,0.0,-100.0,1.1911,16.9779,20.983,24.9882,0.3086,-125.26,-51.0592,,67.2091,19.5409,19.8556,,,,,,,,,0,18.7489,,,,,,,,,37.4531,19.9198,20.1314,33.8596,-3.4529,6.5975,-417755349.0,6.6401,,-16.0545,0.7984,24.4704,21.2487,20.983,,12.1339,18.0232,18.0232,30.5439,33.3333,100.0,,,1.0966,20.0283,,,-87.8378,19.2058
2023-10-27,19.52,20.12,18.08,16.65,169809025,-925621440.7454,-204530200.3819,,,,100.0,7.1429,-92.8571,1.2389,16.3437,20.6778,25.012,-0.6441,-134.2608,-59.6151,,71.238,19.0969,19.4288,,,,,,,,,0,18.2635,,,,,,,,,36.3794,19.3893,19.7084,35.1481,-4.0815,7.4388,-587564374.0,5.9037,,-19.6828,0.765,20.1925,20.8239,20.6778,,13.4544,13.2163,13.2163,4.5208,33.3333,0.0,,,1.8603,19.6331,,,-98.1955,18.763
2023-11-03,18.34,19.71,17.82,17.72,173552829,-814510899.428,-157759444.7486,,,-2.2038,100.0,0.0,-100.0,1.2739,16.1053,20.3736,24.6418,0.545,-112.8264,-39.6775,,72.2884,18.8844,19.2004,21.1447,,,,,,,,0,18.1792,,,,,,,,,37.8717,19.081,19.2268,33.0375,-3.2926,7.1908,-414011545.0,5.3139,-10.4225,-15.6726,0.8008,30.1612,20.3099,20.3736,,20.5266,30.3405,30.3405,55.9567,66.6667,100.0,,,1.7286,19.2486,,,-75.7967,18.5105
2023-11-10,19.46,19.7,19.04,17.69,63865790,-857248157.3979,-137882404.5483,,,-2.2138,92.8571,0.0,-92.8571,1.2268,15.982,20.0578,24.1335,-0.1706,-86.105,-39.8491,16.9819,67.4164,18.7012,18.9995,20.889,,,,,,,,0,18.1149,,,,,,,,,40.2048,19.081,19.0749,31.8207,-3.3059,6.9337,-477877335.0,6.1931,-10.5916,-15.743,0.8293,30.0755,19.7884,20.0578,,28.3332,41.4429,41.4429,63.8513,66.3799,99.1396,,,0.6144,18.8929,,,-74.8779,18.2969
2023-11-17,19.15,19.81,19.0,18.18,71820136,-808339966.6249,-101654426.9887,60.2753,,-2.1989,85.7143,14.2857,-71.4286,1.193,16.0351,19.7691,23.5032,0.6503,-72.7773,-31.1076,17.0477,64.7029,18.6215,18.8906,20.6886,,,,,,,,0,18.1222,,,,,,,,,44.1947,18.8317,19.0749,30.3456,-1.298,6.5608,-406057199.0,6.5033,-10.6483,-6.6628,0.8454,34.4462,19.3346,19.7691,,46.8245,68.6902,68.6902,86.2627,99.7132,100.0,,,0.753,18.5792,,,-66.0602,18.1833
2023-11-24,19.71,20.5,19.46,18.71,69899869,-771532789.2288,-65881204.5439,59.3888,,-2.1922,78.5714,7.1429,-71.4286,1.176,16.0863,19.5613,23.0363,0.5217,-46.3858,-22.2568,17.2484,47.8653,18.6351,18.8665,20.542,,,,,,,,0,18.1531,,,,,,,,,54.1229,18.8317,19.0749,28.5364,-0.6982,6.2858,-336157330.0,10.0614,-10.718,-3.5974,0.9023,38.8716,18.9399,19.5613,,63.548,80.5109,80.5109,91.4186,99.7132,100.0,,,0.9563,18.3281,,45.5302,-56.577,18.1716
2023-12-01,20.19,20.79,20.01,19.12,130553547,-674454510.6903,-14368960.8684,58.0876,,-2.0668,71.4286,0.0,-71.4286,1.1435,16.2037,19.3864,22.5692,0.641,-23.2251,-15.7603,17.5263,41.1719,18.7091,18.8998,20.4364,,,,,,,,0,18.1979,,,,,,,,,32.8031,18.8271,18.818,27.2193,0.3211,5.9819,-205603783.0,11.3426,-10.1826,1.7086,0.9099,42.1198,16.2982,19.3864,,80.2344,91.5022,91.5022,96.8254,100.0,100.0,,,0.7207,18.1444,,50.5583,-44.0813,18.2334
2023-12-08,20.62,21.39,19.22,19.04,163273323,-628345124.0584,22681667.3697,57.3646,,-1.9543,64.2857,0.0,-64.2857,1.2049,16.2596,19.25,22.2405,-0.0046,-22.3574,-16.6278,17.7449,47.9649,18.7603,18.9188,20.3331,,,,,,,,0,18.2386,,,,,,,,,33.9147,18.068,18.6579,28.3388,0.6771,6.3275,-368877106.0,9.9659,-9.6968,3.6868,0.9068,41.6861,16.3273,19.25,,85.753,85.246,85.246,67.4941,98.7996,96.3989,,,2.0029,18.0372,,52.186,-41.8545,18.3033
