date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,56.75,58.75,56.0,16.39,3178200,,,,,,,,,,,,,,,,,,
1999-11-19,58.81,61.56,58.5,17.09,3979400,,,,,,,,,,,,15.7076,,,,,,
1999-11-26,62.0,62.31,55.56,15.97,2659900,,,,,,,,,,,,17.4775,,,,,,
1999-12-03,56.94,60.5,54.31,16.64,3251500,,,,,,,,,,,,17.4775,,,,,,
1999-12-10,60.25,64.88,58.5,17.34,3693300,,,,,,,,16.686,,,,15.2336,,,,,,
1999-12-17,61.88,65.0,60.81,18.23,4136000,,,,,,,,17.2014,,,,15.2336,,,,,,
1999-12-23,64.88,70.88,64.75,19.06,4517600,,,,,,,,17.8198,,,,15.2936,,,,,,
1999-12-31,69.0,76.38,69.0,20.97,2430400,,,,,,,,18.8688,,,,15.4312,,,,17.7107,,
2000-01-07,74.75,74.75,68.5,20.28,3773400,,,,,,,,19.3401,,,,15.6709,,,,18.197,,
2000-01-14,72.5,83.38,72.5,23.35,7171500,,,,,,,,20.6771,,,,15.901,,,,18.9792,,
2000-01-21,81.75,81.75,77.5,22.44,3670500,,,,,,,,21.2645,,6.0474,,16.2754,,,,19.7878,,
2000-01-28,80.0,81.44,72.44,21.42,6004800,,,,,,19.0986,,21.3177,,4.3308,,16.631,,,,20.3863,,
2000-02-04,78.0,82.81,72.63,21.11,6382100,,,,,,19.4076,,21.2475,,5.1358,,16.9688,,,,20.8575,,
2000-02-11,77.0,86.5,76.5,23.0,5214600,,,,,,19.9603,,21.8318,,6.3644,,17.2897,,,,21.4535,,
2000-02-18,82.0,89.44,81.38,24.68,4083700,,2.0588,,,,20.687,,22.7824,75.69,7.3461,75.2909,17.7081,,,,22.1569,,
