date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-04-05,141.01,152.48,119.0,122.41,58178301,-45319297.7921,,,,,,,,,,,,-0.5469,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,58178301.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,126.13,139.93,125.86,133.68,37664339,-39403292.8746,,,,,,,,,,,,0.5593,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,95842640.0,,,,,,118.719,,,,,,,,,,,17.1893,,,,,
2024-04-19,134.6,140.59,128.25,134.78,25291406,-36615909.3932,,,,,,,,,,,,0.0405,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,121134046.0,,,,,,118.9278,,,,,,,,,,,12.3109,,,,,
2024-04-26,135.52,157.25,132.11,152.71,22102310,-21863452.6788,,,,,,,,,,,,0.6981,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,143236356.0,,,,,,119.3544,,,,,,,,,,,25.0806,,,,,
2024-05-03,153.58,167.17,149.42,165.87,19990624,-3922652.3721,,,,,,,,,,,,0.7144,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,163226980.0,,,,,,120.4801,,,,,,,,,,,17.7074,,,,,
2024-05-10,167.16,173.5,163.22,166.88,18053069,-7761674.831,,,,,,,,,,,,0.0107,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,181280049.0,,,,,,122.3319,,,,,,,,,,,10.2507,,,,,
2024-05-17,165.0,172.35,158.86,162.24,14382791,-14126779.5212,,,,,,,,,,,,-0.1764,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,166897258.0,,,,,,124.8699,,,,,86.9965,75.9558,,,,,13.4581,,,,,
2024-05-24,163.06,177.77,159.07,177.01,13133514,-1470158.2726,,,,,,,,,,,,0.7685,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,180030772.0,,,,,,127.2809,,,,,87.3783,99.2565,,,,,18.6553,,,,,
2024-05-31,178.34,182.78,165.4,175.48,11668496,960218.915,,,,,,,,,,,,-0.1404,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,168362276.0,,,,,,130.285,,,86.4125,84.8628,84.8628,79.3761,,,,,17.339,,,,,
2024-06-07,178.93,179.0,155.5,161.7,26819406,-10840319.725,8989141.8657,,,,,,,,,,,-0.717,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,141542870.0,,,,,,133.9295,,,79.9418,67.5843,67.5843,24.1202,,,,,23.4445,,,,,
