date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,38.13,43.06,37.5,20.5,1381400,,,,,,,,,,,,,,,,,,
1999-11-19,40.63,41.88,38.94,20.22,2043500,,,,,,,,,,,,18.75,,,,,,
1999-11-26,40.5,46.13,40.5,22.9,1719000,,,,,,,,,,,,18.7719,,,,,,
1999-12-03,46.25,47.13,42.0,22.16,1231900,,,,,,,,,,,,18.8578,,,,,,
1999-12-10,44.75,44.75,40.25,20.62,2171000,,,,,,,,21.281,,,,18.999,,,,,,
1999-12-17,41.31,49.88,39.75,24.0,1277000,,,,,,,,22.1873,,,,19.136,,,,,,
1999-12-23,48.63,57.5,47.5,26.82,1867700,,,,,,,,23.7299,,,,19.3681,,,,,,
1999-12-31,54.88,54.88,47.88,24.56,1042900,,,,,,,,24.0083,,,,19.8372,,,,22.7231,,
2000-01-07,49.13,61.0,47.5,29.5,2959100,,,,,,,,25.8388,,,,20.2829,,,,23.8481,,
2000-01-14,59.25,71.94,59.0,34.47,3309600,,,,,,,,28.7159,,,,20.8959,,,,25.6294,,
2000-01-21,66.88,79.75,64.5,38.44,1824700,,,,,,,,31.9573,,17.94,,21.9511,,,,27.5712,,
2000-01-28,76.81,86.44,69.88,35.25,2261900,,,,,,26.6204,,33.0548,,15.03,,23.385,,,,29.2081,,
2000-02-04,69.88,90.0,60.88,43.12,2702700,,,,,,29.1596,,36.4116,,20.22,,25.1701,,,,32.0206,,
2000-02-11,86.38,133.3,85.75,63.05,5280300,,,,,,34.3735,,45.291,,40.895,,27.1531,,,,36.9019,,
2000-02-18,126.1,189.0,118.9,91.0,10956700,,8.9432,,,,43.0853,,60.5274,94.0582,70.375,90.7514,30.44,,,,44.925,,
2000-02-25,181.4,181.9,156.6,87.15,3337300,,9.2116,,,,49.8645,,69.4016,96.6506,63.15,86.6005,38.1272,,,,52.7481,,
2000-03-03,173.0,197.0,172.6,93.0,3305800,,9.425,,,,56.5007,,77.2677,97.0217,66.185,87.5336,44.8919,,,,60.6856,,
2000-03-10,186.0,194.5,142.0,71.45,3433200,,10.6268,,,,58.8006,,75.3285,87.0128,46.885,68.5864,51.861,,,,65.3081,,
2000-03-17,138.0,140.8,94.75,50.15,4746700,,11.5874,,,,57.4697,,66.9357,80.3822,20.65,55.7431,98.5,,,,66.7719,,
2000-03-24,103.7,109.8,77.75,51.0,2951100,,11.9044,-4.9839,43.4685,91.9209,56.4744,,61.6238,76.3752,16.53,56.0964,97.9888,,43.4685,,68.7406,,
2000-03-31,104.6,113.9,88.13,46.25,2647700,,11.9744,-2.5414,44.756,92.0534,54.9014,,56.4992,76.9932,7.81,53.5249,96.8065,,44.756,,69.1313,0.3705,0.0
2000-04-07,92.5,95.31,58.25,43.9,3046800,,12.4427,-0.0073,45.9402,91.8878,53.2096,,52.3011,74.6627,8.655,52.2514,95.6478,,45.9402,,66.7381,0.3705,0.0
2000-04-14,86.25,90.13,56.5,29.06,2260900,,12.755,0.8431,46.2482,91.6534,49.4951,,44.5557,72.1865,-14.06,44.961,93.6522,,46.2482,,58.9963,0.0,0.0
