date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-10-06,25.0,25.0,24.53,23.82,101727,62767.7234,,,,,,,,,,,,-0.1915,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,101727.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-13,24.94,25.37,24.94,24.07,138463,78868.0722,,,,,,,,,,,,0.5581,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,240190.0,,,,,,23.4534,,,,,,,,,,,0.4398,,,,,
2023-10-20,25.32,25.35,24.66,23.58,132637,-53768.9278,,,,,,,,,,,,-0.9512,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,107553.0,,,,,,23.4615,,,,,,,,,,,0.6597,,,,,
2023-10-27,24.77,24.82,24.23,23.2,184479,-219487.3515,,,,,,,,,,,,-0.8644,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-76926.0,,,,,,24.2566,,,,,,,,,,,0.5641,,,,,
2023-11-03,24.36,25.3,24.3,24.13,205322,-40723.1946,,,,,,,,,,,,0.8793,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,128396.0,,,,,,24.2457,,,,,,,,,,,0.9977,,,,,
2023-11-10,25.29,25.37,25.09,24.25,356819,290626.926,,,,,,,,,,,,0.2498,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,485215.0,,,,,,23.1666,,,,,,,,,,,0.2679,,,,,
2023-11-17,25.3,25.87,25.26,24.71,316697,578956.7513,,,,,,,,,,,,0.8924,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,801912.0,,,,,,23.1775,,,,,95.3137,98.3446,,,,,0.5785,,,,,
2023-11-24,26.38,26.97,25.84,24.87,198966,440453.9174,,,,,,,,,,,,-0.3269,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1000878.0,,,,,,23.2086,,,,,87.477,64.9635,,,,,1.0823,,,,,
2023-12-01,25.98,26.3,25.89,25.14,404783,821275.9635,,,,,,,,,,,,0.7521,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1405661.0,,,,,,23.2859,,,87.3569,79.28,79.28,74.5318,,,,,0.3941,,,,,
2023-12-08,26.14,27.39,26.1,25.16,693148,368990.2029,167540.9558,,,,,,,,,,,0.139,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2098809.0,,,,,,23.3609,,,77.0276,64.3259,64.3259,53.4823,,,,,1.2382,,,,,
2023-12-15,26.38,27.24,26.28,25.97,816325,1049416.9478,315758.3149,,,,,,,,,,,0.8126,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2.1513,,2915134.0,,,9.0325,,,23.474,,,72.0026,72.402,72.402,89.1917,,,,,0.9178,,,,,
2023-12-22,27.3,27.42,27.13,26.15,410476,1272658.2812,418718.721,,,,,,,,,,,0.1754,,,,,24.5863,,,,,,,,,,0,,,,,,,,,,,,,,2.0748,,3325610.0,,,8.618,,,23.5826,,,72.0818,79.5174,79.5174,95.8782,,,,,0.2725,,,,,
2023-12-29,27.47,31.6,27.26,26.26,523476,773227.6414,263863.7999,,,,,,,,,,,0.0001,,,,,24.8446,,,,,,,,,,0,,,,,,,,,,,,,,2.6873,,3849086.0,,,11.3975,,,23.714,,,74.1996,70.6795,70.6795,26.9685,,,,,4.2078,,,,,
