date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2014-09-12,3.73,4.24,3.44,3.6,3600,,,,,,,,,,,,,,,,,,
2014-09-19,3.6,3.6,3.24,3.5,5000,,,,,,,,,,,,4.24,,,,,,
2014-09-26,3.5,3.5,3.3,3.4,400,,,,,,,,,,,,4.23,,,,,,
2014-10-03,3.2,3.33,3.2,3.33,1249,,,,,,,,,,,,4.2201,,,,,,
2014-10-09,3.11,3.11,3.11,3.11,306,,,,,,,,3.388,,,,4.1997,,,,,,
2014-10-17,2.94,3.96,1.41,3.34,4513,,,,,,,,3.372,,,,4.167,,,,,,
2014-10-24,3.32,3.4,2.78,2.92,70754,,,,,,,,3.2213,,,,4.0567,,,,,,
2014-10-31,3.43,4.01,2.91,3.6,103882,,,,,,,,3.3476,,,,1.41,,,,3.35,,
2014-11-07,3.5,3.81,3.47,3.67,25189,,,,,,,,3.455,,,,1.436,,,,3.3588,,
2014-11-14,3.58,3.72,3.24,3.47,28079,,,,,,,,3.46,,,,1.4617,,,,3.355,,
2014-11-21,3.5,4.35,3.2,3.44,34161,,,,,,,,3.4518,,-0.1646,,1.4872,,,,3.3594,,
2014-11-28,3.85,4.15,3.32,4.05,198708,,,,,,3.4521,,3.6512,,0.55,,1.5445,,,,3.4494,,
2014-12-05,5.39,5.39,3.72,3.82,168601,,,,,,3.5087,,3.7075,,0.42,,1.6006,,,,3.5382,,
2014-12-12,3.82,4.05,3.72,3.74,59327,,,,,,3.5443,,3.7183,,0.41,,1.7143,,,,3.5882,,
2014-12-19,3.92,3.92,3.5,3.59,40396,,0.7482,,,,3.5513,,3.6755,81.7515,0.48,49.8437,1.8245,,,,3.6719,,
2014-12-26,3.69,3.96,3.6,3.65,33239,,0.7212,,,,3.5665,,3.667,83.0177,0.31,50.8367,1.9315,,,,3.6782,,
2015-01-02,3.76,3.96,3.5,3.73,45777,,0.7025,,,,3.5922,,3.6893,78.4389,0.8138,52.2583,2.0353,,,,3.6862,,
2015-01-09,3.92,3.92,3.42,3.62,150494,,0.6881,,,,3.5967,,3.6667,66.6066,0.0214,50.1631,2.1359,,,,3.7051,,
2015-01-16,3.8,3.8,3.53,3.69,97690,,0.6582,,,,3.6111,,3.6744,69.6365,0.02,51.4427,2.2335,,,,3.7369,,
2015-01-23,3.76,3.76,3.44,3.54,148217,,0.634,3.0559,3.5405,4.0252,3.6001,,3.6296,61.6163,0.07,48.5097,2.3282,,3.5405,,3.6732,,
2015-01-30,3.62,3.7,3.08,3.35,111850,,0.633,3.0373,3.528,4.0187,3.5617,,3.5364,54.8496,-0.0854,45.0092,2.4201,,3.528,,3.6144,22.0735,0.0
2015-02-06,3.5,3.68,3.03,3.5,110670,,0.6342,3.0373,3.528,4.0187,3.5522,,3.5243,54.9692,-0.55,48.1879,2.5092,,3.528,,3.5844,16.4698,49.4095
2015-02-13,3.58,3.64,3.35,3.46,67402,,0.6093,3.0428,3.531,4.0193,3.538,,3.5029,56.305,-0.36,47.4011,2.5956,,3.531,,3.5682,28.8627,37.1785
2015-02-20,3.6,3.84,3.45,3.84,157616,,0.5936,3.0597,3.5565,4.0533,3.5845,,3.6152,62.164,0.1,54.9305,2.6794,,3.5565,,3.5919,62.196,100.0
2015-02-27,3.9,4.86,3.5,4.7,433477,,0.6484,2.9703,3.636,4.3017,3.7561,,3.9768,71.6058,1.11,66.5876,2.7607,,3.636,,3.7127,79.0595,100.0
2015-03-06,4.71,4.96,4.27,4.39,188247,,0.6511,2.9617,3.6885,4.4154,3.8536,3.6173,4.1145,71.9702,0.74,60.5119,2.8396,,3.6885,,3.8088,89.4445,68.3335
2015-03-13,4.27,4.49,4.11,4.48,168898,,0.6318,3.0516,3.7665,4.4815,3.95,3.6812,4.2364,61.7266,0.7462,61.6071,2.9161,,3.7665,,3.9075,80.7918,74.042
2015-03-20,4.5,5.65,4.5,5.25,1954867,12.6074,0.6702,2.8907,3.849,4.8074,4.15,3.7974,4.5742,85.1875,1.6286,69.4216,2.9904,,3.849,,4.1213,80.7918,100.0
