date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,69.94,75.88,69.75,18.65,6473200,,,,,,,,,,,,,,,,,,
1999-11-19,75.94,79.0,72.94,18.77,8908300,,,,,,,,,,,,17.3115,,,,,,
1999-11-26,75.13,76.75,72.61,18.32,4601900,,,,,,,,,,,,17.3344,,,,,,
1999-12-03,72.25,74.06,66.31,16.55,11811700,,,,,,,,,,,,19.6072,,,,,,
1999-12-10,66.5,70.88,59.88,15.54,14699600,,,,,,,,17.5666,,,,19.5758,,,,,,
1999-12-17,63.13,71.88,60.0,16.75,23957900,,,,,,,,17.2954,,,,19.4815,,,,,,
1999-12-23,67.88,69.0,61.88,16.64,8390600,,,,,,,,17.0753,,,,19.3891,,,,,,
1999-12-31,66.56,68.06,64.0,16.7,4536100,,,,,,,,16.9493,,,,19.2985,,,,17.2398,,
2000-01-07,67.25,67.5,58.25,16.08,12149800,,,,,,,,16.6584,,,,19.2098,,,,16.9185,,
2000-01-14,65.38,67.38,61.75,16.46,9829600,,,,,,,,16.5935,,,,19.0674,,,,16.6301,,
2000-01-21,65.06,65.88,61.5,15.61,5227400,,,,,,,,16.2664,,-3.0345,,18.9292,,,,16.2918,,
2000-01-28,63.09,64.25,56.63,14.29,7376000,,,,,,16.6969,,15.608,,-4.4795,,18.7952,,,,16.0092,,
2000-02-04,57.13,74.5,53.44,18.37,17474600,,,,,,16.9547,,16.5297,,0.054,,18.6059,,,,16.3628,,
2000-02-11,73.75,91.25,72.25,22.46,15732600,,,,,,17.8009,,18.5048,,5.903,,13.2684,,,,17.0755,,
2000-02-18,88.13,102.7,85.06,24.39,10398600,,2.4301,,,,18.8153,,20.4679,61.4997,8.8497,65.9448,13.2684,,,,18.0454,,
2000-02-25,97.81,106.6,90.44,24.46,6629400,,2.5432,,,,19.6831,,21.7973,61.4204,7.7031,66.0707,13.513,,,,19.0153,,
2000-03-03,97.53,103.0,80.0,22.5,15487100,,2.7694,,,,20.1168,,22.0322,55.9216,5.867,58.715,13.9016,,,,19.8185,,
2000-03-10,89.25,89.63,77.0,20.67,11610300,,2.8133,,,,20.2019,,21.5781,55.219,3.9726,52.7809,14.2786,,,,20.3442,,
2000-03-17,80.75,94.75,78.0,21.77,17603600,,2.9094,,,,20.4434,,21.6428,64.7345,5.6957,55.6828,14.6443,,,,21.1142,,
2000-03-24,88.19,110.0,85.13,26.87,13983300,,3.1431,12.1815,19.0926,26.0038,21.4319,,23.3846,64.2339,10.4045,66.0655,14.9989,,19.0926,,22.6863,,
2000-03-31,108.9,116.0,106.7,27.64,8327800,,3.0836,11.6983,19.5423,27.3864,22.3871,,24.8033,69.5667,12.0285,67.3152,15.4917,,19.5423,,23.8448,73.9323,100.0
2000-04-07,113.4,125.0,88.5,31.04,15661800,,3.5108,10.8631,20.156,29.4488,23.7188,,26.8832,72.6759,16.7517,72.1765,16.1575,,20.156,,24.9183,99.987,100.0
2000-04-14,122.8,124.5,95.19,24.29,13355900,,3.7888,11.0341,20.4545,29.8749,23.8067,,26.019,69.5626,5.9174,54.7667,17.0506,,20.4545,,24.9053,66.6667,0.0
2000-04-20,98.13,121.6,97.69,27.96,8005800,,3.9423,11.2438,21.0251,30.8064,24.4462,,26.6672,70.0529,5.5086,60.3668,17.8902,,21.0251,,25.3438,44.0556,32.1667
2000-04-28,107.7,127.9,97.0,30.02,13943300,,4.2089,11.5625,21.7491,31.9357,25.3045,,27.7864,74.3742,5.6307,63.1259,18.6793,,21.7491,,26.2841,26.727,48.0143
2000-05-05,122.2,131.0,104.0,29.73,10210200,,4.3872,11.9183,22.3978,32.8773,25.9848,21.2516,28.4332,78.0522,5.2706,62.449,19.5952,,22.3978,,27.4162,41.4358,44.1264
2000-05-12,116.3,117.8,101.6,26.87,10226300,,4.3949,12.6075,22.9096,33.2117,26.1211,21.6679,27.9124,71.492,4.3687,56.2267,20.6302,,22.9096,,28.0535,36.5356,17.4663
2000-05-19,109.4,124.9,106.3,27.22,9267900,19.4447,4.4109,13.3848,23.4357,33.4865,26.29,22.079,27.6811,71.0232,6.5487,56.7912,21.5825,,23.4357,,28.0973,23.2579,8.1812
2000-05-26,110.1,115.0,101.6,25.53,11485100,19.2148,4.3335,14.4124,23.9083,33.4042,26.173,22.3346,26.964,64.2941,3.7576,53.2027,22.4585,,23.9083,,27.8334,8.5491,0.0
2000-06-02,106.6,127.9,106.6,31.04,6362800,19.9448,4.4692,15.3022,24.6373,33.9723,26.9222,22.9797,28.3236,64.5204,4.1747,61.7091,23.2645,,24.6373,,27.8334,33.3931,91.9982
2000-06-09,125.0,132.0,112.3,29.98,12038100,20.8807,4.4995,16.7247,25.3554,33.9861,27.3919,23.4979,28.8741,72.774,2.3344,59.4548,24.006,,25.3554,,28.544,55.1656,73.4987
2000-06-16,124.9,130.5,113.9,29.88,14085900,21.7497,4.4725,18.9469,26.1346,33.3224,27.774,23.9703,29.208,69.7734,-1.1672,59.238,24.7957,,26.1346,,28.7831,78.8157,70.9502
2000-06-23,118.7,131.9,116.5,29.25,9097000,22.6517,4.4263,20.3243,26.6787,33.0332,28.0019,24.3618,29.2236,69.059,4.9644,57.819,25.5145,,26.6787,,28.6868,66.2391,54.2684
2000-06-30,119.3,130.0,117.8,32.29,6109700,23.4893,4.327,20.6788,27.1705,33.6623,28.6617,24.9491,30.2461,67.8879,4.3274,62.544,26.1685,,27.1705,,29.0073,75.0728,100.0
2000-07-07,129.0,139.3,124.0,34.13,6121500,24.8895,4.2893,20.6332,27.6573,34.6813,29.5028,25.6291,31.5404,67.6802,4.1042,65.0935,26.7636,,27.6573,,29.9146,84.7561,100.0
2000-07-14,135.9,143.3,132.5,33.83,6133100,26.4252,4.1746,20.7754,28.126,35.4766,30.1687,26.2366,32.3039,65.8106,4.1042,64.3288,27.5474,,28.126,,30.7412,96.4962,89.4885
2000-07-21,137.6,138.1,127.6,33.46,6073000,27.1087,4.0627,21.4494,28.6738,35.8983,30.6748,26.7716,32.6887,68.3895,6.5875,63.3274,28.4326,,28.6738,,31.7322,88.4037,75.7224
2000-07-28,133.2,134.5,106.3,27.67,9357900,25.3197,4.2764,22.7716,29.0239,35.2761,30.2126,26.8382,31.0161,61.7759,0.4523,50.2436,35.5945,,29.0239,,31.3107,55.0703,0.0
2000-08-04,112.1,119.6,103.0,29.01,8423600,23.6552,4.2654,24.0898,29.3859,34.682,30.028,26.9992,30.3481,53.7236,3.4824,52.6835,35.5026,,29.3859,,31.1904,30.7177,16.4307
2000-08-11,117.3,124.0,110.1,28.71,4902200,22.217,4.2074,24.2977,29.4782,34.6587,29.8258,27.1263,29.8034,51.6675,-2.3289,52.0724,35.3043,,29.4782,,31.0451,9.8049,12.9841
2000-08-18,116.8,125.0,115.3,30.45,5299100,20.9719,4.079,24.493,29.6188,34.7445,29.9223,27.3727,30.0199,58.0797,0.4777,55.3276,35.1099,,29.6188,,31.1949,22.7573,38.8573
2000-08-25,123.6,130.1,118.0,32.02,4461600,20.2725,4.0023,24.4705,29.6675,34.8645,30.2447,27.7167,30.6858,56.5333,2.1419,58.0867,34.9193,,29.6675,,31.1607,50.6138,100.0
2000-09-01,130.4,136.3,127.3,33.61,4350400,20.1358,3.8761,25.2895,30.1334,34.9772,30.762,28.1531,31.6597,63.9599,4.3525,60.7395,34.7326,,30.1334,,31.0955,79.6191,100.0
2000-09-08,136.0,138.0,126.9,33.26,4039600,20.1448,3.7962,25.4793,30.3982,35.3171,31.1462,28.5313,32.193,59.001,0.9687,59.8472,34.5497,,30.3982,,31.0241,96.5681,89.7042
2000-09-15,132.8,136.3,121.5,32.94,12030300,19.5188,3.7876,25.5067,30.5438,35.5808,31.4217,28.8577,32.4409,46.8743,-1.1923,58.9807,34.3704,,30.5438,,30.9589,85.7349,67.5005
2000-09-22,134.3,159.3,134.0,37.16,16920700,20.5391,3.9908,25.1327,30.9154,36.698,32.3044,29.4726,34.0137,62.822,3.3284,65.928,25.5843,,30.9154,,32.145,85.7349,100.0
