date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2019-12-27,9.8,10.11,9.73,78.0,433309,,,,,,,,,,,,,,,,,,,
2020-01-03,9.75,9.79,9.75,78.32,49811,,,,,,,,,,,,,,,,77.84,,,
2020-01-10,9.79,9.9,9.79,79.2,405816,,,,,,,,,,,,,,,,77.8448,,,
2020-01-17,9.98,9.98,9.87,79.84,160815,,,,,,,,,,,,,,,,77.8719,,,
2020-01-24,9.92,9.94,9.9,79.54,39124,,,,,,,,,,,,,,,,77.9309,,,
2020-01-31,9.94,9.95,9.9,79.52,81178,,,,,,,,,,,,,,,,77.9882,,,
2020-02-07,9.95,10.33,9.9,79.6,639952,,,,,,,,79.1451,,,,,,,,78.0438,,,79.1451
2020-02-14,9.95,10.08,9.95,79.6,103303,,,,,,,,79.2589,,,,,,,,78.2276,,,79.3737
2020-02-21,9.99,9.99,9.86,79.32,172725,,,,,,,,79.2741,,,,,,,,78.4041,,,79.5166
2020-02-28,9.93,9.95,9.9,79.2,540879,,,,,,,,79.2556,,,,,,,,78.5736,,,79.5166
2020-03-06,9.73,9.99,9.73,79.36,987875,,,,,,,,79.2817,,,,,1.36,1.7436,,82.64,,,79.448
2020-03-13,9.92,9.94,9.75,78.4,2693981,,,,,,,,79.0613,,,,,0.08,0.1021,,82.592,,,79.2857
2020-03-20,9.75,9.76,9.11,72.88,432901,,,,,,,,77.516,,,,,-6.32,-7.9798,,82.5445,,,78.3371
2020-03-27,9.41,9.94,9.19,77.6,540961,,,,,,78.5983,,77.537,,,,,-2.24,-2.8056,,82.3512,78.5983,,78.0514
2020-04-03,9.9,9.9,9.5,77.84,1349352,,2.0,,,,78.4972,,77.6127,,,,38.734,-1.696,-2.1324,49.4382,82.1618,78.5869,,77.8
2020-04-09,9.5,9.92,9.5,78.4,7887,,2.0971,,,,78.4842,,77.8095,,,,39.0285,-1.12,-1.4085,51.4925,81.9761,78.5926,,77.6686
2020-04-17,9.8,9.99,9.7,77.6,78546,,2.1131,,,,78.3663,,77.7572,,,,36.4604,-2.0,-2.5126,48.4632,81.7942,78.4783,,77.44
2020-04-24,9.76,9.89,9.73,77.92,997,,2.0707,,,,78.3068,,77.7979,,,,35.1044,-1.68,-2.1106,49.737,81.6159,78.3411,,77.2343
2020-05-01,9.69,9.89,9.69,78.36,1219,,2.0371,,,,78.3139,,77.9384,,,,35.2968,-0.96,-1.2103,51.5116,81.4412,78.2571,,77.2286
2020-05-08,9.8,9.89,9.7,77.84,478516,,2.0001,75.4734,78.4168,81.3602,78.2507,,77.9138,,,,32.5358,-1.36,-1.7172,49.2964,81.27,78.1371,,77.9371
2020-05-15,9.73,9.74,9.6,76.8,71692,,1.9373,75.334,78.3568,81.3796,78.0573,,77.6354,,,,26.2714,-2.56,-3.2258,45.1175,81.1022,77.9371,,77.8229
2020-05-22,9.64,9.72,9.64,77.2,12959,,1.8675,75.2362,78.3008,81.3654,77.943,,77.5265,,,,26.776,-1.2,-1.5306,46.9792,80.9377,77.7657,,77.7314
2020-05-29,9.7,9.96,9.68,78.0,266832,,1.9112,75.2021,78.2408,81.2795,77.9506,,77.6449,,,,30.0302,5.12,7.0252,50.5892,80.7766,77.6714,,77.6743
2020-06-05,9.76,10.08,9.74,78.6,30276,,1.9661,75.2237,78.1788,81.1339,78.0372,,77.8837,,,,32.7124,1.0,1.2887,53.1648,72.88,77.6286,,77.8171
2020-06-12,9.9,9.9,9.72,78.35,31410,,1.9286,75.2289,78.1196,81.0103,78.0792,,78.0007,,,,38.007,0.512,0.6578,51.9592,72.9576,77.5566,,77.8789
2020-06-19,9.77,9.88,9.75,78.32,34822,,1.8651,75.2386,78.0596,80.8806,78.1113,,78.0806,,,,69.8616,-0.08,-0.102,51.796,73.0344,77.5509,,77.8731
2020-06-26,9.83,10.0,9.83,79.66,119652,,1.8519,75.2347,78.0628,80.8909,78.3183,,78.4764,,,,80.6689,2.064,2.6598,57.7928,73.1105,78.0354,,78.1337
2020-07-02,10.06,10.1,9.96,80.72,806872,11.6224,1.8007,75.1313,78.1188,81.1063,78.6385,,79.0373,,,,82.4096,2.8,3.5934,61.8126,73.1858,78.2583,,78.6937
2020-07-10,10.09,10.2,9.95,81.28,1227677,13.3338,1.815,74.9616,78.2168,81.472,78.9907,,79.598,,,,82.0211,2.92,3.7264,63.7825,73.3381,78.504,,79.2766
2020-07-17,10.12,10.36,10.04,82.64,419542,15.4973,1.8682,74.6208,78.3888,82.1568,79.4773,,80.3585,,,,84.1381,4.8,6.1665,68.0879,73.5859,78.8069,,79.9394
2020-07-24,10.3,10.35,10.19,82.56,1048957,17.5063,1.8261,74.3791,78.5488,82.7185,79.8883,,80.9089,,,,87.6037,5.76,7.5,67.579,73.9577,79.1611,,80.5051
2020-07-31,10.32,10.36,10.15,81.2,718528,19.0135,1.8157,74.3633,78.6888,83.0143,80.0632,,80.9817,,,,75.5273,4.0,5.1813,59.4447,74.3146,79.3954,,80.912
2020-08-07,10.15,10.18,10.1,81.0,804149,19.9683,1.7317,75.5777,79.0948,82.6119,80.1881,,80.9862,,,,65.4871,3.0,3.8462,58.3327,74.6572,79.584,,81.2949
2020-08-14,10.1,10.14,10.05,80.4,99594,20.4187,1.6594,75.744,79.2348,82.7256,80.2164,,80.8397,0.7085,0.3589,0.3496,69.6582,1.8,2.2901,55.0082,74.9861,79.7669,,81.4
2020-08-21,10.03,10.08,9.85,79.44,619962,19.3415,1.6723,75.8827,79.3148,82.7469,80.1129,,80.4898,0.5843,0.1878,0.3965,63.6137,1.088,1.3886,50.0895,75.3019,79.9554,,81.2171
