date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2023-10-06,13.75,14.8,10.0,10.87,336126,,,,,,,,,,,,,,,,,,,
2023-10-13,10.51,11.19,9.62,10.7,52844,,,,,,,,,,,,,,,,14.8,,,
2023-10-20,10.74,10.74,9.15,9.25,52151,,,,,,,,,,,,,,,,14.7482,,,
2023-10-27,9.2,9.55,7.85,8.12,44383,,,,,,,,,,,,,,,,14.6362,,,
2023-11-03,8.57,8.74,7.82,8.51,12911,,,,,,,,,,,,,,,,14.4327,,,
2023-11-10,8.36,8.74,8.12,8.74,16477,,,,,,,,,,,,,,,,14.1682,,,
2023-11-17,8.64,10.19,8.64,10.19,25715,,,,,,,,9.4833,,,,,,,,13.9142,,,9.4833
2023-11-24,9.83,10.61,9.83,10.2,11378,,,,,,,,9.6625,,,,,,,,13.6705,,,9.3871
2023-12-01,10.56,11.05,10.03,10.59,7667,,,,,,,,9.8944,,,,,,,,13.4364,,,9.3714
2023-12-08,10.7,11.86,10.6,11.26,9199,,,,,,,,10.2358,,,,,,,,13.2118,,,9.6586
2023-12-15,11.47,11.47,9.1,9.1,20347,,,,,,,,9.9518,,,,,-1.7731,-16.3072,,12.9961,,,9.7986
2023-12-22,9.1,9.5,8.36,9.04,7244,,,,,,,,9.7239,,,,,-1.66,-15.514,,12.7891,,,9.8743
2023-12-29,9.6,9.6,8.46,8.99,11872,,,,,,,,9.5404,,,,,-0.26,-2.8108,,12.5903,,,9.91
2024-01-05,9.3,9.57,8.7,9.31,4658,,,,,,9.6338,,9.4828,,,,,1.19,14.6552,,12.3995,9.6338,,9.7843
2024-01-12,8.8,9.42,8.42,9.05,3681,,1.2532,,,,9.556,,9.3746,,,,31.2635,0.54,6.3455,39.5741,12.2163,9.5036,,9.62
2024-01-19,9.05,9.18,8.76,8.99,3698,,1.1936,,,,9.4804,,9.2782,,,,40.3355,0.249,2.849,39.2789,12.0405,9.3814,,9.3913
2024-01-26,9.18,9.21,9.09,9.21,4320,,1.1243,,,,9.4447,,9.262,,,,53.7696,-0.9768,-9.5859,41.0199,11.8716,9.3787,,9.0989
2024-02-02,9.13,9.13,9.13,9.13,1008,,1.05,,,,9.4028,,9.2289,,,,68.6741,-1.0701,-10.4912,40.5547,11.7096,9.4509,,9.1032
2024-02-09,8.35,9.45,7.5,8.24,4128,,1.1143,,,,9.2477,,8.9817,,,,72.6794,-2.35,-22.1907,35.8735,11.554,9.4316,,8.9889
2024-02-16,8.24,8.24,7.25,7.39,1937,,1.1054,7.3945,9.3443,11.294,9.0,,8.5838,,,,68.329,-3.87,-34.3694,32.0662,11.3513,9.3351,,8.7603
2024-02-23,7.74,7.74,7.11,7.15,4132,,1.0713,7.1192,9.1582,11.1971,8.7535,,8.2256,,,,57.4124,-1.949,-21.4176,31.0678,11.1052,9.1181,,8.4519
2024-03-01,7.3,8.27,7.15,7.9,7767,,1.0749,7.0382,9.0182,10.9981,8.6397,,8.1442,,,,54.6334,-1.14,-12.6106,37.6227,10.8256,8.9538,,8.2876
2024-03-08,7.8,8.7,7.15,7.65,10134,,1.1089,6.8746,8.9382,11.0017,8.5077,,8.0206,,,,54.5507,-1.34,-14.9055,36.3792,10.5657,8.7438,,8.0963
2024-03-15,8.68,9.05,8.34,9.0,5923,,1.1296,6.953,8.9822,11.0113,8.5734,,8.2655,,,,51.6462,-0.31,-3.3298,46.6361,10.3239,8.5824,,8.0658
