date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2013-11-01,11.75,11.85,11.75,11.0,300000,,,,,,,,,,,,,,,,,,,
2013-11-08,11.85,12.0,11.85,11.14,250000,,,,,,,,,,,,,,,,10.9084,,,
2013-11-15,12.0,12.0,12.0,11.14,200000,,,,,,,,,,,,,,,,10.9107,,,
2013-11-22,12.0,12.0,12.0,11.14,0,,,,,,,,,,,,,,,,10.913,,,
2013-11-29,12.0,12.0,12.0,11.14,14000,,,,,,,,,,,,,,,,10.9153,,,
2013-12-06,12.0,12.0,12.0,11.14,200000,,,,,,,,,,,,,,,,10.9175,,,
2013-12-13,12.0,12.1,12.0,11.23,175000,,,,,,,,11.1338,,,,,,,,10.9197,,,11.1338
2013-12-20,12.5,14.05,12.5,13.0,1373500,,,,,,,,11.5997,,,,,,,,10.926,,,11.419
2013-12-27,14.0,14.0,14.0,13.0,0,,,,,,,,11.9491,,,,,,,,10.9895,,,11.6842
2014-01-03,14.0,14.0,14.0,13.0,13600,,,,,,,,12.2111,,,,,,,,11.0512,,,11.9495
2014-01-10,14.0,14.0,13.5,12.53,1866500,,,,,,,,12.2916,,,,,1.5318,13.9241,,11.1109,,,12.1484
2014-01-17,13.5,14.0,13.5,13.0,2100000,,,,,,,,12.468,,,,,1.8567,16.6667,,11.1689,,,12.4137
2014-01-24,14.0,15.5,14.0,13.37,5530300,,,,,,,,12.6931,,,,,2.2281,20.0,,11.2252,,,12.732
2014-01-31,14.75,14.8,13.75,12.94,5866500,,,,,,12.0549,,12.7552,,,,,1.801,16.1667,,11.3517,12.0549,,12.976
2014-02-07,14.0,16.4,13.83,15.08,4766000,,0.5517,,,,12.4578,,13.3356,,,,65.8995,3.9363,35.3333,84.7861,11.4733,12.346,,13.2731
2014-02-14,16.44,17.24,15.54,15.69,3280200,,0.625,,,,12.8887,,13.9241,,,,70.6331,4.549,40.8333,86.3263,11.6609,12.671,,13.6577
