date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2018-09-07,12.0,86.41,10.05,41.71,74225,,,,,,,,,,,,,,,,,,
2018-09-14,14.8,15.93,11.5,40.56,59054,,,,,,,,,,,,27.9992,,,,,,
2018-09-21,14.55,14.93,12.0,36.22,14844,,,,,,,,,,,,28.163,,,,,,
2018-09-28,13.2,13.2,12.0,34.13,11187,,,,,,,,,,,,28.3252,,,,,,
2018-10-05,11.9,12.3,11.0,31.48,15065,,,,,,,,36.8208,,,,28.4858,,,,,,
2018-10-12,11.27,13.5,10.0,27.86,23662,,,,,,,,33.8338,,,,44.3808,,,,,,
2018-10-19,10.0,10.04,8.75,24.38,10407,,,,,,,,30.6826,,,,44.2156,,,,,,
2018-10-26,8.75,29.7,8.75,23.22,3173,,,,,,,,28.1939,,,,43.8189,,,,32.4451,,
2018-11-02,24.38,24.38,19.0,19.43,14878,,,,,,,,25.2718,,,,43.2008,,,,29.6595,,
2018-11-09,21.0,21.49,16.75,17.64,10311,,,,,,,,22.7294,,,,42.1786,,,,26.7946,,
2018-11-16,19.0,19.0,15.8,15.56,4878,,,,,,,,20.338,,-26.1567,,40.8474,,,,24.2118,,
2018-11-23,16.0,16.0,15.27,14.18,4113,,,,,,27.1974,,18.2856,,-26.3832,,39.2769,,,,21.7183,,
2018-11-30,15.1,16.72,11.94,14.86,37027,,,,,,25.2991,,17.1433,,-21.3593,,37.5202,,,,19.6404,,
2018-12-07,15.84,16.72,13.5,13.05,4639,,,,,,23.4143,,15.7781,,-21.0807,,35.4056,,,,17.7889,,
2018-12-14,14.12,19.95,11.75,10.91,33197,,5.3245,,,,21.4908,,14.156,0.0,-20.5699,2.108,33.4602,,,,16.1054,,
2018-12-21,11.83,13.5,10.65,12.49,644952,,5.1332,,,,20.1062,,13.6008,0.0,-15.3694,7.0239,31.4309,,,,14.7646,,
2018-12-28,13.75,13.75,12.95,12.08,33663,,4.8196,,,,18.8717,,13.0945,4.0336,-12.2983,6.9269,29.2768,,,,13.8464,,
2019-01-04,13.25,13.5,13.0,12.27,49314,,4.5085,,,,17.8557,,12.8189,4.0852,-10.9489,7.5516,27.3382,,,,13.1743,,
2019-01-11,13.04,14.09,13.04,12.99,138570,,4.2561,,,,17.1074,,12.8766,18.5618,-6.4356,10.0863,25.5934,,,,12.8539,,
2019-01-18,13.7,13.98,12.98,12.54,306317,,4.0191,1.1657,21.3778,41.5899,16.4043,,12.7634,14.2116,-5.1077,9.9026,24.0231,,21.3778,,12.6484,,
2019-01-25,13.14,13.77,11.83,12.51,148387,,3.8607,1.6684,19.9177,38.1669,15.805,,12.6786,12.7879,-3.046,9.8907,22.6098,,19.9177,,12.3547,95.9989,93.8103
2019-02-01,13.18,14.4,13.18,12.95,209036,,3.6659,2.7304,18.5372,34.344,15.3665,,12.7707,24.7698,-1.2259,11.7151,21.3378,,18.5372,,12.3431,95.9989,100.0
2019-02-08,13.94,15.5,13.87,13.93,171909,,3.5122,3.7623,17.4228,31.0833,15.1455,,13.1571,33.2913,-0.9287,15.7341,20.1931,,17.4228,,12.7204,97.9368,100.0
2019-02-15,15.0,16.25,14.66,14.44,163421,,3.3668,5.0939,16.4384,27.7829,15.0371,,13.585,40.1134,1.393,17.8439,19.1628,,16.4384,,12.9641,100.0,100.0
2019-02-22,15.65,16.5,15.01,14.85,168822,,3.2251,6.597,15.6068,24.6166,15.0082,,14.0064,45.8894,3.9375,19.5786,18.2355,,15.6068,,13.3101,100.0,100.0
2019-03-01,15.83,15.9,15.0,14.5,123213,,3.0604,7.8953,14.9386,21.982,14.9295,19.6437,14.1698,43.0785,2.0059,19.2015,17.401,,14.9386,,13.5887,98.4015,95.2046
2019-03-08,15.27,15.53,14.3,13.7,130637,,2.9287,8.8415,14.4045,19.9675,14.74,19.2033,14.0124,41.1794,1.6159,18.3406,16.6499,,14.4045,,13.6769,87.6674,67.7974
2019-03-15,14.96,14.96,13.5,12.99,192153,41.2104,2.8164,10.0501,13.8933,17.7365,14.4711,18.7432,13.6723,37.9865,0.7244,17.59,15.974,,13.8933,,13.7338,54.334,0.0
2019-03-22,14.18,14.9,13.8,13.17,90646,40.7771,2.6882,10.6893,13.5803,16.4713,14.2707,18.3302,13.5044,40.8041,0.1764,18.4881,15.3656,,13.5803,,13.8162,37.6535,45.1631
2019-03-29,14.17,14.19,13.6,12.94,82125,40.4455,2.5353,11.1279,13.3449,15.562,14.0654,17.9307,13.315,50.899,0.3993,18.207,14.8181,,13.3449,,13.8139,27.8157,38.2838
2019-04-05,13.96,16.11,13.73,14.86,63726,38.81,2.5121,11.2144,13.3101,15.4057,14.1874,17.7031,13.8295,51.8062,2.3495,27.9742,9.8903,,13.3101,,13.93,61.149,100.0
2019-04-12,15.6,16.0,14.77,14.77,86490,37.2912,2.4142,11.1805,13.3393,15.4981,14.2764,17.4855,14.1416,53.9727,1.8109,27.8015,9.941,,13.3393,,13.9706,78.8735,98.3367
