date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2002-09-27,19.14,19.28,18.7,9.69,35465,9.556,9.5628,,9.6526,9.5367
2002-10-04,18.85,18.86,18.5,9.58,18199,9.5603,9.5643,,9.628,9.5465
2002-10-11,19.0,19.03,17.9,9.31,48466,9.5216,9.5454,,9.5963,9.5489
2002-10-18,18.31,18.31,16.5,8.8,153866,9.4098,9.4898,,9.5161,9.5417
2002-10-25,17.05,18.5,17.0,9.29,36399,9.392,9.4753,,9.4422,9.5448
2002-11-01,18.27,18.7,17.75,9.4,27132,9.3925,9.4694,,9.408,9.5495
2002-11-08,18.47,18.62,18.31,9.41,21799,9.3953,9.465,,9.3996,9.5539
2002-11-15,18.5,18.74,18.45,9.5,12399,9.4117,9.4678,,9.398,9.5621
2002-11-22,18.61,19.11,18.55,9.71,23000,9.4577,9.4858,,9.3966,9.5718
2002-11-29,19.11,19.11,18.8,9.56,17466,9.474,9.4915,,9.3935,9.5753
2002-12-06,18.9,18.98,18.5,9.73,25599,9.5131,9.5091,,9.4234,9.5795
2002-12-13,18.8,18.94,18.5,9.6,15266,9.5265,9.5158,,9.452,9.5791
2002-12-20,18.69,18.84,18.61,9.65,9133,9.5457,9.5258,,9.4782,9.5792
2002-12-27,18.64,18.84,18.6,9.67,19333,9.5643,9.5363,,9.5109,9.5817
2003-01-03,18.61,18.74,18.3,9.62,28733,9.5729,9.5425,,9.5256,9.5842
2003-01-10,18.7,19.25,18.7,9.84,37732,9.6136,9.5643,,9.5257,9.5911
2003-01-17,19.14,19.45,19.13,10.04,18132,9.6789,9.5994,,9.5557,9.604
2003-01-24,19.55,19.7,19.38,10.16,19333,9.7533,9.6411,,9.5949,9.6179
2003-01-31,19.6,19.82,19.6,10.22,38332,9.8257,9.6843,,9.6267,9.6327
2003-02-07,19.82,19.84,19.39,10.05,18732,9.8608,9.7117,,9.6418,9.6473
2003-02-14,19.48,19.5,18.61,9.72,30133,9.8397,9.7126,,9.6435,9.6563
2003-02-21,19.05,19.29,18.71,9.78,56799,9.8306,9.7176,,9.6533,9.6641
2003-02-28,18.9,19.16,18.49,9.89,59666,9.8395,9.7302,,9.6823,9.6718
2003-03-07,19.25,19.3,18.7,9.67,25533,9.8137,9.7259,,9.7261,9.6747
2003-03-14,18.46,19.1,18.46,9.9,37599,9.8264,9.7385,,9.7563,9.6825
2003-03-21,18.89,18.89,18.59,9.84,20866,9.8283,9.7459,,9.7784,9.6871
2003-03-28,18.69,18.85,18.69,9.85,14866,9.8323,9.754,,9.8006,9.6882
2003-04-04,18.79,19.1,18.46,9.85,55866,9.8348,9.761,,9.8179,9.6911
2003-04-11,18.85,19.02,18.45,9.95,90266,9.8523,9.7749,,9.8298,9.6934
2003-04-17,18.94,19.01,18.88,9.9,61600,9.8591,9.7839,,9.8465,9.6929
2003-04-25,18.92,19.75,18.6,10.33,46932,9.9308,9.824,,9.8763,9.6974
2003-05-02,19.82,19.9,19.7,10.34,17799,9.994,9.8623,,9.9134,9.7027
2003-05-09,19.85,21.34,19.85,10.99,64266,10.1473,9.9459,,9.9803,9.7237
2003-05-16,21.09,21.75,20.95,11.31,96332,10.3261,10.0469,,10.0625,9.7419
2003-05-23,21.66,21.74,21.5,11.33,64066,10.4799,10.1416,,10.1478,9.753
2003-05-30,21.76,22.95,21.75,12.02,101400,10.7163,10.2805,,10.2567,9.7917
2003-06-06,23.0,23.3,22.39,12.2,65266,10.9446,10.4227,,10.3648,9.8441
2003-06-13,23.4,23.84,23.13,12.32,80399,11.1558,10.563,,10.4726,9.8998
2003-06-20,23.35,23.59,22.41,12.03,67266,11.2896,10.6714,,10.5627,9.9455
2003-06-27,22.85,23.65,22.7,12.49,55599,11.4746,10.8063,,10.6846,10.0029
2003-07-03,23.62,23.72,20.49,11.5,290466,11.4779,10.8574,,10.7732,10.0502
2003-07-11,21.73,24.45,21.6,12.41,111066,11.6209,10.9722,,10.9046,10.1178
2003-07-18,23.5,24.19,23.4,12.65,44932,11.7794,11.0965,,11.0427,10.1883
2003-07-25,24.08,24.11,23.5,12.62,56399,11.9094,11.2097,,11.1903,10.2605
2003-08-01,23.81,24.0,23.35,12.67,52733,12.0259,11.3177,,11.3288,10.3273
2003-08-08,23.91,23.91,22.73,12.41,40666,12.0854,11.3988,,11.4575,10.3789
2003-08-15,23.58,24.05,23.23,12.59,38066,12.1627,11.4868,,11.5942,10.4418
2003-08-22,23.9,24.19,23.35,12.38,45666,12.1962,11.553,,11.7208,10.5019
2003-08-29,23.37,23.95,23.3,12.62,25266,12.2613,11.632,,11.8543,10.5625
2003-09-05,23.92,23.99,23.42,12.62,32266,12.3164,11.7051,9.1393,11.9905,10.6199
2003-09-12,23.76,24.22,23.4,12.63,36733,12.3649,11.7738,9.1642,12.1058,10.6787
2003-09-19,23.47,23.7,22.7,12.29,30266,12.3532,11.8119,9.1879,12.2032,10.7328
2003-09-26,22.87,23.4,22.29,12.0,42800,12.2987,11.8258,9.2084,12.2536,10.7866
2003-10-03,22.35,24.36,22.0,13.05,48866,12.4142,11.9165,9.2327,12.3406,10.8717
2003-10-10,24.43,24.56,24.15,13.1,36133,12.5203,12.0044,9.2568,12.4295,10.9479
2003-10-17,24.35,24.95,24.35,13.09,37933,12.6075,12.0846,9.2808,12.483,11.0217
2003-10-24,24.37,24.83,23.4,12.57,22065,12.6013,12.1203,9.3042,12.5014,11.0848
2003-10-31,23.46,24.58,23.46,13.07,33133,12.6728,12.1904,9.3297,12.5388,11.1561
2003-11-07,24.48,25.0,24.4,13.32,35799,12.772,12.2739,9.356,12.6034,11.2283
2003-11-14,24.8,25.2,24.7,13.24,36533,12.8436,12.3452,9.382,12.6406,11.3017
2003-11-21,24.8,24.8,24.3,13.24,20466,12.9041,12.4113,9.4074,12.7277,11.3719
2003-11-28,24.75,25.3,24.75,13.46,28999,12.9892,12.4888,9.435,12.7802,11.4491
2003-12-05,25.21,26.23,24.84,13.97,47333,13.1403,12.5986,9.4652,12.8462,11.5355
2003-12-12,26.07,26.45,25.73,14.33,32933,13.3226,12.7265,9.4975,12.9312,11.6286
2003-12-19,26.45,26.45,25.02,13.76,43933,13.3893,12.8028,9.5274,12.9857,11.7113
2003-12-26,25.5,26.5,25.5,14.15,18133,13.5058,12.9023,9.5593,13.0724,11.7975
2004-01-02,26.17,26.7,25.97,14.11,24199,13.5993,12.992,9.5922,13.1487,11.879
2004-01-09,26.01,26.31,25.7,13.92,47532,13.6485,13.0607,9.6241,13.2256,11.9542
2004-01-16,25.8,26.1,25.5,14.08,26133,13.7142,13.1359,9.6576,13.2985,12.0312
2004-01-23,26.02,26.51,25.7,13.96,59866,13.7524,13.1971,9.6912,13.3656,12.1094
2004-01-30,25.75,26.15,25.5,13.97,28066,13.7855,13.2542,9.7237,13.4324,12.1943
2004-02-06,25.69,25.88,25.15,13.95,36066,13.8102,13.3054,9.7566,13.5153,12.2776
2004-02-13,25.75,26.03,25.62,13.99,21333,13.8386,13.3565,9.7897,13.615,12.3597
2004-02-20,26.0,26.2,25.73,13.95,30266,13.8551,13.4001,9.8224,13.6598,12.4452
2004-02-27,25.7,25.95,25.27,13.92,33599,13.8649,13.4386,9.8549,13.7006,12.5256
2004-03-05,25.8,25.88,25.31,13.81,33600,13.8565,13.4661,9.8855,13.7368,12.6051
2004-03-12,25.7,26.07,25.1,13.96,47866,13.8717,13.5023,9.9175,13.8062,12.6871
2004-03-19,25.49,25.49,24.65,13.5,33399,13.8138,13.5018,9.9462,13.8277,12.76
2004-03-26,24.5,25.18,24.3,13.79,18999,13.8094,13.5228,9.976,13.8511,12.8367
2004-04-02,25.18,25.85,25.12,13.96,41533,13.8327,13.5553,10.0062,13.8872,12.918
2004-04-08,25.45,26.2,25.25,14.04,49666,13.8642,13.591,10.0366,13.9272,12.9923
2004-04-16,25.6,25.78,24.55,13.6,56732,13.8243,13.592,10.0641,13.9346,13.0575
2004-04-23,24.75,24.95,23.88,13.39,47332,13.7568,13.5767,10.0916,13.9053,13.1055
2004-04-30,24.55,25.27,24.25,13.28,32199,13.6829,13.5545,10.1184,13.8529,13.1448
2004-05-07,24.15,24.35,21.3,11.94,79999,13.4148,13.4349,10.1399,13.7621,13.1571
2004-05-14,21.85,22.06,21.11,11.59,95466,13.1341,13.2983,10.1601,13.6343,13.1485
2004-05-21,21.05,21.07,20.42,11.28,106799,12.8494,13.149,10.1772,13.4928,13.1302
2004-05-28,20.71,23.74,20.64,12.77,111466,12.8376,13.1211,10.2018,13.4355,13.1393
2004-06-04,23.45,23.6,21.5,11.94,62666,12.7,13.0339,10.2224,13.3288,13.1377
2004-06-10,21.56,23.12,21.42,12.66,82666,12.6936,13.0061,10.2466,13.2636,13.141
2004-06-18,22.92,23.18,22.15,12.39,110266,12.6464,12.9602,10.2705,13.1846,13.1588
2004-06-25,22.35,22.85,21.83,12.27,285532,12.5885,12.9091,10.2944,13.1008,13.1561
2004-07-02,22.24,23.0,22.18,12.72,63466,12.6087,12.895,10.3195,13.037,13.1574
2004-07-09,22.93,23.0,22.1,12.66,61999,12.6163,12.8775,10.343,12.9727,13.1581
2004-07-16,22.79,23.05,22.66,12.66,52466,12.6236,12.8617,10.3656,12.9099,13.1581
2004-07-23,22.79,23.49,22.76,13.0,38999,12.681,12.8717,10.39,12.8692,13.1697
2004-07-30,23.5,23.82,23.36,13.11,45866,12.7474,12.8895,10.4145,12.8271,13.1802
2004-08-06,23.6,24.26,23.45,13.22,28266,12.8198,12.9139,10.441,12.8132,13.197
2004-08-13,23.95,24.45,23.66,13.47,26933,12.9195,12.9549,10.4697,12.7973,13.214
2004-08-20,24.32,24.53,24.0,13.42,35200,12.9961,12.9892,10.4966,12.7702,13.2299
2004-08-27,24.25,24.7,24.07,13.6,29999,13.0891,13.0344,10.5255,12.7483,13.2493
2004-09-03,24.5,25.07,24.31,13.86,44666,13.2078,13.0957,10.5548,12.7612,13.2807
2004-09-10,25.11,25.4,24.94,14.09,54533,13.3441,13.1696,10.586,12.7966,13.3226
2004-09-17,25.05,25.24,24.7,13.92,16733,13.4327,13.2252,10.6147,12.8287,13.34
2004-09-24,24.94,25.27,24.81,14.07,29800,13.5301,13.2874,10.644,12.935,13.3593
2004-10-01,25.13,25.35,24.8,14.07,42333,13.6134,13.3455,10.6727,13.0591,13.379
2004-10-08,25.01,25.49,24.81,13.92,59132,13.6606,13.3881,10.6996,13.1909,13.406
2004-10-15,24.8,24.89,24.6,13.91,16199,13.6996,13.4271,10.7273,13.248,13.423
2004-10-22,24.89,25.21,24.5,13.89,32732,13.7284,13.4611,10.7546,13.3451,13.4344
2004-10-29,24.9,25.19,24.75,14.01,21599,13.7716,13.5017,10.7817,13.4127,13.4498
2004-11-05,24.88,25.5,24.82,14.29,26466,13.8514,13.5601,10.8095,13.5079,13.4709
2004-11-12,25.41,25.79,25.36,14.45,43866,13.9438,13.6262,10.8383,13.617,13.4908
2004-11-19,25.7,26.0,25.61,14.43,38399,14.0186,13.6857,10.869,13.7025,13.5
2004-11-26,25.76,26.0,25.61,14.46,21466,14.0862,13.7429,10.8988,13.7925,13.5026
2004-12-03,25.9,26.2,25.61,14.48,31999,14.1469,13.7976,10.9296,13.8833,13.5171
2004-12-10,26.0,26.4,25.81,14.78,36066,14.2447,13.8706,10.961,13.9726,13.5298
2004-12-17,26.16,26.45,25.4,14.98,36599,14.358,13.9528,10.9939,14.066,13.5472
2004-12-23,26.4,27.55,26.0,15.03,67199,14.4609,14.0324,11.0265,14.1565,13.5693
2004-12-31,26.53,26.78,26.49,15.12,19865,14.5627,14.1131,11.0598,14.2392,13.5903
2005-01-07,26.7,27.1,26.53,15.18,40533,14.6576,14.1921,11.0925,14.3273,13.6146
2005-01-14,26.7,27.1,26.59,15.17,16266,14.737,14.2648,11.1254,14.406,13.6387
2005-01-21,26.9,26.99,26.7,15.17,20133,14.8042,14.3322,11.1583,14.4716,13.6633
2005-01-28,26.72,26.9,25.83,14.73,21599,14.7922,14.3613,11.1893,14.5032,13.6779
2005-02-04,25.99,26.39,25.85,14.87,18866,14.8038,14.3989,11.2209,14.5506,13.6964
2005-02-11,26.1,26.6,26.0,15.07,18799,14.8442,14.4483,11.2535,14.6007,13.7193
2005-02-18,26.75,26.98,26.4,15.24,18266,14.9045,14.5066,11.2867,14.6589,13.7478
2005-02-25,27.0,27.11,26.8,15.26,19133,14.9598,14.5628,11.3195,14.7261,13.774
2005-03-04,26.96,27.1,26.8,15.24,22499,15.0023,14.6126,11.3519,14.7922,13.8088
2005-03-11,27.1,27.59,26.75,15.4,24333,15.0627,14.6706,11.3851,14.8676,13.841
2005-03-18,26.95,27.05,26.52,15.38,23066,15.1112,14.723,11.4185,14.936,13.8693
2005-03-24,26.87,27.3,26.74,15.34,23533,15.1461,14.7685,11.451,14.9884,13.8954
2005-04-01,26.75,27.09,26.52,15.29,21533,15.1685,14.8073,11.4828,15.0304,13.9291
2005-04-08,26.72,27.4,26.63,15.62,39333,15.2386,14.8678,11.5159,15.0901,13.9739
2005-04-15,27.28,28.5,27.2,16.23,41532,15.3912,14.9687,11.5517,15.1787,14.0329
2005-04-22,28.35,28.41,27.4,15.68,42199,15.4358,15.0215,11.5849,15.2388,14.1078
2005-04-29,27.43,27.58,26.52,15.53,22933,15.4498,15.0589,11.6178,15.276,14.1865
2005-05-06,27.0,27.0,23.6,14.97,105666,15.3753,15.052,11.6477,15.2752,14.2601
2005-05-13,26.7,29.5,26.68,16.43,85732,15.5369,15.1538,11.685,15.3451,14.3332
2005-05-20,28.6,28.7,27.5,16.15,29533,15.6313,15.2276,11.7229,15.3965,14.4173
2005-05-27,28.39,28.85,28.01,16.37,32866,15.7446,15.3121,11.7615,15.4559,14.4915
2005-06-03,28.51,29.9,28.51,16.87,43000,15.9171,15.4272,11.803,15.5405,14.5811
2005-06-10,29.65,30.88,29.5,17.78,69933,16.2032,15.6012,11.8482,15.6707,14.6912
2005-06-17,30.57,30.85,30.5,17.65,62666,16.4257,15.7529,11.8937,15.8168,14.7898
2005-06-24,30.55,30.95,30.14,17.57,29666,16.6015,15.8874,11.9382,15.9519,14.888
2005-07-01,30.31,30.79,30.03,17.67,14799,16.7663,16.0196,11.9821,16.0822,14.9882
2005-07-08,30.59,31.05,30.59,17.74,31799,16.9155,16.1468,12.0258,16.2072,15.083
2005-07-15,30.8,31.49,30.6,18.08,30799,17.0951,16.2902,12.0718,16.3481,15.1824
2005-07-22,31.3,31.41,30.0,17.9,24599,17.2195,16.4097,12.1169,16.4815,15.2761
