date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2022-05-13,24.99,24.99,24.65,20.6,56022,1647.7059,,,,,,,,,,,,-0.4853,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,56022.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,24.83,24.98,24.6,20.61,33916,8895.0196,,,,,,,,,,,,0.0016,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,89938.0,,,,,,20.7418,,,,,,,,,,,0.3154,,,,,
2022-05-27,24.86,24.86,24.6,20.53,86610,9974.2719,,,,,,,,,,,,-0.4938,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3328.0,,,,,,20.7385,,,,,,,,,,,0.2131,,,,,
2022-06-03,24.74,24.8,24.62,20.56,36842,34535.6052,,,,,,,,,,,,0.1667,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,40170.0,,,,,,20.7353,,,,,,,,,,,0.1494,,,,,
2022-06-10,24.75,24.8,24.22,20.24,207010,-53668.6556,,,,,,,,,,,,-0.6261,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-166840.0,,,,,,20.7322,,,,,,,,,,,0.4773,,,,,
2022-06-17,24.04,24.5,24.04,20.29,83148,7788.5618,,,,,,,,,,,,0.8696,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-83692.0,,,,,,20.7196,,,,,,,,,,,0.3818,,,,,
2022-06-24,24.45,24.59,24.3,20.3,27497,10633.079,,,,,,,,,,,,0.0345,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-56195.0,,,,,,20.6967,,,,,38.514,51.4202,,,,,0.2407,,,,,
2022-07-01,24.5,24.55,23.98,20.04,163169,-60932.2719,,,,,,,,,,,,-0.6316,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-219364.0,,,,,,20.6744,,,,,37.8285,19.5122,,,,,0.4731,,,,,
2022-07-08,24.1,24.47,23.99,20.09,105211,-74083.6469,,,,,,,,,,,,0.2083,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-114153.0,,,,,,20.6435,,,36.3099,32.5872,32.5872,26.8293,,,,,0.3984,,,,,
2022-07-15,24.2,24.5,24.08,20.3,71821,-15942.8374,-13414.4751,,,,,,,,,,,0.619,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-42332.0,,,,,,20.6139,,,37.3641,41.6767,41.6767,78.6885,,,,,0.3486,,,,,
