date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-03-28,73.39,95.21,70.0,74.19,23908254,-15960964.4911,,,,,,,,,,,,0.0317,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,23908254.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,72.62,75.0,66.76,71.34,11176982,-14713049.0251,,,,,,,,,,,,-0.1553,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,12731272.0,,,,,,95.21,,,,,,,,,,,8.24,,,,,
2024-04-12,73.0,77.5,65.89,72.73,7573157,-13362796.2266,,,,,,,,,,,,-0.0233,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,20304429.0,,,,,,94.9255,,,,,,,,,,,11.61,,,,,
2024-04-19,74.83,79.47,60.21,64.49,10803728,-19364867.3377,,,,,,,,,,,,-0.5369,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,9500701.0,,,,,,94.3448,,,,,,,,,,,19.26,,,,,
2024-04-26,65.0,85.27,64.56,85.0,8610780,-10978629.6016,,,,,,,,,,,,0.9658,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,18111481.0,,,,,,93.3207,,,,,,,,,,,20.78,,,,,
2024-05-03,81.28,88.59,71.68,76.96,14333663,-16361170.1131,,,,,,,,,,,,-0.2555,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3777818.0,,,,,,92.3274,,,,,,,,,,,16.91,,,,,
2024-05-10,77.3,81.04,66.1,70.08,14865657,-23306436.9043,,,,,,,,,,,,-0.4833,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-11087839.0,,,,,,91.3639,,,,,54.8757,34.778,,,,,14.94,,,,,
2024-05-17,71.18,77.57,68.81,72.5,9675932,-24830727.5618,,,,,,,,,,,,0.1507,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-1411907.0,,,,,,90.4293,,,,,45.7012,43.3051,,,,,8.76,,,,,
2024-05-24,71.11,76.65,69.5,71.99,6776251,-26887296.0471,,,,,,,,,,,,0.1231,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-8188158.0,,,,,,89.5227,,,45.6364,36.3324,36.3324,30.9139,,,,,7.15,,,,,
2024-05-31,72.83,72.83,61.58,64.54,7903181,-30631647.5787,-5754929.2467,,,,,,,,,,,-0.7369,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-16091339.0,,,,,,88.6433,,,36.8087,28.3927,28.3927,10.9589,,,,,11.25,,,,,
2024-06-07,65.13,66.48,60.03,61.94,8051014,-33914464.1399,-6735428.0934,,,,,,,,,,,-0.4946,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-12.25,,-24142353.0,,,-16.5117,,,87.7903,,,27.2376,16.9879,16.9879,9.0909,,,,,6.45,,,,,
2024-06-14,62.11,67.22,61.5,63.92,6857992,-34969539.8322,-6859935.5152,,,,,,,,,,,0.3164,,,,,70.8067,,,,,,,,,,0,,,,,,,,,,,,,,-7.42,,-17284361.0,,,-10.4009,,,86.6799,,,19.8188,14.0759,14.0759,22.1779,,,,,5.72,,,,,
2024-06-21,64.32,68.5,58.92,59.01,8906987,-43709172.1704,-9068031.9758,,,,,,,,,,,-0.5543,,,,,68.9918,,,,,,,,,,0,,,,,,,,,,,,,,-13.72,,-26191348.0,,,-18.8643,,,85.6139,,,13.8853,10.5921,10.5921,0.5076,,,,,9.58,,,,,
2024-06-28,58.35,61.8,54.51,60.51,8214181,-38403743.3981,-7458886.6479,,,,,,,,,,,0.2965,,,,,67.6869,69.2286,,,,,,,,,0,,,,,,,,,,,72.005,74.8621,,-3.98,,-17977167.0,,,-6.1715,,,84.2792,,,14.3806,18.4737,18.4737,32.7357,,,,,7.2858,70.5452,,,-85.2668,66.7267
2024-07-05,60.5,61.49,56.4,59.44,4299874,-37567422.1289,-5856417.0965,,,,92.8571,0.0,-92.8571,10.9304,,,,-0.2083,,-20.9666,,42.9308,66.4181,67.9234,,,,,,,,,0,60.4711,,,,,,,,,42.0832,72.005,71.5521,20.1775,-25.56,18.389,-22277041.0,8.0565,,-30.0706,0.8012,39.5167,82.4933,,,17.2957,22.8211,22.8211,35.22,,,,,5.09,69.2337,,,-85.5446,65.4215
