date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-10-11,72.99,75.2,69.3,73.25,19375277,-1757259.8531,24977194.4697,26.9925,,2.0976,35.7143,14.2857,-21.4286,8.1328,49.5768,62.476,75.3752,0.0441,133.1724,28.8185,67.7149,38.9802,64.28,63.4289,59.8132,,,,,,,,0,64.9433,,,,,,,,,68.3924,63.38,63.605,12.1887,15.67,11.1028,226029053.0,27.7613,3.5123,27.2143,1.0038,64.4092,54.8679,62.476,,88.6054,90.9938,90.9938,90.225,100.0,100.0,,,5.8999,60.1764,,64.185,-16.6839,63.9167
2024-10-18,73.75,81.36,72.82,80.9,24148672,19789915.8659,30544109.5266,28.4153,,2.1034,28.5714,100.0,71.4286,8.1619,49.1938,63.809,78.4242,0.8372,175.3872,38.4622,71.4918,46.9117,66.8369,65.7584,61.3752,,,,,,,,0,65.2619,,,,,,,,,70.0984,66.905,65.245,11.2572,27.99,10.0889,250177725.0,31.1522,3.4335,52.9012,1.0955,69.2311,55.7964,63.809,,92.7032,95.1611,95.1611,98.0944,100.0,100.0,,,8.54,61.0727,,65.8487,-1.4272,66.3188
2024-10-25,80.56,81.72,76.54,81.36,17182385,34584015.6921,34751960.2194,29.7673,,2.7031,21.4286,100.0,78.5714,7.9489,48.5362,64.887,81.2378,0.1554,161.0572,38.9974,74.6104,47.3425,69.0712,67.8386,62.8556,,,,,,,,0,66.5221,,,,,,,,,76.3327,67.135,65.425,10.722,26.44,9.7701,267360110.0,30.0014,4.3152,48.1428,1.2575,69.4987,57.0746,64.887,,93.8664,95.4442,95.4442,98.0132,100.0,100.0,,,5.18,62.6534,,72.3463,-1.1046,68.715
2024-11-01,82.21,123.6,79.1,112.98,86108942,79592869.4207,47635083.4875,32.9187,,5.1574,14.2857,100.0,85.7143,10.5597,41.0364,67.489,93.9416,0.6915,301.3274,62.8893,84.9427,73.8877,75.8264,73.8575,66.5685,,,,,,,,0,76.62,,,,,,,,,87.0975,82.945,86.365,7.4464,53.77,9.3465,353469052.0,49.5873,7.9109,90.8124,1.8117,81.4447,58.5533,67.489,,94.4388,92.7112,92.7112,82.0259,100.0,100.0,,,44.5,65.3366,,75.027,-14.2608,75.1687
2024-11-08,110.76,134.8,108.68,134.8,37214677,116807546.4207,60416023.5528,36.0816,,8.6883,7.1429,100.0,92.8571,11.6708,32.3119,71.364,110.4161,0.9203,323.9614,71.2556,98.6326,77.1982,84.8993,81.9831,71.6227,14.5039,,8.2136,5.2236,,,,0,95.1876,,,,,,,0.6716,13.5933,91.1123,93.855,91.965,6.2413,74.77,8.6579,390683729.0,48.5029,12.7171,124.5544,2.3411,85.6278,63.1066,71.364,,93.8339,93.3464,93.3464,100.0,100.0,100.0,,,26.1153,69.3037,,79.8599,-0.0,84.0495
2024-11-15,139.0,139.04,123.14,124.78,22799500,98711339.5024,54394340.1462,39.0985,,11.7394,0.0,100.0,100.0,11.9729,29.1595,74.4085,119.6575,-0.8943,244.2971,54.0777,107.0643,78.3188,91.0348,87.6894,75.5603,15.6703,,9.3185,7.6275,,,,0,102.7315,15.9915,7.758,8.2336,11.7394,6.9008,4.8386,0.7418,14.7051,97.8559,94.86,94.92,5.6426,67.93,9.5952,367884229.0,46.4082,16.5968,119.4899,2.3583,77.0388,68.842,74.4085,,90.9627,86.8305,86.8305,78.4657,82.5392,47.6176,,,15.9,74.1479,,72.9976,-16.1605,90.859
2024-11-22,125.56,158.49,124.66,146.67,47648942,113063769.8595,51552666.5802,42.2025,,15.4229,0.0,100.0,100.0,13.5341,22.9837,78.0935,133.2033,0.624,221.0327,62.8456,119.1606,82.5544,99.594,95.5535,80.8276,17.047,,11.8819,14.1023,,,,0,115.1727,19.2039,8.7762,10.4276,15.4229,9.407,6.0159,0.8182,16.0248,98.1925,101.76,105.44,4.6258,87.58,9.2276,415533171.0,48.4057,20.7661,148.2146,2.6706,81.4228,75.1598,78.0935,,89.397,88.0141,88.0141,85.5766,73.8489,73.9292,,,33.83,80.0655,,70.5019,-11.1404,99.9026
2024-11-29,149.5,152.14,132.48,140.69,23737969,109158744.1938,44461049.5386,45.0848,,19.0846,0.0,92.8571,92.8571,13.972,20.015,81.4355,142.856,-0.448,168.1399,54.1848,127.247,82.5544,105.9165,101.5717,85.2619,18.6242,,15.259,24.8291,,,,0,120.9039,21.0248,8.4777,12.5471,19.0846,11.3542,7.7304,0.9005,17.2714,89.6611,101.76,106.755,4.1569,74.52,9.9311,391795202.0,43.4988,24.5952,112.619,2.3761,77.0924,83.4929,81.4355,,85.1284,80.5404,80.5404,77.579,40.7236,0.624,,,19.665,86.8757,,67.1353,-17.2031,107.275
2024-12-06,144.0,163.72,138.75,162.76,28209200,135198874.7505,45803515.968,47.9093,,23.7637,0.0,100.0,100.0,14.7576,16.0318,86.3385,156.6452,0.7513,160.5908,62.1794,139.0527,84.628,114.6616,109.7301,91.0025,19.2055,,26.9571,48.1949,,,,0,131.4919,23.9724,9.1403,14.8321,23.7637,13.6792,10.0845,0.9896,18.7263,90.4529,109.805,109.4856,3.6508,95.68,9.0671,420004402.0,43.8491,29.1384,142.6357,2.7113,81.0897,90.9926,86.3385,,85.2305,87.1371,87.1371,98.2557,40.5723,47.1637,,,24.97,94.897,,69.9657,-0.885,116.8142
2024-12-13,171.5,180.74,151.76,172.65,42513430,153976373.1632,48163409.3687,50.7059,,28.3405,7.1429,100.0,92.8571,15.7735,13.1362,91.853,170.5698,0.0397,154.1494,65.1169,150.8031,87.0621,123.5829,118.1194,97.0505,20.2678,,48.0826,26.1153,,,,0,143.3295,26.7975,9.5723,17.2252,28.3405,15.3401,13.0004,1.086,20.2656,93.0935,115.87,117.9956,3.1687,100.27,9.1361,462517832.0,45.8144,33.0112,138.5327,3.0369,82.5585,98.9926,91.853,,84.9802,87.2632,87.2632,85.9549,49.2626,100.0,,,28.98,104.1757,,70.2215,-6.4468,126.6936
