date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2001-06-08,66.4,66.4,64.35,7.5,323680,7.49,7.3201,,7.4644,6.9372
2001-06-15,65.51,68.1,65.5,7.74,444080,7.5288,7.3514,,7.492,6.9596
2001-06-22,64.12,64.3,62.09,7.45,476080,7.5172,7.359,,7.4952,6.978
2001-06-29,64.6,64.95,61.0,7.21,175240,7.4698,7.3478,,7.473,6.9974
2001-07-06,61.25,61.42,59.14,7.15,274160,7.421,7.3334,,7.4701,7.0146
2001-07-13,60.82,61.35,58.49,6.92,212120,7.3434,7.3025,,7.4622,7.0271
2001-07-20,59.15,59.28,56.0,6.89,270080,7.2741,7.2722,,7.4245,7.0374
2001-07-27,59.68,61.5,59.33,7.08,240040,7.245,7.2583,,7.393,7.0514
2001-08-03,60.9,61.8,59.6,7.13,232280,7.2268,7.2485,,7.3856,7.056
2001-08-10,60.75,63.75,60.75,7.37,325480,7.2483,7.2573,,7.4081,7.0686
2001-08-17,64.3,66.55,63.9,7.51,229160,7.2889,7.2762,,7.4134,7.0865
2001-08-24,64.21,67.2,63.45,7.77,286240,7.3634,7.313,,7.4188,7.1154
2001-08-31,66.56,67.74,65.96,7.87,803240,7.442,7.3546,,7.433,7.1491
2001-09-07,65.6,66.58,64.65,7.66,251160,7.4762,7.3775,,7.4365,7.176
2001-09-10,64.5,64.9,64.12,7.55,22280,7.4872,7.3901,,7.4178,7.2065
2001-09-21,61.9,62.9,50.5,6.13,595280,7.2789,7.297,,7.3433,7.2048
2001-09-28,54.4,63.0,52.82,7.14,1588480,7.2573,7.2853,,7.3265,7.2205
2001-10-05,60.25,63.75,59.27,7.26,514440,7.2579,7.2835,,7.309,7.2437
2001-10-12,62.6,67.19,60.7,7.73,233400,7.3312,7.3169,,7.3266,7.2761
2001-10-19,65.25,65.9,59.76,7.08,1028760,7.2926,7.2994,,7.3081,7.2926
2001-10-26,60.66,64.15,60.4,7.49,285520,7.323,7.3135,,7.3077,7.3116
2001-11-02,64.8,65.4,60.7,7.22,277160,7.3065,7.3062,,7.2814,7.3194
2001-11-09,62.05,63.3,60.03,7.3,281560,7.3049,7.3055,,7.2735,7.3272
2001-11-16,60.5,62.3,55.81,6.81,520760,7.2286,7.2687,,7.2535,7.3256
2001-11-23,57.38,59.4,56.9,6.92,500960,7.1815,7.2431,,7.242,7.336
2001-11-30,58.09,59.3,56.45,6.92,404880,7.1407,7.2189,,7.242,7.3409
2001-12-07,60.34,61.25,58.05,7.05,373240,7.1273,7.2066,,7.25,7.3412
2001-12-14,59.05,60.03,57.36,6.83,493040,7.0814,7.1786,,7.2372,7.3305
2001-12-21,59.29,61.6,58.72,7.16,298560,7.0929,7.177,,7.2387,7.3277
2001-12-28,61.0,62.5,60.95,7.26,91880,7.1193,7.1835,,7.2336,7.3222
2002-01-04,62.1,63.6,61.08,7.33,139760,7.1517,7.1943,,7.2245,7.3247
2002-01-11,62.99,62.99,60.46,7.27,435680,7.1696,7.1998,,7.1993,7.3263
2002-01-18,61.7,64.45,60.72,7.51,369480,7.2215,7.2225,,7.1809,7.3286
2002-01-25,64.5,66.23,63.5,7.61,204080,7.2812,7.2512,,7.1781,7.3277
2002-02-01,65.55,66.2,64.21,7.71,242680,7.3473,7.2852,,7.1863,7.3377
2002-02-08,65.75,66.07,63.35,7.69,240880,7.3996,7.315,,7.264,7.35
2002-02-15,65.15,67.99,65.0,7.86,156320,7.4709,7.3556,,7.3002,7.3543
2002-02-22,66.0,68.2,66.0,7.95,197360,7.5449,7.3998,,7.3347,7.359
2002-03-01,67.48,69.95,67.37,8.1,318960,7.6308,7.4519,,7.3532,7.3756
2002-03-08,68.36,71.4,68.36,8.23,414320,7.7233,7.5097,,7.4108,7.4019
2002-03-15,72.36,74.88,71.2,8.66,339440,7.8679,7.5951,,7.4694,7.4271
2002-03-22,72.8,73.1,71.0,8.44,427240,7.9563,7.6579,,7.5308,7.4426
2002-03-28,72.2,73.22,70.0,8.42,205640,8.0273,7.7142,,7.5869,7.4592
2002-04-05,74.9,75.6,72.35,8.53,281960,8.1045,7.7745,,7.6729,7.4779
2002-04-12,72.72,73.76,71.43,8.36,263960,8.1437,7.8179,,7.7447,7.4866
2002-04-19,72.6,75.9,71.96,8.77,200520,8.2407,7.8887,,7.8376,7.5096
2002-04-26,75.76,76.67,74.9,8.83,720520,8.3308,7.9582,,7.9263,7.5367
2002-05-03,74.84,77.88,74.84,9.05,479640,8.4422,8.0394,,8.0375,7.5656
2002-05-10,76.93,77.3,73.5,8.62,437760,8.469,8.0821,,8.1106,7.5902
2002-05-17,74.45,76.85,74.22,8.84,763160,8.5267,8.1386,,8.1895,7.6181
2002-05-24,76.42,78.1,75.68,8.92,343960,8.5873,8.1965,,8.2691,7.6466
2002-05-31,77.81,77.95,75.88,8.9,471360,8.6358,8.2488,,8.3508,7.6698
2002-06-07,76.39,76.72,73.1,8.66,319840,8.6398,8.2794,,8.4086,7.6939
2002-06-14,74.48,76.0,73.25,8.75,378680,8.6569,8.3143,,8.4656,7.7248
2002-06-21,76.25,78.93,76.25,9.03,310560,8.7149,8.3676,,8.5318,7.7624
2002-06-28,75.09,80.11,74.61,9.68,362360,8.8632,8.4647,,8.6313,7.8177
2002-07-05,80.4,81.8,77.5,9.75,643960,8.9998,8.56,,8.7257,7.8748
2002-07-12,82.13,83.05,76.8,9.35,824920,9.054,8.6187,,8.7958,7.9202
2002-07-19,76.43,77.2,69.51,8.41,572640,8.9549,8.6032,,8.8111,7.9458
2002-07-26,69.29,70.67,63.85,8.36,664600,8.8634,8.5852,,8.8175,7.9657
2002-08-02,70.95,76.1,70.18,8.87,426560,8.8641,8.6062,,8.8277,7.9928
2002-08-09,73.61,77.63,71.7,9.34,604680,8.9368,8.6603,,8.8724,8.0241
2002-08-16,77.27,80.11,75.83,9.52,553840,9.0267,8.7241,,8.9276,8.057
2002-08-23,79.5,80.5,75.39,9.21,437840,9.0554,8.7603,,8.9618,8.088
2002-08-30,76.95,79.5,73.48,9.12,274640,9.0657,8.7871,,9.0,8.1195
2002-09-06,75.2,77.29,72.7,9.27,533240,9.0966,8.8226,,9.0246,8.1821
2002-09-13,76.78,78.16,74.35,9.1,433000,9.097,8.8431,,9.0382,8.2214
2002-09-20,75.46,75.95,66.96,8.34,408160,8.9808,8.806,,9.0026,8.243
2002-09-27,64.41,70.75,63.3,8.35,479960,8.8844,8.7725,,8.9894,8.2554
2002-10-04,68.73,73.3,67.64,8.46,389680,8.8195,8.7496,,8.9704,8.283
2002-10-11,71.02,71.97,67.24,8.62,559640,8.7891,8.7401,,8.9554,8.3056
2002-10-18,70.95,73.8,69.7,8.69,362160,8.7737,8.7363,,8.9448,8.3351
2002-10-25,70.95,71.9,66.0,8.22,651040,8.6881,8.6979,,8.9225,8.3535
2002-11-01,67.45,69.3,64.45,8.35,470160,8.6358,8.6719,,8.9024,8.3843
2002-11-08,68.41,70.23,67.04,8.44,467280,8.6049,8.6544,,8.8725,8.4146
2002-11-15,71.44,71.63,68.75,8.52,446560,8.5914,8.6442,,8.8144,8.4466
2002-11-22,71.17,72.45,70.08,8.52,495960,8.581,8.6353,,8.753,8.476
2002-11-29,70.5,72.8,69.94,8.68,220040,8.5959,8.6385,,8.7193,8.513
2002-12-06,71.93,72.61,70.11,8.74,346640,8.6185,8.6462,,8.7359,8.5447
2002-12-13,71.75,72.88,70.31,8.67,306080,8.6258,8.6477,,8.7512,8.5727
2002-12-20,73.61,77.49,73.35,9.24,817160,8.7208,8.6918,,8.77,8.611
2002-12-27,78.38,79.02,77.05,9.36,225400,8.8198,8.7416,,8.7714,8.6529
2003-01-03,79.07,81.98,77.51,9.76,334440,8.9652,8.8174,,8.7835,8.6981
2003-01-10,80.95,82.08,76.28,9.4,860360,9.032,8.8605,,8.7928,8.7339
2003-01-17,77.38,78.75,76.0,9.25,438160,9.0654,8.8893,,8.7992,8.7647
2003-01-24,75.85,75.85,72.08,8.73,473560,9.0137,8.8774,,8.7723,8.7855
2003-01-31,71.47,76.7,70.1,9.19,924120,9.0406,8.9005,,8.7768,8.812
2003-02-07,74.55,75.54,71.05,8.65,786680,8.9811,8.8822,,8.7924,8.826
2003-02-14,72.65,73.87,71.25,8.87,780920,8.9638,8.8812,,8.8181,8.8413
2003-02-21,73.6,75.6,71.99,9.1,264680,8.9854,8.8977,,8.8502,8.8588
2003-02-28,75.77,76.62,73.6,8.92,503640,8.9748,8.8991,,8.865,8.8639
2003-03-07,72.88,73.95,71.1,8.68,1124600,8.929,8.8827,,8.8643,8.8685
2003-03-14,70.43,70.7,64.82,8.12,710880,8.8052,8.8265,,8.8597,8.8627
2003-03-21,66.28,69.01,65.91,8.26,1744040,8.7218,8.7848,,8.8555,8.8574
2003-03-28,67.58,69.05,65.58,8.18,546600,8.6392,8.7403,,8.8429,8.8539
2003-04-04,66.99,72.0,66.32,8.66,589720,8.6428,8.7345,,8.8502,8.8516
2003-04-11,72.7,73.8,71.42,8.65,692480,8.6439,8.7283,,8.8565,8.8481
2003-04-17,71.3,72.8,71.16,8.77,166040,8.6626,8.7311,,8.8609,8.8423
2003-04-25,72.0,73.25,68.78,8.43,253240,8.6271,8.7089,,8.8454,8.8386
2003-05-02,70.2,72.58,70.19,8.74,288280,8.6437,8.7108,,8.8488,8.8364
2003-05-09,73.54,77.05,73.41,9.32,565160,8.7471,8.7556,,8.8524,8.8444
2003-05-16,75.61,77.5,74.9,9.34,231640,8.8383,8.7989,,8.8512,8.8531
2003-05-23,77.9,80.0,76.2,9.63,217160,8.9598,8.8603,,8.8444,8.8724
2003-05-30,79.76,81.92,79.76,9.83,253560,9.0935,8.9321,,8.8659,8.894
2003-06-06,80.81,82.82,80.21,9.92,271000,9.221,9.0054,,8.8995,8.9117
2003-06-13,81.07,83.63,80.16,10.02,334440,9.3435,9.0804,,8.9639,8.9185
2003-06-20,84.5,84.9,81.0,9.87,564320,9.4251,9.1391,,8.9982,8.921
2003-06-27,76.51,79.27,76.05,9.59,341360,9.4499,9.1723,,9.0448,8.9257
2003-07-03,77.0,77.12,73.7,9.36,262960,9.4358,9.1861,,9.0693,8.9446
2003-07-11,75.68,76.35,73.9,9.45,249640,9.4379,9.2055,,9.0865,8.9664
2003-07-18,75.39,76.0,73.35,9.49,296920,9.4462,9.2268,,9.1153,8.9789
2003-07-25,74.85,76.45,74.49,9.63,339920,9.4738,9.2563,,9.1627,8.9847
2003-08-01,76.25,76.54,72.59,9.25,401040,9.4394,9.2558,,9.219,8.9792
2003-08-08,73.9,76.5,72.58,9.59,276840,9.4631,9.2809,,9.2855,8.9869
2003-08-15,77.52,79.0,77.05,9.86,157000,9.5243,9.3238,,9.3694,9.0016
2003-08-22,78.43,79.15,75.71,9.56,269680,9.5304,9.3416,,9.4144,9.0076
2003-08-29,75.9,76.4,74.58,9.62,374880,9.5438,9.3621,,9.4628,9.0179
2003-09-05,75.29,77.5,75.09,9.7,202360,9.568,9.3872,7.6406,9.5096,9.0451
2003-09-12,77.4,78.45,77.2,9.83,401520,9.6078,9.4197,7.6577,9.5793,9.0746
2003-09-19,77.26,77.54,76.18,9.74,265320,9.6281,9.4435,7.6744,9.6296,9.1001
2003-09-26,76.47,77.75,75.96,9.61,245160,9.6258,9.456,7.6913,9.6444,9.1199
2003-10-03,76.07,79.85,75.95,9.89,444480,9.6662,9.488,7.7102,9.6718,9.1439
2003-10-10,78.52,81.32,78.26,10.22,500520,9.751,9.542,7.7315,9.7013,9.1839
2003-10-17,80.95,81.45,79.94,10.1,210960,9.8053,9.5837,7.7522,9.715,9.219
2003-10-24,79.6,80.64,78.79,10.03,576440,9.8396,9.6166,7.7726,9.7204,9.2509
2003-10-31,79.53,80.56,79.21,10.01,323560,9.8657,9.6457,7.7917,9.7199,9.2808
2003-11-07,79.73,80.52,78.75,10.11,131360,9.9033,9.6801,7.8105,9.7318,9.3125
2003-11-14,80.07,83.26,79.36,10.39,206040,9.9789,9.733,7.8327,9.7722,9.3468
2003-11-21,82.41,82.7,81.31,10.32,385840,10.032,9.7768,7.8548,9.8205,9.3784
2003-11-28,82.31,85.5,82.07,10.74,785240,10.1413,9.8483,7.8822,9.8851,9.42
2003-12-05,86.35,87.35,85.97,10.97,341600,10.2684,9.9312,7.9099,9.9589,9.4545
2003-12-12,87.45,90.8,87.23,11.43,298840,10.4474,10.0424,7.9387,10.0492,9.4958
2003-12-19,91.2,94.35,90.35,11.8,296040,10.6553,10.1725,7.9684,10.1767,9.5365
2003-12-26,94.09,94.5,92.59,11.83,165720,10.8366,10.2955,7.9999,10.2886,9.5852
2004-01-02,93.59,97.09,93.59,12.2,198640,11.046,10.4364,8.0337,10.4055,9.6441
2004-01-09,97.45,98.7,93.75,11.87,339960,11.1722,10.5424,8.0656,10.5206,9.7069
2004-01-16,94.33,95.0,91.56,11.63,268360,11.2422,10.6227,8.0973,10.6211,9.7557
2004-01-23,94.7,97.1,94.33,11.98,491160,11.3557,10.7232,8.1298,10.735,9.8222
2004-01-30,95.5,95.5,92.35,11.74,354160,11.4143,10.7983,8.16,10.8305,9.8795
2004-02-06,93.37,95.4,92.91,11.99,399960,11.5036,10.887,8.1922,10.9433,9.9374
2004-02-13,95.84,98.05,94.6,12.0,259760,11.5808,10.9698,8.226,11.0629,9.9991
2004-02-20,96.73,97.65,95.69,12.14,174440,11.6668,11.0564,8.2588,11.1755,10.0684
2004-02-27,97.65,99.16,97.39,12.44,610000,11.786,11.1591,8.2918,11.2867,10.1547
2004-03-05,100.45,101.41,97.88,12.57,618040,11.9059,11.2632,8.327,11.4098,10.2408
2004-03-12,100.35,101.87,97.09,12.4,485760,11.9825,11.3477,8.3602,11.5286,10.3252
2004-03-19,98.8,101.2,97.03,12.55,359560,12.0702,11.437,8.3935,11.6557,10.403
2004-03-26,100.12,100.18,95.3,12.28,341320,12.1028,11.4996,8.4243,11.7643,10.4756
2004-04-02,98.14,101.94,98.08,12.8,413880,12.2102,11.596,8.4578,11.8846,10.5563
2004-04-08,100.93,102.84,100.43,12.8,438040,12.3005,11.6849,8.4914,12.0083,10.6436
2004-04-16,102.75,104.76,101.1,13.11,416840,12.4245,11.7902,8.525,12.1265,10.731
2004-04-23,104.15,104.95,102.01,12.96,847760,12.5075,11.8772,8.558,12.2263,10.804
2004-04-30,103.35,103.97,100.5,12.83,352440,12.5567,11.9476,8.5891,12.2961,10.8738
2004-05-07,101.76,106.61,100.6,12.7,534960,12.5795,12.0037,8.6199,12.3414,10.9353
2004-05-14,98.33,99.58,97.32,12.44,341960,12.558,12.0359,8.6509,12.3717,10.9875
2004-05-21,99.48,99.71,97.31,12.36,383320,12.5277,12.06,8.6813,12.3799,11.0363
2004-05-28,98.18,103.63,98.15,12.78,367520,12.567,12.1136,8.7137,12.4257,11.0916
2004-06-04,102.5,103.97,102.22,13.0,149880,12.6337,12.1793,8.7468,12.4944,11.1541
2004-06-10,104.8,105.83,102.65,13.13,229960,12.7108,12.2501,8.7806,12.5521,11.2251
2004-06-18,103.56,108.96,103.05,13.65,582080,12.8551,12.3537,8.8144,12.6477,11.3109
2004-06-25,103.68,104.39,102.01,13.31,337360,12.9246,12.4243,8.8472,12.7133,11.3881
2004-07-02,102.3,102.55,98.89,13.12,335000,12.9546,12.4758,8.8797,12.769,11.4606
2004-07-09,102.51,105.44,102.13,13.67,290480,13.0639,12.5639,8.9164,12.8453,11.5414
2004-07-16,104.36,104.55,102.39,13.55,226280,13.1382,12.6367,8.9532,12.9006,11.6273
2004-07-23,103.63,104.4,99.64,13.03,312000,13.1209,12.6655,8.9867,12.9236,11.696
2004-07-30,99.67,103.6,97.95,13.34,266880,13.1551,12.7157,9.0233,12.9705,11.7656
2004-08-06,102.18,103.5,100.7,13.08,238680,13.1442,12.743,9.0576,12.9971,11.836
2004-08-13,101.45,103.45,100.89,13.37,276920,13.179,12.7895,9.0927,13.0515,11.9111
2004-08-20,103.16,104.2,101.76,13.33,414440,13.2028,12.8298,9.1289,13.0782,11.9838
2004-08-27,101.82,102.19,100.23,13.26,264760,13.2112,12.8615,9.1646,13.1012,12.0524
2004-09-03,102.02,106.5,101.65,13.83,216760,13.3064,12.9332,9.2025,13.1374,12.1342
2004-09-10,106.03,108.0,104.52,13.94,188280,13.404,13.0078,9.2395,13.1862,12.2207
2004-09-17,106.73,107.96,105.48,13.98,208440,13.4919,13.0795,9.2752,13.2436,12.3025
2004-09-24,107.15,111.6,106.97,14.42,417560,13.6344,13.1787,9.3128,13.3293,12.3865
2004-10-01,112.54,115.21,111.96,14.91,618840,13.831,13.3071,9.3529,13.4529,12.4827
2004-10-08,114.31,116.04,113.3,14.98,395240,14.0085,13.4314,9.3958,13.5841,12.5818
2004-10-15,115.35,115.38,109.8,14.68,317560,14.1116,13.5237,9.4359,13.6789,12.6752
2004-10-22,112.75,114.52,111.71,14.83,265520,14.2217,13.6203,9.4748,13.7702,12.7695
2004-10-29,113.37,115.45,112.32,14.86,334840,14.3206,13.7125,9.5123,13.8567,12.8589
2004-11-05,114.75,119.71,113.48,15.54,364960,14.5085,13.848,9.5535,13.9513,12.9633
2004-11-12,118.6,120.62,117.29,15.63,404720,14.6805,13.9797,9.594,14.0673,13.0609
2004-11-19,119.95,120.67,117.44,15.59,335040,14.82,14.0988,9.6359,14.1907,13.1533
2004-11-26,119.5,124.46,119.48,16.08,244440,15.0135,14.2454,9.6803,14.3113,13.2462
2004-12-03,123.72,123.97,120.34,15.75,355280,15.1272,14.357,9.7221,14.4216,13.3253
2004-12-10,121.47,122.91,118.44,15.6,354520,15.2,14.4491,9.7619,14.5503,13.4007
2004-12-17,120.22,121.88,119.55,15.57,252160,15.2576,14.5325,9.8037,14.6619,13.4682
2004-12-23,122.7,126.02,122.42,16.3,260040,15.4183,14.6636,9.8498,14.8228,13.5569
2004-12-31,126.06,126.97,125.14,16.35,242400,15.561,14.7882,9.8933,14.9716,13.6513
2005-01-07,123.99,123.99,118.75,15.5,436560,15.5509,14.8406,9.9322,15.0797,13.7216
2005-01-14,119.77,120.92,118.4,15.66,313440,15.5672,14.901,9.9741,15.1996,13.8
2005-01-21,120.23,121.42,119.01,15.64,291960,15.5777,14.9554,10.0177,15.2899,13.8728
2005-01-28,122.3,122.46,120.56,15.77,337360,15.607,15.0156,10.0595,15.3813,13.9481
2005-02-04,121.35,124.2,120.68,16.13,480160,15.6879,15.0984,10.1019,15.4892,14.0279
2005-02-11,124.09,124.41,120.93,16.06,577560,15.7452,15.1697,10.1442,15.5713,14.1003
2005-02-18,124.15,128.03,123.66,16.62,449240,15.8795,15.2769,10.1893,15.6565,14.1814
2005-02-25,126.86,128.1,125.23,16.61,712440,15.9914,15.3755,10.2328,15.7377,14.2654
2005-03-04,129.29,136.61,129.23,17.63,1133160,16.2434,15.5424,10.2828,15.8852,14.367
2005-03-11,134.74,135.88,132.35,17.26,568560,16.4003,15.6699,10.3317,16.007,14.4666
2005-03-18,133.4,134.8,131.99,17.48,495160,16.5671,15.8043,10.3811,16.138,14.5603
2005-03-24,133.16,133.3,127.84,16.67,457840,16.5822,15.8681,10.4275,16.1942,14.6376
2005-04-01,128.14,132.09,127.35,17.09,464360,16.6606,15.9587,10.4757,16.2674,14.7173
2005-04-08,130.63,134.34,129.88,17.1,522120,16.728,16.0431,10.5237,16.343,14.8
2005-04-15,132.15,132.85,126.13,16.41,523560,16.6784,16.07,10.5671,16.3594,14.8716
2005-04-22,125.75,128.43,124.69,16.59,633160,16.6653,16.1088,10.6127,16.4014,14.9493
2005-04-29,127.82,128.58,124.34,16.3,551640,16.6086,16.1227,10.6582,16.4362,15.0265
2005-05-06,125.38,128.1,125.02,16.5,434840,16.5914,16.1504,10.7049,16.4824,15.1092
2005-05-13,126.28,127.25,121.83,15.91,587280,16.4871,16.1329,10.7499,16.4629,15.1718
2005-05-20,122.0,127.38,121.51,16.5,599640,16.4888,16.1599,10.7979,16.4705,15.2418
2005-05-27,127.07,131.49,127.07,17.08,454920,16.5798,16.2281,10.8479,16.5498,15.3207
2005-06-03,128.01,131.18,127.9,16.79,399160,16.6124,16.2698,10.8962,16.6065,15.3835
2005-06-10,130.89,132.4,130.0,16.99,389120,16.6711,16.3235,10.9444,16.6745,15.4573
2005-06-17,130.95,135.74,130.51,17.56,596440,16.8084,16.4153,10.9946,16.7642,15.5462
2005-06-24,130.07,130.11,127.9,17.2,534560,16.8687,16.4735,11.0418,16.8176,15.6169
2005-07-01,127.92,129.93,127.7,17.17,452640,16.9156,16.5253,11.0882,16.8732,15.6894
2005-07-08,129.84,137.65,129.77,18.25,727160,17.1206,16.6529,11.1412,16.9548,15.7938
2005-07-15,137.15,140.35,136.39,18.34,668160,17.3075,16.7776,11.1951,17.0412,15.8937
2005-07-22,137.91,139.84,137.13,18.61,719720,17.5082,16.9135,11.2575,17.0903,16.0042
2005-07-29,140.4,143.27,139.44,18.93,431640,17.7265,17.0626,11.3164,17.1735,16.1154
2005-08-05,142.66,147.25,141.2,19.2,585200,17.9532,17.2209,11.3761,17.2593,16.2327
2005-08-12,145.8,150.95,145.47,20.12,400960,18.2867,17.4358,11.4381,17.4321,16.37
2005-08-19,150.57,150.57,141.64,19.4,500920,18.4572,17.5809,11.4996,17.5472,16.4813
2005-08-26,147.02,147.17,142.33,19.12,370120,18.5594,17.695,11.5578,17.6484,16.5849
2005-09-02,143.86,151.31,141.73,20.19,612920,18.8105,17.8799,11.6227,17.8377,16.7092
2005-09-09,150.0,151.24,148.4,20.21,658040,19.0251,18.0522,11.6872,18.0183,16.8249
2005-09-16,148.45,151.01,145.62,20.15,474360,19.1978,18.2074,11.7539,18.2108,16.9297
2005-09-23,151.0,152.1,146.32,19.75,622360,19.283,18.3218,11.8181,18.3736,17.025
2005-09-30,147.44,151.01,147.21,19.82,484640,19.3662,18.433,11.8826,18.5691,17.1279
2005-10-07,147.0,147.62,137.3,18.56,791240,19.242,18.4424,11.9401,18.6721,17.2025
2005-10-14,140.5,140.5,132.75,18.23,889880,19.0862,18.4266,11.9971,18.7296,17.2698
2005-10-21,137.83,138.07,128.31,17.36,1093440,18.8199,18.3472,12.0481,18.7578,17.3061
2005-10-28,129.0,134.82,128.75,18.11,1198840,18.711,18.3298,12.1024,18.8136,17.3558
2005-11-04,134.4,136.75,132.29,18.19,741920,18.6314,18.3197,12.1567,18.8452,17.4079
2005-11-11,133.2,134.69,129.37,17.77,766040,18.4995,18.2793,12.2092,18.8738,17.4419
2005-11-18,132.24,136.89,130.51,18.58,570240,18.5112,18.3012,12.2646,18.9439,17.4983
2005-11-25,137.5,140.31,137.2,18.79,417000,18.5539,18.3373,12.3205,18.971,17.5621
2005-12-02,138.0,138.71,135.53,18.83,466040,18.5965,18.3739,12.3761,18.9957,17.6272
2005-12-09,140.24,141.46,137.95,18.84,703480,18.6342,18.4085,12.4318,19.0072,17.678
2005-12-16,140.53,143.84,139.89,19.27,858440,18.7326,18.4726,12.4889,19.0245,17.7365
2005-12-23,140.92,141.48,138.69,19.12,602680,18.7918,18.5204,12.5447,19.0204,17.809
2005-12-30,139.71,140.24,137.94,18.95,355240,18.816,18.5522,12.5989,18.9618,17.8748
2006-01-06,142.85,146.5,142.57,19.81,672560,18.9686,18.6452,12.6568,18.9824,17.9583
2006-01-13,146.07,146.27,57.86,20.24,1374240,19.1634,18.7629,12.7147,19.0382,18.0476
2006-01-20,59.74,60.39,58.52,20.02,1801400,19.2954,18.8561,12.7726,19.0296,18.1254
2006-01-27,59.29,59.95,58.13,20.19,1672800,19.4326,18.9548,12.8314,19.0287,18.2079
2006-02-03,60.0,60.94,58.01,19.89,2052500,19.5023,19.0237,12.8882,19.0156,18.2733
2006-02-10,58.96,59.22,57.0,19.48,1470600,19.499,19.0576,12.9438,19.0021,18.3308
2006-02-17,57.5,57.84,56.39,19.43,2164500,19.4889,19.0854,12.9971,18.9826,18.3668
2006-02-24,57.78,57.9,57.01,19.45,1169700,19.483,19.1124,13.0502,19.0272,18.4106
2006-03-03,57.53,57.59,55.44,19.04,2185100,19.4142,19.1068,13.1001,19.0675,18.4416
2006-03-10,56.09,56.09,54.83,18.86,1643500,19.3283,19.0882,13.1513,19.1425,18.4854
2006-03-17,55.97,58.21,55.57,19.45,1410300,19.3471,19.115,13.2044,19.2094,18.5326
2006-03-24,56.96,57.28,55.25,19.21,1982500,19.3254,19.1218,13.2558,19.26,18.5747
2006-03-31,55.9,57.9,55.38,19.36,1584900,19.33,19.1391,13.308,19.3391,18.6337
2006-04-07,56.88,58.45,56.66,19.43,1729800,19.3449,19.1604,13.3619,19.3817,18.6904
2006-04-13,58.39,59.19,57.5,19.72,1508300,19.4024,19.2017,13.4167,19.4282,18.7588
2006-04-21,58.8,61.23,58.53,20.8,2228800,19.6172,19.32,13.4755,19.5266,18.8449
2006-04-28,61.7,61.79,60.25,20.79,1572300,19.798,19.4291,13.5311,19.6241,18.9425
2006-05-05,61.67,62.68,61.13,21.27,1385800,20.0252,19.5658,13.5887,19.7241,19.038
2006-05-12,62.06,62.46,61.02,20.74,1373000,20.1359,19.6531,13.6457,19.8055,19.1113
2006-05-19,60.58,61.06,58.29,20.14,1830400,20.136,19.6889,13.7043,19.8649,19.1782
2006-05-26,58.3,60.3,57.51,20.44,3111800,20.1831,19.7447,13.7647,19.8966,19.2471
2006-06-02,60.54,60.93,59.05,20.65,1658500,20.2543,19.8115,13.8236,19.9172,19.3088
2006-06-09,61.27,61.41,56.36,19.46,3781600,20.1322,19.7855,13.8742,19.8891,19.354
2006-06-16,57.72,58.08,55.69,19.66,2221800,20.0592,19.776,13.9249,19.8626,19.4037
2006-06-23,55.16,56.3,54.45,19.43,3112500,19.963,19.7507,13.976,19.8401,19.4274
2006-06-30,55.95,58.96,55.65,20.39,2347300,20.029,19.7982,14.0324,19.8856,19.4685
2006-07-07,59.54,60.26,58.42,20.67,957300,20.128,19.863,14.0894,19.9476,19.5097
2006-07-14,59.58,60.31,58.18,20.37,1285300,20.1659,19.9009,14.1458,19.9938,19.5387
2006-07-21,57.99,58.64,56.52,20.12,1500900,20.1585,19.9169,14.2047,20.0479,19.557
2006-07-28,57.96,61.28,57.94,21.23,1491800,20.3236,20.0143,14.269,20.1666,19.5793
2006-08-04,61.27,61.87,60.63,21.35,960700,20.4815,20.1132,14.3335,20.2616,19.6183
2006-08-11,61.17,62.51,61.03,21.51,1627000,20.6396,20.2167,14.3979,20.3768,19.6661
2006-08-18,61.94,62.9,61.44,21.73,886400,20.8076,20.3289,14.4631,20.4956,19.6969
2006-08-25,62.98,63.21,61.72,21.5,811100,20.914,20.4155,14.5295,20.5992,19.7228
2006-09-01,61.98,62.28,61.03,21.36,990200,20.9832,20.4858,14.5946,20.6815,19.7471
2006-09-08,60.93,61.35,58.56,20.34,1757800,20.8842,20.475,14.6541,20.6585,19.7589
2006-09-15,58.19,58.54,57.21,19.9,2416300,20.7331,20.4325,14.7111,20.614,19.7604
2006-09-22,57.51,58.85,57.37,20.15,1607800,20.6427,20.4113,14.7692,20.5576,19.7922
2006-09-29,57.67,59.73,57.09,20.66,2849200,20.6447,20.4294,14.8291,20.5531,19.8407
2006-10-06,59.63,59.87,58.25,20.61,2745000,20.6389,20.4425,14.8884,20.5766,19.9057
2006-10-13,59.6,60.0,58.65,20.8,2094300,20.6633,20.4688,14.949,20.5944,19.9594
2006-10-20,60.09,61.45,59.91,21.22,1835100,20.7492,20.5246,15.0089,20.6232,20.02
2006-10-27,58.95,60.88,58.87,21.29,1985100,20.832,20.5811,15.0685,20.7145,20.0903
2006-11-03,60.21,60.78,59.54,21.3,1878900,20.9047,20.6347,15.1262,20.7969,20.1449
2006-11-10,60.65,64.06,60.59,22.48,1903800,21.1469,20.7713,15.1916,20.9491,20.2187
