date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,38.88,41.38,33.38,4.72,13765068,,,,,,,,,,,,,,,,,,
1999-11-19,41.69,45.63,40.63,4.88,11824734,,,,,,,,,,,,3.8445,,,,,,
1999-11-26,42.44,43.75,41.63,5.03,2475467,,,,,,,,,,,,3.8586,,,,,,
1999-12-03,43.38,50.5,43.25,5.38,6404668,,,,,,,,,,,,3.8726,,,,,,
1999-12-10,45.75,46.75,41.63,5.13,2329334,,,,,,,,5.0262,,,,3.9115,,,,,,
1999-12-17,44.5,47.25,42.88,5.35,3126601,,,,,,,,5.1337,,,,3.9495,,,,,,
1999-12-23,45.88,49.88,45.75,5.47,2409201,,,,,,,,5.2472,,,,3.9869,,,,,,
1999-12-31,47.44,49.94,44.75,5.18,2035268,,,,,,,,5.2257,,,,4.0235,,,,5.1421,,
2000-01-07,46.0,46.5,39.13,4.72,5313134,,,,,,,,5.0579,,,,4.0593,,,,5.1429,,
2000-01-14,40.06,41.25,37.0,4.41,3767134,,,,,,,,4.8427,,,,4.0945,,,,5.0843,,
2000-01-21,38.25,38.5,34.25,4.21,3781334,,,,,,,,4.632,,-0.5045,,5.8163,,,,4.9826,,
2000-01-28,37.0,41.25,33.89,4.04,5733534,,,,,,4.8769,,4.4352,,-0.8396,,5.7976,,,,4.8147,,
2000-02-04,35.94,36.75,27.63,3.43,12273467,,,,,,4.6538,,4.0989,,-1.5986,,5.7597,,,,4.6023,,
2000-02-11,30.06,33.0,26.5,3.11,13050601,,,,,,4.4162,,3.7692,,-2.2747,,5.6824,,,,4.3225,,
2000-02-18,27.13,29.13,20.5,2.37,11567868,,0.6636,,,,4.1011,,3.3021,44.2789,-2.7573,23.2265,5.5771,,,,3.9342,,
2000-02-25,21.5,23.75,20.88,2.59,6688068,,0.6424,,,,3.8689,,3.0652,31.6524,-2.7573,27.2215,5.4163,,,,3.6103,,
2000-03-03,23.06,30.13,22.75,3.11,10594934,,0.6593,,,,3.7521,,3.08,35.7386,-2.3645,35.5936,5.2636,,,,3.4087,,
2000-03-10,27.0,27.5,25.13,3.1,3503734,,0.6317,,,,3.6522,,3.0876,27.4647,-2.08,35.5349,5.1184,,,,3.245,,
2000-03-17,26.94,36.25,25.5,4.04,11185001,,0.675,,,,3.7115,,3.4044,37.1723,-0.6841,48.0263,4.9806,,,,3.2234,,
2000-03-24,34.38,37.0,31.75,3.98,5168468,,0.67,2.309,4.2125,6.1159,3.7529,,3.5964,37.9129,-0.4319,47.417,4.8496,,4.2125,,3.2158,,
2000-03-31,34.0,38.0,33.19,4.37,4329867,,0.6617,2.3041,4.1952,6.0863,3.8478,,3.8542,38.7741,0.1589,51.8628,4.7252,,4.1952,,3.3337,99.0238,100.0
2000-04-07,37.5,37.88,28.0,3.63,10191934,,0.6962,2.2535,4.1326,6.0116,3.814,,3.7788,36.003,-0.4135,44.1956,4.607,,4.1326,,3.3985,83.3712,53.0421
2000-04-14,31.44,31.56,25.13,2.97,6605601,,0.6994,2.1318,4.0296,5.9273,3.6835,,3.5078,36.475,-0.4607,38.6951,4.4947,,4.0296,,3.4732,51.014,0.0
2000-04-20,25.44,26.0,20.88,2.74,6816867,,0.6915,2.0277,3.8975,5.7673,3.5387,,3.2526,36.3162,-0.3674,37.0209,4.388,,3.8975,,3.4921,17.6807,0.0
2000-04-28,23.56,23.63,16.5,1.96,16109801,,0.7023,1.7778,3.7391,5.7004,3.2955,,2.8211,34.5338,-0.41,31.817,4.2866,,3.7391,,3.3481,-0.0,0.0
2000-05-05,17.63,19.81,14.88,2.15,9651268,,0.6927,1.6467,3.579,5.5112,3.1186,3.9253,2.5959,28.7428,-0.4457,34.2011,4.1435,,3.579,,3.2285,6.42,19.2599
2000-05-12,18.56,20.88,18.38,2.2,5181001,,0.6638,1.601,3.415,5.2291,2.9765,3.7972,2.4624,34.5906,-0.9145,34.8483,3.9734,,3.415,,2.9981,21.1107,44.0722
2000-05-19,19.63,19.94,15.75,1.89,5619068,15.3839,0.6508,1.5126,3.2505,4.9885,2.8099,3.6562,2.2727,37.9828,-1.2093,32.7355,3.8152,,3.2505,,2.7372,26.9941,17.6503
2000-05-26,16.75,17.63,15.38,1.78,5579534,16.1304,0.6229,1.3904,3.1034,4.8163,2.6512,3.5171,2.1079,40.5599,-2.2597,31.9396,3.6681,,3.1034,,2.4133,21.9217,4.0427
2000-06-02,15.63,17.0,15.06,1.91,6678468,16.8707,0.5943,1.3003,2.9781,4.6559,2.5367,3.3978,2.041,45.3333,-2.0731,33.8787,3.5313,,2.9781,,2.1982,29.4531,66.6663
2000-06-09,16.75,16.81,14.14,1.66,3269201,17.6992,0.5738,1.1791,2.8506,4.522,2.4018,3.2691,1.9139,37.9331,-2.71,31.9942,3.4041,,2.8506,,2.035,24.196,1.8792
2000-06-16,14.59,14.75,12.38,1.44,5511934,18.7365,0.5523,1.0351,2.7205,4.4058,2.2538,3.1336,1.7558,38.2555,-2.1883,30.3777,3.262,,2.7205,,1.8721,22.8485,0.0
2000-06-23,12.75,14.19,11.63,1.45,6852401,19.8134,0.534,0.8834,2.6219,4.3604,2.1308,3.0092,1.6554,26.0057,-1.5111,30.6346,3.0968,,2.6219,,1.8092,3.0723,7.3378
2000-06-30,12.88,15.25,12.44,1.61,5729401,20.4833,0.5189,0.7705,2.547,4.3236,2.0511,2.9057,1.6411,22.3577,-1.1299,33.4226,2.9211,,2.547,,1.7426,31.4368,86.9727
2000-07-07,14.06,14.56,11.81,1.5,7796267,21.2148,0.5045,0.6709,2.5038,4.3368,1.9669,2.8019,1.5955,14.8737,-0.4538,32.4586,2.7629,,2.5038,,1.6562,54.2171,68.3408
2000-07-14,13.31,17.75,13.0,1.85,8633268,20.9091,0.5075,0.6125,2.4667,4.321,1.9489,2.7314,1.6802,24.2702,-0.296,38.5504,2.6206,,2.4667,,1.6507,85.1045,100.0
2000-07-21,16.06,16.88,14.63,1.81,5583067,20.6252,0.4898,0.5515,2.4019,4.2524,1.9282,2.6634,1.7248,30.9751,-0.3812,38.1673,2.4924,,2.4019,,1.6552,87.8338,95.1606
2000-07-28,16.06,16.81,14.0,1.64,4076001,20.5016,0.4779,0.4795,2.3289,4.1783,1.884,2.5877,1.6969,32.9602,-0.2522,36.2882,2.3771,,2.3289,,1.6219,86.0087,62.8656
2000-08-04,14.75,20.5,14.19,2.32,11390668,19.2868,0.4957,0.5676,2.2429,3.9181,1.9508,2.5678,1.9041,49.5296,0.5402,47.2513,1.3395,,2.2429,,1.7043,86.0087,100.0
2000-08-11,20.13,22.63,18.5,2.25,8123534,18.2104,0.4943,0.6822,2.1562,3.6301,1.9962,2.5439,2.018,61.143,0.3386,46.3314,1.3497,,2.1562,,1.8051,84.8249,91.6092
2000-08-18,19.97,22.69,19.25,2.51,6030001,17.2263,0.4873,0.9754,2.0633,3.1511,2.0756,2.5415,2.1827,61.8666,0.8523,50.1626,1.3748,,2.0633,,1.9372,97.2031,100.0
2000-08-25,21.75,27.94,21.5,3.13,6901667,17.5091,0.5054,1.0805,2.0382,2.9958,2.2372,2.5848,2.4971,70.0927,1.6861,57.671,1.412,,2.0382,,2.1264,97.2031,100.0
2000-09-01,27.25,33.13,26.31,3.66,8839734,18.6569,0.5254,0.9484,2.0727,3.1971,2.4556,2.6642,2.8836,78.3906,2.2021,62.8801,1.4842,,2.0727,,2.3955,100.0,100.0
2000-09-08,31.69,31.75,29.75,3.58,3241867,19.7228,0.5044,0.8416,2.1145,3.3874,2.6281,2.7319,3.1148,78.2875,1.9649,61.6571,1.6008,,2.1145,,2.6114,97.5365,92.6095
2000-09-15,31.09,34.81,30.0,3.94,3781735,21.1732,0.5079,0.7152,2.2138,3.7124,2.8307,2.8217,3.3915,81.9501,2.4405,65.0423,1.7115,,2.2138,,2.8778,97.5365,100.0
2000-09-22,34.31,36.19,32.63,4.13,6105734,22.7129,0.5009,0.598,2.3132,4.0283,3.0309,2.9188,3.6385,87.016,2.2827,66.662,1.8494,,2.3132,,3.1892,97.5365,100.0
2000-09-29,35.81,36.5,26.5,3.63,6382267,22.3357,0.5474,0.5781,2.3848,4.1915,3.1228,2.9713,3.635,82.2111,1.814,58.7808,2.0117,,2.3848,,3.3529,66.6667,0.0
2000-10-06,31.38,36.56,31.38,3.75,3972667,21.9964,0.5509,0.5924,2.4776,4.3629,3.2193,3.029,3.6733,82.6632,2.1088,60.0129,2.1871,,2.4776,,3.5409,38.5445,15.6336
2000-10-13,32.13,35.06,31.0,3.63,3461001,21.5758,0.545,0.6496,2.5704,4.4913,3.2832,3.0739,3.6605,82.2662,1.3164,58.2441,2.3692,,2.5704,,3.6812,5.2112,0.0
2000-10-20,31.56,35.0,30.88,3.91,2132201,21.1501,0.5399,0.6906,2.6705,4.6504,3.3795,3.1358,3.7433,81.7146,1.6631,61.1769,2.5349,,2.6705,3.2649,3.7791,16.8247,34.8405
2000-10-27,33.38,35.0,29.88,3.69,4051201,20.4511,0.5435,0.8019,2.7718,4.7418,3.4266,3.1765,3.7241,75.8387,1.1736,57.624,2.6858,,2.7718,3.2443,3.7827,11.6135,0.0
2000-11-03,31.75,39.25,31.5,4.38,6589201,20.714,0.5684,0.9301,2.9187,4.9073,3.5727,3.2654,3.9416,80.425,1.2508,64.4924,2.823,,2.9187,3.2342,3.8827,44.9468,100.0
2000-11-10,38.13,38.56,34.75,4.02,2731868,20.958,0.5592,1.1225,3.0472,4.9718,3.6422,3.3216,3.9691,74.8713,0.3674,59.2206,2.9928,,3.0472,3.2142,3.8926,41.0816,23.2448
2000-11-17,35.0,41.13,34.38,4.53,7726068,21.6818,0.5748,1.2835,3.1929,5.1023,3.7784,3.4109,4.1552,76.3129,0.9502,63.7747,3.1456,,3.1929,3.197,3.942,70.932,89.5513
2000-11-24,38.84,41.75,37.63,4.72,3434601,22.4685,0.5676,1.4998,3.3535,5.2071,3.9225,3.5075,4.3419,76.4118,0.7705,65.33,3.3206,,3.3535,3.1888,4.0779,70.932,100.0
2000-12-01,41.0,46.75,39.63,4.61,9324468,24.0075,0.5856,1.6958,3.4917,5.2875,4.0289,3.5895,4.4326,78.442,0.4814,63.739,3.4992,,3.4917,3.1741,4.1858,87.8363,73.9575
2000-12-08,40.06,41.63,38.25,4.64,5438268,24.9469,0.5716,1.9463,3.6328,5.3192,4.1222,3.667,4.5003,69.1741,1.0078,63.9431,3.7442,,3.6328,3.1574,4.311,83.7524,77.2996
2000-12-15,40.0,40.63,32.13,3.9,6346867,24.0042,0.6007,2.3265,3.7458,5.1651,4.0884,3.6844,4.3009,61.9684,0.152,53.1397,5.3844,,3.7458,3.1318,4.3101,50.419,0.0
2000-12-22,34.22,39.81,32.25,4.51,4876534,23.1289,0.62,2.5611,3.8552,5.1494,4.1527,3.7453,4.3695,62.7703,0.8719,59.2504,5.3675,,3.8552,3.1275,4.4127,42.4759,50.1281
2000-12-29,39.38,44.63,37.13,4.87,4978734,23.2283,0.6374,2.8493,3.9862,5.1231,4.2625,3.8283,4.535,62.6677,0.9571,62.3894,5.3509,,3.9862,3.1365,4.4739,45.2487,85.618
2001-01-05,43.38,51.25,39.5,5.35,9706934,24.2713,0.6885,3.0563,4.1281,5.1998,4.4296,3.9409,4.8062,72.7781,1.6631,66.1594,3.7005,,4.1281,3.1593,4.6395,78.582,100.0
2001-01-12,46.81,50.63,45.5,5.67,6757601,25.2397,0.6816,3.0893,4.2554,5.4215,4.6208,4.0692,5.0949,74.4965,1.2957,68.4439,3.7226,,4.2554,3.1919,4.7826,95.206,100.0
2001-01-19,49.69,51.13,44.5,5.15,3458401,25.844,0.6874,3.1356,4.3302,5.5249,4.7028,4.1496,5.1146,73.3248,1.1299,61.3063,3.7444,,4.3302,3.2265,4.8374,74.1208,22.3625
2001-01-26,44.75,51.5,44.75,5.85,8046334,26.461,0.6938,3.1305,4.444,5.7575,4.8796,4.2757,5.3604,75.8243,1.3245,66.3895,3.7659,,4.444,3.2813,4.9922,64.5266,71.2172
2001-02-02,51.5,59.25,51.31,6.39,15530068,28.0176,0.7137,3.0254,4.5664,6.1073,5.1123,4.4324,5.7043,83.1675,1.6769,69.7064,3.8092,,4.5664,3.3618,5.2118,64.5266,100.0
2001-02-09,55.88,59.88,52.25,6.36,8512934,29.5298,0.7255,2.9653,4.6779,6.3905,5.3048,4.5755,5.924,84.0672,1.7495,69.3137,3.8997,,4.6779,3.4372,5.5194,88.8475,95.3254
2001-02-16,54.81,60.06,53.88,6.76,7390667,30.9541,0.7245,2.9687,4.8345,6.7003,5.5286,4.7373,6.2025,87.2424,2.1238,71.6779,4.0196,,4.8345,3.5102,5.801,98.4418,100.0
2001-02-23,58.06,59.63,52.69,6.39,5925600,31.8723,0.7299,3.0531,4.9666,6.8801,5.6614,4.8598,6.2657,80.4027,2.4901,66.557,4.1645,,4.9666,3.576,5.9918,66.1641,3.1669
2001-03-02,37.81,39.69,31.5,5.55,13308300,31.1106,0.7788,3.2353,5.0624,6.8895,5.6444,4.911,6.0274,72.648,1.0441,56.587,4.3021,,5.0624,3.6063,6.017,34.389,0.0
2001-03-09,29.44,30.5,25.56,4.63,24042100,29.2525,0.8042,3.3367,5.0985,6.8604,5.4886,4.8903,5.5622,61.6645,-0.2344,48.109,6.9173,,5.0985,3.6193,5.887,1.0556,0.0
2001-03-16,26.13,29.75,23.75,4.98,15012700,27.9778,0.8208,3.5227,5.1631,6.8035,5.4099,4.8968,5.3672,59.5136,-0.3714,51.0765,6.8923,,5.1631,3.6314,5.8649,4.197,12.5909
2001-03-23,28.81,33.38,28.75,5.5,12315700,26.1638,0.8193,3.6138,5.219,6.8243,5.4231,4.9411,5.41,64.5856,-0.1768,55.2139,6.8365,,5.219,3.6688,5.8203,17.0347,38.5133
2001-03-30,32.13,32.63,27.63,4.97,10371900,24.404,0.8225,3.7512,5.2662,6.7812,5.3529,4.943,5.2623,60.096,-0.1872,50.5208,6.7819,,5.2662,3.7088,5.6421,26.5173,28.4476
2001-04-06,28.56,30.5,26.38,5.15,8821700,23.093,0.8146,3.8192,5.2973,6.7754,5.3217,4.9584,5.2248,56.1086,-0.702,52.0415,6.7283,,5.2973,3.757,5.4905,40.77,55.3491
2001-04-12,30.01,34.25,30.0,5.68,6697500,21.9901,0.8112,3.8837,5.3457,6.8078,5.3774,5.0121,5.3778,54.3528,-0.7083,56.2616,6.6758,,5.3457,3.8315,5.356,61.2656,100.0
2001-04-20,32.39,35.5,31.4,6.04,4449900,21.2584,0.8039,3.9655,5.4172,6.8689,5.4798,5.0885,5.5996,52.8887,-0.3202,58.8844,6.6243,,5.4172,3.9094,5.3124,85.1164,100.0
2001-04-27,34.98,37.62,34.55,6.4,6175300,21.0511,0.7843,4.0401,5.5054,6.9706,5.6213,5.1856,5.8661,56.3321,-0.3605,61.3559,6.5739,,5.5054,3.9935,5.4184,100.0,100.0
2001-05-04,37.61,39.96,36.3,6.46,9964900,21.3354,0.7735,4.3105,5.6332,6.9559,5.7502,5.2799,6.0639,56.1987,0.0674,61.7763,4.1031,,5.6332,4.0848,5.6469,100.0,100.0
