date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2021-10-08,9.8,10.25,8.13,10.07,1013448,841353.0566,,,,,,,,,,,,0.1274,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1013448.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,9.74,10.5,8.74,9.65,1049790,880013.8781,,,,,,,,,,,,-0.051,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-36342.0,,,,,,8.13,,,,,,,,,,,1.765,,,,,
2021-10-22,9.61,11.98,9.2,10.17,467775,738671.7918,,,,,,,,,,,,0.2014,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,431433.0,,,,,,8.1537,,,,,,,,,,,2.78,,,,,
2021-10-29,10.5,10.84,9.0,10.4,699594,1101656.1482,,,,,,,,,,,,-0.0542,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1131027.0,,,,,,8.2302,,,,,,,,,,,1.8435,,,,,
2021-11-05,10.32,10.49,9.43,10.0,180002,1115607.1539,,,,,,,,,,,,-0.3025,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,951025.0,,,,,,8.3052,,,,,,,,,,,1.058,,,,,
2021-11-12,9.9,10.52,9.72,10.3,105304,1162993.9539,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1056329.0,,,,,,8.3787,,,,,,,,,,,0.8,,,,,
2021-11-19,10.08,10.5,9.7,9.81,41668,1132784.6539,,,,,,,,,,,,-0.3375,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1014661.0,,,,,,8.4507,,,,,41.3269,27.1812,,,,,0.8,,,,,
2021-11-26,9.72,10.17,8.11,9.41,104992,1160306.8286,,,,,,,,,,,,-0.1505,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,909669.0,,,,,,11.98,,,,,40.9891,47.5581,,,,,2.06,,,,,
2021-12-03,9.99,10.48,9.32,9.87,317317,1143893.8803,,,,,,,,,,,,-0.1034,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1226986.0,,,,,,11.9413,,,43.8574,49.2561,49.2561,73.029,,,,,1.16,,,,,
2021-12-10,10.2,10.49,9.12,10.0,219194,1206292.1723,97515.7201,,,,,,,,,,,-0.146,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1446180.0,,,,,,11.903,,,52.194,66.3368,66.3368,78.4232,,,,,1.37,,,,,
2021-12-17,10.4,10.4,8.42,8.85,144509,1124549.7077,64183.1186,,,,,,,,,,,-0.7828,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-1.22,,1301671.0,,,-12.1152,,,11.8651,,,58.7993,60.8049,60.8049,30.9623,,,,,1.98,,,,,
2021-12-23,8.74,10.0,8.74,9.58,65876,1146508.3743,51699.0739,,,,,,,,,,,0.6667,,,,,9.8425,,,,,,,,,,0,,,,,,,,,,,,,,-0.07,,1367547.0,,,-0.7254,,,11.8275,,,61.3973,57.0501,57.0501,61.7647,,,,,1.26,,,,,
2021-12-31,9.24,9.98,9.24,9.75,73632,1174369.1311,50756.8351,,,,,,,,,,,0.6892,,,,,9.8283,,,,,,,,,,0,,,,,,,,,,,,,,-0.42,,1441179.0,,,-4.1298,,,11.7903,,,56.727,52.3261,52.3261,64.2512,,,,,0.74,,,,,
2022-01-07,9.24,9.98,9.08,9.3,146028,1099732.5978,22009.1282,,,,,,,,,,,0.0667,,,,,9.747,9.7971,,,,,,,,,0,,,,,,,,,,,9.625,10.045,,-1.1,,1295151.0,,,-10.5769,,,11.7535,,,55.1841,56.176,56.176,42.5121,,,,,0.9,9.8211,,,-69.2506,9.6697
2022-01-14,9.36,9.98,9.11,9.15,109032,1000726.5288,-23254.0582,,,,50.0,14.2857,-35.7143,1.3848,,,,-0.2414,,-15.3333,,16.1473,9.6552,9.7109,,,,,,,,,0,9.2963,,,,,,,,,56.0016,9.625,10.045,14.7532,-0.85,15.1339,1186119.0,10.6511,,-8.5,0.9086,42.3333,11.7171,,,52.1265,47.8773,47.8773,36.8687,,,,,0.87,9.7514,,,-73.1266,9.5834
