date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2014-10-10,19.93,19.93,18.67,17.36,25318,,,,,,,,,,,,,,,,,,
2014-10-17,18.66,19.22,18.41,17.72,26027,,,,,,,,,,,,18.536,,,,,,
2014-10-24,19.09,19.59,19.08,18.04,36623,,,,,,,,,,,,18.5219,,,,,,
2014-10-31,19.39,20.19,19.27,18.66,43247,,,,,,,,,,,,17.126,,,,,,
2014-11-07,20.03,20.11,19.7,18.35,7658,,,,,,,,18.0269,,,,17.1426,,,,,,
2014-11-14,19.9,20.21,19.87,18.8,8381,,,,,,,,18.2834,,,,17.1589,,,,,,
2014-11-21,20.21,20.39,20.12,18.89,2782,,,,,,,,18.4848,,,,17.1917,,,,,,
2014-11-28,20.37,20.47,20.37,19.01,1407,,,,,,,,18.6594,,,,17.2448,,,,18.3534,,
2014-12-05,20.17,20.18,19.95,18.69,4560,,,,,,,,18.671,,,,17.3166,,,,18.5196,,
2014-12-12,20.05,20.05,19.53,18.17,4885,,,,,,,,18.5051,,,,17.3854,,,,18.5765,,
2014-12-19,19.35,19.74,18.85,18.36,7288,,,,,,,,18.4562,,0.9942,,17.4515,,,,18.6159,,
2014-12-26,19.83,20.09,19.76,18.68,11371,,,,,,18.3948,,18.5324,,0.9664,,17.515,,,,18.6194,,
2015-01-02,20.47,20.47,19.52,18.27,4755,,,,,,18.375,,18.4437,,0.2232,,17.5315,,,,18.6087,,
2015-01-09,19.41,19.41,18.7,17.72,8543,,,,,,18.2739,,18.2017,,-0.9394,,19.0382,,,,18.4738,,
2015-01-16,19.19,19.19,18.37,17.22,37467,,0.5711,,,,18.111,,17.8729,55.2889,-1.1365,48.5328,19.0382,,,,18.2648,,
2015-01-23,18.5,19.29,18.5,17.9,6852,,0.5828,,,,18.0791,,17.8831,64.4166,-0.8929,55.0959,18.9992,,,,18.1267,,
2015-01-30,19.22,19.37,18.93,17.73,16676,,0.5704,,,,18.0249,,17.831,60.1155,-1.1607,53.2194,18.9609,,,,18.0058,,
2015-02-06,18.89,19.42,18.87,17.97,14654,,0.5665,,,,18.0166,,17.8775,51.4379,-1.038,55.4716,18.9234,,,,17.9804,,
2015-02-13,19.3,20.11,19.28,18.7,25634,,0.5812,,,,18.1222,,18.1528,57.1944,0.0093,61.4786,18.8866,,,,18.0236,,
2015-02-20,20.11,20.3,20.01,18.86,12264,,0.559,17.2183,18.2551,19.292,18.236,,18.3891,58.2938,0.6882,62.6492,17.0851,,18.2551,,18.0456,,
2015-02-27,20.21,20.39,20.13,18.93,4570,,0.5363,17.3423,18.3332,19.3241,18.3421,,18.5679,58.779,0.5673,63.1389,17.1031,,18.3332,,18.1281,100.0,100.0
2015-03-06,20.46,20.46,20.12,18.71,6610,,0.5209,17.421,18.3829,19.3448,18.3991,,18.6162,55.9759,0.0278,60.3129,17.1403,,18.3829,,18.2525,87.7144,63.1431
2015-03-13,20.29,20.4,19.8,18.55,5970,,0.5238,17.457,18.4085,19.36,18.423,,18.5957,55.4919,0.2883,58.2294,17.1971,,18.4085,,18.4199,54.381,0.0
2015-03-20,20.15,20.49,20.02,18.98,23263,,0.5223,17.4461,18.4248,19.4035,18.5091,,18.7246,62.7524,1.2649,62.0497,17.2522,,18.4248,,18.5547,46.9863,77.8157
2015-03-27,20.32,20.45,19.7,18.32,2486,,0.5348,17.444,18.4233,19.4025,18.4803,,18.5904,64.3853,1.1068,53.8614,17.3244,,18.4233,,18.6291,25.9386,0.0
2015-04-02,19.86,20.16,19.7,18.54,4059,,0.5271,17.4444,18.4102,19.3761,18.4887,18.3514,18.572,60.4658,0.6315,55.8836,17.3937,,18.4102,,18.6997,34.1705,24.6957
2015-04-10,20.0,20.61,20.0,19.17,6821,,0.5347,17.4235,18.4243,19.425,18.5933,18.4119,18.7708,63.7288,1.4416,61.3137,17.4602,,18.4243,,18.7578,38.5688,91.0107
2015-04-17,20.64,20.78,20.25,18.85,11991,9.3849,0.5317,17.4318,18.4165,19.4011,18.6331,18.4445,18.7979,69.2002,0.8817,57.5078,17.5456,,18.4165,,18.7567,53.4128,44.5319
2015-04-24,20.51,20.65,20.23,19.11,39240,9.5981,0.5217,17.4131,18.4373,19.4616,18.7068,18.4939,18.9025,89.4039,0.4083,59.7175,17.6525,,18.4373,,18.7799,71.3745,78.5809
2015-05-01,20.6,20.77,19.62,18.25,129725,9.3476,0.5608,17.4201,18.441,19.462,18.6361,18.4757,18.6842,51.0701,-0.6139,50.3313,17.7529,,18.441,,18.7218,41.0376,0.0
