date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2014-11-07,20.21,20.31,19.57,18.39,13957,,,,,,,,,,,,,,,,,,
2014-11-14,19.71,20.5,19.71,18.51,17240,,,,,,,,,,,,18.3112,,,,,,
2014-11-21,19.79,20.15,19.76,18.74,9500,,,,,,,,,,,,18.3199,,,,,,
2014-11-28,20.09,20.63,20.09,19.19,5112,,,,,,,,,,,,18.3285,,,,,,
2014-12-05,20.28,20.51,20.07,19.19,6950,,,,,,,,18.8025,,,,18.348,,,,,,
2014-12-12,20.67,20.91,20.5,19.34,7276,,,,,,,,18.9818,,,,18.3671,,,,,,
2014-12-19,20.55,21.49,19.95,20.0,13359,,,,,,,,19.3197,,,,18.4031,,,,,,
2014-12-26,21.4,21.79,20.6,20.08,8740,,,,,,,,19.573,,,,18.4712,,,,19.1785,,
2015-01-02,21.64,21.64,21.04,19.93,11476,,,,,,,,19.692,,,,18.5671,,,,19.3715,,
2015-01-09,21.29,21.91,20.87,20.33,21667,,,,,,,,19.9054,,,,18.6582,,,,19.5996,,
2015-01-16,23.17,23.17,22.01,20.84,27717,,,,,,,,20.2161,,2.4515,,18.7687,,,,19.8616,,
2015-01-23,22.49,22.79,21.98,21.05,13419,,,,,,19.6317,,20.495,,2.545,,18.9725,,,,20.0948,,
2015-01-30,22.46,23.21,22.18,21.07,14436,,,,,,19.8532,,20.6872,,2.3298,,19.162,,,,20.3299,,
2015-02-06,22.0,22.75,21.96,21.03,17074,,,,,,20.0342,,20.8012,,1.8428,,19.3664,,,,20.5411,,
2015-02-13,22.64,22.89,22.01,21.33,13376,,0.8028,,,,20.2341,,20.9787,74.9009,2.1428,94.2417,19.5544,,,,20.7083,,
2015-02-20,23.12,23.39,22.93,21.89,11812,,0.7849,,,,20.4881,,21.2809,74.4568,2.545,95.1135,19.7275,,,,20.934,,
2015-02-27,23.72,23.72,23.1,21.75,81777,,0.77,,,,20.683,,21.4388,85.5107,1.7591,91.572,19.9217,,,,21.1621,,
2015-03-06,23.45,23.49,22.86,21.55,18272,,0.7573,,,,20.8169,,21.4772,79.2474,1.4743,86.2705,20.1489,,,,21.3148,,
2015-03-13,23.19,23.19,22.73,21.39,14700,,0.7341,,,,20.9056,,21.4492,76.751,1.4633,82.1678,20.3535,,,,21.3843,,
2015-03-20,22.61,24.24,22.61,22.34,44887,,0.7904,18.0559,20.3973,22.7387,21.1269,,21.7475,79.7176,2.0117,86.3153,20.5376,,20.3973,,21.5457,,
2015-03-27,23.99,23.99,22.19,21.17,45483,,0.8543,18.3651,20.5367,22.7084,21.1342,,21.5565,68.4404,0.3369,65.9846,22.6808,,20.5367,,21.5586,10.6793,0.0
2015-04-02,22.75,22.97,22.19,20.92,13816,,0.8454,18.6917,20.6575,22.6233,21.1019,,21.3457,65.0473,-0.1287,62.5857,22.6808,,20.6575,,21.5454,10.6793,0.0
2015-04-10,22.29,23.31,22.29,21.81,12400,,0.853,18.994,20.8109,22.6278,21.2106,,21.5,65.2214,0.7372,68.7166,22.6616,,20.8109,,21.6048,8.6121,25.8363
2015-04-17,23.4,23.81,23.25,21.86,38321,,0.8295,19.235,20.9447,22.6545,21.3111,,21.6211,67.001,0.8341,69.0545,22.6427,,20.9447,,21.602,17.6989,27.2604
2015-04-24,23.74,23.96,23.35,22.41,7737,,0.8112,19.4829,21.1057,22.7285,21.48,,21.8839,65.1968,1.0759,72.2722,22.6239,,21.1057,,21.6839,51.0322,100.0
2015-05-01,24.94,24.94,22.4,21.34,19319,,0.923,19.7981,21.2058,22.6134,21.4588,20.6719,21.7033,63.9957,-0.5433,59.2933,20.7627,,21.2058,,21.6574,42.4201,0.0
2015-05-08,23.0,23.11,22.42,21.47,13115,,0.9033,19.9832,21.2797,22.5762,21.4611,20.7313,21.6268,60.2061,-0.2807,60.2423,20.7884,,21.2797,,21.6675,35.7706,7.3119
2015-05-15,23.47,23.47,22.6,21.43,9146,75.7352,0.8969,20.1727,21.347,22.5214,21.4559,20.7828,21.5602,64.1355,-0.127,59.7089,20.8139,,21.347,,21.5529,3.5046,3.2021
2015-05-22,23.17,23.26,23.1,21.71,5614,75.8968,0.8569,20.4501,21.4359,22.4218,21.4946,20.8513,21.6094,63.3478,0.3145,61.8859,20.8391,,21.4359,,21.6195,10.1631,19.9753
2015-05-29,23.25,23.52,22.79,21.99,7157,75.1658,0.8445,20.6461,21.5186,22.3911,21.5701,20.9353,21.7347,62.8346,-0.3586,63.9593,20.8641,,21.5186,,21.7522,41.0591,100.0
2015-06-05,23.22,23.51,23.19,21.99,5179,74.4869,0.8053,20.7395,21.5764,22.4133,21.6353,21.0137,21.8211,51.6029,0.8196,64.0253,20.8888,,21.5764,,21.7754,73.3251,100.0
2015-06-12,23.71,23.71,23.13,21.84,7928,73.9798,0.7865,20.8075,21.6157,22.4239,21.6666,21.0748,21.827,53.7562,0.9146,61.8463,20.9133,,21.6157,,21.7723,83.1724,49.5171
2015-06-19,22.93,23.82,22.88,22.16,19302,72.7654,0.793,20.8696,21.67,22.4704,21.742,21.155,21.937,60.4922,0.3482,64.5105,20.9375,,21.67,,21.7407,83.1724,100.0
2015-06-26,23.9,24.01,23.27,21.77,8266,71.7885,0.7858,20.9621,21.7072,22.4523,21.7468,21.2008,21.8824,53.5748,-0.0902,59.1469,20.9615,,21.7072,,21.7946,49.839,0.0
2015-07-02,23.26,23.26,22.74,21.28,16568,69.4396,0.7651,20.9532,21.7044,22.4555,21.6746,21.2065,21.6807,61.8995,-1.1322,53.0111,20.9852,,21.7044,,21.77,33.3333,0.0
2015-07-10,22.87,22.87,22.37,21.38,5799,66.3945,0.7439,20.9201,21.6791,22.4381,21.6293,21.2193,21.5806,64.6129,0.0383,54.0769,23.3358,,21.6791,,21.7642,3.0894,9.2681
