date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2009-10-16,8.41,8.76,6.81,6.88,1012900,,,,,,,,,,,,,,,,,,,
2009-10-23,6.81,7.25,6.56,6.58,248000,,,,,,,,,,,,,,,,8.756,,,
2009-10-30,6.52,6.9,5.27,5.4,585300,,,,,,,,,,,,,,,,8.734,,,
2009-11-06,5.38,6.85,5.3,6.85,219100,,,,,,,,,,,,,,,,8.6648,,,
2009-11-13,6.88,6.88,6.0,6.71,164600,,,,,,,,,,,,,,,,8.5969,,,
2009-11-20,6.88,7.84,6.46,7.5,536600,,,,,,,,,,,,,,,,8.5303,,,
2009-11-27,7.6,7.6,6.3,6.63,124600,,,,,,,,6.65,,,,,,,,8.4651,,,6.65
2009-12-04,6.63,7.14,6.55,7.07,140200,,,,,,,,6.755,,,,,,,,8.4012,,,6.6771
2009-12-11,7.19,7.21,6.71,7.1,114600,,,,,,,,6.8412,,,,,,,,8.3386,,,6.7514
2009-12-18,6.77,8.03,6.77,7.53,819000,,,,,,,,7.0134,,,,,,,,8.2772,,,7.0557
2009-12-24,7.53,7.82,7.1,7.2,148600,,,,,,,,7.0601,,,,,0.32,4.6512,,8.2171,,,7.1057
2009-12-31,7.26,7.5,7.01,7.02,188600,,,,,,,,7.0501,,,,,0.44,6.6869,,8.1581,,,7.15
2010-01-08,7.44,7.45,6.75,6.83,144500,,,,,,,,6.995,,,,,1.43,26.4815,,8.1004,,,7.0543
2010-01-15,6.8,6.83,6.55,6.69,103400,,,,,,6.8564,,6.9188,,,,,-0.16,-2.3358,,8.0438,6.8564,,7.0629
2010-01-22,6.73,6.98,6.35,6.39,111900,,0.8997,,,,6.7942,,6.7866,,,,56.726,-0.32,-4.769,46.3811,7.9883,6.8214,,6.9657
2010-01-29,6.5,6.56,5.66,6.38,155000,,0.8994,,,,6.739,,6.6849,,,,58.4137,-1.12,-14.9333,46.3074,7.9339,6.8071,,6.8629
2010-02-05,6.43,6.43,5.75,5.87,88600,,0.8837,,,,6.6231,,6.4812,,,,66.2912,-0.76,-11.463,42.5922,7.8806,6.8407,,6.6257
2010-02-12,5.83,6.13,5.5,5.79,168000,,0.8656,,,,6.5121,,6.3084,,,,60.9979,-1.28,-18.1047,42.0226,7.8284,6.765,,6.4243
2010-02-19,5.79,5.93,5.5,5.64,90600,,0.8345,,,,6.3958,,6.1413,,,,57.4181,-1.46,-20.5634,40.9178,7.7773,6.6886,,6.2271
2010-02-26,5.55,5.74,5.45,5.61,96400,,0.7956,5.3575,6.5835,7.8095,6.291,,6.0085,,,,45.9192,-1.92,-25.498,40.6874,7.7271,6.5536,,6.0529
2010-03-05,5.62,6.83,5.55,6.36,135400,,0.8302,5.3357,6.5575,7.7793,6.3002,,6.0964,,,,50.8757,-0.84,-11.6667,48.4955,7.678,6.5343,,6.0057
2010-03-12,6.03,6.49,6.03,6.32,60400,,0.8037,5.3184,6.5445,7.7706,6.3028,,6.1523,,,,49.1205,-0.7,-9.9715,48.1316,7.6298,6.4807,,5.9957
2010-03-19,6.23,6.5,6.04,6.27,70700,,0.7792,5.4705,6.588,7.7055,6.2985,,6.1817,,,,45.2492,-0.56,-8.1991,47.6502,7.5826,6.4214,,5.98
2010-03-26,6.24,6.29,5.76,5.98,84200,,0.7614,5.4037,6.5445,7.6853,6.256,,6.1313,,,,11.5701,-0.71,-10.6129,44.8486,7.5364,6.3107,,5.9957
2010-04-01,6.02,7.7,5.82,6.53,367100,,0.8411,5.3972,6.5355,7.6738,6.2925,,6.231,,,,30.7946,0.14,2.1909,50.7614,5.27,6.2629,,6.1014
2010-04-09,6.41,6.5,6.03,6.31,239900,,0.8167,5.4245,6.476,7.5275,6.2949,,6.2507,,,,30.4051,-0.07,-1.0972,48.5206,5.2943,6.2121,,6.1971
2010-04-16,6.27,6.3,5.85,5.88,148600,,0.7912,5.3586,6.4385,7.5184,6.2396,,6.158,,,,30.7093,0.01,0.1704,44.3954,5.3184,6.1443,,6.2357
2010-04-23,5.89,6.07,5.76,6.01,254800,18.0919,0.7569,5.331,6.3855,7.44,6.2089,,6.121,,,,28.7342,0.22,3.7997,45.8931,5.3422,6.0957,,6.1857
2010-04-30,5.97,6.28,5.67,5.9,237700,18.2564,0.7464,5.3044,6.3255,7.3466,6.1678,,6.0658,,,,37.7778,0.26,4.6099,44.7937,5.3658,6.0607,,6.1257
2010-05-07,5.91,6.28,5.76,5.78,184900,18.4091,0.7302,5.354,6.238,7.122,6.1161,,5.9943,,,,37.3963,0.17,3.0303,43.5675,5.3891,6.0179,,6.0557
2010-05-14,5.97,6.3,5.9,5.98,157700,18.5827,0.7152,5.4058,6.177,6.9482,6.0979,,5.9907,,,,43.0765,-0.38,-5.9748,46.2104,5.4122,6.0257,,6.0557
2010-05-21,6.04,6.04,5.25,5.3,396800,17.3319,0.7205,5.3315,6.091,6.8505,5.9915,,5.8181,,,,39.6363,-1.02,-16.1392,39.4462,7.7,5.9907,,5.88
2010-05-28,5.29,5.94,5.02,5.92,373500,16.441,0.7348,5.3635,6.0455,6.7275,5.982,,5.8435,,,,48.379,-0.35,-5.5821,47.0558,7.6755,6.0107,,5.8243
2010-06-04,5.84,5.84,5.31,5.35,182800,15.6138,0.7259,5.2996,5.9785,6.6574,5.8977,,5.7202,-0.3451,0.009,-0.3541,47.0781,-0.63,-10.5351,41.849,7.6224,5.9921,,5.7486
2010-06-11,5.49,5.59,5.4,5.56,108200,14.8457,0.6912,5.2623,5.937,6.6117,5.8527,,5.6801,-0.3397,0.0115,-0.3512,46.3061,-0.97,-14.8545,44.2946,7.5703,5.935,,5.6843
2010-06-18,5.6,6.1,5.32,6.08,222600,14.4852,0.6975,5.2746,5.922,6.5694,5.883,,5.7801,-0.2902,0.0489,-0.339,49.0507,-0.23,-3.645,49.9119,7.5193,5.9179,,5.71
2010-06-25,6.1,7.73,5.89,7.72,1923500,16.2435,0.7791,4.9992,6.0145,7.0298,6.1279,,6.2651,-0.1172,0.1775,-0.2947,72.0746,1.84,31.2925,62.6903,5.02,6.0214,,5.9871
2010-07-02,7.23,7.8,7.09,7.15,531600,17.9407,0.7742,4.9599,6.0825,7.2051,6.2642,,6.4863,-0.0258,0.2151,-0.2409,76.2782,1.14,18.9684,57.2258,5.0471,6.105,,6.1543
2010-07-09,7.24,7.99,7.05,7.91,328300,19.6943,0.786,4.8405,6.196,7.5515,6.4836,,6.8422,0.1067,0.2781,-0.1714,76.3176,2.01,34.0678,61.984,5.1022,6.2036,,6.5271
2010-07-16,7.6,8.99,7.55,8.18,625400,22.1044,0.8327,4.7465,6.3245,7.9025,6.7098,,7.1767,0.2308,0.3218,-0.0909,82.5019,2.4,41.5225,63.5359,5.1888,6.3371,,6.85
2010-07-23,8.31,8.31,7.2,7.5,368900,23.6089,0.8525,4.7223,6.3815,8.0407,6.8152,,7.2575,0.2712,0.2897,-0.0185,78.5341,1.52,25.4181,57.2025,5.3408,6.4529,,7.1571
2010-07-30,7.65,7.66,7.05,7.25,304100,24.7029,0.8351,4.7267,6.428,8.1293,6.8732,,7.2556,0.2798,0.2387,0.0412,77.1713,1.95,36.7925,55.0306,5.4868,6.5414,,7.3986
2010-08-06,7.35,7.44,7.0,7.16,204600,25.6094,0.8069,4.7437,6.4725,8.2013,6.9114,,7.2317,0.2762,0.188,0.0882,73.6139,1.24,20.9459,54.2323,5.6269,6.6314,,7.5529
2010-08-13,7.22,7.3,6.28,6.32,360100,25.0609,0.8221,4.7738,6.4895,8.2052,6.8326,,7.0038,0.2032,0.092,0.1112,71.3695,0.97,18.1308,47.331,5.7615,6.67,,7.3529
2010-08-20,6.31,6.8,6.0,6.08,274700,24.0798,0.8205,4.7422,6.467,8.1918,6.7322,,6.7728,0.1245,0.0107,0.1138,67.8716,0.52,9.3525,45.5475,5.8906,6.6771,,7.2
2010-08-27,6.14,6.63,5.78,6.55,248000,22.8089,0.8226,4.7554,6.479,8.2026,6.7079,,6.7171,0.099,-0.0119,0.1109,72.5642,0.47,7.7303,49.5561,8.99,6.7664,,7.0057
2010-09-03,6.5,6.55,5.86,6.24,181400,21.6288,0.8131,4.7914,6.497,8.2026,6.6455,,6.5978,0.0531,-0.0462,0.0993,69.2026,-1.48,-19.171,47.0936,8.9579,6.7893,,6.7286
2010-09-10,6.23,6.75,6.08,6.73,162100,20.8378,0.8029,4.8396,6.533,8.2264,6.6568,,6.6309,0.0557,-0.0349,0.0906,71.6608,-0.42,-5.8741,51.2198,8.9261,6.8879,,6.6186
2010-09-17,6.8,7.48,6.8,7.32,387700,21.0732,0.7991,4.9037,6.604,8.3043,6.7452,,6.8032,0.1041,0.0108,0.0933,73.0826,-0.59,-7.4589,55.6998,8.8947,7.0136,,6.6286
2010-09-24,7.32,7.85,7.03,7.47,203200,21.7054,0.8006,4.9924,6.6885,8.3846,6.8419,6.5356,6.9699,0.1528,0.0476,0.1052,73.2144,-0.71,-8.6797,56.7865,8.8635,7.1129,6.5356,6.6729
2010-10-01,7.42,7.5,7.14,7.26,143700,22.2925,0.7693,5.0717,6.7525,8.4333,6.8976,6.564,7.0424,0.1725,0.0538,0.1187,59.0621,-0.24,-3.2,54.7613,8.8327,7.08,6.5432,6.8071
2010-10-08,7.2,7.37,6.71,7.3,242200,21.9762,0.7615,5.2958,6.8525,8.4092,6.9513,6.5929,7.1068,0.1891,0.0564,0.1327,50.0779,0.05,0.6897,55.0898,8.8022,7.0907,6.5576,6.9814
2010-10-15,7.4,7.5,7.14,7.39,248400,21.856,0.7329,5.4142,6.926,8.4378,7.0098,6.6241,7.1776,0.2072,0.0596,0.1476,48.8719,0.23,3.2123,55.8665,8.7719,7.0536,6.5974,7.1014
2010-10-22,7.43,7.65,7.18,7.3,204500,21.9461,0.7141,5.6898,7.0235,8.3572,7.0485,6.6506,7.2082,0.2118,0.0513,0.1605,41.3611,0.98,15.5063,54.8451,8.742,6.9907,6.6064,7.2529
2010-10-29,7.5,8.5,7.5,8.02,618800,23.0063,0.7488,5.9265,7.1465,8.3665,7.178,6.7043,7.4112,0.2704,0.088,0.1825,56.4917,1.94,31.9079,60.9897,8.7124,7.0279,6.6326,7.4371
2010-11-05,8.09,8.2,7.63,7.76,385600,23.9908,0.736,6.0868,7.2305,8.3742,7.2556,6.7457,7.4984,0.2925,0.0881,0.2045,54.8507,1.21,18.4733,57.9244,8.6831,7.0643,6.6378,7.5
