date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2001-10-26,43.0,43.08,41.53,13.09,1992200,13.4892,13.2587,,13.6081,12.5299
2001-11-02,41.35,42.1,40.2,12.72,3367800,13.3707,13.2188,,13.5532,12.5615
2001-11-09,40.7,42.6,40.66,13.15,2084800,13.3371,13.2138,,13.5084,12.6033
2001-11-16,41.75,41.98,40.76,12.87,1865300,13.2647,13.1881,,13.4329,12.6342
2001-11-23,41.08,42.1,40.55,13.05,1619100,13.2309,13.1775,,13.3708,12.6794
2001-11-30,41.65,41.95,41.06,12.94,1904300,13.186,13.1599,,13.3307,12.7184
2001-12-07,41.48,41.48,40.41,12.85,3263100,13.134,13.1368,,13.2997,12.7431
2001-12-14,41.01,41.21,39.9,12.77,1983900,13.0779,13.1096,,13.2803,12.7633
2001-12-21,40.76,42.07,40.44,13.05,3482700,13.0731,13.1049,,13.2487,12.8098
2001-12-28,41.08,42.2,41.01,13.3,5522000,13.1077,13.1192,,13.2568,12.8673
2002-01-04,41.85,42.53,41.12,13.26,1651200,13.1305,13.1293,,13.2641,12.9221
2002-01-11,41.48,41.63,40.28,13.01,2890900,13.1123,13.1206,,13.2335,12.9656
2002-01-18,40.82,42.5,40.82,13.24,1817300,13.132,13.1295,,13.2254,13.0204
2002-01-25,41.72,41.75,40.5,13.05,1199000,13.1199,13.1238,,13.1973,13.0497
2002-02-01,41.13,41.42,39.65,13.02,1472000,13.1052,13.1165,,13.1767,13.0927
2002-02-08,41.06,41.31,40.36,12.95,2459400,13.0816,13.1043,,13.1538,13.1391
2002-02-15,40.5,41.66,40.26,13.14,1646800,13.0904,13.1069,,13.1364,13.1714
2002-02-22,41.3,41.6,40.73,13.05,2017300,13.0847,13.1029,,13.0844,13.1983
2002-03-01,40.95,42.25,40.81,13.38,1563900,13.1306,13.1236,,13.0718,13.2317
2002-03-08,42.19,44.31,42.19,13.98,1836700,13.2617,13.1873,,13.0934,13.2811
2002-03-15,43.98,44.3,43.25,13.82,1880500,13.3482,13.2344,,13.1302,13.3139
2002-03-22,43.14,44.94,42.8,14.29,2731300,13.4928,13.3125,,13.2086,13.3445
2002-03-28,44.33,45.75,43.83,14.6,1449100,13.6631,13.4078,,13.281,13.3791
2002-04-05,45.63,45.97,44.7,14.43,1702100,13.781,13.4835,,13.3592,13.4121
2002-04-12,44.5,45.4,44.28,14.37,1614400,13.8714,13.5491,,13.4253,13.4405
2002-04-19,44.5,46.08,44.25,14.79,1939900,14.0121,13.6407,,13.5177,13.4809
2002-04-26,45.88,47.4,44.75,14.52,2672600,14.0906,13.706,,13.6014,13.5107
2002-05-03,45.24,46.15,44.83,14.72,2373200,14.1872,13.781,,13.6988,13.5394
2002-05-10,45.87,45.87,44.32,14.26,3065400,14.1988,13.8167,,13.7596,13.5574
2002-05-17,44.27,45.9,44.06,14.53,5319900,14.2491,13.8692,,13.821,13.5741
2002-05-24,45.27,47.7,45.24,15.05,2890100,14.3726,13.9568,,13.9108,13.6064
2002-05-31,46.71,47.2,45.96,15.02,1924900,14.4717,14.0353,,14.0111,13.6303
2002-06-07,46.8,46.85,43.9,14.2,2484200,14.4297,14.0474,,14.059,13.6334
2002-06-14,44.25,46.6,43.38,13.96,3776900,14.3571,14.0408,,14.1042,13.625
2002-06-21,43.51,45.1,42.65,14.47,9875600,14.3746,14.0727,,14.1765,13.6287
2002-06-28,44.75,44.94,42.81,14.49,5165100,14.393,14.1039,,14.2537,13.6437
2002-07-05,44.35,44.56,42.25,13.95,2374400,14.3242,14.0921,,14.294,13.6533
2002-07-12,42.9,43.0,38.81,12.75,3479600,14.0816,13.9925,,14.2787,13.6451
2002-07-19,38.98,40.51,35.23,11.68,4672700,13.7115,13.8209,,14.1933,13.605
2002-07-26,36.4,38.31,33.05,12.15,5631700,13.4712,13.6972,,14.1017,13.5853
2002-08-02,37.4,41.5,37.3,13.08,3613400,13.4103,13.6511,,14.0643,13.5846
2002-08-09,40.6,42.84,40.4,13.64,3328500,13.4457,13.6503,,14.0319,13.585
2002-08-16,41.6,43.22,41.15,13.59,2857500,13.4671,13.6455,,13.9811,13.5886
2002-08-23,41.84,44.45,41.55,14.12,2136600,13.5672,13.6804,,13.9655,13.5986
2002-08-30,43.6,44.36,42.19,13.93,2015300,13.6234,13.6991,,13.9437,13.6086
2002-09-06,42.42,42.7,40.93,13.84,2265600,13.6565,13.7094,,13.8964,13.6172
2002-09-13,42.4,42.49,40.6,13.55,3250400,13.64,13.6975,,13.8477,13.6184
2002-09-20,41.3,42.01,39.65,13.14,4074200,13.5636,13.6565,,13.769,13.5994
2002-09-27,39.95,41.2,38.45,13.17,3943400,13.5025,13.6202,,13.7142,13.59
2002-10-04,39.9,42.6,39.32,13.45,4622800,13.4948,13.6078,,13.6605,13.5881
2002-10-11,41.35,42.88,38.2,13.7,5842700,13.5268,13.6148,,13.593,13.6003
2002-10-18,41.66,43.35,40.0,13.66,4337800,13.5473,13.6182,,13.5252,13.6192
2002-10-25,41.53,44.46,41.34,14.53,3697700,13.6977,13.6853,,13.5415,13.6466
2002-11-01,44.37,46.0,44.06,14.87,3724000,13.8782,13.7731,,13.5872,13.6867
2002-11-08,46.7,46.9,43.83,14.42,4512000,13.9615,13.8211,,13.5846,13.7142
2002-11-15,43.84,45.24,43.03,14.88,3533000,14.1034,13.8998,,13.6041,13.7531
2002-11-22,45.24,45.6,43.65,14.95,3672400,14.2331,13.9773,,13.6541,13.7951
2002-11-29,45.28,46.05,44.2,14.58,1836400,14.2871,14.0223,,13.746,13.8314
2002-12-06,44.53,45.1,43.01,14.29,3376100,14.2883,14.0425,,13.8769,13.8563
2002-12-13,43.3,45.68,43.3,14.95,2784000,14.3895,14.1094,,14.0167,13.8893
2002-12-20,45.55,46.7,45.5,15.48,3549000,14.5569,14.2107,,14.1368,13.9337
2002-12-27,46.35,46.63,45.25,15.09,1385600,14.6396,14.2762,,14.2095,13.9754
2003-01-03,45.4,47.5,45.3,15.63,2579600,14.7915,14.3762,,14.3116,14.0231
2003-01-10,47.88,49.5,45.75,15.38,6395400,14.8821,14.4507,,14.3748,14.0696
2003-01-17,46.23,47.0,45.09,15.11,3948600,14.9179,14.4998,,14.4339,14.1114
2003-01-24,45.5,45.85,44.03,14.65,2000600,14.8765,14.5109,,14.4744,14.1454
2003-01-31,43.38,43.73,41.79,13.95,4666100,14.7335,14.4691,,14.4943,14.1615
2003-02-07,42.06,42.58,41.35,13.77,3771800,14.5858,14.4176,,14.5258,14.176
2003-02-14,41.78,41.9,39.26,13.7,4590100,14.4501,14.3647,,14.5527,14.1824
2003-02-21,41.39,42.75,41.17,13.96,2966800,14.3748,14.3347,,14.5781,14.1819
2003-02-28,42.1,42.35,41.07,13.79,3534100,14.2843,14.2942,,14.5823,14.1812
2003-03-07,41.69,41.9,40.75,13.89,3409600,14.2237,14.2643,,14.5938,14.1732
2003-03-14,41.8,41.81,40.45,13.77,4148300,14.1545,14.2279,,14.5562,14.1567
2003-03-21,41.3,42.1,38.66,13.44,8287000,14.0445,14.1695,,14.4847,14.1369
2003-03-28,39.87,39.87,38.67,13.1,3502800,13.8996,14.0905,,14.4188,14.1116
2003-04-04,38.7,39.81,38.51,13.37,2829500,13.8185,14.0373,,14.3432,14.0833
2003-04-11,40.47,40.53,38.75,13.06,4081400,13.7021,13.9651,,14.249,14.0541
2003-04-17,38.83,39.85,38.68,13.22,2374400,13.6285,13.9102,,14.181,14.0242
2003-04-25,39.29,40.59,38.8,13.54,2887000,13.615,13.8828,,14.1433,14.0098
2003-05-02,40.17,40.89,38.56,13.07,4567500,13.5305,13.8223,,14.0493,13.9806
2003-05-09,38.77,39.49,38.52,13.31,4351200,13.4963,13.7842,,13.9408,13.9457
2003-05-16,39.45,41.1,39.0,13.8,3553400,13.5425,13.7851,,13.8759,13.9213
2003-05-23,40.7,44.63,39.98,14.9,6247200,13.7513,13.8676,,13.8395,13.9353
2003-05-30,44.05,44.95,42.91,14.61,4602000,13.8828,13.9223,,13.8008,13.9483
2003-06-06,43.33,44.42,42.91,14.48,4219800,13.9748,13.9637,,13.7691,13.9485
2003-06-13,42.61,42.85,40.0,13.82,7326300,13.9511,13.9531,,13.7277,13.935
2003-06-20,40.96,41.24,39.97,13.68,6598900,13.9101,13.9332,,13.7146,13.9298
2003-06-27,40.0,40.02,39.01,13.32,3908100,13.8191,13.8877,,13.6919,13.9412
2003-07-03,39.01,39.1,38.15,13.23,3438100,13.728,13.8388,,13.668,13.9722
2003-07-11,38.8,38.98,37.07,12.75,3781800,13.5773,13.758,,13.6074,13.9842
2003-07-18,37.56,38.0,36.34,12.87,4078900,13.4688,13.6924,,13.5617,13.9801
2003-07-25,37.55,38.01,36.71,12.72,3116700,13.3533,13.6202,,13.5031,13.9617
2003-08-01,37.25,37.3,34.9,11.96,5099600,13.139,13.4972,,13.4124,13.9292
2003-08-08,35.15,35.54,34.2,12.13,2870600,12.9833,13.3958,,13.3468,13.8894
2003-08-15,35.4,35.57,34.0,11.85,3733500,12.8096,13.2816,,13.2844,13.8478
2003-08-22,34.72,35.16,34.48,11.82,2732700,12.6579,13.1736,,13.2069,13.8075
2003-08-29,34.77,35.01,34.67,11.92,2103700,12.5443,13.0806,,13.1498,13.7749
2003-09-05,34.86,35.99,34.76,12.1,2874300,12.4764,13.0083,12.3257,13.0937,13.7541
2003-09-12,35.65,37.34,35.52,12.7,4758900,12.511,12.9855,12.3421,13.0518,13.7448
2003-09-19,37.13,37.25,35.38,12.45,4891500,12.5019,12.946,12.3578,13.0211,13.7248
2003-09-26,35.73,37.36,35.38,12.79,5472200,12.5469,12.9348,12.3758,12.9954,13.7067
2003-10-03,37.0,38.19,36.76,13.06,5033400,12.6256,12.9439,12.3942,12.9585,13.6946
2003-10-10,37.65,37.73,35.81,12.41,3444300,12.5919,12.9041,12.4105,12.8338,13.6522
2003-10-17,35.9,36.7,35.46,12.4,3304700,12.5618,12.8665,12.4275,12.7234,13.6028
2003-10-24,35.72,37.05,35.62,12.71,3907400,12.5849,12.855,12.4454,12.6349,13.5686
2003-10-31,36.62,37.47,36.43,12.77,4702200,12.614,12.849,12.4642,12.5825,13.5264
2003-11-07,36.81,37.16,35.12,12.28,4224300,12.5624,12.8068,12.4811,12.5123,13.473
2003-11-14,35.5,36.46,35.21,12.56,2984700,12.5624,12.7887,12.4995,12.4744,13.4326
2003-11-21,36.32,36.89,35.9,12.59,5096800,12.5672,12.7743,12.5095,12.4428,13.3986
2003-11-28,36.36,37.71,36.3,13.06,2385700,12.6433,12.7955,12.5275,12.4584,13.3609
2003-12-05,37.71,37.9,37.24,12.98,2524100,12.6948,12.8091,12.545,12.4638,13.3109
2003-12-12,37.39,38.89,37.39,13.44,5378300,12.8088,12.8555,12.5659,12.4996,13.2777
2003-12-19,39.15,39.51,38.1,13.48,6203100,12.9123,12.9019,12.5875,12.5757,13.2348
2003-12-26,38.35,38.95,38.2,13.64,2391500,13.0242,12.9565,12.6138,12.6513,13.2
2004-01-02,38.85,39.76,38.84,13.86,3386300,13.1529,13.0235,12.6411,12.7517,13.1749
2004-01-09,39.7,39.73,38.61,13.58,2663800,13.2192,13.065,12.6652,12.8397,13.1536
2004-01-16,38.6,39.04,38.27,13.43,3589000,13.252,13.0922,12.6883,12.9153,13.1433
2004-01-23,38.39,39.99,38.28,13.75,3083200,13.3289,13.1411,12.714,12.9978,13.1429
2004-01-30,39.18,39.47,38.65,13.72,5110300,13.3897,13.1843,12.7404,13.0489,13.1433
2004-02-06,39.1,39.19,37.92,13.72,5167200,13.4411,13.2242,12.7664,13.1125,13.1386
2004-02-13,39.2,40.01,39.15,13.76,3645700,13.4895,13.2636,12.7925,13.1605,13.138
2004-02-20,39.33,40.78,39.25,13.95,3840700,13.5607,13.3146,12.8177,13.2053,13.1392
2004-02-27,39.7,40.51,39.5,14.2,3875400,13.6592,13.3803,12.8415,13.295,13.1477
2004-03-05,40.7,41.8,40.15,14.65,4603000,13.8123,13.4746,12.8693,13.4079,13.172
2004-03-12,41.65,42.29,41.06,14.52,4511600,13.9218,13.5524,12.8954,13.4985,13.2005
2004-03-19,41.48,42.16,40.87,14.53,5198600,14.0157,13.6249,12.9193,13.5864,13.2237
2004-03-26,40.94,41.1,40.25,14.43,2859000,14.0792,13.6845,12.9415,13.6939,13.251
2004-04-02,40.61,41.58,40.48,14.68,2318400,14.1724,13.7586,12.9638,13.8,13.2802
2004-04-08,41.43,41.52,40.63,14.46,1719500,14.2173,13.8108,12.985,13.8935,13.2987
2004-04-16,41.02,41.02,38.61,14.0,4119700,14.1837,13.8248,13.0047,13.9404,13.3173
2004-04-23,39.38,39.51,38.55,13.92,4532300,14.1437,13.8321,13.0265,13.9877,13.3297
2004-04-30,39.2,39.61,38.64,13.87,3341800,14.1012,13.8347,13.051,14.0093,13.3311
2004-05-07,39.0,39.99,38.79,13.88,3599400,14.0668,13.8379,13.0741,14.0291,13.3106
2004-05-14,39.0,39.2,37.88,13.86,3434700,14.035,13.8396,13.0968,14.0401,13.2957
2004-05-21,38.83,38.97,38.37,13.7,2274900,13.9835,13.8293,13.118,14.0321,13.2801
2004-05-28,38.75,40.25,38.61,14.29,3216700,14.0307,13.8634,13.1429,14.0674,13.2895
2004-06-04,40.21,40.25,39.51,14.09,1778200,14.04,13.8803,13.1652,14.1003,13.2976
2004-06-10,39.66,40.2,39.66,14.26,1872100,14.0741,13.9085,13.1857,14.1258,13.3165
2004-06-18,40.14,40.62,39.86,14.56,5301500,14.1494,13.957,13.2064,14.1678,13.3432
2004-06-25,40.58,40.86,40.25,14.53,2339900,14.2076,13.9993,13.2297,14.208,13.3788
2004-07-02,40.56,40.99,39.71,14.69,2580200,14.2823,14.0507,13.2523,14.2548,13.4152
2004-07-09,40.8,41.0,40.26,14.58,3307100,14.3277,14.0897,13.2691,14.2861,13.4524
2004-07-16,40.5,41.22,40.23,14.8,2486300,14.4011,14.1427,13.2857,14.3163,13.5093
2004-07-23,41.07,41.5,39.78,14.37,2780900,14.3962,14.1595,13.3028,14.302,13.5541
2004-07-30,39.96,40.17,39.31,14.46,3136500,14.4059,14.1817,13.3181,14.2988,13.6062
2004-08-06,40.17,40.57,39.92,14.41,3911500,14.4068,14.1987,13.3365,14.2928,13.658
2004-08-13,40.05,40.4,39.39,14.24,2976000,14.3811,14.2018,13.353,14.2833,13.7044
2004-08-20,39.63,40.45,39.61,14.42,2200100,14.387,14.2179,13.3707,14.2701,13.7507
2004-08-27,39.95,40.97,39.92,14.69,2587600,14.4341,14.2531,13.3907,14.2815,13.7906
2004-09-03,40.77,41.57,40.67,14.85,2262200,14.4983,14.2974,13.4093,14.3242,13.8386
2004-09-10,41.48,41.7,40.72,14.79,2094500,14.5438,14.3342,13.4289,14.3676,13.8786
2004-09-17,41.18,41.35,40.61,14.99,3206600,14.613,14.383,13.4481,14.424,13.9173
2004-09-24,41.02,41.85,40.83,15.1,2574000,14.6883,14.4363,13.4683,14.4852,13.9712
2004-10-01,41.44,42.22,41.23,15.35,2807900,14.7908,14.5044,13.4885,14.5599,14.0304
2004-10-08,42.3,42.52,41.92,15.39,2262700,14.8831,14.57,13.5115,14.6445,14.0839
2004-10-15,42.23,42.75,41.67,15.35,2263000,14.9556,14.6281,13.5334,14.6977,14.1355
2004-10-22,42.33,42.38,41.44,15.28,2394400,15.0058,14.6765,13.5517,14.7572,14.1956
2004-10-29,42.11,43.44,41.71,15.57,3143500,15.0919,14.7424,13.5707,14.8224,14.2557
2004-11-05,42.78,44.43,42.47,15.83,3945000,15.2058,14.8231,13.5963,14.8858,14.3204
2004-11-12,43.67,44.75,43.26,16.3,2993800,15.3738,14.9324,13.6257,14.9743,14.3852
2004-11-19,44.65,45.0,43.56,16.17,2635200,15.4965,15.0241,13.6539,15.0482,14.449
2004-11-26,44.27,45.49,44.2,16.51,3739500,15.6523,15.1342,13.6823,15.1448,14.5105
2004-12-03,45.31,45.37,42.71,15.84,4269800,15.6811,15.1864,13.709,15.1966,14.5576
2004-12-10,43.39,44.3,43.19,15.86,3119600,15.7093,15.2366,13.7304,15.2713,14.6021
2004-12-17,43.85,44.75,42.92,16.11,5601200,15.7708,15.3012,13.7565,15.3538,14.6471
2004-12-23,44.0,44.0,43.05,15.91,2443400,15.7927,15.3465,13.7829,15.4289,14.6937
2004-12-31,43.24,43.4,42.26,15.9,2151100,15.8095,15.3877,13.8049,15.512,14.7431
2005-01-07,43.33,43.45,42.4,15.75,3238800,15.8,15.4143,13.825,15.5784,14.783
2005-01-14,42.85,43.3,42.42,15.95,2821700,15.8231,15.454,13.8462,15.6412,14.8275
2005-01-21,43.33,44.0,43.08,15.9,2073300,15.8347,15.487,13.8682,15.6936,14.871
2005-01-28,43.33,43.57,42.6,15.89,3046400,15.8433,15.5169,13.8867,15.7485,14.9137
2005-02-04,43.35,44.62,43.25,16.45,2399600,15.9369,15.5861,13.9052,15.8214,14.9637
2005-02-11,44.62,44.95,44.34,16.53,2229700,16.0274,15.6557,13.9234,15.8925,15.0102
2005-02-18,44.84,45.05,44.23,16.31,2505500,16.0711,15.7043,13.9411,15.9403,15.0433
2005-02-25,44.28,44.28,43.01,16.19,3498600,16.0888,15.74,13.9573,15.9801,15.0766
2005-03-04,44.08,45.94,43.69,16.88,4294600,16.211,15.8246,13.9779,16.0565,15.1236
2005-03-11,45.94,46.8,45.32,16.92,3507400,16.32,15.9057,13.9973,16.1384,15.1734
2005-03-18,45.95,46.99,45.05,16.94,3629800,16.4159,15.9826,14.0156,16.2073,15.2186
2005-03-24,45.54,45.63,43.37,16.65,2555800,16.4516,16.0319,14.032,16.2481,15.2623
2005-04-01,44.77,45.93,44.48,16.95,3258900,16.5283,16.0999,14.0483,16.2807,15.3213
2005-04-08,45.3,46.21,45.01,17.12,2512900,16.6191,16.1753,14.0667,16.3281,15.3852
2005-04-15,45.91,46.38,44.89,16.75,3355000,16.6391,16.2178,14.0814,16.34,15.4428
2005-04-22,44.89,45.4,44.4,16.9,4173500,16.6795,16.2685,14.0957,16.3932,15.5033
2005-04-29,45.41,46.3,45.01,17.13,3642700,16.7493,16.3325,14.1094,16.4566,15.5687
2005-05-06,46.05,46.39,45.75,17.25,3012500,16.8267,16.4007,14.1243,16.5138,15.6398
2005-05-13,46.37,46.79,44.77,16.93,2895500,16.8428,16.44,14.1402,16.5647,15.6926
2005-05-20,45.41,46.5,45.15,17.29,2972100,16.9122,16.5032,14.1593,16.6343,15.7567
2005-05-27,46.2,47.0,45.95,17.51,2286700,17.0041,16.5778,14.1811,16.7224,15.8216
2005-06-03,46.84,48.22,46.73,17.63,3173900,17.0996,16.6554,14.2008,16.8061,15.8829
2005-06-10,47.12,47.84,47.01,17.71,2130800,17.1943,16.7338,14.2237,16.8969,15.9466
