date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2006-10-27,39.3,39.4,37.66,19.54,360300,,,,,,,,,,,,,,,,,,,
2006-11-03,38.25,38.25,36.36,18.65,245300,,,,,,,,,,,,,,,,20.2029,,,
2006-11-10,36.48,37.3,35.25,19.03,400100,,,,,,,,,,,,,,,,20.1873,,,
2006-11-17,36.99,40.3,36.6,20.48,609000,,,,,,,,,,,,,,,,18.0749,,,
2006-11-24,39.8,40.0,39.58,20.43,338400,,,,,,,,,,,,,,,,18.0749,,,
2006-12-01,39.8,41.35,39.5,21.07,671400,,,,,,,,,,,,,,,,18.1008,,,
2006-12-08,41.0,42.1,40.85,21.34,622000,,,,,,,,20.0783,,,,,,,,18.1628,,,20.0783
2006-12-15,41.85,42.45,40.3,21.56,584100,,,,,,,,20.4479,,,,,,,,18.2656,,,20.3669
2006-12-22,41.85,42.25,41.75,21.61,360200,,,,,,,,20.7392,,,,,,,,18.4056,,,20.7896
2006-12-29,42.23,42.5,41.9,21.74,51700,,,,,,,,20.9884,,,,,,,,18.5401,,,21.1764
2007-01-05,42.47,42.48,41.55,21.6,361900,,,,,,,,21.142,,,,,2.0664,10.5774,,18.7027,,,21.3361
2007-01-12,42.02,43.4,41.6,22.05,446000,,,,,,,,21.3687,,,,,3.3945,18.1968,,18.8572,,,21.5668
2007-01-19,43.35,45.19,43.06,22.82,604700,,,,,,,,21.731,,,,,3.7893,19.9138,,19.061,,,21.8166
2007-01-26,44.36,44.6,43.02,22.41,1619300,,,,,,21.024,,21.9015,,,,,1.928,9.4118,,19.3487,21.024,,21.9697
2007-02-02,43.9,46.5,42.85,23.7,933500,,0.8995,,,,21.3808,,22.3511,,,,66.6966,3.2663,15.9849,79.2929,19.6163,21.3214,,22.2759
2007-02-09,46.35,47.45,46.15,24.08,726000,,0.8829,,,,21.7406,,22.7831,,,,71.5975,3.0099,14.2857,80.4188,19.9545,21.7089,,22.6282
2007-02-16,47.08,53.06,46.4,26.86,4637700,,1.0638,,,,22.423,,23.802,,,,85.0187,5.5173,25.853,86.296,20.3484,22.2682,,23.36
2007-02-23,52.45,53.3,49.81,26.1,830700,,1.1156,,,,22.9132,,24.3764,,,,85.4963,4.5431,21.0752,79.297,21.0342,22.6693,,24.0024
2007-03-02,50.8,51.5,48.97,25.48,1804800,,1.1286,,,,23.256,,24.6534,,,,73.6862,3.8714,17.9122,74.0527,21.7268,23.03,,24.4932
2007-03-09,49.23,52.95,48.94,26.67,1171000,,1.1948,17.6177,22.3613,27.105,23.7111,,25.1572,,,,74.9127,4.9328,22.694,77.1812,22.3432,23.43,,25.0433
2007-03-16,52.01,53.49,50.41,27.18,831400,,1.2223,17.7474,22.7433,27.7393,24.1731,,25.662,,,,75.527,5.5737,25.8011,78.3841,22.8918,23.8468,,25.7239
2007-03-23,53.08,53.8,52.66,27.27,1076200,,1.1767,18.1772,23.1741,28.171,24.5859,,26.0637,,,,76.5972,5.2199,23.6744,78.605,23.4361,24.2548,,26.2337
2007-03-30,53.0,56.72,50.77,26.07,668700,,1.3106,18.76,23.5263,28.2926,24.7843,,26.0663,,,,72.647,3.256,14.2697,68.8057,23.9757,24.5734,,26.5186
2007-04-05,50.95,52.24,50.61,26.29,1191900,,1.2767,19.1197,23.8168,28.5139,24.9856,,26.1233,,,,67.2359,3.8816,17.3187,69.5599,24.6908,24.899,,26.4381
2007-04-13,51.26,51.71,50.05,26.52,802700,,1.2463,19.5537,24.1209,28.6881,25.1896,,26.2212,,,,65.213,2.8151,11.878,70.3324,25.3058,25.2499,,26.4974
2007-04-20,51.66,51.66,50.81,26.28,480300,,1.1902,19.9477,24.3814,28.815,25.3348,,26.2357,,,,65.4376,2.1998,9.1354,68.3346,25.6638,25.5521,,26.6109
2007-04-27,51.35,51.6,51.2,26.36,201500,,1.1199,20.3499,24.6321,28.9143,25.471,,26.2658,,,,64.7693,-0.5025,-1.8709,68.6473,25.6638,25.8048,,26.5662
2007-05-04,51.46,54.43,50.55,27.6,1066200,64.4652,1.182,20.7102,24.9344,29.1586,25.7551,,26.5998,,,,72.6611,1.5024,5.7564,73.2555,29.0839,26.1755,,26.627
2007-05-11,53.78,55.36,52.9,27.71,695700,65.0427,1.1877,21.1393,25.2395,29.3396,26.0164,,26.8786,,,,72.5113,2.2305,8.7525,73.6334,29.0523,26.4622,,26.6908
2007-05-18,54.3,54.6,52.77,27.69,638000,65.4633,1.1699,21.6381,25.5371,29.4362,26.2395,,27.0812,,,,68.3841,1.0204,3.8262,73.3797,29.021,26.7201,,26.9215
2007-05-25,54.0,54.97,53.16,27.84,772500,65.9119,1.1526,22.2742,25.8492,29.4241,26.4533,,27.2717,,,,58.8038,0.6666,2.4528,73.9595,28.9899,26.7904,,27.1427
2007-06-01,54.3,57.46,54.01,29.08,1172900,66.6684,1.1966,22.8119,26.2006,29.5894,26.8033,,27.7235,,,,60.2467,1.8101,6.6378,78.0884,25.9202,27.0032,,27.509
2007-06-08,56.71,57.48,52.77,28.54,658600,66.3264,1.2837,23.3304,26.4868,29.6432,27.0349,,27.9277,,,,65.6092,2.4664,9.4592,72.6813,25.9556,27.2215,,27.832
2007-06-15,55.77,55.77,53.16,27.43,1195700,66.0088,1.2876,24.1745,26.7375,29.3005,27.0873,,27.8027,2.012,-0.3239,2.3359,55.2673,1.1332,4.3097,62.9759,26.026,27.2757,,27.9851
2007-06-22,53.58,53.99,51.8,27.04,1142400,64.6116,1.2758,24.7528,26.9047,29.0565,27.0814,,27.6128,1.8323,-0.4029,2.2352,46.8484,0.5281,1.9919,59.9941,26.0949,27.2662,,27.9053
2007-06-29,52.74,53.1,49.85,25.72,1210800,61.972,1.3037,25.1725,26.9865,28.8004,26.8992,,27.1384,1.5647,-0.5364,2.1011,37.4495,-0.564,-2.1463,51.0115,29.4736,27.1552,,27.6196
2007-07-06,50.35,52.47,50.35,26.9,342200,59.5209,1.2956,25.1754,26.9888,28.8021,26.9,,27.0799,1.4322,-0.5352,1.9673,41.405,0.5487,2.0817,57.1941,29.4345,27.2145,,27.5075
