date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
1999-11-12,32.13,33.31,31.63,11.03,695700,,,,,,,,,,,,,,,,,,,
1999-11-19,32.69,34.81,32.25,11.29,549700,,,,,,,,,,,,,,,,10.618,,,
1999-11-26,33.31,34.06,31.5,11.24,616000,,,,,,,,,,,,,,,,10.6293,,,
1999-12-03,33.13,35.75,32.81,11.92,710200,,,,,,,,,,,,,,,,10.6325,,,
1999-12-10,35.25,35.31,34.31,11.77,619400,,,,,,,,,,,,,,,,10.6325,,,
1999-12-17,34.63,34.81,33.31,11.69,956200,,,,,,,,,,,,,,,,10.6612,,,
1999-12-23,34.63,35.06,34.06,11.71,475300,,,,,,,,11.5222,,,,,,,,10.6894,,,11.5222
1999-12-31,34.56,36.06,32.75,12.15,481400,,,,,,,,11.6795,,,,,,,,10.7169,,,11.6818
2000-01-07,35.75,35.88,33.25,11.81,425100,,,,,,,,11.7131,,,,,,,,10.7606,,,11.757
2000-01-14,35.0,35.0,33.0,11.16,508600,,,,,,,,11.5746,,,,,,,,10.8029,,,11.745
2000-01-21,33.06,33.88,32.25,11.01,344600,,,,,,,,11.4345,,,,,-0.0203,-0.1835,,10.844,,,11.6158
2000-01-28,32.63,32.94,31.25,10.65,403700,,,,,,,,11.239,,,,,-0.6346,-5.622,,12.1717,,,11.4557
2000-02-04,31.56,34.38,31.0,11.41,474100,,,,,,,,11.2823,,,,,0.1688,1.5011,,12.1555,,,11.4161
2000-02-11,33.63,33.63,32.0,10.82,408100,,,,,,11.4058,,11.1672,,,,,-1.097,-9.2042,,12.1217,11.4058,,11.2893
2000-02-18,31.88,34.75,31.63,11.18,352800,,0.7597,,,,11.3755,,11.1701,,,,50.5625,-0.5946,-5.0507,51.4843,12.0885,11.4161,,11.1503
2000-02-25,32.81,33.38,30.94,10.71,344400,,0.7645,,,,11.2868,,11.0552,,,,44.4467,-0.9786,-8.3718,46.6529,12.056,11.3749,,10.9927
2000-03-03,31.5,33.75,31.38,11.2,416300,,0.7674,,,,11.2751,,11.0912,,,,51.561,-0.5101,-4.3567,51.7419,12.0242,11.3717,,10.9984
2000-03-10,32.94,33.38,31.5,11.11,526200,,0.7581,,,,11.2537,,11.097,,,,42.3777,-1.0372,-8.5353,50.8353,11.993,11.3143,,11.0128
2000-03-17,32.63,35.19,31.88,11.77,491300,,0.7842,,,,11.3229,,11.2659,,,,41.1239,-0.0412,-0.3492,57.1152,11.9624,11.3142,,11.1728
2000-03-24,34.63,37.13,34.63,12.56,309300,,0.7888,10.4395,11.4106,12.3818,11.4874,,11.5886,,,,51.173,1.3975,12.5236,63.1509,10.4638,11.3762,,11.3362
2000-03-31,36.88,42.0,36.25,13.57,804300,,0.8719,10.2009,11.5377,12.8744,11.7657,,12.0851,,,,54.6685,2.5608,23.2502,69.2114,10.4851,11.5094,,11.7295
2000-04-07,39.88,39.94,37.88,13.51,386300,,0.861,10.0667,11.6488,13.2309,11.9983,,12.4414,,,,47.2124,2.8575,26.8236,68.4436,10.5605,11.6065,,12.0626
2000-04-14,39.56,41.38,38.44,13.28,450300,,0.8707,10.0299,11.7506,13.4713,12.1691,,12.6509,,,,54.7857,1.8672,16.3615,65.6373,10.6344,11.7112,,12.4296
2000-04-20,39.0,40.94,38.44,13.87,319200,,0.8691,9.8944,11.8483,13.8023,12.3964,,12.9565,,,,61.9288,3.0518,28.2012,69.1437,10.7068,11.905,,12.8116
