date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
1999-11-12,20.19,20.25,19.44,4.13,1333100,,,,,,,,,,,,,,,,,,,
1999-11-19,19.56,20.0,18.75,3.96,1662800,,,,,,,,,,,,,,,,4.245,,,
1999-11-26,18.88,18.94,17.81,3.75,2254700,,,,,,,,,,,,,,,,4.2419,,,
1999-12-03,17.75,18.75,17.19,3.83,2943900,,,,,,,,,,,,,,,,4.2317,,,
1999-12-10,18.19,18.81,18.0,3.77,2712900,,,,,,,,,,,,,,,,4.2129,,,
1999-12-17,18.0,18.75,17.63,3.86,17572800,,,,,,,,,,,,,,,,4.1946,,,
1999-12-23,17.75,18.13,17.56,3.88,1679800,,,,,,,,3.8816,,,,,,,,4.1769,,,3.8816
1999-12-31,18.0,18.13,17.13,3.72,2949500,,,,,,,,3.8418,,,,,,,,4.1597,,,3.8237
2000-01-07,17.25,18.5,17.13,3.86,3612500,,,,,,,,3.8451,,,,,,,,4.143,,,3.809
2000-01-14,18.13,18.19,16.25,3.74,4354300,,,,,,,,3.8176,,,,,,,,4.1268,,,3.8071
2000-01-21,17.31,17.44,17.0,3.74,4120900,,,,,,,,3.797,,,,,-0.3925,-9.508,,4.101,,,3.7942
2000-01-28,17.19,19.13,16.94,3.88,7864400,,,,,,,,3.8185,,,,,-0.0749,-1.8919,,3.4803,,,3.8098
2000-02-04,18.13,19.25,18.06,4.07,3573500,,,,,,,,3.8812,,,,,0.3211,8.5664,,3.4865,,,3.8404
2000-02-11,19.0,19.19,18.63,4.03,4243600,,,,,,3.8714,,3.9181,,,,,0.2028,5.3016,,3.4992,3.8714,,3.8612
2000-02-18,18.81,19.06,18.63,4.01,6494300,,0.2361,,,,3.8901,,3.9414,,,,38.6429,0.2381,6.3101,45.9217,3.5117,3.8631,,3.9026
2000-02-25,18.63,18.75,18.13,4.02,7832200,,0.2288,,,,3.9068,,3.96,,,,35.0715,0.1606,4.1667,46.0963,3.5239,3.8672,,3.9255
2000-03-03,18.69,18.69,17.31,3.78,5486500,,0.2344,,,,3.8894,,3.914,,,,33.4989,-0.1071,-2.7579,38.5842,3.5359,3.8692,,3.9313
2000-03-10,17.63,17.69,16.94,3.74,3803200,,0.2292,,,,3.8688,,3.8693,,,,33.1405,0.0129,0.3452,37.4687,3.5476,3.8628,,3.9313
2000-03-17,17.25,18.5,16.88,3.83,8038600,,0.2414,,,,3.8633,,3.8587,,,,37.6702,-0.0281,-0.7277,41.5761,3.5591,3.8666,,3.9233
2000-03-24,17.81,17.94,16.75,3.77,2512900,,0.2426,3.6206,3.8669,4.1132,3.8512,,3.8372,,,,46.6643,0.0376,1.007,39.9087,3.5704,3.8607,,3.881
2000-03-31,17.38,17.69,16.69,3.64,2411600,,0.2408,3.6071,3.8423,4.0775,3.8225,,3.7869,,,,43.5534,-0.0991,-2.6543,35.9915,3.5815,3.8431,,3.8249
2000-04-07,16.94,17.31,16.19,3.72,2254700,,0.241,3.5955,3.8304,4.0652,3.8086,,3.7698,,,,44.0624,-0.1644,-4.2348,39.828,4.1228,3.8428,,3.783
2000-04-14,17.38,19.19,17.0,4.0,4284600,,0.2577,3.6,3.8431,4.0862,3.8345,,3.8281,,,,44.7721,-0.0664,-1.6316,50.7803,3.5145,3.8534,,3.7812
2000-04-20,18.31,18.94,17.75,4.0,2068700,,0.2578,3.5993,3.8519,4.1046,3.857,,3.8718,,,,49.7438,-0.0257,-0.638,50.7803,3.5145,3.8725,,3.8136
2000-04-28,18.25,19.19,17.88,4.03,2789300,,0.2597,3.6035,3.8647,4.1259,3.8799,,3.9111,,,,52.0179,0.0175,0.4358,51.714,3.521,3.8935,,3.8556
2000-05-05,18.0,19.0,17.0,4.11,2629800,,0.2721,3.5952,3.8775,4.1599,3.9108,,3.9612,,,,43.2347,0.0957,2.3828,54.648,3.5274,3.9098,,3.8962
2000-05-12,18.38,19.06,18.06,3.95,1756800,,0.2682,3.5968,3.8808,4.1649,3.9158,,3.9581,,,,41.3492,0.1728,4.5752,48.3974,3.5338,3.9012,,3.9214
2000-05-19,18.0,19.06,18.0,3.97,1706700,19.8458,0.2655,3.6163,3.8934,4.1705,3.9237,,3.9622,,,,38.4742,0.2395,6.4119,49.3948,3.5401,3.8973,,3.9697
2000-05-26,18.38,19.19,18.25,4.08,1504900,18.7134,0.2611,3.6164,3.9048,4.1932,3.945,,3.9925,,,,45.7368,0.2562,6.6931,53.4333,3.5464,3.9024,,4.0218
2000-06-02,18.81,19.25,18.63,4.1,1315600,17.5805,0.252,3.6339,3.923,4.2121,3.9654,,4.019,,,,56.1507,0.3256,8.6306,53.9869,3.5588,3.9083,,4.0355
2000-06-09,18.88,19.0,18.06,4.06,1641400,17.2283,0.2486,3.6579,3.9391,4.2204,3.9777,,4.0285,,,,61.5218,0.4211,11.5821,52.1738,3.5774,3.9284,,4.0432
2000-06-16,18.69,19.19,18.56,4.11,4180000,16.6202,0.2406,3.6609,3.9505,4.2402,3.9955,,4.0492,,,,71.4934,0.3929,10.5663,54.3464,3.5954,3.9553,,4.055
2000-06-23,18.63,18.94,18.06,4.03,2438300,16.3747,0.2373,3.6617,3.9484,4.2352,3.9998,,4.0438,,,,59.5593,0.0246,0.6147,50.5236,3.6129,3.9696,,4.043
2000-06-30,18.38,18.69,16.94,3.74,3616100,17.307,0.2478,3.6359,3.934,4.2321,3.965,,3.9677,0.0272,-0.0049,0.0321,57.6099,-0.2635,-6.5838,40.0959,3.6299,3.9672,,4.0131
2000-07-07,17.0,18.13,17.0,3.95,2344800,18.1727,0.2479,3.6347,3.9307,4.2268,3.9625,,3.9623,0.0241,-0.0064,0.0305,64.1723,-0.0828,-2.0558,48.3359,3.6464,3.9894,,4.009
2000-07-14,17.94,18.81,17.88,4.14,2381900,17.9004,0.2448,3.6292,3.9368,4.2444,3.9859,,4.0061,0.0366,0.0049,0.0317,70.4979,0.026,0.6336,54.5651,3.6623,4.0193,,4.0168
2000-07-21,18.81,18.88,17.94,3.99,3309600,17.5435,0.2421,3.6482,3.9474,4.2466,3.9861,,4.0016,0.034,0.0018,0.0322,59.8407,0.0393,0.9948,49.5376,3.6778,4.0182,,4.001
2000-07-28,17.88,18.56,17.81,4.08,1693700,17.3666,0.2366,3.6768,3.9648,4.2527,3.999,,4.0218,0.0392,0.0056,0.0336,54.3073,0.1078,2.7126,52.5169,3.6929,4.0239,,4.0046
2000-08-04,18.69,19.5,18.44,4.25,3011100,16.3824,0.2363,3.6802,3.9858,4.2913,4.0321,,4.0782,0.0559,0.0179,0.038,54.7848,0.1643,4.0226,57.2571,3.7074,4.0395,,4.0241
2000-08-11,19.19,19.44,18.19,4.1,1902600,15.2843,0.2391,3.7092,4.0021,4.2951,4.0412,,4.0837,0.0566,0.0149,0.0417,55.8621,0.0017,0.041,52.24,3.7307,4.0387,,4.0344
2000-08-18,18.63,19.75,18.38,4.29,2505400,14.5241,0.2435,3.7679,4.0348,4.3017,4.0743,,4.1351,0.0717,0.0239,0.0477,57.0158,0.2321,5.7205,57.3999,3.7531,4.0631,,4.113
