date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,13.63,19.44,13.31,15.63,2483900,,,,,,,,,,,,,,,,,,
1999-11-19,15.56,18.63,15.56,17.94,941700,,,,,,,,,,,,13.31,,,,,,
1999-11-26,17.78,18.56,16.38,17.25,1471000,,,,,,,,,,,,13.3632,,,,,,
1999-12-03,17.25,17.38,14.13,14.69,1088400,,,,,,,,,,,,13.4159,,,,,,
1999-12-10,14.63,17.63,14.06,17.38,1397500,,,,,,,,16.578,,,,13.468,,,,,,
1999-12-17,17.5,19.38,17.25,19.0,1577600,,,,,,,,17.3853,,,,13.5196,,,,,,
1999-12-23,19.06,19.38,17.38,17.38,725000,,,,,,,,17.3836,,,,13.6368,,,,,,
1999-12-31,17.75,19.38,17.0,17.44,699300,,,,,,,,17.4024,,,,13.7517,,,,17.0888,,
2000-01-07,17.88,19.25,17.81,18.31,1485100,,,,,,,,17.7049,,,,13.8643,,,,17.4238,,
2000-01-14,18.44,19.0,15.0,16.31,2165900,,,,,,,,17.2399,,,,13.9746,,,,17.22,,
2000-01-21,16.56,16.88,16.38,16.38,1423300,,,,,,,,16.9533,,0.75,,14.0827,,,,17.1113,,
2000-01-28,16.44,17.0,14.5,15.06,1927000,,,,,,16.8975,,16.3222,,-2.88,,14.1886,,,,17.1575,,
2000-02-04,15.09,40.13,15.0,38.0,8927300,,,,,,20.144,,23.5481,,20.75,,14.2925,,,,19.735,,
2000-02-11,37.0,38.38,23.69,31.94,6831000,,,,,,21.9588,,26.3454,,17.25,,14.5,,,,21.3525,,
2000-02-18,31.94,49.56,31.13,39.0,4872800,,6.1221,,,,24.5805,,30.5636,85.9281,21.62,72.5275,15.0,,,,24.055,,
2000-02-25,40.0,41.38,34.41,38.0,2128000,,6.1827,,,,26.6451,,33.0424,78.7878,19.0,71.0523,16.3824,,,,26.625,,
