date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-02-23,12.4,12.4,11.65,11.89,212566,-76755.217,,,,,,,,,,,,-0.6805,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,212566.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,12.0,13.15,11.75,12.2,403654,-220917.3598,,,,,,,,,,,,0.1429,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,616220.0,,,,,,11.6506,,,,,,,,,,,1.4,,,,,
2024-03-08,12.18,12.55,11.75,12.0,303549,-334748.2348,,,,,,,,,,,,-0.225,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,312671.0,,,,,,11.6656,,,,,,,,,,,0.8,,,,,
2024-03-15,12.1,12.18,11.62,11.68,703191,-887255.4491,,,,,,,,,,,,-0.75,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-390520.0,,,,,,13.15,,,,,,,,,,,0.56,,,,,
2024-03-22,11.76,11.87,10.6,11.15,1096511,-1034032.5121,,,,,,,,,,,,-0.4803,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-1487031.0,,,,,,13.1347,,,,,,,,,,,1.27,,,,,
2024-03-28,11.26,11.57,10.86,10.96,1166837,-1872183.0332,,,,,,,,,,,,-0.4225,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-2653868.0,,,,,,13.084,,,,,,,,,,,0.71,,,,,
2024-04-05,11.0,11.25,10.8,10.93,474511,-2072682.1244,,,,,,,,,,,,-0.1556,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-3128379.0,,,,,,13.0343,,,,,17.5365,16.9231,,,,,0.4499,,,,,
2024-04-12,10.85,11.14,10.85,10.96,456505,-2188742.7176,,,,,,,,,,,,0.3729,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-2671874.0,,,,,,12.9856,,,,,17.9418,22.7848,,,,,0.295,,,,,
2024-04-19,11.05,11.07,10.11,10.39,952184,-2585486.0509,,,,,,,,,,,,-0.6875,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-3624058.0,,,,,,12.9379,,,18.0058,18.539,18.539,15.9091,,,,,0.96,,,,,
2024-04-26,10.51,10.95,10.27,10.59,1219644,-2657229.8156,-815570.1273,,,,,,,,,,,0.1176,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-2404414.0,,,,,,12.8531,,,20.1126,23.8569,23.8569,32.8767,,,,,0.68,,,,,
