date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2016-10-28,21.0,22.5,20.0,20.32,977322,,,,,,,,,,,,,,,,,,
2016-11-04,21.29,25.5,20.81,23.92,59870666,,,,,,,,,,,,18.988,,,,,,
2016-11-11,25.54,29.99,24.3,27.91,39049986,,,,,,,,,,,,19.0402,,,,,,
2016-11-18,29.5,32.02,28.61,28.98,24090651,,,,,,,,,,,,19.2308,,,,,,
2016-11-25,30.89,32.19,29.5,30.2,14390721,,,,,,,,26.2664,,,,19.5689,,,,,,
2016-12-02,31.48,31.8,28.6,27.66,24058044,,,,,,,,26.7324,,,,20.0128,,,,,,
2016-12-09,29.03,32.11,28.89,30.53,23470263,,,,,,,,27.9989,,,,20.4389,,,,,,
2016-12-16,32.16,32.35,29.16,28.01,22691874,,,,,,,,28.0018,,,,20.848,,,,27.192,,
2016-12-23,28.89,30.43,28.75,28.3,14862342,,,,,,,,28.1021,,,,21.3464,,,,28.1902,,
2016-12-30,29.58,30.17,28.01,26.75,10370929,,,,,,,,27.6514,,,,21.82,,,,28.5433,,
2017-01-06,28.6,31.1,28.17,29.23,10616640,,,,,,,,28.1765,,8.9097,,22.2699,,,,28.7076,,
2017-01-13,30.88,33.5,29.22,31.45,18638882,,,,,,27.7718,,29.2665,,7.5216,,22.6973,,,,29.0161,,
2017-01-20,32.97,35.74,32.52,33.97,18180632,,,,,,28.7255,,30.8347,,6.0588,,23.2502,,,,29.4876,,
2017-01-27,35.92,38.94,35.46,34.93,40092285,,,,,,29.6805,,32.2008,,5.954,,24.006,,,,30.3962,,
2017-02-03,36.48,38.37,35.77,35.11,18890764,,3.1657,,,,30.5165,,33.1719,72.3688,4.9156,76.4048,25.0532,,,,30.969,,
2017-02-10,36.9,38.54,36.8,36.49,16244848,,3.058,,,,31.4348,,34.2766,70.0169,8.8214,77.5865,26.0166,,,,32.0288,,
2017-02-17,38.79,39.78,35.79,34.49,32166538,,3.111,,,,31.9056,,34.3493,57.8653,3.963,71.9538,26.9029,,,,32.8028,,
2017-02-24,36.31,37.01,33.35,32.85,18885050,,3.1379,,,,32.0504,,33.8485,50.6173,4.8394,67.5802,27.8923,,,,33.5649,,
2017-03-03,34.52,38.17,34.19,34.66,26833470,,3.1845,,,,32.4514,,34.118,53.1967,6.3541,69.7546,28.7926,,,,34.2436,,
2017-03-10,36.8,37.48,34.24,32.89,22881710,,3.1779,22.372,30.4329,38.4939,32.5196,,33.7101,52.7081,6.1445,65.1712,29.6119,,30.4329,,34.4246,,
2017-03-17,35.21,35.99,33.77,33.31,16830059,,3.102,24.4131,31.0828,37.7524,32.6417,,33.578,46.1664,4.0868,65.7477,30.3574,,31.0828,,34.3425,10.0764,8.4991
2017-03-24,34.9,35.36,32.36,31.02,17290283,,3.0842,25.6293,31.4374,37.2455,32.3919,,32.7246,46.6784,-0.4287,59.8997,37.8958,,31.4374,,33.8531,2.833,0.0
2017-03-31,31.74,35.14,31.29,32.77,22616938,,3.1259,26.0796,31.6803,37.2811,32.4502,,32.7399,52.6635,-1.2003,62.6325,37.8252,,31.6803,,33.5601,12.0764,27.7302
2017-04-07,34.62,35.09,33.15,32.13,17819584,,3.0345,26.3744,31.838,37.3016,32.4013,,32.5374,56.884,-2.8007,61.0023,37.6648,,31.838,,33.0159,15.528,18.8538
2017-04-13,33.66,34.46,30.99,29.52,19464627,,3.0539,26.2923,31.8042,37.3161,31.9583,,31.5323,52.3267,-5.592,54.7287,37.5077,,31.8042,,32.3943,15.528,0.0
2017-04-21,31.17,32.55,30.45,30.2,22057678,,2.9786,26.6959,31.9309,37.1659,31.6876,30.6775,31.0877,46.3955,-6.2874,55.9917,37.2681,,31.9309,,32.0633,11.6111,15.9795
2017-04-28,32.24,37.2,32.15,32.13,46354086,,3.1401,26.8151,32.0109,37.2067,31.756,30.7852,31.4359,50.7382,-2.3625,59.473,36.9377,,32.0109,,31.7477,25.335,60.0254
2017-05-05,33.95,34.33,30.42,30.31,28125948,49.129,3.1819,27.1952,32.1262,37.0571,31.534,30.7502,31.0616,40.2091,-2.534,55.0597,36.6205,,32.1262,,31.425,27.0936,5.276
2017-05-12,31.37,32.13,30.45,30.28,18170203,47.2459,3.0689,27.5317,32.2252,36.9188,31.3417,30.7157,30.8025,40.6673,-4.3726,54.9906,36.2384,,32.2252,,31.0464,23.6078,5.5219
2017-05-19,32.17,32.88,31.1,30.76,14085063,45.7268,2.9708,28.3882,32.4258,36.4634,31.2523,30.719,30.7885,39.7874,-2.1339,55.9811,35.8755,,32.4258,,31.0142,10.9651,22.0974
2017-05-26,32.65,34.09,32.47,31.69,14380550,44.6728,2.8811,28.7674,32.5491,36.3309,31.3203,30.7913,31.0904,47.2171,-1.6195,57.935,35.5307,,32.5491,,30.8796,31.1026,65.6886
2017-06-02,33.03,33.45,31.76,31.3,12712498,43.3117,2.7903,28.7514,32.542,36.3326,31.3177,30.8292,31.1614,48.3651,0.2858,56.7991,35.2031,,32.542,,30.776,49.7356,61.4207
2017-06-09,32.65,34.0,32.4,31.45,14567287,42.2231,2.6999,28.6559,32.4158,36.1756,31.3375,30.8749,31.2565,45.7196,-1.3242,57.1303,34.8919,,32.4158,,31.0166,66.5925,72.6682
2017-06-16,32.82,33.21,29.55,28.58,19385076,39.7906,2.7561,28.1726,32.0981,36.0236,30.9131,30.7049,30.364,46.7511,-3.5533,49.0111,34.5962,,32.0981,,30.8142,44.6963,0.0
2017-06-23,30.37,31.43,29.63,29.62,19155733,37.5318,2.6814,28.0129,31.8232,35.6336,30.7138,30.6243,30.1151,46.7466,0.0953,51.6887,34.2095,,31.8232,,30.4998,34.2242,30.0043
2017-06-30,31.19,33.45,30.65,31.1,18908617,36.1774,2.6804,28.3943,31.5541,34.714,30.7738,30.6598,30.4446,53.0865,0.905,55.3061,33.8459,,31.5541,,30.5986,35.8454,77.5319
2017-07-07,32.94,35.38,32.92,32.57,17111358,35.5269,2.6747,28.5554,31.4579,34.3604,31.0502,30.8014,31.1532,52.1919,0.4382,58.6015,28.1504,,31.4579,,30.8844,69.1787,100.0
2017-07-14,33.91,36.44,33.68,34.6,20659266,35.2257,2.6715,28.3861,31.5455,34.705,31.5963,31.0827,32.3021,52.8437,4.2869,62.6982,28.2059,,31.5455,,31.3643,92.5106,100.0
2017-07-21,36.44,37.31,35.8,34.89,18129548,35.186,2.5834,28.3512,31.557,34.7627,32.1023,31.3644,33.1632,59.7076,4.6012,63.2498,28.3361,,31.557,,31.7632,100.0,100.0
2017-07-28,36.59,37.61,35.54,33.95,13933608,35.2322,2.5397,28.2849,31.6098,34.9347,32.3869,31.5561,33.4261,60.9497,3.1913,60.1221,28.5523,,31.6098,,32.0943,86.8755,60.6264
2017-08-04,35.97,37.6,35.66,35.65,12189134,35.2752,2.4917,28.0278,31.7265,35.4253,32.8885,31.8591,34.1666,55.3974,3.9534,63.6392,28.8433,,31.7265,,32.6194,86.8755,100.0
2017-08-11,38.0,40.36,36.93,35.99,23734175,36.0481,2.5472,27.8558,31.9752,36.0945,33.3657,32.1652,34.7746,66.6804,4.687,64.3245,29.1227,,31.9752,,33.5458,86.8755,100.0
2017-08-18,38.11,39.33,37.12,35.97,13553249,36.7659,2.5153,27.6704,32.1352,36.6,33.7666,32.4471,35.1735,67.1444,4.525,64.252,29.5891,,32.1352,,34.3401,99.4253,98.2759
2017-08-25,38.19,41.8,38.05,39.26,16852794,37.9801,2.6106,27.0534,32.4915,37.9297,34.6115,32.9516,36.5351,68.0564,10.679,70.4377,30.0322,,32.4915,,35.3594,99.4253,100.0
2017-09-01,41.43,45.22,41.05,42.91,19534821,39.6856,2.7079,26.2532,33.1607,40.0682,35.8876,33.689,38.6589,69.456,13.2893,75.505,30.6194,,33.1607,,36.6514,99.4253,100.0
2017-09-08,45.08,45.12,42.24,40.59,19264969,41.2693,2.7104,26.2023,33.6804,41.1585,36.6114,34.2004,39.3032,66.2264,9.4882,67.589,31.4915,,33.6804,,37.4004,76.5513,29.654
2017-09-15,43.25,45.2,43.13,42.54,22186332,42.7528,2.6931,25.8314,34.2005,42.5697,37.5227,34.8177,40.3805,68.0041,9.9646,70.3951,32.3026,,34.2005,,38.3566,61.4148,54.5905
2017-09-22,44.8,47.95,44.66,43.23,20708331,44.534,2.7252,25.8099,34.8464,43.883,38.4008,35.4409,41.3305,75.2246,8.6309,71.351,33.0569,,34.8464,,39.5165,43.9226,47.5235
2017-09-29,45.33,47.0,44.48,44.41,19104687,46.0636,2.7021,25.8678,35.5528,45.2378,39.3256,36.1054,42.3576,81.7279,9.5263,72.9487,34.0666,,35.5528,,40.612,56.607,67.7071
2017-10-06,46.43,49.3,46.41,45.24,18621858,47.7881,2.7057,25.987,36.2768,46.5666,40.2356,36.7821,43.3186,82.2165,11.2887,74.0425,34.9956,,36.2768,32.9328,41.7683,71.7435,100.0
2017-10-13,47.63,48.63,46.21,45.45,14665049,49.2487,2.6771,26.1656,36.9646,47.7636,41.0378,37.4242,44.0291,75.7997,9.8026,74.3252,36.0729,,36.9646,33.4355,42.9531,89.2357,100.0
2017-10-20,48.0,48.93,46.01,45.66,23316541,50.6466,2.6846,26.5797,37.6824,48.7851,41.7489,38.0342,44.5727,76.6357,9.6692,74.6229,37.0531,,37.6824,33.8702,43.7533,100.0,100.0
2017-10-27,48.04,50.31,47.01,45.64,21138126,52.1303,2.7174,27.1607,38.3921,49.6235,42.3477,38.5977,44.9287,77.3813,9.6692,74.5383,37.9452,,38.3921,34.2247,44.0951,98.3156,94.9467
2017-11-03,47.75,49.27,46.38,44.89,11855641,53.026,2.7199,28.5932,39.2076,49.8219,42.7385,39.0636,44.9152,76.9794,5.6301,71.1089,38.9434,,39.2076,34.5429,44.6321,64.9822,0.0
2017-11-10,47.2,47.68,42.75,40.97,19290941,51.5488,2.8611,30.1004,39.7753,49.4503,42.4669,39.2051,43.6011,70.4785,-1.9338,56.5357,39.8417,,39.7753,34.7584,44.4368,31.6489,0.0
2017-11-17,42.7,43.87,40.62,41.34,22905076,49.1338,2.8779,31.4552,40.2874,49.1196,42.2942,39.3635,42.8488,62.3821,0.7526,57.4273,47.927,,40.2874,35.032,44.2011,1.6432,4.9295
2017-11-24,42.29,42.9,40.22,40.21,15660051,46.7077,2.8887,32.5753,40.6694,48.7635,41.9736,39.4263,41.9694,61.6609,-2.3244,53.8008,47.8347,,40.6694,35.2256,43.6759,1.6432,0.0
2017-12-01,42.15,43.75,40.52,39.67,23079416,44.7433,2.9021,33.3011,40.9228,48.5445,41.6189,39.4442,41.2022,62.5644,-3.5629,52.1035,47.6443,,40.9228,35.4588,42.9793,1.6432,0.0
2017-12-08,41.87,42.6,40.27,39.44,18120060,42.7922,2.8533,34.0067,41.1505,48.2943,41.2835,39.4438,40.6145,56.0604,-4.9728,51.3687,47.4577,,41.1505,35.6815,42.2279,-0.0,0.0
2017-12-15,41.54,43.14,41.54,40.59,19820888,41.1774,2.7679,35.1349,41.4825,47.83,41.1771,39.5288,40.6069,62.9539,-4.6489,54.8277,47.2749,,41.4825,35.9583,41.5944,19.0306,57.0917
2017-12-22,42.81,50.04,42.76,47.62,21742676,41.4725,3.0758,35.7893,42.0812,48.3731,42.1686,40.1283,42.9453,63.1101,2.172,69.2116,38.315,,42.0812,36.3262,41.8421,52.3639,100.0
2017-12-29,49.98,54.61,49.21,51.32,16576807,42.4628,3.2235,36.0004,42.8476,49.6948,43.5763,40.9572,45.7364,62.863,5.6586,73.9144,38.4085,,42.8476,36.7237,42.6459,85.6972,100.0
2018-01-05,54.06,55.43,52.96,51.53,13951938,43.4915,3.1614,36.5489,43.6254,50.702,44.7996,41.7402,47.6669,62.4796,5.8873,74.1555,38.6808,,43.6254,37.0748,43.9653,100.0,100.0
2018-01-12,53.96,57.5,53.66,54.07,20482102,44.709,3.1968,36.2486,44.3661,52.4835,46.2261,42.6537,49.8018,63.2684,9.1834,76.9406,39.1045,,44.3661,37.4576,45.5562,100.0,100.0
2018-01-19,56.09,57.04,51.72,50.58,36633692,44.9324,3.3305,36.2287,44.75,53.2713,46.8967,43.2412,50.0628,57.2852,9.6121,66.3805,39.7314,,44.75,37.767,46.8529,66.6667,0.0
2018-01-26,52.8,54.4,51.73,51.44,18067606,45.1399,3.2743,36.5213,45.2925,54.0637,47.596,43.8487,50.5226,49.6146,10.0979,67.5596,40.3332,,45.2925,38.0661,48.3248,37.0552,11.1655
2018-02-02,53.89,54.63,49.0,46.76,21946544,44.1252,3.4235,36.8053,45.504,54.2027,47.4681,44.0647,49.27,41.6774,6.5541,56.0171,40.9109,,45.504,38.3115,49.2405,3.7218,0.0
2018-02-09,48.61,50.75,44.15,43.74,18643737,41.5043,3.6281,36.855,45.5297,54.2044,46.8953,44.041,47.4283,40.7377,4.0773,50.0695,41.4656,,45.5297,38.5295,49.6346,3.7218,0.0
2018-02-16,46.05,50.18,45.77,45.12,22202352,39.0706,3.669,36.903,45.565,54.2269,46.6217,44.1207,46.6578,47.7276,5.6777,52.5349,41.998,,45.565,38.7387,49.3215,4.6987,14.096
2018-02-23,46.84,48.95,46.58,44.49,15068686,36.8108,3.5679,36.8536,45.5274,54.2012,46.2934,44.1479,45.9346,48.6383,3.8963,51.285,42.0588,,45.5274,38.9706,48.4677,7.0152,6.9496
2018-03-02,47.42,47.58,44.14,43.38,19816465,34.4294,3.5471,36.6999,45.424,54.1481,45.8457,44.0912,45.084,47.7602,-4.2392,49.075,54.7765,,45.424,39.172,47.4495,7.0152,0.0
2018-03-09,45.18,48.73,44.85,45.59,18541198,32.0837,3.5578,36.6968,45.4207,54.1445,45.8068,44.2025,45.2537,47.4048,-5.7253,53.4001,54.6492,,45.4207,39.4635,46.3897,35.6499,100.0
2018-03-16,48.01,49.85,45.71,44.99,13738513,30.2487,3.5854,36.6632,45.3883,54.1134,45.6816,44.261,45.1668,52.4782,-6.5351,52.1059,54.5232,,45.3883,39.7079,45.6907,56.6926,70.0778
2018-03-23,47.03,48.09,44.6,42.59,13643161,28.1684,3.5667,36.465,45.2735,54.0819,45.2063,44.1374,44.3086,47.1191,-11.4792,47.1804,54.3985,,45.2735,39.9171,44.5845,56.6926,0.0
2018-03-29,45.26,46.53,43.69,42.83,11982708,26.3798,3.5054,36.7033,45.3664,54.0294,44.8408,44.0406,43.8159,40.9907,-7.7544,47.7085,54.275,,45.3664,40.1833,44.0927,26.1896,8.4909
2018-04-06,44.86,48.74,43.8,45.77,15767979,24.9992,3.5912,37.1232,45.5878,54.0525,44.9844,44.169,44.4686,40.3874,-5.6682,53.8503,54.0218,,45.5878,40.4948,44.3463,36.1636,100.0
2018-04-13,49.78,55.38,49.32,52.36,29630201,25.3243,3.8335,37.6187,46.1952,54.7716,46.1186,44.7755,47.098,43.9428,5.592,64.026,53.7737,,46.1952,40.8993,45.2513,69.497,100.0
2018-04-20,55.55,62.35,54.4,57.17,39765993,26.7073,4.1003,37.7938,47.0701,56.3465,47.8185,45.6934,50.4545,48.4248,13.4226,69.3457,41.6168,,47.0701,41.4364,46.8363,100.0,100.0
2018-04-27,54.56,55.08,49.9,49.16,35348789,26.647,4.4953,38.9345,47.556,56.1775,48.0242,45.9499,50.0217,48.8541,4.0392,54.8097,41.7946,,47.556,41.8138,47.5579,77.6066,32.8198
2018-05-04,51.4,54.46,50.11,51.81,15301138,26.5911,4.4702,39.932,48.1171,56.3022,48.6072,46.3843,50.619,54.8876,7.3258,57.9582,41.9706,,48.1171,42.2349,48.3355,53.11,26.5103
2018-05-11,54.8,55.38,53.09,51.4,17595927,26.6974,4.3067,40.0017,48.3062,56.6107,49.0375,46.7561,50.8808,62.0723,8.0212,57.2956,42.1449,,48.3062,42.6291,49.1369,25.4773,17.1018
2018-05-18,54.38,54.52,49.54,48.42,21925900,25.7854,4.3376,39.9718,48.1614,56.351,48.9429,46.8796,50.0613,60.9931,2.8293,52.5835,42.3174,,48.1614,42.9714,49.8657,14.5374,0.0
2018-05-25,51.2,51.2,47.66,45.66,13751208,24.4561,4.2687,39.7618,47.868,55.9741,48.4378,46.7892,48.5941,55.2647,0.6668,48.5957,42.4882,,47.868,43.2557,50.2193,5.7006,0.0
