date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2017-11-10,6.01,6.46,5.6,1.91,266109,,,,,,,,,,,,,,,,,,
2017-11-17,5.76,6.89,5.65,2.3,184133,,,,,,,,,,,,1.8667,,,,,,
2017-11-24,7.0,7.84,6.85,2.29,144753,,,,,,,,,,,,1.871,,,,,,
2017-12-01,6.87,7.2,6.4,2.26,72139,,,,,,,,,,,,1.8833,,,,,,
2017-12-08,6.79,6.79,5.8,2.02,72180,,,,,,,,2.1547,,,,1.8979,,,,,,
2017-12-15,5.98,6.2,5.0,1.67,128223,,,,,,,,1.992,,,,2.6133,,,,,,
2017-12-22,5.0,5.24,4.82,1.65,125009,,,,,,,,1.878,,,,2.6039,,,,,,
2017-12-29,4.97,5.25,4.91,1.75,84658,,,,,,,,1.8353,,,,2.5839,,,,1.98,,
2018-01-05,5.25,5.62,5.06,1.84,20392,,,,,,,,1.8358,,,,2.5644,,,,1.9713,,
2018-01-12,5.55,5.55,5.03,1.72,68268,,,,,,,,1.7983,,,,2.5452,,,,1.8996,,
2018-01-19,5.2,5.23,4.8,1.66,82414,,,,,,,,1.7533,,-0.2433,,2.5265,,,,1.8213,,
2018-01-26,5.0,6.35,4.74,1.77,653268,,,,,,1.9025,,1.7578,,-0.53,,2.4987,,,,1.7592,,
2018-02-02,5.55,6.29,5.11,2.04,310920,,,,,,1.9231,,1.8507,,-0.2533,,2.462,,,,1.7617,,
2018-02-09,6.19,6.93,6.12,2.17,185034,,,,,,1.9606,,1.956,,-0.0967,,2.4267,,,,1.8242,,
2018-02-16,6.45,6.82,6.2,2.16,129076,,0.2788,,,,1.9913,,2.024,70.7848,0.1433,56.6434,2.3929,,,,1.8879,,
2018-02-23,6.51,7.44,6.51,2.39,82555,,0.2818,,,,2.0521,,2.1449,69.3694,0.72,61.5641,1.5813,,,,1.9675,,
2018-03-02,7.25,7.32,6.59,2.41,120412,,0.2791,,,,2.1077,,2.2344,68.8983,0.7633,62.109,1.5903,,,,2.0396,,
2018-03-09,8.0,13.74,7.5,4.38,2080462,,0.414,,,,2.4568,,2.9485,90.5633,2.6267,82.1603,1.5992,,,,2.3713,,
2018-03-16,13.04,15.6,12.0,4.15,507627,,0.47,,,,2.7167,,3.3479,93.0463,2.31,77.0184,1.6588,,,,2.6817,,
2018-03-23,12.4,13.6,10.5,4.3,489249,,0.5102,0.6422,2.341,4.0398,2.9608,,3.6664,82.5677,2.58,78.0272,1.765,,2.341,,2.9988,,
2018-03-29,13.1,13.1,12.0,4.1,115595,,0.5,0.6017,2.4507,4.2997,3.1361,,3.8109,84.1583,2.4367,73.5169,1.868,,2.4507,,3.2567,72.2252,56.8937
2018-04-06,12.19,12.83,11.8,3.93,139185,,0.4888,0.5762,2.5325,4.4888,3.2587,,3.8517,81.1466,2.1667,69.9478,1.9679,,2.5325,,3.4775,45.6088,0.0
2018-04-13,11.92,14.38,11.9,4.53,204909,,0.5153,0.5084,2.6445,4.7806,3.4543,,4.0778,82.0917,2.4933,74.6859,2.0648,,2.6445,,3.7738,38.5125,58.6439
2018-04-20,13.83,14.18,11.67,3.95,202882,,0.5383,0.5276,2.7287,4.9297,3.5301,,4.0341,78.7814,1.78,64.0534,2.1588,,2.7287,,3.9688,19.548,0.0
