date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
1999-11-12,37.69,37.81,35.5,4.91,5087300,,,,,,,,,,,,,,,,,,,
1999-11-19,35.94,36.31,34.5,4.71,2895000,,,,,,,,,,,,,,,,5.0958,,,
1999-11-26,34.5,34.62,32.62,4.47,2104000,,,,,,,,,,,,,,,,5.0917,,,
1999-12-03,32.25,34.12,30.75,4.52,5921600,,,,,,,,,,,,,,,,5.0784,,,
1999-12-10,33.69,33.94,32.88,4.58,3666400,,,,,,,,,,,,,,,,5.0512,,,
1999-12-17,33.75,33.75,32.25,4.55,3509900,,,,,,,,,,,,,,,,5.0249,,,
1999-12-23,33.69,34.69,33.5,4.7,2229500,,,,,,,,4.6346,,,,,,,,4.9993,,,4.6346
1999-12-31,34.5,35.12,33.5,4.72,2151600,,,,,,,,4.655,,,,,,,,4.9745,,,4.6067
2000-01-07,34.5,37.38,33.0,4.79,3202000,,,,,,,,4.6892,,,,,,,,4.173,,,4.6187
2000-01-14,36.81,39.0,36.56,5.22,2758800,,,,,,,,4.8231,,,,,,,,4.182,,,4.7265
2000-01-21,38.25,39.06,37.25,5.28,3253600,,,,,,,,4.9364,,,,,0.3651,7.433,,4.2043,,,4.8345
2000-01-28,38.88,42.5,38.75,5.59,9665900,,,,,,,,5.0998,,,,,0.8821,18.7374,,4.2371,,,4.9788
2000-02-04,41.25,43.69,40.56,5.84,7201300,,,,,,,,5.2837,,,,,1.3652,30.5404,,4.2984,,,5.1618
2000-02-11,42.62,42.94,41.19,5.6,5399700,,,,,,4.9625,,5.3623,,,,,1.0775,23.8367,,4.3799,4.9625,,5.2903
2000-02-18,41.25,41.5,39.44,5.37,4753300,,0.3223,,,,5.0166,,5.3639,,,,59.4152,0.7885,17.2148,59.8365,4.4574,4.9951,,5.3836
2000-02-25,39.62,40.62,37.62,5.27,3744300,,0.3285,,,,5.0498,,5.3392,,,,58.2355,0.7109,15.61,57.1036,4.531,5.035,,5.4512
2000-03-03,38.56,39.81,37.31,5.39,3594000,,0.3295,,,,5.0956,,5.3528,,,,56.4781,0.6954,14.8023,59.5741,4.6009,5.1009,,5.4753
2000-03-10,39.5,39.75,37.69,5.22,4073300,,0.326,,,,5.1126,,5.3204,,,,57.3579,0.5071,10.7534,55.035,4.6673,5.1511,,5.4677
2000-03-17,38.06,40.75,37.0,5.26,3257500,,0.3393,,,,5.1319,,5.3046,,,,57.434,0.4653,9.7093,55.761,4.7304,5.1995,,5.4202
2000-03-24,38.25,39.19,37.19,5.19,2989600,,0.3346,4.2625,5.0586,5.8546,5.1395,,5.2756,,,,57.4788,-0.0359,-0.6876,53.8871,4.7903,5.2448,,5.3278
2000-03-31,37.62,38.69,35.94,5.04,3660100,,0.3375,4.2715,5.0648,5.8581,5.1257,,5.2157,,,,52.7626,-0.2404,-4.5568,49.8461,4.8472,5.2689,,5.2475
2000-04-07,37.25,42.0,36.56,5.42,4129000,,0.3665,4.3105,5.1004,5.8903,5.1649,,5.2667,,,,54.4928,-0.1702,-3.0451,58.296,4.9013,5.3192,,5.2548
2000-04-14,39.75,44.94,39.69,5.87,4257100,,0.3915,4.3686,5.1703,5.9719,5.2586,,5.4169,,,,55.7477,0.032,0.5489,65.5847,4.9076,5.396,,5.3408
2000-04-20,41.81,43.12,39.75,5.68,2001900,,0.3964,4.4555,5.2284,6.0012,5.3152,,5.4835,,,,52.0195,0.0852,1.5216,60.8693,4.9813,5.4287,,5.3822
2000-04-28,41.88,44.19,41.62,5.69,2285100,,0.3931,4.5464,5.284,6.0216,5.3655,,5.5358,,,,51.4905,0.3241,6.0367,61.0258,5.0506,5.4585,,5.4493
2000-05-05,41.31,43.62,40.62,5.87,2731800,,0.3943,4.6504,5.3499,6.0493,5.433,,5.6197,,,,40.01,0.6063,11.5145,63.9325,5.1158,5.4786,,5.5371
2000-05-12,43.0,45.75,43.0,6.09,3226200,,0.393,4.7159,5.4196,6.1233,5.521,,5.738,,,,35.2448,0.6991,12.962,67.1911,5.177,5.497,,5.6662
2000-05-19,44.44,45.75,42.81,5.93,2363300,19.3748,0.3936,4.8217,5.4804,6.1391,5.5757,,5.7864,,,,37.4812,0.7087,13.5686,62.7443,5.2519,5.5208,,5.7942
2000-05-26,44.12,46.81,44.12,6.2,3799900,20.8847,0.3983,4.8999,5.551,6.2022,5.6596,,5.891,,,,47.0142,0.9476,18.026,66.7598,5.3216,5.5806,,5.9063
2000-06-02,45.25,45.38,42.81,5.97,3360100,21.6125,0.3951,4.9306,5.5884,6.2463,5.7014,,5.9114,,,,46.9508,0.7839,15.107,60.7668,5.4072,5.6311,,5.9214
2000-06-09,43.12,44.38,41.5,6.08,2898700,21.5247,0.3951,4.9537,5.6288,6.304,5.7524,,5.9546,,,,47.2831,1.048,20.8111,62.5042,5.486,5.6804,,5.9786
2000-06-16,44.06,45.38,42.44,5.92,4710700,21.8005,0.3957,4.9587,5.6454,6.332,5.7748,,5.9461,,,,56.8388,0.5009,9.243,58.4117,5.5584,5.7302,,6.0112
2000-06-23,43.44,43.56,41.5,5.81,3332500,21.521,0.3877,4.9588,5.6441,6.3293,5.7794,,5.9119,,,,49.84,-0.0582,-0.9912,55.7366,5.6251,5.7697,,6.0023
2000-06-30,42.38,43.38,40.25,5.53,3364000,20.5971,0.3907,4.9542,5.6409,6.3276,5.7468,,5.8176,0.2471,-0.0501,0.2971,49.1848,-0.1484,-2.6117,49.6859,6.3919,5.7944,,5.9225
2000-07-07,40.56,42.5,40.5,5.66,1495900,19.7393,0.3842,4.9804,5.6556,6.3309,5.7357,,5.7791,0.2205,-0.0613,0.2818,54.4116,-0.0289,-0.508,52.3065,6.3832,5.8392,,5.8843
2000-07-14,41.25,43.62,41.25,5.86,2209900,19.4374,0.38,5.0294,5.6855,6.3415,5.7525,,5.7997,0.2129,-0.0551,0.268,52.6993,-0.0101,-0.1717,56.0804,6.3746,5.8708,,5.8352
2000-07-21,42.56,45.0,42.56,6.04,2762000,19.7084,0.3768,5.0587,5.7178,6.377,5.791,,5.8602,0.219,-0.0393,0.2582,51.1048,-0.0514,-0.844,59.2402,6.3662,5.8832,,5.845
2000-07-28,44.06,44.12,42.81,5.97,2658800,19.96,0.3628,5.1285,5.7553,6.3821,5.8152,,5.8883,0.2157,-0.034,0.2497,50.1588,0.0411,0.6921,57.5387,6.3578,5.9039,,5.8292
2000-08-04,43.0,46.0,42.62,6.32,3542500,20.8853,0.37,5.1799,5.8083,6.4367,5.882,,5.9952,0.2381,-0.0093,0.2474,51.8448,0.1112,1.7924,63.2262,6.3494,5.9484,,5.8856
2000-08-11,45.69,47.62,45.38,6.5,2495400,22.2466,0.3655,5.2442,5.8738,6.5033,5.9642,,6.1211,0.2674,0.016,0.2514,58.1276,0.5259,8.8046,65.8471,5.5265,5.9932,,5.9841
2000-08-18,47.25,49.75,47.12,6.69,2983000,24.0649,0.3652,5.3558,5.9562,6.5566,6.0604,,6.2621,0.3023,0.0407,0.2616,58.1751,0.6014,9.8849,68.3325,5.5366,6.0355,,6.1485
2000-08-25,48.5,49.25,47.62,6.56,2089900,25.7534,0.3551,5.4103,6.0135,6.6166,6.1276,,6.3377,0.3165,0.044,0.2726,58.2579,0.644,10.8766,65.0346,5.5625,6.0807,,6.2772
2000-09-01,47.31,48.69,47.31,6.67,5807600,27.2719,0.3434,5.3912,6.0535,6.7157,6.1995,,6.4201,0.3323,0.0478,0.2845,60.5868,0.8579,14.7682,66.5147,5.5879,6.1138,,6.3923
2000-09-08,48.75,54.0,48.5,7.41,5829600,29.7681,0.3749,5.2732,6.14,7.0068,6.3615,,6.6686,0.4004,0.0927,0.3077,70.5139,1.8792,33.9524,74.8465,5.6127,6.2167,,6.5883
2000-09-15,53.88,59.19,53.88,8.08,9306900,32.712,0.4021,5.0741,6.2592,7.4443,6.5901,,7.0205,0.502,0.1555,0.3465,80.2909,2.4126,42.5961,79.678,5.6679,6.359,,6.8889
2000-09-22,58.5,58.5,52.81,7.74,4621500,34.8474,0.4296,5.0197,6.3524,7.6852,6.743,,7.1996,0.5489,0.1618,0.387,70.6344,1.8753,31.994,72.0407,5.768,6.4887,,7.0918
2000-09-29,56.0,61.38,55.0,8.36,5219400,37.1623,0.4618,4.879,6.4658,8.0527,6.9587,,7.4899,0.6291,0.1936,0.4354,77.5921,2.3193,38.3898,76.4982,5.864,6.671,,7.3578
2000-10-06,60.81,62.56,54.94,7.81,5577500,39.4336,0.504,4.8899,6.56,8.23,7.0728,,7.5709,0.6411,0.1646,0.4766,72.6538,1.8414,30.8302,66.4959,5.9943,6.8338,,7.5191
2000-10-13,56.5,60.5,56.44,8.0,6048200,41.5426,0.508,4.8763,6.6495,8.4228,7.1959,,7.6773,0.6578,0.145,0.5128,75.1363,1.6803,26.6042,67.998,6.1527,7.0004,,7.7236
