date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,87.75,97.73,86.75,0.68,25776200,,,,,,,,,,,,,,,,,,
1999-11-19,89.62,94.75,88.06,0.69,13711000,,,,,,,,,,,,0.6492,,,,,,
1999-11-26,91.75,95.5,88.5,0.71,9757600,,,,,,,,,,,,0.6498,,,,,,
1999-12-03,94.25,115.56,93.25,0.86,28046300,,,,,,,,,,,,0.6511,,,,,,
1999-12-10,114.56,118.0,99.0,0.77,25152800,,,,,,,,0.7426,,,,0.6575,,,,,,
1999-12-17,102.39,102.5,91.06,0.75,22746800,,,,,,,,0.7445,,,,0.6665,,,,,,
1999-12-23,99.56,104.56,96.62,0.77,10251700,,,,,,,,0.7545,,,,0.6752,,,,,,
1999-12-31,104.37,104.44,95.0,0.77,9566300,,,,,,,,0.7595,,,,0.6815,,,,0.7506,,
2000-01-07,104.87,112.5,95.0,0.74,27278600,,,,,,,,0.7545,,,,0.6895,,,,0.7589,,
2000-01-14,102.0,102.25,86.5,0.75,29872700,,,,,,,,0.7536,,,,0.8831,,,,0.7664,,
2000-01-21,101.0,121.5,100.44,0.83,30213200,,,,,,,,0.78,,0.1548,,0.6473,,,,0.7816,,
2000-01-28,108.44,114.19,100.62,0.76,18470300,,,,,,0.7579,,0.7735,,0.0687,,0.6473,,,,0.7691,,
2000-02-04,101.0,110.0,94.5,0.81,21289500,,,,,,0.7656,,0.7851,,0.0968,,0.65,,,,0.7738,,
2000-02-11,108.0,117.12,105.94,0.81,14859900,,,,,,0.7731,,0.7947,,-0.0468,,0.6525,,,,0.782,,
2000-02-18,109.31,119.94,108.62,0.83,15664900,,0.1017,,,,0.7822,,0.8073,55.017,0.0617,63.2227,0.6551,,,,0.7892,,
2000-02-25,110.12,119.12,106.69,0.83,13580100,,0.1011,,,,0.7889,,0.8135,50.1756,0.0776,62.4638,0.6577,,,,0.7963,,
2000-03-03,110.12,132.06,108.37,0.96,21508200,,0.1065,,,,0.8149,,0.8617,52.988,0.1833,70.1847,0.6602,,,,0.823,,
2000-03-10,126.0,129.13,118.25,0.94,11429700,,0.1047,,,,0.8343,,0.8881,50.3949,0.1717,68.2551,0.6667,,,,0.8466,,
2000-03-17,122.12,126.5,114.0,0.94,16600800,,0.1039,,,,0.8499,,0.9039,51.5648,0.1908,67.5881,0.6732,,,,0.8594,,
