date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2015-10-09,31.98,34.25,30.84,33.7,471241,,,,,,,,,,,,,,,,,,,
2015-10-16,34.14,35.0,33.66,34.4,304582,,,,,,,,,,,,,,,,30.7467,,,
2015-10-23,34.25,35.87,33.76,35.31,456496,,,,,,,,,,,,,,,,30.7882,,,
2015-10-30,35.3,37.86,34.64,35.9,625924,,,,,,,,,,,,,,,,30.8877,,,
2015-11-06,36.0,36.5,34.06,36.11,238028,,,,,,,,,,,,,,,,31.0934,,,
2015-11-13,36.06,38.2,35.55,37.83,380453,,,,,,,,,,,,,,,,31.293,,,
2015-11-20,37.95,38.05,35.35,36.84,371444,,,,,,,,35.7259,,,,,,,,31.5646,,,35.7259
2015-11-27,36.95,37.52,36.01,36.86,108773,,,,,,,,36.009,,,,,,,,31.8254,,,36.1774
2015-12-04,36.65,36.91,35.41,36.14,115669,,,,,,,,36.0418,,,,,,,,32.0758,,,36.4266
2015-12-11,36.13,39.39,36.13,37.85,321178,,,,,,,,36.4927,,,,,,,,32.3161,,,36.7884
2015-12-18,37.95,39.96,35.95,36.85,1559622,,,,,,,,36.5816,,,,,3.1504,9.3491,,32.6639,,,36.9237
2015-12-24,37.33,38.83,36.24,37.65,140239,,,,,,,,36.8476,,,,,3.2501,9.4493,,33.0944,,,37.143
2015-12-31,37.56,38.25,36.13,37.56,272981,,,,,,,,37.0247,,,,,2.2432,6.3523,,33.4991,,,37.1046
2016-01-08,37.75,37.75,35.15,35.95,367498,,,,,,36.3519,,36.7563,,,,,0.0498,0.1389,,33.8795,36.3519,,36.9778
2016-01-15,36.45,36.45,33.04,34.09,284434,,2.5294,,,,36.0498,,36.0889,,,,39.1094,-2.0239,-5.6046,51.5058,39.8391,36.3796,,36.5819
2016-01-22,33.88,34.21,29.95,33.65,263816,,2.6521,,,,35.7296,,35.4786,,,,34.2661,-4.1773,-11.0438,49.6877,39.7702,36.3262,,36.2258
2016-01-29,33.45,35.11,30.39,33.98,335413,,2.7988,,,,35.4959,,35.1032,,,,32.642,-2.8613,-7.7673,51.0824,39.5719,36.2308,,35.6732
2016-02-05,33.83,35.07,32.83,33.31,120007,,2.7584,,,,35.2043,,34.6546,,,,25.5992,-3.5492,-9.6294,48.1632,39.3777,36.0457,,35.1676
2016-02-12,33.41,33.95,30.01,32.1,285319,,2.842,,,,34.7907,,34.0166,,,,25.5026,-4.0378,-11.1724,43.3456,39.1873,35.7594,,34.3757
2016-02-19,32.0,32.3,28.69,28.76,429220,,2.896,30.7914,35.2406,39.6898,33.987,,32.7032,,,,17.6946,-9.0824,-23.9989,33.3882,39.0008,35.1121,,33.1195
2016-02-26,29.22,30.27,27.84,29.46,512369,,2.8622,29.9473,35.0287,40.1102,33.3835,,31.8925,,,,17.5648,-7.3876,-20.0487,36.6623,38.6888,34.5851,,32.1923
2016-03-04,29.51,31.5,29.01,30.19,260208,,2.8351,29.3184,34.8184,40.3184,32.9575,,31.4665,,,,19.314,-7.4574,-19.8093,39.9759,38.2515,34.1087,,31.6355
2016-03-11,30.32,31.41,29.75,30.9,257491,,2.7508,28.8458,34.5975,40.3493,32.6827,,31.3239,,,,23.1791,-6.6598,-17.7329,43.0941,37.8317,33.7341,,31.2424
2016-03-18,30.96,31.89,30.36,30.91,246616,,2.6633,28.4133,34.3478,40.2823,32.4458,,31.2195,,,,21.2819,-5.0447,-14.0322,43.1389,37.4287,33.2385,,30.8037
2016-03-24,31.26,31.4,30.52,30.87,169835,,2.5361,28.0237,34.0856,40.1474,32.2352,,31.1312,,,,30.1554,-3.2202,-9.4472,42.993,37.0417,32.8112,,30.4548
2016-04-01,30.81,32.09,30.54,31.15,241602,,2.4656,27.816,33.7516,39.6872,32.0899,,31.1348,,,,35.4238,-2.5024,-7.437,44.4095,36.6703,32.3469,,30.318
2016-04-08,31.14,32.4,30.46,31.49,296003,,2.4277,27.6484,33.4844,39.3205,32.0105,,31.2247,,,,42.8581,-2.4825,-7.3063,46.2088,36.3137,31.9139,,30.7083
2016-04-15,31.6,32.28,30.88,32.13,133603,11.5899,2.3543,27.5979,33.2481,38.8984,32.0268,,31.4517,,,,49.6239,-1.1764,-3.5319,49.4319,35.9714,31.6412,,31.09
