date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2022-05-06,12.2,18.14,8.04,13.47,56239248,,,,,,,,,,,,,,,,,,,
2022-05-13,13.52,14.08,5.33,6.79,3857005,,,,,,,,,,,,,,,,18.14,,,
2022-05-20,6.75,7.18,4.34,4.79,3881186,,,,,,,,,,,,,,,,18.0119,,,
2022-05-27,4.8,8.0,4.51,7.91,2704290,,,,,,,,,,,,,,,,17.7385,,,
2022-06-03,8.0,8.73,7.0,7.94,3229024,,,,,,,,,,,,,,,,17.4705,,,
2022-06-10,7.95,8.12,3.53,3.62,10135518,,,,,,,,,,,,,,,,17.2079,,,
2022-06-17,3.4,5.07,2.55,4.0,26634488,,,,,,,,6.9314,,,,,,,,16.7975,,,6.9314
2022-06-24,4.07,4.07,3.15,3.2,3948368,,,,,,,,5.9986,,,,,,,,16.2276,,,5.4643
2022-07-01,3.41,3.41,2.4,2.59,2485885,,,,,,,,5.1464,,,,,,,,15.6805,,,4.8643
2022-07-08,2.57,3.14,2.5,3.1,1311089,,,,,,,,4.6348,,,,,,,,15.0164,,,4.6229
2022-07-15,3.02,3.69,2.86,3.52,2161146,,,,,,,,4.3561,,,,,-9.95,-73.8679,,14.3856,,,3.9957
2022-07-22,3.57,4.53,3.32,3.73,2283949,,,,,,,,4.1996,,,,,-3.06,-45.0663,,13.7863,,,3.3943
2022-07-29,3.73,4.16,3.45,3.5,1160594,,,,,,,,4.0247,,,,,-1.29,-26.9311,,13.217,,,3.3771
2022-08-05,3.46,3.95,3.32,3.77,1014733,,,,,,5.1379,,3.961,,,,,-4.14,-52.3388,,12.6762,5.1379,,3.3443
2022-08-12,3.76,3.8,3.15,3.66,1645834,,2.1805,,,,4.9408,,3.8858,,,,20.717,-4.28,-53.9043,25.0889,12.1624,4.4371,,3.41
2022-08-19,3.62,3.75,3.23,3.23,1002874,,2.0619,,,,4.7127,,3.7218,,,,22.9765,-0.39,-10.7735,24.5124,11.6742,4.1829,,3.5014
2022-08-26,3.15,3.32,2.85,2.95,741947,,1.9481,,,,4.4777,,3.5289,,,,24.6501,-1.05,-26.25,24.1237,11.2105,4.0514,,3.48
2022-09-02,2.88,3.43,2.8,3.31,957637,,1.854,,,,4.322,,3.4742,,,,19.8936,0.11,3.4375,25.7539,10.77,3.7229,,3.45
2022-09-09,3.17,3.47,2.85,3.24,1086276,,1.7658,,,,4.1777,,3.4156,,,,11.9259,0.65,25.0965,25.6385,10.3515,3.3871,,3.38
2022-09-16,3.3,3.8,2.94,3.74,821585,,1.7011,-0.4714,4.603,9.6774,4.1194,,3.4967,,,,16.9536,0.64,20.6452,28.1152,9.9539,3.3957,,3.4143
2022-09-23,3.73,3.73,2.81,3.07,915067,,1.646,1.0148,4.083,7.1512,3.9794,,3.39,,,,40.4256,-0.45,-12.7841,26.8259,9.5762,3.3293,,3.3143
2022-09-30,3.06,3.48,3.02,3.28,928738,,1.5613,1.0873,3.9075,6.7277,3.8862,,3.3625,,,,52.3324,-0.45,-12.0643,27.9413,9.2174,3.335,,3.26
2022-10-07,3.37,3.8,3.22,3.42,843831,,1.4912,1.0414,3.839,6.6366,3.824,,3.3769,,,,61.0733,-0.08,-2.2857,28.7214,8.8765,3.3943,,3.2871
2022-10-14,3.37,3.93,3.14,3.93,2078962,,1.4411,1.553,3.64,5.727,3.8382,,3.5152,,,,63.481,0.16,4.244,31.6252,8.5527,3.4536,,3.4271
2022-10-21,4.0,4.0,2.85,2.95,1866021,,1.4204,2.6808,3.3905,4.1002,3.7197,,3.3739,,,,52.676,-0.71,-19.3989,29.1663,8.2451,3.4129,,3.3757
2022-10-28,2.94,3.06,2.5,2.55,1168915,,1.3589,2.5477,3.337,4.1263,3.5638,,3.1679,,,,42.0009,-0.68,-21.0526,28.2025,7.9528,3.3286,,3.2771
2022-11-04,2.62,2.87,2.1,2.11,939986,,1.3168,2.3478,3.2425,4.1372,3.3699,,2.9034,,,,43.6616,-0.84,-28.4746,27.14,7.6752,3.2293,,3.0443
2022-11-11,2.13,2.62,1.77,1.81,5378727,46.5196,1.2835,2.0816,3.173,4.2644,3.1619,,2.6301,,,,38.2879,-1.5,-45.3172,26.4095,7.3407,3.0893,,2.8643
2022-11-18,1.86,2.12,1.66,1.92,2435625,46.7782,1.2247,1.9425,3.1395,4.3365,2.9964,,2.4526,,,,39.0668,-1.32,-40.7407,27.1835,6.9507,2.965,,2.67
2022-11-25,1.84,1.92,1.22,1.52,2699395,47.2784,1.1872,1.6705,3.0605,4.4505,2.7995,,2.2194,,,,38.5552,-2.22,-59.3583,26.1082,6.5275,2.8429,,2.3986
2022-12-02,1.52,1.52,1.19,1.35,1710953,47.7605,1.126,1.3939,2.952,4.5101,2.6062,,2.0021,,,,38.5163,-1.72,-56.0261,25.6439,6.0498,2.7286,,2.03
2022-12-09,1.37,1.41,1.15,1.37,1823563,48.2331,1.0641,1.1752,2.834,4.4928,2.4414,,1.844,,,,33.7805,-1.91,-58.2317,25.8111,5.5638,2.59,,1.8043
2022-12-16,1.36,1.46,1.06,1.16,5533663,48.7308,1.0167,0.9369,2.717,4.4971,2.2706,,1.673,,,,26.4195,-2.26,-66.0819,25.1712,5.0783,2.4414,,1.6057
2022-12-23,1.13,1.15,0.93,1.0,3735661,49.2806,0.9605,0.7185,2.5785,4.4385,2.1011,,1.5048,-1.0933,-0.0331,-1.0602,21.4792,-2.93,-74.5547,24.6695,4.5961,2.2457,,1.4471
2022-12-30,1.04,1.93,0.96,1.77,7371903,48.121,0.9606,0.6617,2.484,4.3063,2.057,,1.5711,-1.0222,0.0304,-1.0526,34.8801,-1.18,-40.0,31.7233,4.1195,2.1529,,1.4414
2023-01-06,1.75,1.75,1.0,1.07,7031569,47.0443,0.947,0.4885,2.376,4.2635,1.9254,,1.4458,-1.0107,0.0335,-1.0443,28.3232,-1.48,-58.0392,29.0593,3.7049,1.995,,1.32
2023-01-13,1.1,1.27,0.97,1.21,8744592,46.0765,0.9008,0.3555,2.289,4.2225,1.83,,1.3869,-0.979,0.0522,-1.0312,22.4836,-0.9,-42.654,30.3196,3.3441,1.8371,,1.2757
2023-01-20,1.35,1.6,1.2,1.42,9090981,44.4804,0.865,0.2852,2.1945,4.1038,1.7753,,1.3951,-0.9262,0.084,-1.0102,26.9332,-0.39,-21.547,32.2635,3.0303,1.6579,,1.2857
2023-01-27,1.44,2.39,1.3,1.81,32033533,41.5963,0.8811,0.2694,2.123,3.9766,1.78,,1.4989,-0.8432,0.1336,-0.9768,58.1727,-0.11,-5.7292,35.8432,2.7573,1.5764,,1.3486
2023-02-03,1.84,3.13,1.7,2.82,73773461,39.3577,0.9203,0.3445,2.077,3.8095,1.9186,,1.8291,-0.688,0.231,-0.9191,82.7544,1.3,85.5263,44.0845,0.93,1.5957,,1.5857
2023-02-10,3.6,4.97,3.24,3.96,275586331,39.0083,1.0081,0.2492,2.1215,3.9938,2.1908,,2.3619,-0.4677,0.3611,-0.8288,96.2396,2.61,193.3333,51.6361,0.952,1.7279,,2.0086
2023-02-17,3.98,4.18,3.01,4.02,88092400,38.3473,1.0197,0.1704,2.1585,4.1466,2.4347,,2.7764,-0.2849,0.4351,-0.72,78.8614,2.65,193.4307,52.0035,1.0324,1.8857,,2.33
