date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-12,150.6,155.0,144.1,31.64,12100933,,,,,,,,,,,,,,,,,,
1999-11-19,155.0,160.3,154.1,31.79,10395434,,,,,,,,,,,,29.5527,,,,,,
1999-11-26,154.5,157.1,152.6,31.3,4665766,,,,,,,,,,,,29.5859,,,,,,
1999-12-03,151.6,159.4,147.3,32.26,8652467,,,,,,,,,,,,29.6188,,,,,,
1999-12-10,157.0,168.9,155.8,34.41,9730367,,,,,,,,32.2803,,,,29.6514,,,,,,
1999-12-17,168.4,168.4,151.6,31.81,11676234,,,,,,,,32.1251,,,,29.7511,,,,,,
1999-12-23,156.5,159.9,152.8,32.67,5952034,,,,,,,,32.3067,,,,29.8489,,,,,,
1999-12-31,159.3,168.0,158.3,34.11,4805567,,,,,,,,32.9063,,,,29.9447,,,,32.499,,
2000-01-07,164.5,164.5,145.5,31.3,14188501,,,,,,,,32.3715,,,,34.6388,,,,32.4561,,
2000-01-14,153.0,161.1,151.9,32.76,10001067,,,,,,,,32.501,,,,34.5912,,,,32.5776,,
2000-01-21,158.0,158.0,148.4,31.16,10032733,,,,,,,,32.0533,,-0.4866,,34.5442,,,,32.5603,,
2000-01-28,154.3,164.3,150.6,32.51,15607700,,,,,,32.3104,,32.2067,,0.7254,,34.4976,,,,32.5921,,
2000-02-04,157.0,169.5,156.8,33.15,12751101,,,,,,32.4396,,32.5212,,1.8543,,29.8845,,,,32.4342,,
2000-02-11,161.4,165.3,151.9,31.53,9809433,,,,,,32.2993,,32.19,,-0.7322,,29.9338,,,,32.3983,,
2000-02-18,153.5,159.6,135.4,28.41,15840900,,2.5564,,,,31.7003,,30.9285,50.9088,-6.0075,42.3767,34.8139,,,,31.8653,,
2000-02-25,139.5,140.7,124.0,25.63,20373533,,2.6188,,,,30.7668,,29.1633,41.793,-6.1819,37.1541,34.7438,,,,30.8062,,
2000-03-03,126.5,138.4,126.5,27.42,16730632,,2.6312,,,,30.2519,,28.5821,48.1605,-5.2502,42.1059,34.5583,,,,30.3209,,
2000-03-10,133.5,133.8,119.5,26.02,18361167,,2.6531,,,,29.6013,,27.7291,41.1914,-8.0824,39.487,34.3765,,,,29.4788,,
2000-03-17,123.8,147.0,122.4,29.49,19958500,,2.8245,,,,29.5848,,28.3175,43.6866,-1.8074,48.123,34.0816,,,,29.2709,,
2000-03-24,145.0,157.31,138.5,31.97,15984400,,2.8987,26.2902,31.0672,35.8441,29.951,,29.5334,51.4822,-0.7949,53.2387,33.7954,,31.0672,,29.2023,,
2000-03-31,155.5,156.0,146.5,30.58,11437732,,2.831,26.2404,31.0141,35.7878,30.0482,,29.8832,50.0629,-0.5751,50.2531,33.5179,,31.0141,,28.8814,92.7631,78.2892
2000-04-07,149.8,157.8,138.6,28.57,16171300,,2.9105,25.9788,30.8532,35.7276,29.8208,,29.4454,44.8459,-3.9435,46.191,33.2487,,30.8532,,28.5117,75.6797,48.7498
2000-04-14,139.1,154.0,131.8,27.52,17820333,,3.0283,25.5854,30.6645,35.7436,29.4672,,28.8044,44.3914,-5.6277,44.1891,32.9876,,30.6645,,28.4013,42.3463,0.0
2000-04-20,133.0,143.9,131.9,29.39,9362100,,2.9892,25.468,30.5209,35.5737,29.4549,,28.9988,39.5546,-2.1402,48.4709,32.7343,,30.5209,,28.8706,32.0217,47.3153
2000-04-28,142.8,159.8,142.0,30.72,15018999,,3.037,25.6063,30.3364,35.0664,29.6501,,29.5736,45.9507,2.3176,51.35,24.5443,,30.3364,,29.2835,49.1051,100.0
2000-05-05,149.6,153.3,140.0,30.13,12396001,,3.0153,25.5705,30.252,34.9335,29.7235,30.7022,29.7581,38.7762,4.4944,50.0075,24.6272,,30.252,,29.7966,76.1894,81.2529
2000-05-12,145.0,154.1,47.5,30.98,12807467,,2.9702,25.6041,30.1675,34.7309,29.9168,30.7228,30.1655,37.4343,3.5603,51.9437,24.7094,,30.1675,,29.9823,93.751,100.0
2000-05-19,50.5,52.63,49.75,31.02,17872300,13.4806,2.8848,25.7974,30.0131,34.2288,30.0861,30.7446,30.4493,41.3958,4.994,52.0305,24.7907,,30.0131,,29.8638,93.751,100.0
2000-05-26,50.25,52.38,48.5,30.25,18230400,12.5832,2.8497,25.7842,29.9603,34.1364,30.1107,30.7077,30.3817,43.4644,0.7522,50.0046,24.8712,,29.9603,,29.8217,66.6667,0.0
2000-06-02,49.63,57.0,49.63,34.83,17419600,12.8977,2.9958,25.5276,30.064,34.6003,30.8373,31.0133,31.8656,49.9862,2.8683,59.9903,24.9509,,30.064,,30.6047,66.6667,100.0
2000-06-09,56.25,56.94,53.5,33.17,16433200,13.1897,2.9333,25.4496,30.1648,34.8801,31.1969,31.1734,32.302,47.2908,2.5921,55.6615,25.1547,,30.1648,,31.3112,52.2167,56.65
2000-06-16,53.75,57.19,51.38,31.75,21165200,12.797,2.9796,25.4761,30.1267,34.7773,31.2821,31.2162,32.1183,49.7151,3.1808,52.1795,25.3544,,30.1267,,31.6066,59.4767,21.78
2000-06-23,52.19,55.06,51.94,33.06,17744700,12.4323,2.9235,25.4829,30.1224,34.7619,31.5563,31.353,32.4335,45.5181,5.5415,54.9763,25.6515,,30.1224,,31.8992,42.7395,49.7886
2000-06-30,53.63,56.5,51.0,32.14,20226300,12.482,2.9569,25.469,30.153,34.837,31.6459,31.4113,32.3354,36.6047,2.7517,52.6414,25.9398,,30.153,,32.1507,25.8274,5.9135
2000-07-07,50.88,53.81,50.69,33.19,13483500,12.4464,2.8833,25.6022,30.3921,35.1821,31.8833,31.5429,32.6198,38.5276,2.4656,54.9786,26.2193,,30.3921,,32.4268,45.3633,80.3877
2000-07-14,53.63,57.13,52.81,34.92,17947600,13.2624,2.8679,26.2029,30.8567,35.5105,32.3511,31.7934,33.3878,47.035,4.7966,58.6145,26.4905,,30.8567,,32.9151,62.1004,100.0
2000-07-21,57.0,59.56,54.25,36.58,20282800,14.5433,2.8972,26.3132,31.3149,36.3167,33.0024,32.1483,34.4535,57.8923,5.6047,61.7954,26.8419,,31.3149,,33.7074,93.4626,100.0
2000-07-28,59.25,59.75,55.06,34.58,21161800,15.7722,2.8972,27.1804,31.7427,36.305,33.2448,32.3283,34.495,58.2449,3.561,56.1775,27.3386,,31.7427,,33.6755,79.543,38.6289
2000-08-04,55.88,60.19,55.81,36.93,17367700,17.0091,2.8834,27.1513,32.1145,37.0777,33.8119,32.6692,35.3069,54.8327,6.6842,60.6894,27.9119,,32.1145,,34.145,74.1345,83.7745
2000-08-11,59.25,60.44,57.5,36.89,17261100,18.2144,2.8071,26.98,32.3609,37.7418,34.286,32.9821,35.8358,64.98,2.0602,60.5836,28.5597,,32.3609,,34.7878,66.9441,78.4289
2000-08-18,60.13,60.44,57.31,36.12,14179400,19.2416,2.7446,27.0842,32.6379,38.1916,34.5684,33.2147,35.9311,57.4309,2.9468,58.3035,29.2605,,32.6379,,35.1701,66.6822,37.8431
2000-08-25,59.0,60.06,55.75,34.92,17657000,19.4523,2.7387,27.6475,32.9556,38.2636,34.6231,33.3413,35.5953,50.4449,3.1731,54.8531,29.9858,,32.9556,,35.5182,38.7574,0.0
2000-09-01,57.5,60.38,57.0,36.08,16795800,19.7426,2.7115,28.5363,33.3837,38.231,34.8479,33.5445,35.7585,57.2318,3.0207,57.4792,30.6458,,33.3837,,35.8801,27.6134,44.997
2000-09-08,58.44,61.88,58.38,37.44,12262700,20.4448,2.6722,28.9965,33.7862,38.5758,35.2462,33.8328,36.3179,56.5896,5.2978,60.3711,31.2465,,33.7862,,36.1943,47.0962,96.2917
2000-09-15,60.0,62.25,58.75,36.62,18299500,21.2005,2.6357,29.3562,34.0811,38.806,35.4579,34.0394,36.4193,49.3295,3.4331,57.8186,31.9427,,34.0811,,36.1989,65.0106,53.7433
2000-09-22,58.69,59.88,55.88,36.28,17419500,20.5279,2.6239,29.9407,34.3885,38.8364,35.5838,34.2051,36.3715,49.7371,1.3522,56.7229,32.6571,,34.3885,,36.4112,61.3073,33.8868
2000-09-29,59.0,62.0,58.38,37.51,14977200,20.5625,2.5961,30.3581,34.7151,39.0721,35.8803,34.45,36.7514,49.5753,0.9262,59.6629,33.2929,,34.7151,,36.4837,56.0732,80.5894
2000-10-06,61.0,63.0,57.5,35.82,21619000,20.8792,2.6499,30.9226,34.9554,38.9881,35.8714,34.5517,36.4419,48.8231,1.2449,54.2388,33.8588,,34.9554,,36.3499,38.1587,0.0
2000-10-13,58.0,58.0,51.19,33.35,31972800,19.8841,2.7614,31.6109,35.1105,38.6102,35.4835,34.4627,35.4112,45.478,-3.5808,47.4348,38.9003,,35.1105,,36.0034,26.8631,0.0
2000-10-20,54.5,56.88,50.63,34.66,26229600,19.1185,2.8402,31.5987,35.1019,38.6051,35.3569,34.4773,35.161,47.015,-2.233,50.947,38.9003,,35.1019,32.5474,35.9705,9.5741,28.7223
2000-10-27,56.56,58.75,53.06,34.51,25545000,17.7919,2.8886,31.7651,35.1685,38.5718,35.226,34.4794,34.9427,47.8882,-1.6157,50.5183,38.7484,,35.1685,32.6047,35.7732,17.9797,25.2167
2000-11-03,56.38,60.38,56.31,36.87,20555800,16.9777,2.8841,32.332,35.4243,38.5166,35.4786,34.6564,35.5844,55.5651,1.944,56.5361,38.5995,,35.4243,32.7063,35.702,51.313,100.0
2000-11-10,59.88,61.44,57.06,35.28,17099700,16.53,2.8715,32.6362,35.5351,38.4339,35.4479,34.7025,35.4826,49.1431,-0.8058,51.9579,38.4536,,35.5351,32.7859,35.5342,58.3046,49.697
2000-11-17,56.94,59.5,55.13,34.66,17750600,15.4586,2.8594,33.1739,35.6611,38.1484,35.3268,34.6994,35.2086,42.6662,-2.7763,50.2527,38.3106,,35.6611,32.8339,35.3322,49.899,0.0
2000-11-24,56.06,56.06,50.06,31.77,15123100,15.6229,2.9201,32.7658,35.59,38.4143,34.7791,34.4822,34.0614,42.7698,-4.8548,43.1202,38.1704,,35.59,32.781,34.6142,16.5657,0.0
2000-12-01,54.0,59.25,52.88,33.54,27400900,14.8162,3.0591,32.57,35.5209,38.4718,34.5887,34.4125,33.8881,50.8388,-2.7346,47.9949,37.9538,,35.5209,32.8155,34.329,12.1117,36.3352
2000-12-08,53.69,56.13,51.38,33.89,26604900,14.4401,3.0504,32.3957,35.3861,38.3764,34.4809,34.3736,33.888,43.5212,-3.6233,48.9149,37.7437,,35.3861,32.8399,34.3963,33.9676,65.5677
