date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2002-07-12,14.0,15.5,13.75,3.98,3200,,,,,,,,,,,,,,,,,,,
2002-07-19,14.75,14.75,10.05,2.78,63100,,,,,,,,,,,,,,,,4.1104,,,
2002-07-26,10.5,10.5,10.0,2.69,8200,,,,,,,,,,,,,,,,4.096,,,
2002-08-02,10.5,12.0,10.45,3.13,22300,,,,,,,,,,,,,,,,4.0671,,,
2002-08-09,11.9,12.15,11.85,3.22,58700,,,,,,,,,,,,,,,,4.0388,,,
2002-08-16,12.15,12.2,12.0,3.22,41300,,,,,,,,,,,,,,,,4.0111,,,
2002-08-23,12.15,12.15,11.0,2.94,64400,,,,,,,,3.1387,,,,,,,,3.9839,,,3.1387
2002-08-30,11.0,11.0,10.0,2.65,73200,,,,,,,,3.017,,,,,,,,3.9572,,,2.9493
2002-09-06,9.95,10.0,8.9,2.57,130600,,,,,,,,2.9058,,,,,,,,3.9181,,,2.919
2002-09-13,9.75,10.1,9.7,2.64,71400,,,,,,,,2.8384,,,,,,,,3.8558,,,2.911
2002-09-20,9.94,10.0,9.4,2.49,25500,,,,,,,,2.752,,,,,-1.4851,-37.3333,,3.7959,,,2.8201
2002-09-27,9.75,9.75,9.3,2.52,17400,,,,,,,,2.6931,,,,,-0.2678,-9.619,,3.7385,,,2.7193
2002-10-04,9.3,9.55,9.3,2.53,14400,,,,,,,,2.653,,,,,-0.1591,-5.9113,,3.6834,,,2.6208
2002-10-11,9.4,9.5,8.95,2.39,46200,,,,,,2.84,,2.5864,,,,,-0.7425,-23.7288,,3.6305,2.84,,2.5413
2002-10-18,8.95,9.0,8.0,2.19,74100,,0.2747,,,,2.753,,2.4868,,,,29.622,-1.0342,-32.0988,20.7285,3.5796,2.7121,,2.475
2002-10-25,8.25,8.25,6.35,1.91,68400,,0.291,,,,2.6405,,2.3424,,,,30.6488,-1.3127,-40.7407,18.8772,3.5067,2.6496,,2.3803
2002-11-01,7.5,7.75,7.0,1.99,40500,,0.2845,,,,2.5537,,2.254,,,,33.8554,-0.9547,-32.4324,21.0469,3.3974,2.5994,,2.2878
2002-11-08,7.7,7.7,7.5,1.99,7900,,0.2679,,,,2.4784,,2.1878,,,,32.0411,-0.663,-25.0,21.0469,3.2946,2.518,,2.2158
2002-11-15,7.7,8.5,7.67,2.23,63600,,0.2677,,,,2.4449,,2.1977,,,,30.209,-0.3447,-13.4021,27.7685,3.1979,2.4469,,2.1746
2002-11-22,8.45,8.5,8.21,2.23,34900,,0.2541,1.6293,2.6145,3.5997,2.416,,2.2052,,,,28.0416,-0.4084,-15.493,27.7685,3.1071,2.3759,,2.131
2002-11-29,8.4,11.0,8.4,2.65,423300,,0.2852,1.7856,2.5482,3.3108,2.4474,,2.3169,,,,59.5731,0.1591,6.383,38.5541,3.0217,2.3551,,2.1689
2002-12-06,10.0,10.75,10.0,2.84,149500,,0.279,1.7846,2.5509,3.3171,2.4994,,2.447,,,,69.491,0.3209,12.7503,42.5929,2.9414,2.3683,,2.2617
2002-12-13,10.5,11.2,10.45,2.92,44600,,0.2733,1.7814,2.5621,3.3428,2.5551,,2.5645,,,,79.4526,0.3845,15.1832,44.2831,1.684,2.393,,2.4056
2002-12-20,11.2,11.2,10.5,2.78,49200,,0.267,1.8007,2.5449,3.2891,2.5857,,2.6195,,,,73.7981,0.3978,16.6667,42.0604,1.6968,2.4036,,2.5193
2002-12-27,10.65,11.1,10.5,2.78,25500,,0.2593,1.8362,2.523,3.2098,2.6122,,2.6608,,,,73.5915,0.5967,27.2727,42.0604,1.7223,2.4244,,2.633
2003-01-03,10.8,10.8,10.0,2.72,41200,,0.256,1.8821,2.4978,3.1135,2.6263,,2.6751,,,,71.7241,0.8088,42.3611,40.8708,1.7472,2.4388,,2.703
2003-01-10,10.45,10.45,9.1,2.45,151300,,0.2633,1.8925,2.4733,3.0541,2.6032,,2.6196,,,,63.5844,0.4641,23.3333,36.432,1.7717,2.4331,,2.7352
2003-01-17,9.25,10.01,9.1,2.52,44200,38.7475,0.2617,1.8912,2.4667,3.0421,2.592,,2.5945,,,,63.5909,0.5304,26.6667,38.2379,1.7957,2.4426,,2.7163
2003-01-24,9.5,9.75,9.2,2.44,60600,37.9396,0.2534,1.8865,2.46,3.0335,2.5717,,2.5558,,,,63.8941,0.2122,9.5238,36.8838,1.8192,2.4606,,2.6595
2003-01-31,9.2,9.29,9.1,2.41,94800,37.2649,0.2389,1.8809,2.4489,3.0169,2.5506,,2.5202,,,,61.9008,0.1856,8.3333,36.4208,1.8422,2.4966,,2.5875
2003-02-07,9.1,9.25,9.08,2.44,35300,36.6544,0.225,1.8784,2.4461,3.0138,2.5355,,2.4994,,,,61.9757,-0.2148,-8.1,37.1851,1.8647,2.5286,,2.5379
2003-02-14,9.2,9.2,7.7,2.12,51200,37.0474,0.2374,1.8426,2.4264,3.0101,2.4803,,2.4049,,,,59.6499,-0.716,-25.2336,31.7506,1.8868,2.5381,,2.4432
2003-02-21,8.0,8.25,7.9,2.11,10900,37.4124,0.2271,1.8077,2.4051,3.0026,2.4307,,2.3308,,,,57.4389,-0.8088,-27.7273,31.542,1.9085,2.5295,,2.356
2003-02-28,8.0,8.0,7.75,2.06,11400,37.8473,0.2156,1.7719,2.3886,3.0052,2.3806,,2.2619,-0.1823,-0.0066,-0.1757,55.9334,-0.7293,-26.1905,30.674,1.9297,2.5172,,2.2992
2003-03-07,7.75,7.9,7.66,2.05,14800,38.3107,0.2047,1.7528,2.3815,3.0103,2.3362,,2.2082,-0.1893,-0.0108,-0.1785,31.139,-0.7372,-26.4762,30.5382,1.9505,2.474,,2.2318
2003-03-14,7.66,7.72,6.75,1.86,42500,39.2922,0.2085,1.7418,2.3789,3.016,2.2722,,2.1203,-0.2078,-0.0235,-0.1843,12.7061,-0.8619,-31.7073,27.4034,2.9701,2.4039,,2.1484
2003-03-21,7.0,7.2,6.9,1.86,32600,40.2036,0.1993,1.7166,2.3723,3.0279,2.2167,,2.0543,-0.22,-0.0285,-0.1915,5.2975,-0.5967,-24.3243,27.4034,2.9583,2.3282,,2.0689
2003-03-28,6.95,7.15,6.95,1.84,6600,41.0499,0.1888,1.6895,2.365,3.0405,2.1669,,2.0015,-0.2281,-0.0293,-0.1988,5.7508,-0.6762,-26.8421,27.1787,2.9466,2.2609,,1.984
2003-04-04,6.95,7.0,6.0,1.59,79500,42.36,0.1943,1.5793,2.3331,3.087,2.0901,,1.8989,-0.2519,-0.0425,-0.2094,5.5245,-0.8486,-34.7826,23.2739,2.9351,2.1757,,1.9082
2003-04-11,6.03,6.25,5.32,1.41,152400,43.8827,0.198,1.4382,2.2923,3.1464,1.9996,,1.7769,-0.2821,-0.0581,-0.2239,5.1456,-1.0024,-41.5385,20.9533,2.9082,2.0823,,1.8086
2003-04-17,5.4,5.4,5.15,1.39,147700,45.3683,0.1886,1.3075,2.2293,3.1511,1.9186,,1.6807,-0.304,-0.064,-0.24,5.7635,-1.0448,-42.8727,20.7243,2.8633,2.0065,,1.7139
2003-04-25,5.25,5.9,5.2,1.56,481600,45.7984,0.1884,1.2448,2.1657,3.0865,1.8714,,1.6517,-0.3039,-0.0512,-0.2528,38.5166,-0.5569,-26.25,28.5371,2.8034,1.9383,,1.6449
2003-05-02,5.7,6.49,5.55,1.71,260300,45.1947,0.1927,1.2325,2.1053,2.9782,1.8499,,1.6664,-0.2888,-0.0288,-0.26,51.9675,-0.3978,-18.8679,34.4259,2.7459,1.8863,,1.6241
2003-05-09,6.49,6.49,6.25,1.66,35900,44.6341,0.1835,1.2141,2.049,2.8839,1.8243,,1.6641,-0.2779,-0.0143,-0.2635,58.7053,-0.3978,-19.3548,33.3497,2.6907,1.8323,,1.5957
