date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2024-09-20,24.0,24.49,20.29,22.55,958656,,,,,,,,,,,,,,,,,,,
2024-09-27,22.59,25.31,21.4,23.95,588253,,,,,,,,,,,,,,,,20.2852,,,
2024-10-04,23.35,26.19,22.51,23.75,749963,,,,,,,,,,,,,,,,20.3354,,,
2024-10-11,23.67,26.15,21.34,23.94,897783,,,,,,,,,,,,,,,,20.4525,,,
2024-10-18,23.78,24.89,22.57,24.07,407877,,,,,,,,,,,,,,,,20.5673,,,
2024-10-25,24.19,24.88,20.65,21.24,553366,,,,,,,,,,,,,,,,26.19,,,
2024-11-01,21.24,23.71,19.33,22.46,395679,,,,,,,,23.1371,,,,,,,,26.1346,,,23.1371
2024-11-08,21.87,27.5,20.98,22.91,347679,,,,,,,,23.0804,,,,,,,,19.33,,,23.1886
2024-11-15,21.02,24.0,17.0,17.61,520683,,,,,,,,21.7128,,,,,,,,27.5,,,22.2829
2024-11-22,18.33,19.16,15.31,18.5,671817,,,,,,,,20.9096,,,,,,,,27.5,,,21.5329
2024-11-29,19.0,22.6,18.86,20.34,498999,,,,,,,,20.7672,,,,,-2.21,-9.8004,,27.2562,,,21.0186
2024-12-06,20.42,22.21,18.21,22.18,580835,,,,,,,,21.1204,,,,,-1.77,-7.3904,,27.0173,,,20.7486
2024-12-13,22.69,24.19,18.64,18.94,1208855,,,,,,,,20.5753,,,,,-4.81,-20.2526,,26.7831,,,20.42
2024-12-20,19.45,21.64,17.93,20.36,4180699,,,,,,21.6286,,20.5215,,,,,-3.58,-14.9541,,26.5537,21.6286,,20.12
2024-12-27,20.44,22.62,19.14,20.07,350056,,4.3956,,,,21.4208,,20.4086,,,,31.5364,-4.0,-16.6182,44.162,26.3288,21.4514,,19.7143
2025-01-03,20.01,20.65,16.29,18.59,1088169,,4.3929,,,,21.0433,,19.954,,,,25.4126,-2.65,-12.4765,41.0794,26.1084,21.0686,,19.8543
2025-01-10,18.63,18.89,13.32,13.69,1234557,,4.4769,,,,20.0629,,18.388,,,,18.3546,-8.77,-39.0472,32.893,25.8925,20.35,,19.1671
2025-01-17,13.41,13.41,9.65,9.89,1348182,,4.4457,,,,18.7065,,16.2635,,,,18.8314,-13.02,-56.8311,28.1997,25.5153,19.3464,,17.6743
2025-01-24,10.01,12.21,9.42,10.75,1131864,,4.3272,,,,17.6456,,14.8851,,,,14.8387,-6.86,-38.9551,30.6127,24.8807,18.395,,16.0414
2025-01-31,10.13,11.88,9.78,10.01,1479064,,4.1688,10.15,19.29,28.43,16.6275,,13.6663,,,,14.6495,-8.49,-45.8919,29.6881,24.1078,17.5929,,14.7657
2025-02-07,9.84,14.23,9.57,12.34,2193485,,4.2039,9.291,18.7795,28.268,16.0559,,13.3347,,,,23.2665,-8.0,-39.3314,36.2198,23.3736,16.87,,13.62
2025-02-14,12.86,12.9,8.63,10.41,1692793,,4.2085,8.2607,18.1025,27.9443,15.3031,,12.6036,,,,19.5825,-11.77,-53.0658,33.4481,22.6762,15.9771,,12.24
2025-02-21,10.53,12.31,10.25,10.88,865387,,4.0551,7.4961,17.459,27.4219,14.7133,,12.1727,,,,22.9956,-8.06,-42.5554,34.7574,21.8334,15.4964,,11.1386
2025-02-28,10.63,11.04,9.0,9.6,898175,,3.9114,6.6844,16.742,26.7996,14.0316,,11.5295,,,,23.2385,-10.76,-52.8487,32.8612,21.0413,14.8607,,10.5543
2025-03-07,9.3,11.47,9.0,9.89,1108958,,3.8084,6.1439,16.033,25.9221,13.4794,,11.1196,,,,23.4938,-10.18,-50.7225,33.7432,20.2967,14.1143,,10.5543
2025-03-14,9.73,10.22,8.54,8.7,884458,,3.6566,5.3286,15.406,25.4834,12.8421,,10.5147,,,,19.4967,-9.89,-53.2006,31.8919,19.5967,13.1514,,10.2614
2025-03-21,9.2,9.69,7.64,7.89,1587374,,3.5412,4.6387,14.6775,24.7163,12.1818,,9.8585,,,,20.3364,-5.8,-42.3667,30.6588,18.8228,12.3621,,9.9586
2025-03-28,7.98,8.3,7.25,7.76,1095745,24.2207,3.3633,4.199,13.92,23.641,11.5923,,9.3339,,,,28.2375,-2.13,-21.5369,30.4553,17.9285,11.4621,,9.3043
2025-04-04,7.57,7.92,5.66,6.04,1407701,25.1966,3.2849,3.1998,13.3415,23.4832,10.852,,8.5104,,,,24.2495,-4.71,-43.814,27.8237,16.9675,10.46,,8.68
