date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_12_ema,ema_26_ema,ema_5_ema,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_100_sma,sma_20_sma,sma_50_sma,sma_8_sma,stochrsi_14_fastd,stochrsi_14_fastk
2019-05-24,14.3,17.98,14.22,17.32,58455772,,,,,,,,,,,,,,,,,,
2019-05-31,17.35,17.76,17.08,17.5,23541379,,,,,,,,,,,,14.22,,,,,,
2019-06-07,17.47,17.89,16.82,17.2,13631546,,,,,,,,,,,,14.2554,,,,,,
2019-06-14,17.29,18.94,17.16,18.8,23038124,,,,,,,,,,,,14.3281,,,,,,
2019-06-21,18.9,19.11,18.38,19.04,10518749,,,,,,,,17.972,,,,14.4664,,,,,,
2019-06-28,19.07,19.2,18.36,19.09,12407142,,,,,,,,18.3447,,,,14.6521,,,,,,
2019-07-05,19.27,19.58,18.6,19.18,6930670,,,,,,,,18.6231,,,,14.8795,,,,,,
2019-07-12,19.05,19.1,18.12,18.33,15815196,,,,,,,,18.5254,,,,15.1618,,,,18.3075,,
2019-07-19,18.21,18.55,16.84,18.41,11195838,,,,,,,,18.4869,,,,15.4272,,,,18.4437,,
2019-07-26,18.37,18.82,17.91,18.01,7135475,,,,,,,,18.328,,,,15.6767,,,,18.5075,,
2019-08-02,18.07,18.18,16.4,16.61,5704605,,,,,,,,17.7553,,-0.71,,15.9112,,,,18.4337,,
2019-08-09,16.43,17.27,15.85,16.85,14308374,,,,,,18.0283,,17.4535,,-0.65,,19.585,,,,18.19,,
2019-08-16,16.83,16.89,15.45,16.53,9648834,,,,,,17.7978,,17.1457,,-0.67,,19.5476,,,,17.8762,,
2019-08-23,16.57,17.99,16.42,17.32,7256114,,,,,,17.7243,,17.2038,,-1.48,,19.4657,,,,17.655,,
2019-08-30,17.5,17.76,16.66,17.5,4644415,,1.2198,,,,17.6898,,17.3025,58.6396,-1.54,51.3393,19.3854,,,,17.445,,
2019-09-06,17.54,17.98,16.91,17.04,5743291,,1.2091,,,,17.5898,,17.215,53.77,-2.05,47.8145,19.3067,,,,17.2837,,
2019-09-13,17.08,17.08,14.46,14.93,13848479,,1.3099,,,,17.1806,,16.4533,54.2079,-4.25,35.7051,19.2295,,,,16.8487,,
2019-09-20,14.83,16.19,14.76,15.39,25714686,,1.3185,,,,16.9051,,16.0989,38.4911,-2.94,39.3135,19.0865,,,,16.5212,,
2019-09-27,15.41,15.77,13.44,13.89,20478652,,1.3907,,,,16.4413,,15.3626,29.7634,-4.52,32.841,18.9477,,,,16.1812,,
2019-10-04,13.91,14.78,13.33,14.51,20754762,,1.395,14.186,17.1725,20.159,16.1442,,15.0784,20.6046,-3.5,37.4267,18.7274,,17.1725,,15.8887,,
2019-10-11,14.48,14.96,13.81,13.87,11922073,,1.3775,13.6869,17.0,20.3131,15.7943,,14.6756,21.6548,-2.74,34.7862,18.4575,,17.0,,15.5562,20.2264,30.0537
2019-10-18,13.79,14.42,13.54,14.33,7009864,,1.3419,13.3412,16.8415,20.3418,15.569,,14.5604,23.2722,-2.52,38.1631,18.2011,,16.8415,,15.1825,47.6349,82.2257
2019-10-25,14.36,14.56,13.8,14.04,14381422,,1.3004,12.9826,16.6835,20.3844,15.3338,,14.3869,31.0667,-2.49,36.867,17.9576,,16.6835,,14.75,62.6421,75.647
2019-11-01,14.15,15.16,13.92,14.95,32798650,,1.2964,12.8505,16.491,20.1315,15.2747,,14.5746,39.2698,-2.37,43.3666,17.7262,,16.491,,14.4887,85.9575,100.0
2019-11-08,15.05,15.77,13.6,14.36,31588871,,1.3588,12.7013,16.257,19.8127,15.134,,14.5031,34.9679,-3.14,40.4583,17.5064,,16.257,,14.4175,80.5842,66.1055
2019-11-15,14.3,16.22,14.25,16.2,22665185,,1.4025,12.8027,16.1125,19.4223,15.298,16.5846,15.0687,44.0857,-0.84,51.4038,17.2976,,16.1125,,14.5188,88.7018,100.0
2019-11-22,16.14,17.34,15.38,17.16,24170316,,1.4419,12.9698,16.0115,19.0532,15.5845,16.6272,15.7658,52.0882,2.23,55.9533,13.33,,16.0115,,14.9275,88.7018,100.0
