date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2024-01-05,7.8,7.8,7.32,6.55,652417,,,,,,,,,,,,,,,,,,,
2024-01-12,7.45,7.6,7.39,6.55,686719,,,,,,,,,,,,,,,,6.3063,,,
2024-01-19,7.42,7.65,7.22,6.36,445034,,,,,,,,,,,,,,,,6.5906,,,
2024-01-26,7.27,7.43,7.1,6.4,246805,,,,,,,,,,,,,,,,6.5906,,,
2024-02-02,7.25,7.46,7.08,6.3,383519,,,,,,,,,,,,,,,,6.5906,,,
2024-02-09,7.18,7.45,7.1,6.31,189816,,,,,,,,,,,,,,,,6.5759,,,
2024-02-16,7.29,7.56,7.06,6.38,114242,,,,,,,,6.4073,,,,,,,,6.5616,,,6.4073
2024-02-23,7.67,7.74,7.33,6.31,984078,,,,,,,,6.3842,,,,,,,,6.0823,,,6.374
2024-03-01,7.4,7.5,7.26,6.3,80424,,,,,,,,6.3626,,,,,,,,6.0823,,,6.3383
2024-03-08,7.26,7.45,7.26,6.31,69329,,,,,,,,6.3507,,,,,,,,6.0882,,,6.3322
2024-03-15,7.32,7.34,6.74,5.88,180624,,,,,,,,6.2319,,,,,-0.672,-10.2632,,6.6682,,,6.2571
2024-03-22,7.12,7.21,6.82,6.0,314730,,,,,,,,6.173,,,,,-0.5514,-8.4211,,6.6596,,,6.214
2024-03-28,7.1,7.1,6.71,5.8,394621,,,,,,,,6.0792,,,,,-0.56,-8.8076,,6.6511,,,6.1402
2024-04-05,6.7,6.99,6.58,5.82,458476,,,,,,6.2337,,6.0154,,,,,-0.5772,-9.0175,,6.6337,6.2337,,6.0602
2024-04-12,6.73,6.96,6.27,5.47,339007,,0.3392,,,,6.132,,5.8792,,,,33.4234,-0.8271,-13.1327,17.6166,6.6047,6.1568,,5.9396
2024-04-19,6.29,6.48,6.07,5.55,51834,,0.3399,,,,6.0541,,5.7965,,,,38.7508,-0.7668,-12.1419,21.556,6.5566,6.0854,,5.8325
2024-04-26,6.38,6.61,6.0,5.55,37427,,0.3529,,,,5.9867,,5.7344,,,,43.9654,-0.8357,-13.0904,21.556,6.4904,6.0276,,5.723
2024-05-03,6.39,6.85,6.05,5.92,139645,,0.379,,,,5.9781,,5.7813,,,,48.9245,-0.3929,-6.2211,38.1074,6.4114,5.9934,,5.7296
2024-05-10,6.9,6.99,6.24,5.45,93547,,0.3983,,,,5.9071,,5.6975,,,,53.3251,-0.8518,-13.5259,29.5544,6.3371,5.9325,,5.651
2024-05-17,6.32,6.78,6.3,5.85,103244,,0.4001,5.3367,6.053,6.7693,5.8999,,5.7363,,,,51.941,-0.4621,-7.318,41.6141,6.2673,5.8995,,5.6588
2024-05-24,6.63,6.8,6.27,5.53,174658,,0.4043,5.2895,6.0022,6.715,5.8509,,5.6853,,,,47.7713,-0.3431,-5.8394,36.3399,6.2017,5.8387,,5.6172
2024-05-31,6.45,6.89,6.03,5.22,56885,,0.4286,5.1922,5.9359,6.6796,5.7669,,5.5692,,,,23.9978,-0.7754,-12.9315,32.0797,6.14,5.7605,,5.5815
2024-06-07,6.12,6.44,6.1,5.32,39595,,0.4234,5.12,5.8838,6.6476,5.7068,,5.5059,,,,24.4972,-0.482,-8.3133,34.6025,6.082,5.6904,,5.5483
2024-06-14,6.1,6.19,5.98,5.3,35130,,0.4061,5.063,5.8287,6.5943,5.6524,,5.4541,,,,24.9411,-0.5252,-9.0176,34.3527,6.0274,5.6178,,5.5127
2024-06-21,6.04,6.08,5.76,5.07,511035,,0.3994,4.9667,5.7675,6.5683,5.5752,,5.359,,,,22.4862,-0.3971,-7.2579,31.199,5.9762,5.5605,,5.3915
2024-06-28,6.06,6.12,5.79,5.09,54221,,0.391,4.8952,5.7063,6.5174,5.5106,,5.292,,,,13.4534,-0.4573,-8.2419,31.7182,5.907,5.4959,,5.3408
2024-07-05,5.87,6.29,5.74,5.45,41792,,0.3969,4.9038,5.6594,6.4149,5.502,,5.3304,,,,17.7341,-0.1023,-1.8438,41.471,5.8426,5.4707,,5.2826
2024-07-12,6.22,6.7,6.22,5.77,508007,37.1452,0.3982,4.9361,5.6319,6.3277,5.5372,,5.4394,,,,41.4135,-0.1558,-2.6316,48.6051,4.9729,5.4666,,5.316
2024-07-19,6.56,6.69,6.32,5.49,35871,34.6861,0.3926,4.9646,5.5915,6.2184,5.5308,,5.4518,,,,48.2912,0.0433,0.7949,43.6497,4.9729,5.4679,,5.3544
2024-07-26,6.4,6.53,6.19,5.48,51737,32.8892,0.3856,5.017,5.5498,6.0826,5.5241,,5.459,,,,48.2832,-0.3723,-6.3609,43.5004,4.9812,5.4631,,5.3779
2024-08-02,6.28,6.38,6.25,5.42,107837,31.2205,0.3658,5.0133,5.527,6.0408,5.5102,,5.4492,,,,44.6263,-0.1126,-2.0344,42.4073,4.9894,5.4539,,5.3952
2024-08-09,6.1,6.75,6.1,5.84,34185,29.7945,0.3799,5.0297,5.5194,6.0091,5.5547,,5.548,,,,41.3168,0.6234,11.9403,51.5798,4.9975,5.4484,,5.5053
2024-08-16,6.65,6.92,6.62,5.9,19800,29.0077,0.3713,5.0209,5.5247,6.0286,5.6014,,5.6371,,,,44.2822,0.5887,11.0733,52.7362,5.0144,5.4811,,5.6215
2024-08-23,6.84,7.02,6.74,6.04,15116,28.5729,0.3621,4.9979,5.5357,6.0735,5.6603,,5.7387,-0.1309,0.1555,-0.2864,41.2316,0.7446,14.0523,55.3656,5.0437,5.4947,,5.7069
2024-08-30,7.08,7.08,6.5,5.64,32077,27.147,0.3721,5.0055,5.5444,6.0834,5.6583,,5.7153,-0.1226,0.1311,-0.2537,45.1567,0.5714,11.2628,47.2347,5.0851,5.5028,,5.6895
2024-09-06,6.74,7.03,6.7,5.95,31601,25.823,0.3771,4.9974,5.5644,6.1314,5.6969,,5.7735,-0.0905,0.1305,-0.221,48.117,0.8571,16.8367,52.9022,5.1373,5.5547,,5.7551
2024-09-13,6.83,7.05,6.66,6.1,30163,24.4229,0.3742,4.9786,5.5922,6.2058,5.7512,,5.8561,-0.0519,0.1353,-0.1872,50.515,0.658,12.0827,55.5467,5.187,5.611,,5.8441
2024-09-20,7.03,7.1,6.45,5.58,54654,23.0736,0.3877,4.9806,5.5753,6.17,5.7289,,5.7882,-0.0625,0.0998,-0.1623,49.7258,-0.1818,-3.1532,46.2288,5.2341,5.6314,,5.8676
2024-09-27,6.63,6.77,6.46,5.74,28160,21.8206,0.3798,4.9943,5.59,6.1857,5.7305,,5.7762,-0.0576,0.0837,-0.1413,70.4572,0.2511,4.5741,48.9932,5.2889,5.679,,5.8528
2024-10-04,6.56,6.7,5.84,5.69,35229,22.5189,0.413,4.9964,5.5817,6.167,5.7245,,5.7536,-0.0575,0.0671,-0.1246,66.66,0.2055,3.7492,48.0666,6.1472,5.7215,,5.8216
2024-10-11,6.53,6.6,6.31,5.55,59489,23.1672,0.4017,4.9977,5.5828,6.1678,5.7018,,5.7037,-0.0673,0.0458,-0.1131,67.3061,0.1341,2.4734,45.7971,6.1363,5.7293,,5.7517
2024-10-18,6.38,6.45,6.16,5.46,12833,24.1239,0.3913,5.0301,5.5946,6.1591,5.6692,,5.6421,-0.0819,0.025,-0.1069,35.5534,-0.387,-6.6221,44.1508,6.1254,5.7072,,5.7248
2024-10-25,6.23,6.26,5.92,5.24,209745,25.5159,0.3848,5.0174,5.5907,6.1639,5.6116,,5.5408,-0.11,-0.0025,-0.1075,27.4603,-0.6676,-11.3058,40.5803,6.1147,5.6892,,5.6233
2024-11-01,6.08,6.14,5.67,4.99,274671,27.255,0.3868,4.9567,5.5752,6.1938,5.5288,,5.4033,-0.1504,-0.0343,-0.1161,21.4605,-1.0526,-17.4183,36.9738,6.1041,5.6542,,5.4642
2024-11-08,5.87,6.09,5.69,5.13,20463,28.8699,0.3856,4.9685,5.5781,6.1878,5.4758,,5.3353,-0.1691,-0.0424,-0.1267,25.9458,-0.5135,-9.0973,40.2421,6.0818,5.6336,,5.3995
2024-11-15,5.72,5.86,5.49,5.11,28165,30.7035,0.3813,4.9714,5.5789,6.1863,5.4264,,5.2778,-0.1839,-0.0458,-0.1381,22.0434,-0.843,-14.1723,39.8251,6.06,5.5808,,5.3088
2024-11-22,5.77,6.03,5.64,4.99,37282,31.5378,0.3786,4.8984,5.5561,6.2138,5.3683,,5.206,-0.2026,-0.0516,-0.151,23.2636,-1.1132,-18.2383,37.9881,6.0232,5.5155,,5.2094
2024-11-29,5.73,6.23,5.45,5.03,49228,31.3908,0.4006,4.8313,5.5193,6.2074,5.3233,,5.1623,-0.2116,-0.0485,-0.1631,25.8095,-0.5533,-9.9075,39.0592,5.9874,5.4432,,5.1348
2024-12-06,5.64,5.75,5.43,4.78,16666,31.3029,0.3921,4.7238,5.4838,6.2439,5.2508,,5.0666,-0.2364,-0.0586,-0.1778,26.3803,-0.9609,-16.7389,35.0101,5.9398,5.3814,,5.0379
2024-12-13,5.44,5.87,5.36,4.83,33558,30.6748,0.3918,4.6402,5.4515,6.2628,5.1951,5.6761,5.0082,-0.2489,-0.0569,-0.192,26.03,-0.8529,-15.0,36.5215,5.8818,5.3017,5.6761,4.9802
2024-12-20,5.37,5.48,5.12,4.92,14659,30.6075,0.387,4.5832,5.4266,6.27,5.1589,5.6466,4.987,-0.2486,-0.0453,-0.2033,22.7298,-0.6307,-11.3559,39.0839,5.8267,5.2174,5.6436,4.9706
2024-12-27,5.36,5.36,5.18,4.79,24002,30.545,0.3774,4.5096,5.3738,6.2381,5.1094,5.6129,4.9372,-0.2563,-0.0424,-0.2139,23.7671,-0.6691,-12.2617,36.6914,5.7541,5.1605,5.6084,4.9215
