date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2015-07-31,36.78,39.2,36.22,38.49,73280039,,,,,,,,,,,,,,,,,,,
2015-08-07,39.25,39.91,38.43,38.92,51123782,,,,,,,,,,,,,,,,36.0279,,,
2015-08-14,39.43,39.69,37.01,37.94,51684271,,,,,,,,,,,,,,,,36.0647,,,
2015-08-21,38.3,39.0,33.83,34.07,44003771,,,,,,,,,,,,,,,,39.6984,,,
2015-08-28,31.17,35.46,30.0,34.85,87838420,,,,,,,,,,,,,,,,39.6379,,,
2015-09-04,35.49,35.51,33.41,34.11,47188376,,,,,,,,,,,,,,,,39.442,,,
2015-09-11,34.81,34.95,32.61,33.37,39940051,,,,,,,,35.9654,,,,,,,,39.2499,,,35.9654
2015-09-18,33.7,34.06,32.55,32.75,51291389,,,,,,,,35.1604,,,,,,,,39.0618,,,35.1441
2015-09-25,33.66,34.69,33.19,33.59,39791254,,,,,,,,34.7681,,,,,,,,38.8773,,,34.3824
2015-10-02,33.68,33.68,30.3,32.66,50014698,,,,,,,,34.24,,,,,,,,38.6966,,,33.6279
2015-10-09,32.95,33.02,31.09,31.89,35725289,,,,,,,,33.6525,,,,,-6.6048,-17.1576,,38.5195,,,33.3167
2015-10-16,32.19,35.05,32.1,34.11,35395391,,,,,,,,33.7664,,,,,-4.8143,-12.369,,38.3459,,,33.2101
2015-10-23,34.43,35.75,32.88,34.8,38698458,,,,,,,,34.0259,,,,,-3.1333,-8.259,,38.1758,,,33.3096
2015-10-30,36.05,36.65,34.5,35.82,70237887,,,,,,34.8123,,34.4742,,,,,1.7507,5.1387,,38.0091,34.8123,,33.6591
