date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2021-11-05,14.85,21.48,14.46,18.69,1669866,,,,,,,,,,,,,,,,,,,
2021-11-12,18.5,20.05,15.8,17.49,647931,,,,,,,,,,,,,,,,14.46,,,
2021-11-19,16.88,26.16,16.88,22.5,763050,,,,,,,,,,,,,,,,14.5159,,,
2021-11-26,22.5,23.17,17.02,22.62,610013,,,,,,,,,,,,,,,,14.7488,,,
2021-12-03,22.2,22.2,16.61,18.61,439588,,,,,,,,,,,,,,,,14.977,,,
2021-12-10,19.0,19.0,15.0,17.25,515556,,,,,,,,,,,,,,,,26.16,,,
2021-12-17,17.0,19.27,15.25,16.11,1075775,,,,,,,,19.0386,,,,,,,,26.0484,,,19.0386
2021-12-23,15.37,16.6,13.5,16.04,671208,,,,,,,,18.2889,,,,,,,,25.9379,,,18.66
2021-12-31,16.1,17.99,15.52,16.98,144113,,,,,,,,17.9617,,,,,,,,25.6892,,,18.5871
2022-01-07,17.32,19.67,16.47,16.93,163567,,,,,,,,17.7038,,,,,,,,25.4454,,,17.7914
2022-01-14,17.0,17.95,15.8,16.4,71687,,,,,,,,17.3778,,,,,-2.29,-12.2525,,25.2065,,,16.9029
2022-01-21,16.39,19.99,15.86,17.81,166626,,,,,,,,17.4859,,,,,0.32,1.8296,,24.9723,,,16.7886
2022-01-28,17.51,19.09,17.3,17.75,94423,,,,,,,,17.5519,,,,,-4.75,-21.1111,,24.7429,,,16.86
2022-02-04,18.07,18.54,17.15,18.04,86042,,,,,,18.0871,,17.6739,,,,,-4.58,-20.2476,,24.518,18.0871,,17.1357
2022-02-11,17.91,19.23,17.5,17.82,84187,,3.8324,,,,18.0515,,17.7104,,,,27.9431,-0.79,-4.245,47.3492,24.2977,18.025,,17.39
2022-02-18,17.53,22.35,17.4,17.9,160800,,3.9126,,,,18.0313,,17.7578,,,,33.8298,0.65,3.7681,47.6242,24.0817,18.0543,,17.5214
2022-02-25,17.6,20.52,17.29,18.21,117572,,3.8637,,,,18.0551,,17.8709,,,,18.742,2.1,13.0354,48.7413,23.8701,17.7479,,17.7043
2022-03-04,18.61,19.61,17.48,18.99,200635,,3.7395,,,,18.1798,,18.1507,,,,26.6273,2.95,18.3915,51.542,23.6627,17.4886,,18.0743
2022-03-11,18.76,20.38,17.85,19.22,109579,,3.6531,,,,18.3185,,18.418,,,,32.6567,2.24,13.192,52.3685,23.4594,17.5321,,18.2757
2022-03-18,19.34,23.39,18.88,22.0,198901,,3.7144,14.5899,18.368,22.1461,18.8094,,19.3135,,,,42.538,5.07,29.9468,61.0216,13.5,17.8714,,18.8829
2022-03-25,22.48,22.98,20.18,21.17,242095,,3.649,14.5218,18.492,22.4622,19.1241,,19.7776,,,,66.2328,4.77,29.0854,57.654,13.5989,18.2329,,19.33
2022-04-01,21.95,24.08,21.08,21.86,94703,,3.603,14.5106,18.7105,22.9104,19.4889,,20.2982,,,,86.6538,4.05,22.74,59.6477,13.6968,18.6486,,19.9071
2022-04-08,21.89,22.95,18.13,19.24,223186,,3.6899,14.7112,18.5475,22.3838,19.4557,,20.0337,,,,75.8636,1.49,8.3944,50.0179,13.9045,18.81,,20.0986
