date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
1999-11-12,21.0,21.0,19.06,4.17,328712,,,,,,,,,,,,,,,,,,,
1999-11-19,20.06,21.44,20.06,4.1,411911,,,,,,,,,,,,,,,,3.8691,,,
1999-11-26,20.19,20.31,18.88,3.9,360089,,,,,,,,,,,,,,,,4.3523,,,
1999-12-03,18.94,19.69,18.75,3.9,645246,,,,,,,,,,,,,,,,4.3523,,,
1999-12-10,18.94,19.06,17.75,3.67,1161111,,,,,,,,,,,,,,,,4.3413,,,
1999-12-17,17.88,18.25,17.5,3.63,472311,,,,,,,,,,,,,,,,4.3192,,,
1999-12-23,17.69,18.25,17.25,3.64,743645,,,,,,,,3.8582,,,,,,,,4.2891,,,3.8582
1999-12-31,17.69,18.69,17.25,3.8,518490,,,,,,,,3.8431,,,,,,,,4.2505,,,3.8045
2000-01-07,18.44,18.44,16.34,3.47,946268,,,,,,,,3.7486,,,,,,,,4.2138,,,3.714
2000-01-14,17.13,18.75,17.0,3.57,606489,,,,,,,,3.7033,,,,,,,,4.1608,,,3.6671
2000-01-21,17.31,18.75,16.81,3.5,983200,,,,,,,,3.6535,,,,,-0.6696,-16.0427,,4.111,,,3.6112
2000-01-28,17.0,20.44,17.0,3.82,1626534,,,,,,,,3.6956,,,,,-0.2765,-6.7453,,3.3308,,,3.6331
2000-02-04,18.63,19.94,18.31,4.05,616667,,,,,,,,3.7848,,,,,0.1569,4.0273,,3.3392,,,3.6933
2000-02-11,19.81,19.94,18.19,3.76,539912,,,,,,3.7839,,3.7783,,,,,-0.1367,-3.5079,,3.3474,3.7839,,3.7097
2000-02-18,18.56,19.5,18.0,3.67,462844,,0.3299,,,,3.7686,,3.751,,,,38.2891,0.0,0.0,38.2098,3.3556,3.7479,,3.6913
2000-02-25,18.19,18.81,17.69,3.67,518088,,0.3227,,,,3.7554,,3.7306,,,,33.5664,0.0387,1.0668,38.2098,3.3637,3.7172,,3.7204
2000-03-03,18.19,20.69,18.06,4.19,811600,,0.3388,,,,3.8135,,3.8457,,,,40.2138,0.5463,14.9888,51.8357,3.3718,3.7383,,3.8095
2000-03-10,20.31,20.75,18.5,3.87,580889,,0.3473,,,,3.8214,,3.8525,,,,40.4339,0.0754,1.986,45.2826,3.3887,3.7367,,3.8622
2000-03-17,19.06,20.19,18.5,4.07,510578,,0.3482,,,,3.8542,,3.9063,,,,48.345,0.6024,17.3824,49.4922,3.4139,3.7652,,3.8973
2000-03-24,19.88,21.81,19.44,4.45,987468,,0.358,3.3381,3.8448,4.3514,3.9337,,4.0423,,,,55.9202,0.8831,24.7546,56.5653,3.4384,3.8238,,3.9542
2000-03-31,21.5,21.75,19.19,4.25,1313911,,0.3698,3.3315,3.8484,4.3653,3.9753,,4.0932,,,,52.2156,0.7416,21.1651,52.3439,3.4793,3.8667,,4.0237
2000-04-07,20.63,21.25,18.06,3.93,684534,,0.3901,3.3342,3.8398,4.3453,3.9688,,4.0515,,,,46.8305,0.1044,2.7328,46.5123,3.5187,3.8759,,4.0605
2000-04-14,19.19,19.94,16.0,3.47,832889,,0.4198,3.2882,3.8183,4.3484,3.9018,,3.9052,,,,47.1831,-0.5863,-14.4673,39.6508,4.4626,3.876,,4.0315
2000-04-20,16.94,18.69,16.75,3.64,586312,,0.4181,3.2716,3.8057,4.3399,3.8674,,3.8399,,,,47.1035,-0.1147,-3.0521,43.1434,4.4507,3.8814,,3.9534
2000-04-28,17.88,20.13,17.38,4.12,992934,,0.4285,3.2813,3.8282,4.3752,3.901,,3.9096,,,,55.66,0.4497,12.2552,51.2463,4.4389,3.9254,,3.9885
2000-05-05,20.13,20.38,18.44,3.94,542222,,0.4262,3.3025,3.8436,4.3848,3.906,,3.9169,,,,51.096,0.2696,7.3479,48.4271,4.4273,3.9337,,3.9701
2000-05-12,19.13,20.69,18.81,4.08,751066,,0.4233,3.323,3.8654,4.4078,3.9292,,3.9577,,,,51.8393,-0.111,-2.6497,50.7165,4.4157,3.9357,,3.9172
2000-05-19,19.94,20.81,19.75,4.08,515822,12.1966,0.4085,3.3303,3.8795,4.4288,3.9493,,3.9883,,,,57.0744,0.2069,5.3433,50.7165,4.4043,3.9586,,3.8935
2000-05-26,20.06,20.06,18.94,3.93,495555,11.4903,0.3957,3.3872,3.9026,4.418,3.9463,,3.9728,,,,56.7614,-0.1412,-3.4708,48.0288,4.393,3.977,,3.8935
2000-06-02,19.25,21.31,19.25,4.35,374978,11.4897,0.3984,3.4155,3.9416,4.4677,3.9998,,4.0666,,,,61.191,-0.1023,-2.2989,55.0715,4.3818,4.0255,,4.0195
2000-06-09,21.38,21.56,20.63,4.3,343733,11.6676,0.3836,3.4739,3.9813,4.4886,4.0394,,4.1242,,,,59.3744,0.0512,1.2048,54.1132,3.2738,4.033,,4.1127
