date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2006-11-24,22.1,22.82,20.95,17.43,5568100,,,,,,,,,,,,,,,,,,,
2006-12-01,22.03,22.5,21.41,17.46,4570500,,,,,,,,,,,,,,,,16.5981,,,
2006-12-08,22.01,22.14,21.01,17.43,2644500,,,,,,,,,,,,,,,,16.6104,,,
2006-12-15,21.99,23.9,21.75,18.78,3435300,,,,,,,,,,,,,,,,16.6226,,,
2006-12-22,23.45,27.2,22.98,21.39,4350600,,,,,,,,,,,,,,,,16.6457,,,
2006-12-29,27.0,27.63,25.6,20.73,1128500,,,,,,,,,,,,,,,,16.7928,,,
2007-01-05,26.0,26.0,23.81,19.28,1824700,,,,,,,,18.9286,,,,,,,,16.9967,,,18.9286
2007-01-12,24.34,26.1,24.21,19.71,2155700,,,,,,,,19.1244,,,,,,,,17.1925,,,19.2545
2007-01-19,25.35,25.35,23.17,19.15,2699500,,,,,,,,19.1306,,,,,,,,17.3804,,,19.4956
2007-01-26,24.4,25.48,22.88,18.58,5990400,,,,,,,,18.9927,,,,,,,,17.5608,,,19.6597
2007-02-02,23.01,24.16,23.01,18.98,3617800,,,,,,,,18.9882,,,,,1.5449,8.8636,,17.734,,,19.688
2007-02-09,23.98,23.98,21.8,17.59,2753800,,,,,,,,18.6383,,,,,0.1268,0.726,,21.8905,,,19.1447
2007-02-16,21.9,23.87,21.66,18.13,4337000,,,,,,,,18.5105,,,,,0.6972,4.0,,21.8443,,,18.7735
2007-02-23,22.68,23.15,21.94,17.87,2751700,,,,,,18.7497,,18.3493,,,,,-0.9111,-4.8523,,21.7507,18.7497,,18.5709
2007-03-02,22.55,24.15,21.77,17.26,4272200,,1.6281,,,,18.5505,,18.0759,,,,52.2642,-4.1357,-19.3333,49.1994,21.6589,18.7373,,18.22
2007-03-09,21.43,24.02,21.25,18.45,12264800,,1.6686,,,,18.5374,,18.17,,,,59.0105,-2.2738,-10.9709,54.5755,21.5689,18.808,,18.1204
2007-03-16,23.24,23.31,20.97,16.77,8907600,,1.6818,,,,18.3021,,17.8206,,,,53.2779,-2.5115,-13.0238,47.0475,21.4269,18.7611,,17.8624
2007-03-23,21.15,21.68,19.66,16.12,25024000,,1.676,,,,18.0115,,17.3961,,,,36.4023,-3.589,-18.2074,44.4912,21.2344,18.5715,,17.4549
2007-03-30,20.5,21.0,19.9,16.12,42808800,,1.6185,,,,17.7597,,17.0778,,,,21.4651,-3.0265,-15.8047,44.4912,20.9515,18.1951,,17.2455
2007-04-05,20.4,21.15,20.13,16.27,64412500,,1.5607,15.3624,18.1748,20.9872,17.5615,,16.8767,,,,47.5656,-2.3055,-12.4094,45.29,20.6827,17.8771,,16.9807
2007-04-13,20.7,22.18,20.2,17.4,25436000,,1.5612,15.3591,18.1732,20.9873,17.5397,,17.0071,,,,54.547,-1.5766,-8.309,50.9692,20.4274,17.7424,,16.9139
2007-04-20,21.98,22.32,20.87,16.98,26684600,,1.5318,15.3028,18.149,20.9953,17.4649,,16.9999,,,,59.353,-0.6101,-3.4685,48.9277,20.1848,17.5472,,16.8743
2007-04-27,21.55,22.0,20.2,16.69,12847000,,1.5242,15.2111,18.1122,21.0132,17.362,,16.9232,,,,56.9753,-1.434,-7.9108,47.535,19.9544,17.3717,,16.623
2007-05-04,21.3,23.48,20.45,17.29,21624400,,1.5868,15.1323,18.0377,20.9431,17.3521,,17.0143,,,,62.205,-0.5784,-3.2373,50.6844,19.7355,17.2795,,16.6966
2007-05-11,21.93,24.85,21.4,19.14,18619800,,1.6687,15.3983,17.9252,20.4521,17.5906,,17.5461,,,,65.9644,1.8856,10.9275,58.9618,15.5761,17.2914,,17.1278
2007-05-18,24.13,27.0,23.53,21.22,14270800,,1.7459,15.3076,17.9498,20.592,18.0742,,18.4638,,,,68.6832,2.765,14.985,65.8693,15.6172,17.5506,,17.8556
2007-05-25,26.75,28.41,25.79,20.5,16938600,,1.7695,15.1984,18.0104,20.8224,18.3971,,18.9719,,,,70.3925,3.7237,22.2012,61.9678,15.7327,17.7198,,18.4589
2007-06-01,26.0,28.06,25.95,21.79,6436400,16.8487,1.767,14.93,18.1142,21.2983,18.8492,,19.6758,,,,71.8423,5.6648,35.1351,65.8676,15.936,17.9999,,19.0859
2007-06-08,27.75,28.32,25.77,21.24,7855200,19.0186,1.7851,14.7784,18.2187,21.6591,19.168,,20.0671,,,,69.1654,5.1181,31.7445,62.9261,16.1332,18.2846,,19.6948
