date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,53.62,53.75,53.12,8.5,292900,464920.6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,53.5,54.31,53.38,8.59,153000,826856.1188,,,,,,,,,,,,,,,,,,,,,8.4333,,,,,,,,,
1999-11-03,54.25,55.62,54.25,8.74,183400,960724.7319,,,,,,,,,,,,,,,,,,,,,8.4352,,,,,,,,,
1999-11-04,55.56,56.75,55.56,8.88,146100,749554.984,,,,,,,,,,,,,,,,,,,,,8.4431,,,,,,,,,
1999-11-05,55.81,57.88,55.81,9.13,417700,1806921.1676,,,,,,,,,,,,,,,,,,,,,8.4601,,,,,,,,,
1999-11-08,57.69,57.69,55.56,8.97,206700,1709878.9141,,,,,,,,,,,,,,,,,,,,,8.4893,,,,,,,,,
1999-11-09,57.25,57.38,56.44,8.96,83200,1377078.9141,,,,,,,,,,,,8.8252,,,,,,,,,8.5173,,,,,,8.8252,,,
1999-11-10,56.5,58.12,56.31,9.11,140500,1479543.0025,,,,,,,,,,,,8.8963,,,,,,,,,8.5441,,,,,,8.9119,,,
1999-11-11,57.38,58.81,54.5,9.27,324400,2518225.1371,,,,,,,,,,,,8.9894,,,,,,,,,8.5783,,,,,,9.0085,,,
1999-11-12,58.25,59.5,56.0,8.93,972700,-816746.2915,,,,,,,,,,,,8.9746,,,,,,,,,8.6238,,,,,,9.0355,,,
1999-11-15,56.5,56.62,53.31,8.47,637300,-3258125.1435,,,,,,,,,,,,8.8496,,,,,,-0.0286,-0.3361,,9.4462,,,,,,8.9774,,,
1999-11-16,56.75,56.94,52.88,8.7,934700,-3442302.4834,,,,,,,,,,,,8.8126,,,,,,0.1095,1.2749,,9.4462,,,,,,8.9164,,,
1999-11-17,54.81,56.62,54.81,8.77,269100,-3995369.8867,,,,,,,,,,,,8.8023,,,,,,0.0302,0.3451,,9.4252,,,,,,8.8881,,,
1999-11-18,55.5,56.19,55.12,8.77,179400,-4538599.7932,,,,,,,8.8432,,,,,8.7946,,,,,,-0.1095,-1.2335,,9.4046,8.8432,,,,,8.8611,,,
1999-11-19,55.62,55.81,55.12,8.8,319400,-4631179.5034,,,0.3382,,,,8.8376,,,,,8.7964,,,,,66.6439,-0.327,-3.5826,56.7143,9.3844,8.8645,,,,,8.8171,,,
1999-11-22,53.94,55.06,52.44,8.68,281000,-3824645.1522,,,0.348,,,,8.817,,,,,8.7679,,,,,62.1198,-0.2874,-3.2035,53.6208,9.3646,8.8709,,,,,8.7334,,,
1999-11-23,54.56,54.69,51.25,8.42,515800,-3716687.0127,,,0.3622,,,,8.7645,,,,,8.6819,,,,,55.2293,-0.5366,-5.9887,47.5503,9.3335,8.8483,,,,,8.661,,,
1999-11-24,53.31,55.0,53.0,8.7,299500,-2746307.0127,,,0.359,,,,8.7562,,,,,8.6868,,,,,56.3936,-0.408,-4.4789,53.6211,9.2856,8.8355,,,,,8.6935,,,
1999-11-26,54.94,55.0,54.81,8.73,51400,-2540707.0127,,,0.3355,,,,8.7529,,,,,8.6981,,,,,53.2224,-0.5366,-5.7897,54.2404,9.2396,8.8071,,,,,8.6978,,,
1999-11-29,55.5,56.69,54.5,8.65,485900,-4484307.0127,,,0.3364,8.3557,8.7899,9.2241,8.7395,,8.7899,,,8.6867,,,,,59.3979,-0.2778,-3.1111,52.2627,9.1955,8.7844,,8.7899,,,8.6808,,,
1999-11-30,55.0,55.94,53.75,8.65,186700,-4719600.1634,,,0.3372,8.3782,8.7974,9.2165,8.7279,,8.7768,,,8.6781,,,,,56.8181,0.1778,2.0982,52.2627,9.1531,8.7624,,8.7974,,,8.6638,,71.2936,70.4385
1999-12-01,54.69,55.31,54.0,8.65,140100,-4852213.9038,,,0.3279,8.3864,8.8004,9.2144,8.7178,,8.765,,,8.6717,,,,,54.2884,-0.0492,-0.5656,52.2627,9.1125,8.7298,,8.8004,,,8.6424,,46.959,0.0
1999-12-02,55.0,56.5,55.0,8.86,264900,-4767445.9038,,,0.3272,8.3925,8.8063,9.2202,8.7368,,8.7741,,,8.7189,,,,,59.8002,0.0889,1.0136,57.3513,9.0734,8.7006,,8.8063,,,8.6678,,56.8128,100.0
1999-12-03,56.06,58.38,55.75,8.89,284900,-5690391.9115,,,0.3337,8.3926,8.8068,9.2211,8.7573,,8.7852,,,8.7618,,,,,53.8227,0.1191,1.3575,58.0497,8.1365,8.6978,,8.8068,,,8.7345,,66.6667,100.0
