date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2025-08-21,4.0,4.23,3.35,3.5,5297072,-3491252.0,,,,,,,,,,,,-0.5682,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5297072.0,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,3.18,3.41,1.2,1.47,12261004,-12757709.5685,,,,,,,,,,,,-0.7734,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-6963932.0,,,,,,4.23,,,,,,,,,,,2.3,,,,,
2025-08-25,1.38,1.5,1.3,1.37,2216760,-13422737.5685,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-9180692.0,,,,,,4.1997,,,,,,,,,,,0.2,,,,,
2025-08-26,1.34,1.34,1.24,1.28,1247474,-13672232.3685,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-10428166.0,,,,,,4.1697,,,,,,,,,,,0.13,,,,,
2025-08-27,1.26,1.29,1.14,1.14,1421983,-14999416.5019,,,,,,,,,,,,-0.7667,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-11850149.0,,,,,,4.14,,,,,,,,,,,0.15,,,,,
2025-08-28,1.09,1.13,1.0,1.02,1327984,-15918790.0403,,,,,,,,,,,,-0.5385,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-13178133.0,,,,,,4.08,,,,,,,,,,,0.145,,,,,
2025-08-29,1.02,1.02,0.91,0.91,967701,-16883041.1259,,,,,,,,,,,,-0.9982,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-14145834.0,,,,,,3.9876,,,,,0.3417,0.0338,,,,,0.1122,,,,,
2025-09-02,0.88,0.94,0.86,0.88,744218,-17341387.9351,,,,,,,,,,,,-0.064,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-14890052.0,,,,,,3.8644,,,,,1.3294,3.125,,,,,0.0781,,,,,
2025-09-03,0.84,0.98,0.84,0.95,835006,-16834420.0065,,,,,,,,,,,,0.8036,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-14055046.0,,,,,,3.7142,,,3.6858,9.3863,9.3863,25.0,,,,,0.14,,,,,
2025-09-04,0.92,1.04,0.91,0.99,713207,-16654339.3442,-2676064.704,,,,,,,,,,,0.5756,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-13341839.0,,,,,,3.5417,,,12.4938,26.7658,26.7658,52.1724,,,,,0.1303,,,,,
2025-09-05,0.98,1.02,0.93,0.95,332460,-16839778.1442,-2239884.7986,,,,,,,,,,,-0.3756,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,-2.5501,,-13674299.0,,,-72.86,,,3.3796,,,26.731,44.0408,44.0408,54.95,,,,,0.09,,,,,
2025-09-08,0.93,0.94,0.86,0.88,340346,-17026776.76,-1917321.2333,,,,,,,,,,,-0.6496,,,,,1.2783,,,,,,,,,,0,,,,,,,,,,,,,,-0.5919,,-14014645.0,,,-40.2653,,,3.2273,,,37.6214,42.0575,42.0575,19.05,,,,,0.0898,,,,,
2025-09-09,0.89,0.89,0.83,0.85,388644,-17181454.4724,-1660277.1166,,,,,,,,,,,-0.6338,,,,,1.2121,,,,,,,,,,0,,,,,,,,,,,,,,-0.522,,-14403289.0,,,-38.1022,,,3.084,,,37.874,27.5238,27.5238,8.5714,,,,,0.0598,,,,,
2025-09-10,0.84,1.02,0.84,0.96,624396,-16961243.3831,-1334121.2571,,,,,,,,,,,0.6763,,,,,1.1736,1.225,,,,,,,,,0,,,,,,,,,,,2.174,2.53,,-0.318,,-13778893.0,,,-24.8438,,,2.9262,,,33.2469,30.1595,30.1595,62.8571,,,,,0.1792,1.0671,,,-96.1176,0.9984
2025-09-11,0.96,1.03,0.94,0.97,228156,-17042365.5164,-1105221.6973,,,,85.7143,0.0,-85.7143,0.2782,,,,0.1044,,-84.2095,,83.4381,1.1422,1.1909,,,,,,,,,0,0.9643,,,,,,,,,6.0938,1.159,2.1205,68.951,-0.176,28.7071,-13550737.0,6.2253,,-15.3712,0.2769,7.8953,2.7795,,,34.8865,46.9762,46.9762,69.5,,,,,0.09,0.9932,,,-94.6145,0.9643
2025-09-12,1.0,1.1,0.98,1.0,1013733,-17687769.9959,-1116462.2393,,,,78.5714,0.0,-78.5714,0.2677,,,,0.0,,-82.1859,,78.4972,1.1203,1.1654,,,,,,,,,0,0.9686,,,,,,,,,24.3669,1.109,1.165,66.3665,-0.02,26.7659,-12537004.0,7.9949,,-1.9608,0.6803,8.9071,2.643,,,47.4141,65.1067,65.1067,62.963,,,,,0.131,0.9669,,,-74.6269,0.9584
2025-09-15,1.04,1.16,1.02,1.12,1533235,-17030669.2817,-810486.5756,,,,71.4286,0.0,-71.4286,0.26,,,,0.5714,,-74.2079,,74.1669,1.1202,1.1594,,,,,,,,,0,0.9753,,,,,,,,,40.925,1.064,1.085,63.2482,0.212,23.2115,-11003769.0,9.3812,,23.348,0.8175,12.896,2.5161,,,61.8434,73.4473,73.4473,87.8788,,,,,0.16,0.9522,,,-43.1373,0.973
2025-09-16,1.15,1.19,1.09,1.19,1423141,-15607528.2817,-158816.5245,,,,64.2857,0.0,-64.2857,0.2485,,,,0.4,,-69.5439,,71.9211,1.131,1.1634,,,,,,,,,0,0.9783,,,,,,,,,54.1939,1.019,1.06,61.3092,0.315,20.886,-9580628.0,10.0133,,36.0,0.9297,15.228,2.3981,,,74.056,83.6139,83.6139,100.0,,,,,0.1,0.9486,,,-21.7391,0.9993
2025-09-17,1.19,1.21,1.12,1.16,460517,-15663865.3782,104288.1952,,,,57.1429,0.0,-57.1429,0.2372,,,,-0.3367,,-69.9157,,70.3441,1.1354,1.163,,,,,,,,,0,0.9793,,,,,,,,,64.6591,1.019,1.02,59.5573,0.2075,20.4443,-10041145.0,10.3686,,21.7848,1.0131,15.0422,2.2883,,,82.2826,89.7868,89.7868,81.4815,,,,,0.0891,0.9558,,,-13.1579,1.0224
2025-09-18,1.17,1.18,0.98,1.03,803311,-16065520.8782,74641.7218,,,,50.0,92.8571,42.8571,0.2345,0.0675,1.1809,2.2944,-0.7,-31.1021,-71.5369,,72.2737,1.1192,1.1452,,,,,,,,,0,0.9796,,,,,,,,,67.9604,1.019,1.02,60.2611,0.0387,22.767,-10844456.0,9.6986,,3.904,1.0098,14.2315,2.1862,1.1809,,80.4627,67.9874,67.9874,22.4806,,,,,0.2,0.9711,,,-47.3684,1.0281
2025-09-19,1.02,1.02,0.94,0.97,421921,-16207533.3123,10542.2335,,,,42.8571,85.7143,42.8571,0.2243,0.7236,1.0542,1.3848,-0.6683,-45.8955,-72.3372,,72.8409,1.0955,1.1212,,,,,,,,,0,0.9794,,,,,,,,,71.3569,1.019,1.02,59.808,0.0153,23.2409,-11266377.0,9.3978,,1.6107,1.063,13.8314,2.0913,1.0542,,65.2538,37.9874,37.9874,10.0,73.9368,40.1103,,,0.092,0.9895,,,-64.4211,1.0251
