date,open,high,low,close,volume,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_10_ema,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_10_sma,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
1999-12-14,6.31,6.5,6.19,5.37,66800,15.9992,,0.2451,5.2557,5.5195,5.7833,5.5284,5.528,,5.5311,,5.5287,,,,56.6277,0.0,0.0,44.5392,5.2765,5.5141,5.5009,,5.5195,,5.5436
1999-12-15,6.19,6.25,6.12,5.37,35900,15.0873,,0.2354,5.2396,5.5086,5.7777,5.5002,5.5073,,5.5161,,5.4898,,,,54.5695,-0.1624,-2.9333,44.5392,5.2823,5.4978,5.4854,,5.5086,,5.5591
1999-12-16,6.12,6.25,6.12,5.37,74700,14.2405,,0.2263,5.2326,5.5059,5.7793,5.4771,5.4894,,5.5025,,5.4607,,,,55.7224,0.0,0.0,44.5392,5.2881,5.4978,5.4776,,5.5059,,5.5436
1999-12-17,6.12,6.19,6.0,5.21,150800,13.7257,,0.2219,5.188,5.4897,5.7913,5.4285,5.4522,,5.4746,,5.398,-0.051,-0.0334,-0.0176,52.222,-0.2171,-4.0,40.0157,5.8611,5.4761,5.4621,,5.4897,,5.4815
1999-12-20,6.0,6.0,5.69,5.05,80400,14.6482,,0.2254,5.1088,5.4625,5.8163,5.3592,5.3982,,5.4339,,5.3104,-0.0792,-0.0493,-0.0299,51.0595,-0.2171,-4.1234,36.0894,5.8546,5.4544,5.4389,,5.4625,,5.3808
1999-12-21,5.75,5.94,5.69,5.1,73500,15.5048,,0.2248,5.059,5.4354,5.8118,5.3123,5.3586,,5.4022,,5.2581,-0.0961,-0.0529,-0.0431,48.0948,-0.3803,-6.9381,38.2526,5.8363,5.4164,5.4079,,5.4354,,5.28
1999-12-22,5.62,5.75,5.5,4.83,151800,16.9733,,0.232,4.9454,5.3974,5.8494,5.2247,5.2882,,5.3478,,5.1512,-0.1298,-0.0694,-0.0605,43.166,-0.8136,-14.4154,32.3234,5.8183,5.335,5.3691,,5.3974,,5.1869
1999-12-23,5.5,6.0,5.5,5.21,127600,16.8269,,0.2465,4.9284,5.3784,5.8283,5.222,5.2778,,5.3347,,5.1659,-0.1245,-0.0512,-0.0733,49.9758,-0.5427,-9.434,45.1479,5.7871,5.2807,5.3536,,5.3784,,5.1636
1999-12-27,5.88,5.94,5.75,5.1,46800,16.6909,,0.2444,4.8965,5.3594,5.8222,5.2001,5.2542,,5.3124,,5.1497,-0.1276,-0.0435,-0.0841,54.4659,-0.7059,-12.1561,42.6578,5.7567,5.2101,5.3419,,5.3594,,5.1248
1999-12-28,5.75,5.81,5.56,4.94,78000,17.2864,,0.2463,4.8387,5.335,5.8312,5.1526,5.2122,,5.2769,,5.097,-0.1415,-0.0459,-0.0956,46.5176,-0.5427,-9.9002,39.1767,5.7273,5.1559,5.3032,,5.335,,5.0628
1999-12-29,5.69,5.75,5.62,4.94,30100,17.8394,16.4779,0.2364,4.7884,5.3133,5.8381,5.1138,5.1758,,5.2447,,5.0575,-0.1508,-0.0442,-0.1067,37.2281,-0.4342,-8.0802,39.1767,5.6988,5.1125,5.2528,,5.3133,,5.0241
1999-12-30,5.69,5.88,5.62,4.99,87400,17.5999,17.2024,0.2351,4.754,5.2861,5.8183,5.0918,5.1514,,5.2207,,5.0413,-0.1521,-0.0363,-0.1157,34.7579,-0.3803,-7.0782,41.0272,5.6711,5.0744,5.1985,,5.2861,,5.0163
1999-12-31,5.75,5.81,5.69,5.05,76500,17.3774,16.9793,0.226,4.7295,5.2698,5.8102,5.0837,5.1375,,5.2042,,5.0429,-0.147,-0.025,-0.122,33.2329,-0.3256,-6.0601,42.9274,5.6442,5.0419,5.1443,,5.2698,,5.0086
2000-01-03,5.69,5.81,5.62,4.99,80300,17.4794,16.7393,0.2218,4.6999,5.2481,5.7963,5.0672,5.1182,,5.1841,,5.0304,-0.1457,-0.0189,-0.1267,33.1838,-0.2171,-4.1667,41.4878,5.6181,5.0202,5.1093,,5.2481,,5.0318
2000-01-04,5.88,5.88,5.69,4.99,47800,17.1547,16.121,0.2176,4.6753,5.2345,5.7938,5.0537,5.1015,,5.1659,,5.021,-0.143,-0.013,-0.13,38.7962,-0.0547,-1.0838,41.4878,5.5929,5.0147,5.0822,,5.2345,,5.0007
2000-01-05,5.75,5.81,5.62,4.94,49100,17.1583,15.6994,0.2137,4.6461,5.2074,5.7687,5.0328,5.0798,,5.1442,,5.0005,-0.1435,-0.0109,-0.1327,38.409,-0.1624,-3.183,39.9583,5.5684,4.9985,5.0512,,5.2074,,4.9775
2000-01-06,5.62,5.69,5.31,4.83,129000,18.3881,16.0569,0.2217,4.6201,5.1667,5.7133,4.996,5.0466,,5.1144,,4.958,-0.151,-0.0146,-0.1364,34.2257,0.0,0.0,36.997,5.5446,4.9985,5.0124,,5.1667,,4.962
2000-01-07,5.38,5.56,5.38,4.83,52200,19.5301,17.0891,0.2175,4.6264,5.1206,5.6148,4.9659,5.0178,,5.0873,,4.9261,-0.1551,-0.015,-0.1401,37.8567,-0.3795,-7.2833,36.997,5.5073,4.9605,4.9853,,5.1206,,4.9465
2000-01-10,5.5,5.88,5.5,4.94,52300,18.7295,17.1171,0.2252,4.6912,5.0772,5.4632,4.961,5.0073,,5.0732,,4.9293,-0.1479,-0.0063,-0.1417,44.1696,-0.1624,-3.183,41.9835,5.4716,4.9443,4.9775,,5.0772,,4.9388
2000-01-11,5.62,5.75,5.62,4.88,50100,17.9861,17.4797,0.2169,4.7007,5.0473,5.394,4.9471,4.9909,,5.0552,5.3447,4.918,-0.145,-0.0026,-0.1423,42.0882,-0.0547,-1.1076,40.2543,5.4372,4.9388,4.962,,5.0473,5.3447,4.9155
2000-01-12,5.56,5.62,5.44,4.78,57800,18.0735,17.4502,0.213,4.6856,5.0175,5.3493,4.9159,4.9622,,5.0286,5.3224,4.8825,-0.1497,-0.0059,-0.1438,46.1615,-0.1632,-3.3052,36.998,5.4043,4.9225,4.9581,,5.0175,5.3274,4.8845
2000-01-13,5.5,5.5,5.38,4.78,87800,18.3931,17.542,0.2056,4.6828,4.9876,5.2924,4.8904,4.9373,,5.0045,5.301,4.8558,-0.1516,-0.0063,-0.1454,34.2647,-0.2171,-4.3478,36.998,5.3727,4.9008,4.9271,,4.9876,5.3122,4.8535
2000-01-14,5.44,5.5,5.44,4.78,32100,18.6898,17.9881,0.1947,4.6958,4.9577,5.2197,4.8696,4.9158,,4.9827,5.2804,4.8358,-0.1514,-0.0049,-0.1466,33.0077,-0.2718,-5.3845,36.998,5.3423,4.8736,4.9039,,4.9577,5.2948,4.8302
2000-01-18,5.5,5.56,5.44,4.78,38500,18.5652,18.2023,0.1886,4.6898,4.936,5.1822,4.8525,4.8971,,4.963,5.2606,4.8208,-0.1496,-0.0024,-0.1472,38.894,-0.2171,-4.3478,36.998,5.3131,4.8519,4.8922,,4.936,5.2785,4.8224
2000-01-19,5.5,5.94,5.5,5.16,97500,17.922,17.7609,0.2023,4.6812,4.9414,5.2016,4.9077,4.9316,,4.9814,5.2565,4.9046,-0.1161,0.0249,-0.141,46.6737,0.1632,3.2696,54.3876,5.2851,4.8682,4.9077,,4.9414,5.2742,4.8689
2000-01-20,6.0,6.0,5.62,4.88,42800,17.5754,17.4764,0.2111,4.68,4.9306,5.1811,4.9034,4.9253,,4.9721,5.2419,4.8995,-0.1102,0.0246,-0.1348,39.0699,-0.0547,-1.1076,44.8588,5.2583,4.8627,4.9,,4.9306,5.2557,4.8611
2000-01-21,5.56,5.94,5.56,5.16,76500,16.9296,17.2045,0.2193,4.6825,4.9469,5.2112,4.9494,4.9561,,4.9897,5.2385,4.9636,-0.0826,0.0418,-0.1244,39.1084,0.3256,6.741,53.6114,5.2325,4.8953,4.9077,,4.9469,5.247,4.8999
2000-01-24,6.0,6.0,5.56,4.88,67300,16.6004,16.8776,0.2307,4.6945,4.9306,5.1667,4.9375,4.9465,,4.9796,5.2246,4.9438,-0.0818,0.0341,-0.1158,39.6935,0.0538,1.1145,45.7849,4.6134,4.9007,4.9,,4.9306,5.2329,4.9154
2000-01-25,5.62,5.62,5.38,4.67,46200,15.49,16.3241,0.2297,4.66,4.9089,5.1577,4.8884,4.9093,,4.9499,5.2028,4.8746,-0.0975,0.0147,-0.1122,34.3001,-0.2718,-5.5028,40.6771,4.6193,4.8735,4.8767,,4.9089,5.2177,4.8999
2000-01-26,5.44,5.44,5.31,4.72,47500,14.7456,16.5669,0.2211,4.6368,4.898,5.1593,4.8581,4.8843,,4.9281,5.1839,4.8365,-0.1043,0.0063,-0.1106,34.4673,-0.1624,-3.3244,42.4203,5.2099,4.8573,4.8612,,4.898,5.2025,4.8922
2000-01-27,5.31,5.62,5.31,4.72,34000,14.2042,16.8672,0.2246,4.6158,4.8872,5.1586,4.8333,4.8626,,4.9085,5.1658,4.8078,-0.1085,0.0017,-0.1102,42.8305,-0.0538,-1.1273,42.4203,5.2039,4.8519,4.8534,,4.8872,5.1852,4.8845
2000-01-28,5.38,5.5,5.25,4.67,36900,13.3912,16.0604,0.2241,4.588,4.8709,5.1538,4.8031,4.8366,,4.8855,5.1462,4.7727,-0.1149,-0.0038,-0.1111,43.7146,-0.1085,-2.2727,41.0223,5.198,4.841,4.8418,,4.8709,5.1667,4.8147
2000-01-31,5.31,5.44,5.25,4.61,69700,12.6363,15.3112,0.2197,4.5573,4.8492,5.1411,4.7686,4.8068,,4.8596,5.1253,4.7328,-0.1229,-0.0094,-0.1135,36.1735,-0.1624,-3.4,39.6377,5.1852,4.8248,4.8185,,4.8492,5.1504,4.776
2000-02-01,5.31,5.31,5.06,4.56,177600,12.4315,15.2525,0.2196,4.5175,4.8275,5.1374,4.7304,4.7737,,4.8309,5.1031,4.6893,-0.1321,-0.0149,-0.1172,31.55,-0.2171,-4.5455,38.2259,5.1664,4.8031,4.7953,,4.8275,5.1309,4.6906
2000-02-02,5.19,5.25,5.06,4.5,48500,12.2414,15.3172,0.2155,4.4729,4.8031,5.1333,4.6894,4.7379,,4.7999,5.0797,4.6432,-0.1421,-0.0199,-0.1222,31.9869,-0.6512,-12.6305,36.8354,5.1356,4.738,4.7759,,4.8031,5.1092,4.6364
2000-02-03,5.19,5.19,5.06,4.45,32000,12.0648,15.3773,0.2078,4.421,4.7786,5.1362,4.6459,4.6995,,4.7666,5.055,4.5949,-0.1527,-0.0244,-0.1283,34.1635,-0.4342,-8.8889,35.4253,5.0987,4.6945,4.7527,,4.7786,5.0853,4.6054
2000-02-04,5.19,5.81,5.19,4.94,132100,13.1574,15.8613,0.2357,4.4203,4.7841,5.1479,4.6992,4.7314,,4.783,5.0504,4.6809,-0.1203,0.0064,-0.1267,41.2522,-0.2171,-4.2102,52.8108,5.0635,4.6728,4.7643,,4.7841,5.0723,4.6364
2000-02-07,5.75,5.75,5.62,4.88,40800,14.1721,16.047,0.2266,4.4208,4.7868,5.1527,4.7328,4.7518,,4.7926,5.0439,4.7318,-0.0979,0.0231,-0.1209,41.4713,0.0,0.0,51.1513,5.0475,4.6728,4.7721,,4.7868,5.0582,4.6596
2000-02-08,5.62,5.69,5.38,4.83,85300,13.8803,15.7278,0.2298,4.4214,4.7813,5.1412,4.7506,4.7623,,4.7962,5.0355,4.7564,-0.0835,0.03,-0.1134,31.1848,0.1632,3.4977,49.5026,5.0475,4.6892,4.7488,,4.7813,5.0451,4.6829
2000-02-09,5.5,5.69,5.44,4.78,48000,13.6093,15.2695,0.2289,4.4191,4.7759,5.1327,4.7552,4.7641,,4.7943,5.0253,4.7613,-0.0756,0.0303,-0.1059,32.7597,0.0538,1.1401,47.816,5.0149,4.6945,4.7411,,4.7759,5.0321,4.7061
2000-02-10,5.62,5.69,5.44,4.88,41100,13.3577,14.9791,0.2281,4.4214,4.7813,5.1412,4.7786,4.7801,,4.8029,5.0198,4.792,-0.0599,0.0367,-0.0967,29.6529,0.1624,3.4388,51.3571,4.984,4.7108,4.7216,,4.7813,5.0223,4.7527
2000-02-11,5.56,5.81,5.44,4.72,32600,13.6256,14.5578,0.235,4.4178,4.7786,5.1395,4.7683,4.7723,,4.7951,5.0081,4.7745,-0.0599,0.0294,-0.0893,31.0128,0.0547,1.1721,46.2959,4.3963,4.7162,4.71,,4.7786,5.0061,4.7837
2000-02-14,5.56,5.56,5.38,4.72,58800,13.5342,14.1399,0.2299,4.4143,4.7759,5.1376,4.7599,4.7656,,4.7882,4.9969,4.7613,-0.0592,0.0241,-0.0833,30.541,0.1085,2.3527,46.2959,4.4028,4.7271,4.714,,4.7759,4.993,4.8225
2000-02-15,5.38,5.5,5.19,4.5,206100,12.6087,13.4065,0.2328,4.3819,4.7624,5.1429,4.7135,4.7308,,4.7612,4.9776,4.6972,-0.0753,0.0064,-0.0817,25.7839,-0.0538,-1.181,40.1595,4.4092,4.7217,4.6984,,4.7624,4.9746,4.7605
2000-02-16,5.19,5.25,5.19,4.56,37100,11.7492,12.5702,0.22,4.3882,4.7325,5.0768,4.6853,4.7079,,4.7419,4.9612,4.6626,-0.0828,-0.0009,-0.0819,22.2842,0.0538,1.1951,42.2054,4.4156,4.7271,4.6868,,4.7325,4.9605,4.714
2000-02-17,5.25,5.25,5.12,4.45,55000,11.2566,11.9465,0.2121,4.3531,4.7108,5.0686,4.6426,4.6735,,4.7141,4.9411,4.6095,-0.0963,-0.0115,-0.0848,21.9333,0.0,0.0,39.2889,4.4219,4.7271,4.6713,,4.7108,4.9398,4.6596
2000-02-18,5.19,5.25,5.06,4.45,103200,11.0955,11.7635,0.2085,4.3641,4.6755,4.9869,4.6076,4.6437,,4.689,4.9219,4.5696,-0.1059,-0.0168,-0.089,21.3105,-0.4889,-9.898,39.2889,5.0475,4.6782,4.6596,,4.6755,4.916,4.6131
2000-02-22,5.19,5.19,5.0,4.34,50600,11.2419,11.7416,0.2053,4.3204,4.6484,4.9764,4.5592,4.6034,,4.6559,4.8991,4.5126,-0.1208,-0.0254,-0.0954,24.1952,-0.5427,-11.1111,36.3737,5.041,4.6239,4.6441,,4.6484,4.8877,4.5356
2000-02-23,5.25,5.44,5.19,4.56,271900,10.8165,11.4406,0.2178,4.3128,4.643,4.9732,4.5591,4.5975,,4.6466,4.8858,4.5241,-0.1138,-0.0147,-0.0991,42.9791,-0.2718,-5.6265,45.1408,5.027,4.5968,4.648,,4.643,4.8628,4.5123
2000-02-24,5.38,5.56,5.38,4.78,1030500,10.967,12.0622,0.2216,4.3121,4.6457,4.9792,4.5985,4.6212,,4.6589,4.8815,4.587,-0.0897,0.0075,-0.0972,71.313,0.0,0.0,52.2294,5.0133,4.5968,4.6712,,4.6457,4.8486,4.5199
2000-02-25,5.38,5.44,5.19,4.56,120100,10.1879,12.18,0.2252,4.3038,4.6375,4.9712,4.5913,4.6129,,4.6494,4.8688,4.5799,-0.0871,0.0081,-0.0952,65.545,-0.3256,-6.6667,45.8493,4.9999,4.5642,4.6441,,4.6375,4.8324,4.5276
2000-02-28,5.19,5.19,5.06,4.45,48600,10.0102,11.9452,0.2207,4.2835,4.6266,4.9698,4.5656,4.5912,,4.6304,4.8524,4.5475,-0.0927,0.002,-0.0947,63.4382,-0.2718,-5.7558,43.0196,4.9867,4.537,4.613,,4.6266,4.8139,4.5121
2000-02-29,5.12,5.19,4.88,4.5,125700,10.5715,12.0904,0.2243,4.274,4.6212,4.9684,4.5545,4.5797,,4.6184,4.8387,4.5368,-0.0917,0.0024,-0.0941,62.5364,-0.2171,-4.5973,44.8665,4.9738,4.5153,4.5898,,4.6212,4.7965,4.5199
2000-03-01,5.06,5.19,5.0,4.4,82400,11.0927,12.2252,0.22,4.2531,4.6131,4.9731,4.5258,4.5552,,4.5973,4.8214,4.5017,-0.0985,-0.0036,-0.095,62.5364,-0.1085,-2.4094,41.9604,4.9516,4.5045,4.5627,,4.6131,4.7803,4.5123
2000-03-02,5.06,5.12,4.75,4.12,205700,12.4288,13.0272,0.2275,4.1774,4.5941,5.0107,4.4528,4.4978,,4.5522,4.7941,4.4074,-0.1245,-0.0236,-0.1009,56.8181,-0.4342,-9.5238,35.7212,4.93,4.4611,4.5084,,4.5941,4.7618,4.4812
2000-03-03,4.75,5.0,4.69,4.29,189200,13.8566,13.6954,0.2306,4.1524,4.586,5.0195,4.4228,4.4698,,4.5271,4.7742,4.3775,-0.1303,-0.0235,-0.1068,60.613,-0.1624,-3.6488,41.3611,4.8978,4.4448,4.4774,,4.586,4.7455,4.4425
2000-03-06,4.94,5.19,4.88,4.34,122000,14.1545,13.3816,0.2336,4.1421,4.5561,4.9701,4.408,4.4527,,4.5094,4.7572,4.3685,-0.1291,-0.0179,-0.1112,63.8406,-0.1085,-2.439,43.1332,4.8564,4.434,4.4502,,4.5561,4.7358,4.3805
2000-03-07,5.0,5.06,4.75,4.29,195800,14.8538,13.3015,0.2363,4.1254,4.5263,4.9271,4.3862,4.4307,,4.4883,4.7388,4.3483,-0.131,-0.0158,-0.1152,64.4513,-0.0538,-1.24,41.7737,4.8172,4.4286,4.4347,,4.5263,4.7173,4.3418
2000-03-08,5.0,5.0,4.81,4.34,176500,15.5032,13.3799,0.231,4.1189,4.5018,4.8847,4.378,4.4188,,4.4743,4.7233,4.3466,-0.1267,-0.0092,-0.1175,67.5457,-0.2171,-4.7619,43.6852,4.7798,4.4069,4.4192,,4.5018,4.7021,4.3263
2000-03-09,5.0,5.0,4.75,4.12,59300,16.3262,13.7109,0.23,4.0745,4.4693,4.864,4.3319,4.3796,,4.441,4.6998,4.2911,-0.1392,-0.0174,-0.1218,67.5339,-0.6512,-13.6364,38.2346,4.7444,4.3417,4.396,,4.4693,4.6858,4.272
2000-03-10,5.25,5.25,4.88,4.56,218200,15.7519,13.4969,0.2446,4.1038,4.453,4.8022,4.3732,4.4034,,4.4522,4.6942,4.358,-0.1128,0.0072,-0.12,72.463,0.0,0.0,51.3174,4.7107,4.3417,4.4037,,4.453,4.6782,4.2952
2000-03-13,5.25,5.5,5.12,4.56,140600,15.0953,12.9559,0.2504,4.114,4.4448,4.7756,4.4069,4.4241,,4.4623,4.6889,4.4081,-0.0908,0.0234,-0.1142,75.044,0.1085,2.439,51.3174,4.0707,4.3526,4.4192,,4.4448,4.6695,4.3572
2000-03-14,5.25,5.25,4.88,4.29,96200,14.5277,12.7474,0.2558,4.1114,4.4231,4.7348,4.3852,4.406,,4.4457,4.6732,4.378,-0.0941,0.016,-0.1102,69.9532,-0.2171,-4.8188,44.4966,4.0777,4.3309,4.3999,,4.4231,4.6543,4.3572
2000-03-15,4.94,4.94,4.75,4.18,54000,14.4303,12.3091,0.2491,4.0803,4.4068,4.7334,4.3478,4.3757,,4.4203,4.6538,4.3283,-0.1043,0.0047,-0.109,48.5714,-0.2171,-4.9378,42.0832,4.0847,4.3092,4.3573,,4.4068,4.6381,4.334
2000-03-16,4.88,4.94,4.88,4.29,65400,14.3399,12.175,0.2391,4.0706,4.3933,4.716,4.3369,4.364,,4.4077,4.6395,4.3182,-0.1025,0.0052,-0.1077,54.1655,0.1632,3.9579,45.2794,4.0916,4.3255,4.3379,,4.3933,4.624,4.334
2000-03-17,4.81,4.94,4.81,4.23,34800,14.4787,12.5251,0.2298,4.0536,4.3824,4.7113,4.318,4.3465,,4.3911,4.6235,4.2969,-0.1042,0.0028,-0.107,54.678,-0.0547,-1.2758,43.9626,4.0984,4.32,4.3224,,4.3824,4.6098,4.3185
2000-03-20,4.94,4.94,4.5,3.96,640700,15.5848,13.3388,0.2405,3.9836,4.358,4.7324,4.2533,4.2953,,4.3502,4.5976,4.2132,-0.126,-0.0152,-0.1108,42.7153,-0.3795,-8.74,38.0594,4.7757,4.2821,4.2836,,4.358,4.5925,4.2953
2000-03-21,4.62,4.75,4.56,4.12,52500,16.6119,14.5203,0.2349,3.9591,4.3472,4.7352,4.2299,4.2725,,4.3287,4.579,4.191,-0.1287,-0.0143,-0.1144,43.9978,-0.1632,-3.8072,42.9997,4.767,4.2658,4.2642,,4.3472,4.5784,4.2333
2000-03-22,4.75,4.75,4.56,3.96,56900,17.5656,15.7111,0.2298,3.9078,4.3173,4.7269,4.1812,4.2311,,4.2938,4.5548,4.1338,-0.1423,-0.0223,-0.12,47.1717,-0.3795,-8.74,39.5984,4.7584,4.2278,4.2526,,4.3173,4.5588,4.1481
2000-03-23,4.62,4.75,4.62,4.02,44300,18.4512,16.3028,0.225,3.9077,4.2794,4.651,4.1511,4.2024,,4.2673,4.5337,4.1043,-0.147,-0.0216,-0.1254,43.2074,-0.1085,-2.6316,41.2575,4.7499,4.217,4.2332,,4.2794,4.5415,4.1092
2000-03-24,4.69,4.75,4.5,4.02,42600,19.6772,17.2655,0.2244,3.8869,4.2522,4.6175,4.1266,4.1776,,4.2434,4.5134,4.0822,-0.1491,-0.0189,-0.1301,38.4602,-0.5427,-11.9048,41.2575,4.7415,4.1627,4.21,,4.2522,4.5263,4.0859
2000-03-27,4.69,4.69,4.5,3.91,84400,20.8156,18.1594,0.22,3.8424,4.2251,4.6077,4.0867,4.1415,,4.2114,4.4896,4.0385,-0.1576,-0.022,-0.1356,41.0605,-0.6512,-14.2857,38.7677,4.7332,4.0976,4.1828,,4.2251,4.5089,4.0316
2000-03-28,4.56,4.56,4.44,3.96,132400,22.0767,19.2015,0.2121,3.8216,4.198,4.5743,4.0641,4.1176,,4.1877,4.469,4.0194,-0.1582,-0.018,-0.1401,31.8785,-0.3256,-7.5942,40.7097,4.7249,4.065,4.1557,,4.198,4.4926,3.9929
