date,open,high,low,close,volume,atr_14_atr,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,rsi_14_rsi,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2000-01-03,53.4,53.4,52.48,5.98,369760,0.1434,6.0247,,6.0471,,6.0325,44.2505,5.9965,,5.9966,,6.0098
2000-01-04,52.88,53.0,52.0,5.85,349600,0.1428,6.0014,,6.0283,,5.9867,38.817,5.9864,,5.984,,5.9978
2000-01-05,53.06,54.25,52.38,6.08,124560,0.1507,6.012,,6.0333,,6.0104,50.1362,5.9829,,5.9871,,6.0248
2000-01-06,54.25,55.31,53.88,6.2,361360,0.1514,6.0373,,6.0493,,6.0582,54.8125,5.9935,,6.0002,,6.065
2000-01-07,55.13,56.44,55.13,6.35,71200,0.1511,6.0788,,6.0779,,6.1308,59.785,6.0202,,6.0206,,6.117
2000-01-10,54.63,54.63,53.5,6.12,168800,0.164,6.0839,,6.0816,,6.1274,50.3939,6.0343,,6.0284,,6.112
2000-01-11,53.25,54.13,53.25,6.06,154400,0.1613,6.0809,,6.0796,6.1894,6.1108,48.4063,6.0443,,6.0305,6.1894,6.0919
2000-01-12,53.69,54.0,53.31,6.01,1205200,0.1554,6.0716,,6.0731,6.1825,6.086,46.6623,6.0528,,6.0316,6.1772,6.0958
2000-01-13,53.38,53.38,52.63,5.98,201360,0.1508,6.0589,,6.0639,6.1744,6.0586,45.4206,6.0559,,6.0239,6.1665,6.114
2000-01-14,52.88,53.25,52.44,5.95,110160,0.1465,6.0442,,6.0529,6.1655,6.0311,44.3946,6.0599,,6.0186,6.1578,6.095
2000-01-18,51.31,52.0,50.94,5.82,273600,0.1516,6.0145,,6.0309,6.152,5.9786,39.9968,6.0528,,6.0109,6.1459,6.0407
2000-01-19,52.5,53.0,52.31,5.93,172560,0.1508,6.0028,,6.021,6.1432,5.9657,44.8877,6.0487,,6.0113,6.1384,5.9804
2000-01-20,53.75,54.0,53.25,6.04,70960,0.1506,6.0077,,6.0228,6.1391,5.9842,49.5947,6.0407,,6.0172,6.1318,5.9693
2000-01-21,52.75,53.0,52.0,5.9,119600,0.1534,5.9932,,6.011,6.1297,5.9629,44.4807,6.0191,,6.0176,6.1217,5.9462
2000-01-24,51.75,51.75,51.06,5.79,208800,0.1535,5.9657,,5.9896,6.1163,5.9188,40.8515,6.0049,,6.0102,6.1087,5.9141
2000-01-25,50.81,51.44,50.38,5.7,139200,0.1511,5.9296,,5.9616,6.0998,5.8629,38.1371,5.9939,,6.0004,6.0951,5.8739
2000-01-26,50.25,50.5,49.56,5.67,114160,0.1489,5.8946,,5.9335,6.0828,5.814,37.3131,5.9644,,5.9877,6.0805,5.8337
2000-01-27,48.5,48.88,48.0,5.45,169360,0.1574,5.8352,,5.8874,6.0579,5.7227,31.606,5.9106,,5.9609,6.0597,5.7805
2000-01-28,47.31,47.75,46.81,5.28,182400,0.1592,5.7612,,5.8296,6.0274,5.6121,28.0354,5.8343,,5.9173,6.0334,5.6881
2000-01-31,47.63,47.75,46.88,5.32,142800,0.1549,5.7026,,5.7812,5.9998,5.5396,30.1321,5.7775,,5.8734,6.0089,5.5856
2000-02-01,46.75,47.5,46.25,5.31,94000,0.1538,5.6501,,5.7362,5.9727,5.4818,29.8286,5.7237,,5.8396,5.9844,5.5012
2000-02-02,46.5,47.13,46.13,5.24,100800,0.1514,5.5951,,5.6887,5.9438,5.4207,28.2212,5.6684,,5.809,5.9611,5.4228
2000-02-03,48.13,48.88,47.56,5.48,152000,0.1592,5.5802,,5.6692,5.9258,5.4365,40.2703,5.6332,,5.7791,5.9431,5.3926
2000-02-04,47.88,48.75,47.75,5.42,127760,0.1559,5.559,,5.6455,5.906,5.4326,38.4911,5.5955,,5.7401,5.9231,5.3574
2000-02-07,48.88,50.31,48.88,5.59,184960,0.1618,5.5631,,5.6402,5.8936,5.4718,45.4443,5.579,,5.7021,5.9075,5.3775
2000-02-08,54.81,55.56,54.13,6.15,330000,0.1974,5.6416,,5.689,5.9037,5.6419,61.1925,5.5951,,5.7038,5.906,5.502
2000-02-09,54.13,54.13,52.88,5.95,198000,0.1978,5.6825,,5.7137,5.9055,5.7185,55.0028,5.5886,,5.6982,5.9008,5.5915
2000-02-10,52.94,53.13,51.63,5.84,254000,0.1957,5.703,,5.7253,5.9027,5.7479,51.8805,5.5841,,5.6894,5.8957,5.6669
2000-02-11,50.19,51.75,49.88,5.66,132000,0.1978,5.6972,,5.719,5.8932,5.7258,47.3371,5.575,,5.6736,5.8843,5.7272
2000-02-14,50.44,51.56,49.94,5.72,138160,0.1967,5.7007,,5.7195,5.8865,5.7252,49.0806,5.577,,5.6623,5.8774,5.7614
2000-02-15,51.69,54.19,51.63,6.1,591200,0.2093,5.7533,,5.7553,5.8948,5.8178,57.8146,5.6076,,5.6761,5.8774,5.8578
2000-02-16,52.88,53.5,52.69,6.0,198560,0.2064,5.7869,,5.779,5.8991,5.8645,55.3142,5.6473,,5.6799,5.8755,5.9171
2000-02-17,54.13,54.13,53.0,6.02,382560,0.2007,5.8177,,5.8018,5.9037,5.903,55.6205,5.7,,5.6789,5.8755,5.898
2000-02-18,52.25,52.46,51.81,5.88,337760,0.1999,5.8257,,5.809,5.9027,5.8966,51.6499,5.7397,,5.6778,5.8742,5.8879
2000-02-22,51.44,52.13,51.44,5.84,220560,0.1922,5.828,,5.8122,5.9004,5.8831,50.6836,5.7779,,5.6806,5.8722,5.8888
2000-02-23,50.88,51.99,50.38,5.7,631600,0.1914,5.8112,,5.8018,5.8926,5.8379,46.8753,5.811,,5.6809,5.867,5.8949
2000-02-24,49.56,50.75,49.13,5.61,96960,0.1907,5.7845,,5.7836,5.8815,5.7811,44.5399,5.8201,,5.6781,5.8589,5.8789
2000-02-25,49.5,49.75,49.0,5.53,106800,0.1842,5.7501,,5.7591,5.8676,5.7175,42.4318,5.8277,,5.682,5.8496,5.7975
2000-02-28,47.63,48.5,47.25,5.43,172400,0.1861,5.7071,,5.7275,5.8504,5.645,40.0374,5.8161,,5.6894,5.8356,5.7151
2000-02-29,47.06,47.5,46.75,5.34,78800,0.1849,5.6577,,5.6903,5.8302,5.5679,37.9165,5.7579,,5.6901,5.8212,5.6177
2000-03-01,48.0,49.63,47.75,5.57,176800,0.1893,5.6458,,5.6787,5.8199,5.568,45.7827,5.7307,,5.7031,5.8131,5.5735
2000-03-02,48.38,49.13,48.38,5.48,130960,0.1848,5.6242,,5.6601,5.8068,5.547,43.6159,5.7055,,5.7154,5.8044,5.5223
2000-03-03,48.0,48.56,47.31,5.43,58000,0.1831,5.598,,5.638,5.7919,5.5171,42.1826,5.689,,5.7126,5.7945,5.4831
2000-03-06,47.63,49.0,47.38,5.4,258800,0.1831,5.5715,,5.6153,5.7765,5.4877,41.4492,5.6659,,5.7115,5.7847,5.4528
2000-03-07,47.5,48.75,46.94,5.46,506960,0.1845,5.5561,,5.6001,5.7639,5.4797,43.5627,5.6201,,5.7048,5.7751,5.4427
2000-03-08,48.75,49.75,47.99,5.46,302560,0.1855,5.5436,,5.587,5.7521,5.4754,43.8248,5.5814,,5.6704,5.7665,5.4477
2000-03-09,49.0,50.44,49.0,5.59,160160,0.1873,5.5497,,5.5872,5.7457,5.504,48.6597,5.5508,,5.6524,5.7599,5.4839
2000-03-10,48.25,49.0,48.25,5.5,137600,0.1855,5.5429,,5.5788,5.736,5.5026,45.6281,5.5237,,5.6356,5.7502,5.4739
2000-03-13,47.75,48.38,47.38,5.36,150960,0.1843,5.5191,,5.5584,5.7215,5.4681,41.5341,5.4896,,5.6208,5.7344,5.4569
2000-03-14,47.99,47.99,47.38,5.36,136400,0.1761,5.4976,,5.5393,5.7072,5.4405,41.3327,5.465,,5.6025,5.7175,5.4469
2000-03-15,47.31,48.38,47.13,5.4,188560,0.1735,5.4845,,5.526,5.6951,5.4303,43.1628,5.4499,,5.5677,5.7058,5.4469
2000-03-16,48.25,50.19,48.0,5.62,286560,0.1787,5.5023,,5.5347,5.6921,5.4771,51.6747,5.4564,,5.5484,5.7012,5.47
2000-03-17,48.0,49.99,46.94,5.28,268800,0.1905,5.4727,,5.5105,5.676,5.4279,41.3596,5.4459,,5.5115,5.6852,5.444
2000-03-20,47.25,48.0,47.25,5.36,110960,0.1854,5.4574,,5.4959,5.6635,5.4104,44.1223,5.4474,,5.4855,5.6683,5.4109
2000-03-21,48.0,49.31,47.99,5.52,206560,0.1856,5.4656,,5.4981,5.6578,5.4375,49.439,5.4438,,5.4693,5.6517,5.4138
2000-03-22,48.56,48.99,48.0,5.46,199760,0.1809,5.4643,,5.4941,5.6499,5.4421,47.5317,5.4418,,5.457,5.6385,5.4268
2000-03-23,48.06,49.44,47.75,5.54,107360,0.1816,5.4744,,5.4985,5.6456,5.4666,50.2973,5.4499,,5.4534,5.6281,5.4528
2000-03-24,48.44,49.0,48.38,5.48,112560,0.1756,5.4747,,5.4964,5.639,5.4692,48.2522,5.4554,,5.451,5.6174,5.4639
2000-03-27,48.88,51.0,48.0,5.53,197760,0.1871,5.4817,,5.4993,5.6346,5.4836,49.9733,5.4605,,5.4559,5.6084,5.4509
2000-03-28,49.0,49.44,48.13,5.54,239200,0.1843,5.4894,,5.5032,5.6309,5.4977,50.4573,5.466,,5.4661,5.6002,5.488
2000-03-29,49.31,49.69,48.63,5.58,267760,0.1797,5.5019,,5.5108,5.629,5.519,52.0396,5.4655,,5.4668,5.5955,5.5202
2000-03-30,48.75,50.75,48.75,5.57,325600,0.1829,5.5107,,5.5162,5.6266,5.5313,51.4344,5.4705,,5.471,5.5883,5.5273
2000-03-31,50.25,50.81,49.63,5.71,411600,0.1804,5.5372,,5.5346,5.6298,5.5757,56.6545,5.4951,,5.4851,5.5817,5.5634
2000-04-03,49.38,49.69,48.0,5.43,165760,0.1896,5.5226,,5.5244,5.6219,5.5387,46.0042,5.5001,,5.4865,5.5722,5.5473
2000-04-04,48.63,49.0,48.19,5.47,212160,0.1825,5.5156,,5.5193,5.6159,5.5216,47.6162,5.5052,,5.4872,5.5659,5.5464
2000-04-05,49.19,50.38,49.19,5.6,162560,0.1836,5.5273,,5.5272,5.6154,5.542,52.3711,5.5041,,5.4943,5.5641,5.5573
2000-04-06,49.63,50.25,49.19,5.63,269600,0.179,5.5411,,5.5371,5.6161,5.5643,53.3375,5.5292,,5.4963,5.5633,5.5703
2000-04-07,49.0,49.99,48.75,5.55,247360,0.1767,5.5429,,5.5388,5.6137,5.5619,50.3453,5.5432,,5.4992,5.5655,5.5663
2000-04-10,48.0,48.44,46.88,5.29,221200,0.1842,5.5097,,5.5155,5.6011,5.4949,41.7413,5.5272,,5.4956,5.5657,5.5271
2000-04-11,47.25,48.06,46.99,5.34,174400,0.1796,5.4875,,5.4991,5.591,5.457,43.7063,5.5191,,5.4949,5.5662,5.4749
2000-04-12,47.19,49.5,47.0,5.42,239360,0.1869,5.4786,,5.4916,5.5843,5.4479,46.7399,5.5106,,5.496,5.5684,5.4739
2000-04-13,48.63,48.94,47.99,5.45,178960,0.1812,5.4747,,5.4876,5.579,5.4482,47.8368,5.5086,,5.4875,5.5726,5.4708
2000-04-14,48.0,48.5,46.5,5.24,105760,0.1843,5.4431,,5.4638,5.5656,5.3955,40.9989,5.488,,5.4854,5.5677,5.4186
2000-04-17,48.5,50.13,48.5,5.58,206960,0.1998,5.4617,,5.4751,5.5663,5.4424,52.8511,5.491,,5.4966,5.571,5.4117
2000-04-18,49.63,51.13,49.5,5.66,232000,0.1986,5.488,,5.4926,5.57,5.4966,55.007,5.4965,,5.5037,5.5723,5.4267
2000-04-19,49.5,50.13,49.44,5.62,229200,0.1914,5.5053,,5.5046,5.5718,5.5269,53.5716,5.5,,5.5118,5.5617,5.4729
2000-04-20,49.75,50.0,49.25,5.58,105760,0.1838,5.5157,,5.512,5.5723,5.5409,52.3392,5.491,,5.5139,5.5543,5.5072
2000-04-24,49.69,49.94,49.13,5.53,56400,0.1772,5.5171,,5.5134,5.5705,5.5373,50.3283,5.4981,,5.5164,5.5482,5.5223
2000-04-25,49.38,50.81,49.38,5.7,116000,0.178,5.5409,,5.5307,5.5754,5.5768,55.8132,5.5142,,5.5248,5.5489,5.5575
2000-04-26,50.5,51.38,50.44,5.71,57760,0.1729,5.5633,,5.5477,5.5806,5.6098,56.2297,5.5217,,5.5332,5.5486,5.6248
2000-04-27,49.5,50.31,49.38,5.63,55600,0.1715,5.5723,,5.5556,5.5826,5.6152,53.1293,5.5217,,5.5357,5.5393,5.6317
2000-04-28,49.5,52.0,49.13,5.85,104400,0.1823,5.6093,,5.5836,5.5931,5.6737,59.8348,5.5428,,5.5497,5.5362,5.6589
2000-05-01,50.0,50.88,49.75,5.68,117600,0.1874,5.6188,,5.5929,5.5965,5.6755,53.4657,5.5704,,5.5483,5.5294,5.6679
2000-05-02,49.0,49.94,48.94,5.56,124000,0.1865,5.6112,,5.5899,5.5951,5.647,49.4591,5.586,,5.555,5.5231,5.6648
2000-05-03,48.25,48.44,47.56,5.39,108000,0.1883,5.5811,,5.5705,5.5869,5.5817,44.2085,5.5835,,5.5508,5.514,5.6447
2000-05-04,47.88,48.75,47.88,5.47,60960,0.1818,5.5664,,5.5609,5.5823,5.5539,47.1153,5.585,,5.5442,5.5094,5.6126
2000-05-05,48.5,49.75,48.31,5.51,80000,0.1804,5.5591,,5.5563,5.5796,5.5434,48.5397,5.6046,,5.5382,5.5074,5.5845
2000-05-08,49.25,50.0,49.13,5.61,117600,0.1756,5.566,,5.5615,5.5808,5.5603,51.8608,5.6066,,5.541,5.5091,5.5816
2000-05-09,49.81,50.25,49.5,5.64,116800,0.1691,5.5758,,5.5689,5.5831,5.58,52.7929,5.6052,,5.5583,5.5133,5.5515
2000-05-10,50.88,53.38,50.75,5.98,175600,0.1831,5.6292,,5.6077,5.5985,5.6791,62.2409,5.6308,,5.5899,5.5261,5.5938
2000-05-11,51.94,51.94,51.19,5.79,197200,0.1856,5.6502,,5.6247,5.6059,5.706,55.502,5.6454,,5.6082,5.5305,5.6259
2000-05-12,51.25,51.63,50.69,5.77,62960,0.1799,5.6655,,5.6381,5.6121,5.7208,54.7838,5.6624,,5.624,5.5361,5.6801
2000-05-15,51.13,51.94,51.13,5.81,102960,0.1736,5.6854,,5.6549,5.6201,5.7442,56.1973,5.6709,,5.6529,5.5438,5.7292
2000-05-16,51.94,52.69,51.5,5.81,70800,0.1707,5.7017,,5.6695,5.6274,5.7601,55.9405,5.678,,5.6641,5.552,5.7715
2000-05-17,50.88,51.25,50.5,5.74,117760,0.1676,5.7064,,5.6759,5.6317,5.7543,53.1919,5.6855,,5.668,5.5576,5.7895
2000-05-18,51.25,51.94,51.25,5.79,78160,0.1632,5.718,,5.6871,5.6381,5.764,55.0784,5.6815,,5.6768,5.5642,5.8115
2000-05-19,52.25,53.25,51.63,5.9,68160,0.1656,5.7421,,5.7072,5.6483,5.7978,58.4674,5.6971,,5.6926,5.5704,5.8004
2000-05-22,52.19,52.88,51.94,5.88,55360,0.1613,5.7602,,5.7235,5.6573,5.8177,57.5227,5.7197,,5.7101,5.578,5.8135
2000-05-23,53.94,54.0,53.38,6.02,70560,0.1639,5.7955,,5.7522,5.6717,5.8695,62.0727,5.7653,,5.7266,5.5912,5.8506
2000-05-24,53.5,54.19,53.06,6.03,134400,0.1612,5.8271,,5.7789,5.6859,5.9103,62.305,5.8055,,5.7428,5.6047,5.8818
2000-05-25,53.63,54.31,53.44,6.01,102960,0.1567,5.8517,,5.8011,5.6986,5.9356,61.2089,5.8412,,5.7618,5.6169,5.9108
2000-05-26,53.56,55.25,53.31,6.12,107760,0.1611,5.8871,,5.8312,5.7151,5.981,64.5333,5.8773,,5.7752,5.6269,5.9652
2000-05-30,55.13,55.25,54.38,6.17,148400,0.1566,5.9242,,5.863,5.7327,6.0271,65.9699,5.9149,,5.7995,5.6446,6.0183
2000-05-31,54.13,55.19,53.81,6.11,168560,0.1565,5.9489,,5.8865,5.7475,6.0477,62.7851,5.9244,,5.8268,5.6597,6.0484
2000-06-01,54.13,54.31,52.88,6.05,125760,0.1568,5.9628,,5.9023,5.7595,6.049,59.6823,5.9435,,5.8602,5.6703,6.0735
2000-06-02,54.63,54.75,53.75,6.11,210400,0.1536,5.9823,,5.922,5.7732,6.0641,61.7196,5.968,,5.8921,5.6834,6.0855
2000-06-05,53.44,53.81,52.88,6.01,115600,0.1542,5.9862,,5.9306,5.7825,6.0509,56.3809,5.9821,,5.9171,5.6928,6.0825
2000-06-06,53.75,54.56,53.75,6.12,79200,0.1521,6.0046,,5.949,5.7959,6.0692,60.5996,6.0047,,5.9428,5.7058,6.0985
2000-06-07,54.94,56.5,54.94,6.32,102000,0.1578,6.0467,,5.9844,5.8165,6.1321,66.6741,6.0464,,5.9768,5.7217,6.1276
2000-06-08,55.31,55.38,54.5,6.17,31200,0.1601,6.0626,,6.0016,5.8302,6.1404,58.9552,6.073,,5.9863,5.7342,6.1276
2000-06-09,54.88,54.88,53.88,6.07,75600,0.1567,6.0633,,6.0079,5.8395,6.1223,54.659,6.085,,6.0004,5.7439,6.1217
2000-06-12,54.25,54.88,54.25,6.15,99200,0.1531,6.0751,,6.0217,5.8518,6.1297,57.5321,6.1046,,6.0197,5.7555,6.1358
2000-06-13,54.81,55.0,54.5,6.18,75760,0.1462,6.0891,,6.0367,5.8646,6.1423,58.4766,6.1157,,6.038,5.765,6.1459
2000-06-14,55.13,55.13,54.56,6.24,134000,0.1422,6.1095,,6.0563,5.8795,6.1673,60.5659,6.1307,,6.0597,5.7813,6.1789
2000-06-15,54.94,55.31,54.25,6.28,45760,0.1407,6.132,,6.0774,5.8951,6.1949,61.741,6.1497,,6.0867,5.7974,6.2009
2000-06-16,55.5,56.44,55.38,6.38,54960,0.1408,6.1656,,6.1067,5.9143,6.2423,65.1339,6.1688,,6.1163,5.813,6.21
2000-06-19,55.5,55.94,54.63,6.31,279760,0.1429,6.1853,,6.1263,5.9299,6.26,61.2156,6.1793,,6.137,5.8267,6.2311
2000-06-20,54.56,54.75,54.0,6.18,108400,0.1449,6.1842,,6.1312,5.9396,6.2394,54.5414,6.1842,,6.152,5.8391,6.2467
2000-06-21,54.06,54.88,54.06,6.19,54960,0.1412,6.1853,,6.137,5.9495,6.2276,55.1171,6.1942,,6.1604,5.8571,6.2525
2000-06-22,55.31,55.56,54.19,6.19,183600,0.1422,6.1863,,6.1423,5.959,6.2188,55.1171,6.2001,,6.1684,5.8741,6.2542
2000-06-23,55.81,56.25,55.69,6.36,123200,0.1468,6.2098,,6.1633,5.9749,6.2548,61.6213,6.2252,,6.1859,5.8929,6.2715
2000-06-26,55.94,56.44,55.69,6.33,127600,0.1424,6.2264,,6.1796,5.989,6.2747,60.0591,6.2402,,6.1968,5.9106,6.2796
2000-06-27,55.94,56.81,55.75,6.43,113360,0.1413,6.254,,6.2038,6.0064,6.3144,63.5246,6.2483,,6.2102,5.9346,6.2866
2000-06-28,56.81,58.5,56.81,6.56,198960,0.147,6.2951,,6.2379,6.0282,6.3763,67.4722,6.2766,,6.2328,5.9541,6.3222
2000-06-29,57.25,57.63,57.13,6.51,73200,0.141,6.324,,6.264,6.0472,6.4102,64.543,6.3083,,6.2558,5.9712,6.3699
2000-06-30,57.44,58.69,57.44,6.62,190560,0.1427,6.3633,,6.2978,6.0696,6.4624,67.7629,6.3417,,6.2813,5.9912,6.4309
2000-07-03,57.25,59.38,57.25,6.75,95200,0.1498,6.4155,,6.3413,6.0964,6.5354,71.3143,6.3827,,6.3184,6.0146,6.5111
2000-07-05,58.25,58.38,56.75,6.46,453200,0.1605,6.4207,,6.3521,6.1105,6.5153,56.4998,6.3979,,6.335,6.0332,6.5243
2000-07-06,56.88,58.63,56.88,6.57,208560,0.1643,6.4405,,6.3727,6.1285,6.5287,59.91,6.4187,,6.3474,6.0507,6.5578
2000-07-07,57.19,57.75,57.06,6.53,204800,0.1581,6.4529,,6.3881,6.1444,6.5299,58.382,6.4293,,6.3658,6.0672,6.5721
2000-07-10,57.19,57.75,57.0,6.56,106560,0.1529,6.4674,,6.4046,6.1607,6.5379,59.2839,6.4471,,6.3905,6.0858,6.5721
2000-07-11,57.25,57.44,57.0,6.51,73200,0.1476,6.4734,,6.4148,6.1745,6.5314,56.945,6.471,,6.4085,6.099,6.5721
2000-07-12,56.56,57.0,56.06,6.41,123760,0.1467,6.4643,,6.4139,6.1836,6.4998,52.2062,6.4862,,6.4197,6.1135,6.5415
2000-07-13,55.5,56.0,55.19,6.31,144800,0.1454,6.4432,,6.4036,6.1884,6.4514,48.2077,6.4943,,6.4229,6.1284,6.4775
2000-07-14,55.25,55.25,54.81,6.24,163200,0.1401,6.4164,,6.3883,6.1905,6.3991,45.7773,6.4857,,6.4211,6.1455,6.4471
2000-07-17,54.38,54.81,54.31,6.19,58160,0.1347,6.3856,,6.369,6.1903,6.3457,43.6608,6.4751,,6.4112,6.1599,6.3924
2000-07-18,54.56,55.06,53.69,6.11,62560,0.1362,6.3494,,6.3447,6.1873,6.2878,41.0834,6.4522,,6.4012,6.1719,6.3324
2000-07-19,54.13,54.44,53.69,6.11,47200,0.1326,6.318,,6.3227,6.1844,6.2443,41.0834,6.4202,,6.398,6.1819,6.2684
2000-07-20,54.5,55.5,54.5,6.31,62000,0.1373,6.3164,,6.3211,6.1892,6.2597,50.225,6.4055,,6.4037,6.1953,6.239
2000-07-21,55.5,56.0,55.31,6.29,70800,0.1331,6.313,,6.3183,6.1932,6.2676,49.5877,6.3821,,6.4087,6.2016,6.2227
2000-07-24,56.44,56.44,55.38,6.3,76560,0.1328,6.3112,,6.3165,6.1973,6.2755,49.9559,6.3496,,6.4055,6.2118,6.2217
2000-07-25,57.0,57.0,56.63,6.44,53200,0.1365,6.3286,,6.3284,6.2069,6.317,56.1204,6.3486,,6.4108,6.2254,6.2502
2000-07-26,56.5,56.63,56.13,6.38,65600,0.1308,6.336,,6.3337,6.2139,6.3339,53.2926,6.3355,,6.4084,6.2368,6.2786
2000-07-27,56.13,56.5,55.5,6.38,98560,0.1296,6.3425,,6.3386,6.2206,6.3466,53.2926,6.3248,,6.3995,6.2483,6.3173
2000-07-28,55.38,55.81,55.25,6.29,60400,0.1275,6.3357,,6.3341,6.2233,6.3327,48.6317,6.3055,,6.3885,6.2594,6.3426
2000-07-31,55.5,56.63,55.25,6.4,131200,0.1296,6.344,,6.3402,6.2302,6.3491,53.6374,6.2974,,6.3775,6.2715,6.3558
