date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-29,25.75,25.75,25.0,33.96,61400,-10233.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-30,25.25,25.94,25.19,33.88,437600,-229033.3333,,,,,,,,,,,,,,,,,,,33.6218,,,,,,,,,
1999-12-01,25.19,25.19,23.25,31.6,1636800,-836505.4983,,,,,,,,,,,,,,,,,,,34.886,,,,,,,,,
1999-12-02,24.25,24.38,23.75,16.27,682200,-565791.2126,,,,,,,,,,,,,,,,,,,34.886,,,,,,,,,
1999-12-03,24.88,24.88,24.31,16.6,425600,-423924.5459,,,,,,,,,,,,,,,,,,,34.5077,,,,,,,,,
1999-12-06,24.31,24.69,24.25,16.6,319400,-104524.5459,,,,,,,,,,,,,,,,,,,34.1369,,,,,,,,,
1999-12-07,24.31,24.31,23.56,15.93,419900,-378859.2126,,,,,,,,,,,23.5487,,,,,,,,33.7736,,,,,23.5487,,,,
1999-12-08,23.81,23.88,22.94,15.43,563100,-941959.2126,,,,,,,,,,,21.518,,,,,,,,33.2357,,,,,20.9012,,,,
1999-12-09,23.19,23.25,22.63,15.26,411100,-1273491.4706,,,,,,,,,,,19.9529,,,,,,,,32.5233,,,,,18.2413,1.5717,1.0505,,
1999-12-10,22.19,22.75,22.19,15.3,559800,-713691.4706,,,,,,,,,,,18.7891,,,,,,,,31.658,,,,,15.9118,3.5605,8.3556,,
1999-12-13,22.38,22.63,21.94,14.96,337900,-747971.1808,,,,,,,,,,,17.8323,,,,,-18.9963,-55.9406,,30.6538,,,,,15.7254,7.3739,12.7156,,
1999-12-14,22.13,22.13,21.38,14.54,524700,-922871.1808,,,,,,,,,,,17.0104,,,,,-19.3325,-57.0663,,29.5407,,,,,15.4315,12.0771,15.1601,,
1999-12-15,20.88,21.75,20.63,14.21,1119200,-1042785.4665,,,,,,,,,,,16.31,,,,,-17.3959,-55.0426,,28.3276,,,,,15.0895,13.9768,14.0547,,
1999-12-16,21.13,21.69,20.44,14.59,2292800,1250014.5335,,,,,,,19.223,,,,15.8788,,,,,-1.6811,-10.3348,,27.0266,19.223,,,,14.8973,18.9823,27.7322,,
1999-12-17,21.69,22.06,21.5,14.75,681800,1639614.5335,,,1.8069,,,,18.6271,,,,15.5974,,,,36.048,-1.8492,-11.1381,4.377,25.6984,17.8513,,,,14.8013,29.6723,47.2299,,
1999-12-20,21.75,21.88,21.19,14.5,639700,1685969.606,,,1.7139,,,,18.0765,,,,15.3225,,,,30.9949,-2.1047,-12.6772,4.3205,24.5031,16.467,,,,14.6927,45.9738,62.9593,,
1999-12-21,21.5,21.56,20.31,13.66,423700,1262269.606,,,1.6515,,,,17.4872,,,,14.9061,,,,35.519,-2.2728,-14.2676,4.1316,23.4272,15.1851,,,,14.4583,51.7037,44.9218,,
1999-12-22,20.38,21.0,20.25,13.95,313100,1366636.2726,,,1.5696,,,,17.016,,,,14.6679,,,,37.3015,-1.4726,-9.5466,5.6946,22.3525,15.0198,,,,14.3142,46.3933,31.2988,,
1999-12-23,20.88,21.13,20.88,14.16,323400,1508932.2726,,,1.4757,,,,16.6354,,,,14.5413,,,,36.1181,-1.0961,-7.1838,6.8468,21.3042,14.8455,,,,14.2595,33.4486,24.1252,,
1999-12-27,21.19,21.25,20.44,13.74,248100,1260832.2726,,,1.4092,4.5742,17.6945,30.8147,16.25,,17.6945,,14.3421,,,,36.6252,-1.5533,-10.1538,6.6713,20.3817,14.6413,,17.6945,,14.1932,27.8116,28.0107,,
1999-12-28,20.38,21.31,20.38,14.29,235900,1466293.563,,,1.3532,5.8625,16.7111,27.5596,15.9885,,17.3702,,14.3289,,,,40.2581,-0.6724,-4.4944,9.9211,19.57,14.5241,,16.7111,,14.1509,32.1279,44.2479,97.8446,100.0
1999-12-29,21.13,22.06,21.13,14.79,160500,1606083.8855,,,1.3012,8.2837,15.7569,23.23,15.8292,,17.1248,,14.4451,,,,44.3968,0.2488,1.7106,12.9438,18.8556,14.479,,15.7569,,14.1567,44.6059,61.5591,97.8446,100.0
1999-12-30,21.88,22.69,21.88,14.79,307800,1389483.8855,,,1.2472,13.1907,14.9163,16.642,15.6911,,16.9028,,14.5322,,,,48.9471,0.585,4.1174,12.9438,18.2269,14.4459,,14.9163,,14.199,62.2858,81.0503,100.0,100.0
1999-12-31,22.25,22.5,22.0,15.09,100000,1465483.8855,,,1.1821,13.2433,14.8575,16.4717,15.6109,,16.7301,,14.6715,,,,53.3913,0.5043,3.4578,14.8871,17.6737,14.431,,14.8575,,14.4036,75.9801,85.3308,100.0,100.0
