date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,22.94,22.94,22.63,5.11,657100,-296754.8387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,22.75,22.75,22.06,5.03,1799200,-557508.4619,,,,,,,,,,,,,,,,,,,,,5.1561,,,,,,,,,
1999-11-03,22.38,22.63,22.13,5.04,773300,-186324.4619,,,,,,,,,,,,,,,,,,,,,5.1541,,,,,,,,,
1999-11-04,22.44,22.69,22.31,5.04,420700,-452029.7251,,,,,,,,,,,,,,,,,,,,,5.1522,,,,,,,,,
1999-11-05,22.5,22.69,21.75,4.92,371700,-989808.4485,,,,,,,,,,,,,,,,,,,,,5.1502,,,,,,,,,
1999-11-08,21.69,22.75,21.69,5.11,565500,141191.5515,,,,,,,,,,,,,,,,,,,,,5.145,,,,,,,,,
1999-11-09,23.0,23.06,22.69,5.17,757100,1164299.6596,,,,,,,,,,,,5.0617,,,,,,,,,4.8751,,,,,,5.0617,,,
1999-11-10,23.0,23.94,22.94,5.37,1599800,3979947.6596,,,,,,,,,,,,5.1381,,,,,,,,,4.8751,,,,,,5.098,,,
1999-11-11,23.88,24.0,23.69,5.34,1093100,2640018.6274,,,,,,,,,,,,5.1881,,,,,,,,,4.8853,,,,,,5.142,,,
1999-11-12,23.56,23.75,23.13,5.34,542500,3725018.6274,,,,,,,,,,,,5.2256,,,,,,,,,4.9005,,,,,,5.184,,,
1999-11-15,23.69,24.25,23.63,5.44,703200,4859212.1758,,,,,,,,,,,,5.2785,,,,,,0.3237,6.3297,,4.9153,,,,,,5.2402,,,
1999-11-16,24.25,24.56,23.63,5.41,950300,4716156.2618,,,,,,,,,,,,5.3108,,,,,,0.3776,7.5067,,4.9368,,,,,,5.3102,,,
1999-11-17,24.06,24.31,23.75,5.34,660000,3396156.2618,,,,,,,,,,,,5.3177,,,,,,0.2944,5.8378,,4.9659,,,,,,5.3423,,,
1999-11-18,23.94,24.13,23.44,5.39,662300,4221631.6241,,,,,,,5.2181,,,,,5.3368,,,,,,0.3506,6.9519,,4.9936,5.2181,,,,,5.3744,,,
1999-11-19,24.25,24.38,23.31,5.27,679000,3193612.9325,,,0.1564,,,,5.2248,,,,,5.3197,,,,,59.5343,0.3506,7.1298,57.1726,5.02,5.2291,,,,,5.3603,,,
