date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2014-09-30,20.06,20.06,19.92,16.43,5501,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-01,19.65,19.66,19.55,16.07,8075,-8075.0,,,,,,,,,,,,,,,,,,,16.4867,,,,,,,,,
2014-10-02,19.4,19.45,19.4,15.97,15487,-4977.6,,,,,,,,,,,,,,,,,,,16.4825,,,,,,,,,
2014-10-03,20.11,20.17,20.08,16.55,8340,-2456.2047,,,,,,,,,,,,,,,,,,,15.9443,,,,,,,,,
2014-10-06,20.23,20.23,19.97,16.41,5050,-7506.2047,,,,,,,,,,,,,,,,,,,15.9443,,,,,,,,,
2014-10-07,19.85,19.85,19.8,16.27,4550,-12056.2047,,,,,,,,,,,,,,,,,,,15.9579,,,,,,,,,
2014-10-08,19.57,19.93,19.42,16.38,4222,-7834.2047,,,,,,,,,,,16.2976,,,,,,,,16.6264,,,,,16.2976,,,,
2014-10-09,19.91,19.96,19.59,16.15,16417,-18926.7722,,,,,,,,,,,16.2606,,,,,,,,16.6198,,,,,16.2577,,,,
2014-10-10,19.59,19.59,18.95,15.57,3335,-22261.7722,,,,,,,,,,,16.0889,,,,,,,,16.6132,,,,,16.187,45.9084,30.7502,,
2014-10-13,18.89,18.97,18.71,15.59,4011,-18374.1876,,,,,,,,,,,15.9635,,,,,,,,16.5924,,,,,16.1325,31.2854,16.2917,,
2014-10-14,18.82,18.82,18.69,15.42,5178,-17971.5871,,,,,,,,,,,15.8272,,,,,-1.0109,-6.1531,,16.5559,,,,,15.9705,18.5686,8.6639,,
2014-10-15,18.46,18.65,18.44,15.16,3475,-21446.5871,,,,,,,,,,,15.6595,,,,,-0.9123,-5.6775,,16.5081,,,,,15.7912,11.2065,8.6639,,
2014-10-16,18.58,18.95,18.58,15.57,3845,-17601.5871,,,,,,,,,,,15.6382,,,,,-0.3945,-2.4704,,16.4405,,,,,15.6914,11.3105,16.6037,,
2014-10-17,18.99,19.01,18.8,15.51,6758,-19854.2538,,,,,,,15.9323,,,,15.6058,,,,,-1.0438,-6.3059,,16.3763,15.9323,,,,15.5669,21.722,39.8983,,
2014-10-20,18.98,19.06,18.98,15.66,4980,-14874.2538,,,0.2997,,,,15.8966,,,,15.6206,,,,25.4021,-0.7463,-4.5473,38.4958,16.3153,15.8777,,,,15.4977,43.2445,73.2316,,
2014-10-21,19.29,19.58,19.28,16.08,10476,-5795.0538,,,0.3088,,,,15.9205,,,,15.7344,,,,35.7023,-0.1972,-1.2121,45.726,16.2573,15.8782,,,,15.5694,68.1143,91.2132,,
2014-10-22,19.55,19.57,19.4,15.94,3320,-9115.0538,,,0.2969,,,,15.9233,,,,15.7862,,,,40.8734,-0.4382,-2.6754,43.9115,16.2023,15.8762,,,,15.62,85.9176,93.308,,
2014-10-23,19.56,19.6,19.56,16.11,5215,-3900.0538,,,0.2876,,,,15.948,,,,15.8668,,,,38.3901,-0.0411,-0.2545,46.7451,16.15,15.8445,,,,15.7186,92.6097,93.308,,
2014-10-24,19.72,19.73,19.72,16.22,3605,-295.0538,,,0.2747,,,,15.9837,,,,15.954,,,,43.7762,0.642,4.1221,48.5378,15.1561,15.8306,,,,15.87,93.5031,93.8933,,
2014-10-27,19.74,19.74,19.65,16.16,7237,-5923.8316,,,0.2604,15.1987,15.9608,16.7229,16.0069,,15.9608,,16.005,,,,42.3346,0.5704,3.6592,47.6079,15.1667,15.8223,,15.9608,,15.9533,93.8014,94.2029,,
2014-10-28,19.71,20.08,19.71,16.5,5983,59.1684,,,0.2664,15.1927,15.9645,16.7363,16.0731,,16.0125,,16.1295,,,,48.7506,1.0849,7.0362,53.3719,15.1878,15.8312,,15.9645,,16.0954,94.0997,94.2029,93.2998,100.0
2014-10-29,19.91,19.91,19.73,16.27,5050,-1068.6649,,,0.268,15.1923,15.9747,16.7572,16.0997,,16.0373,,16.1654,,,,56.549,1.1168,7.3689,49.4635,15.2273,15.84,,15.9747,,16.1823,88.2179,76.2478,73.6404,41.0218
