date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,50.69,50.94,49.56,6.76,260000,-90434.7826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,51.0,51.5,50.81,6.84,180400,-812034.7826,,,,,,,,,,,,,,,,,,,,,6.6742,,,,,,,,,
1999-11-03,47.5,47.5,45.31,6.19,733200,-1896769.0292,,,,,,,,,,,,,,,,,,,,,6.9355,,,,,,,,,
1999-11-04,46.0,46.5,44.13,6.0,507100,-3189125.1473,,,,,,,,,,,,,,,,,,,,,6.9355,,,,,,,,,
1999-11-05,44.94,44.94,43.69,5.93,337200,-3868920.3473,,,,,,,,,,,,,,,,,,,,,6.9156,,,,,,,,,
1999-11-08,43.94,43.94,42.56,5.81,233700,-4031494.2604,,,,,,,,,,,,,,,,,,,,,6.8847,,,,,,,,,
1999-11-09,43.13,43.13,41.5,5.6,247500,-4948610.8248,,,,,,,,,,,,6.1611,,,,,,,,,6.8386,,,,,,6.1611,,,
1999-11-10,41.5,43.25,41.25,5.71,338600,-4772538.8248,,,,,,,,,,,,6.0477,,,,,,,,,6.7761,,,,,,6.0109,,,
1999-11-11,43.0,43.0,42.19,5.69,398900,-6131753.6396,,,,,,,,,,,,5.9582,,,,,,,,,6.7028,,,,,,5.8462,,,
1999-11-12,42.0,42.19,41.25,5.65,272400,-5621728.1077,,,,,,,,,,,,5.8807,,,,,,,,,6.634,,,,,,5.7681,,,
