date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2015-10-07,11.94,11.98,11.0,11.05,1158745,-1040505.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,11.14,11.3,10.99,11.05,125073,-1117163.3594,,,,,,,,,,,,,,,,,,,11.98,,,,,,,,,
2015-10-09,11.0,13.98,11.0,12.5,161882,-1116076.9031,,,,,,,,,,,,,,,,,,,10.99,,,,,,,,,
2015-10-12,13.34,14.12,12.5,13.6,325176,-999655.866,,,,,,,,,,,,,,,,,,,10.99,,,,,,,,,
2015-10-13,13.6,13.97,12.32,12.46,68161,-1056250.1509,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,
2015-10-14,12.95,14.47,12.07,14.36,152389,-917830.1425,,,,,,,,,,,,,,,,,,,11.0624,,,,,,,,,
2015-10-15,14.58,17.24,14.55,15.56,187152,-964444.2095,,,,,,,,,,,12.94,,,,,,,,11.1646,,,,,12.94,,,,
2015-10-16,15.78,15.78,14.09,14.57,15825,-971281.2013,,,,,,,,,,,13.3475,,,,,,,,11.4076,,,,,13.4429,,,,
2015-10-19,14.91,15.44,13.85,15.42,176747,-798980.6667,,,,,,,,,,,13.8656,,,,,,,,11.6409,,,,,14.0671,69.0425,62.0766,,
2015-10-20,14.96,16.08,14.17,15.43,84341,-771954.5125,,,,,,,,,,,14.2567,,,,,,,,11.8649,,,,,14.4857,64.7383,59.381,,
2015-10-21,15.18,15.18,14.25,14.92,27362,-759891.6953,,,,,,,,,,,14.4225,,,,,3.87,35.0226,,12.0799,,,,,14.6743,58.4137,53.7836,,
2015-10-22,15.41,15.41,13.5,14.5,117859,-754491.2147,,,,,,,,,,,14.4419,,,,,3.45,31.2217,,12.2863,,,,,14.9657,52.7495,45.0839,,
2015-10-23,14.48,15.55,12.99,14.43,121267,-739332.8397,,,,,,,,,,,14.4389,,,,,1.93,15.44,,12.4845,,,,,14.9757,45.9406,38.9544,,
2015-10-26,14.44,15.26,14.25,14.48,14543,-747219.3422,,,,,,,13.8807,,,,14.4492,,,,,0.88,6.4706,,12.6747,13.8807,,,,14.8214,42.8483,44.5066,,
2015-10-27,14.64,15.07,14.04,14.66,25461,-742067.7002,,,1.7652,,,,13.9846,,,,14.5019,,,,69.8077,2.2,17.6565,68.2877,12.8573,14.1386,,,,14.8343,45.6044,53.3521,,
2015-10-28,14.28,15.03,13.62,14.31,184253,-746523.3204,,,1.7396,,,,14.028,,,,14.4539,,,,66.1009,-0.05,-0.3482,65.7758,13.0326,14.3714,,,,14.6757,50.9548,55.0056,,
2015-10-29,14.03,14.91,13.93,14.38,122534,-756526.0959,,,1.6853,,,,14.0749,,,,14.4354,,,,65.7261,-1.18,-7.5835,66.0449,13.2009,14.5057,,,,14.5257,55.1297,57.0313,,
2015-10-30,14.02,14.86,13.96,14.47,19687,-753701.1538,,,1.6292,,,,14.1276,,,,14.4441,,,,58.445,-0.1,-0.6863,66.4104,13.3625,14.5679,,,,14.4614,54.8711,52.5765,,
2015-11-02,14.22,15.15,14.06,14.61,45432,-753284.3464,,,1.5906,,,,14.1919,,,,14.4856,,,,62.6117,-0.81,-5.2529,67.0055,13.5176,14.7214,,,,14.4771,55.5115,56.9268,,
2015-11-03,14.28,15.29,14.28,15.13,23329,-737346.7128,,,1.5492,11.5249,14.0945,16.6641,14.317,,14.0945,,14.6467,,,,58.8594,-0.3,-1.9443,69.189,13.6665,14.7764,,14.0945,,14.5771,59.4877,68.9598,,
2015-11-04,14.93,15.46,14.31,14.9,42081,-736248.9475,,,1.5207,12.112,14.287,16.462,14.3947,,14.1712,,14.71,,,,48.2355,-0.02,-0.134,67.0747,13.8094,14.7293,,14.287,,14.6371,66.2298,72.8027,60.5693,32.7532
2015-11-05,15.1,15.45,14.43,15.21,21658,-724782.9475,,,1.4849,12.8725,14.495,16.1175,14.5034,,14.2701,,14.835,,,,50.1125,0.71,4.8966,68.4731,13.9466,14.775,,14.495,,14.7157,73.6067,79.0575,68.9958,74.2343
2015-11-06,14.86,15.15,14.59,14.67,9974,-731846.3853,,,1.4233,13.2635,14.6035,15.9435,14.5256,,14.3082,,14.7938,,,,39.021,0.24,1.6632,63.4201,14.0784,14.7214,,14.6035,,14.7671,71.7698,63.4493,35.6625,0.0
2015-11-09,14.67,15.29,14.46,15.14,15172,-722158.2407,,,1.3809,13.4046,14.6805,15.9564,14.6076,,14.3874,,14.8803,,,,33.395,0.66,4.558,65.7866,14.2048,14.7007,,14.6805,,14.8757,69.7056,66.6101,38.4188,41.0223
2015-11-10,15.44,17.81,14.98,17.29,70499,-677567.0004,,,1.4844,13.5914,14.922,16.2526,14.9652,,14.6639,,15.4827,,,,40.9087,2.63,17.94,74.0554,14.3262,14.87,,14.922,,15.2786,65.7527,67.1985,47.0074,100.0
2015-11-11,16.62,17.49,15.63,16.61,55980,-674557.323,,,1.5112,13.5424,15.0345,16.5266,15.1845,,14.8492,,15.7646,,,,43.6861,2.3,16.0727,68.4229,14.46,15.0207,,15.0345,,15.5643,69.3275,74.1738,62.6873,47.0395
2015-11-12,16.7,17.24,16.09,16.91,113952,-625861.9998,,,1.4856,13.4119,15.102,16.7921,15.4146,,15.0455,,16.0509,,,,59.4589,2.53,17.5939,69.5242,14.6275,15.1979,,15.102,,15.8186,71.8768,74.2581,68.1447,57.3945
2015-11-13,17.2,18.22,16.33,18.15,69069,-561909.222,50.466,,1.5145,13.1527,15.281,17.4093,15.7793,,15.3412,,16.5757,,,,62.6706,3.68,25.4319,73.6196,14.7866,15.46,,15.281,,16.2829,75.6739,78.5899,66.3876,94.7287
2015-11-16,18.17,18.78,16.66,18.36,40455,-537491.1262,52.0572,,1.5577,12.9109,15.428,17.9451,16.1234,,15.6287,,17.0218,,,,66.5514,3.75,25.6674,74.2507,14.9926,15.7243,,15.428,,16.7329,79.8627,86.74,84.0411,100.0
2015-11-17,18.1,18.96,18.01,18.81,26353,-519461.0023,53.5879,,1.5143,12.68,15.597,18.514,16.4816,,15.9316,,17.4688,,,,84.2814,3.68,24.3225,75.5978,15.2577,16.0457,,15.597,,17.3243,86.5079,94.1937,98.2429,100.0
2015-11-18,22.14,23.49,19.68,19.95,90868,-597454.5052,55.8149,,1.7404,12.391,15.8485,19.306,16.9441,,16.3143,,18.0891,,,,84.4913,5.05,33.8926,78.6457,15.5539,16.4436,,15.8485,,18.0114,86.6025,78.8737,100.0,100.0
2015-11-19,19.92,20.9,18.31,19.9,77803,-579731.0419,56.2766,,1.8011,12.2999,16.1185,19.9371,17.3382,,16.6558,,18.5418,,,,73.5358,4.69,30.835,78.1845,16.2682,16.8314,,16.1185,,18.3843,79.6374,65.8447,96.9409,90.8228
2015-11-20,19.68,22.05,19.35,20.84,51049,-574437.0715,56.9724,,1.8653,12.1894,16.439,20.6886,17.8051,,17.0543,,19.1164,,,,74.3651,6.17,42.0586,80.5,16.9181,17.2764,,16.439,,18.9886,66.3765,54.4112,96.9409,100.0
2015-11-23,20.46,24.6,20.28,23.65,72652,-533738.4974,58.0831,,2.0406,11.7158,16.8975,22.0792,18.5844,,17.6825,,20.2498,1.9631,0.7363,1.2268,76.7792,8.51,56.2087,85.4662,17.5096,17.885,,16.8975,,19.9514,61.9341,65.5464,96.9409,100.0
2015-11-24,23.16,24.48,20.61,23.5,43840,-512016.9968,59.1143,,2.1709,11.5269,17.3395,23.1521,19.2398,,18.2365,,21.0623,2.1834,0.7652,1.4181,81.7682,6.21,35.9167,84.233,18.2186,18.4993,,17.3395,,20.7157,65.4626,76.4303,94.3547,83.0641
2015-11-25,23.06,24.5,19.86,23.39,47239,-487379.4149,59.3168,,2.3473,11.5929,17.7935,23.9941,19.7932,,18.7273,,21.6443,2.3223,0.7233,1.599,75.5774,6.78,40.8188,83.2839,18.8568,19.0836,,17.7935,,21.4343,74.9766,82.953,84.3649,70.0306
2015-11-27,22.5,24.08,21.07,23.4,78826,-444169.1491,59.5049,,2.3946,11.7954,18.2445,24.6936,20.2741,,19.1724,,22.0832,2.4054,0.6452,1.7602,78.8791,6.49,38.3797,83.3024,19.4311,19.7071,,18.2445,,22.09,79.8409,80.1393,69.8409,56.4281
2015-11-30,23.26,23.6,22.7,23.55,16930,-429120.2602,59.6794,,2.2879,12.0995,18.6985,25.2975,20.7109,,19.5893,,22.4499,2.4551,0.5559,1.8992,79.0884,5.4,29.7521,83.5944,19.86,20.3079,,18.6985,,22.6043,80.559,78.5847,46.8945,14.2248
2015-12-01,23.6,23.6,22.54,23.24,21340,-422275.3546,59.6557,,2.2002,12.5282,19.13,25.7318,21.0481,,19.937,,22.6474,2.4414,0.4337,2.0077,75.1566,4.88,26.5795,80.4626,20.334,20.7329,,19.13,,23.0814,78.2231,75.9453,23.551,0.0
2015-12-02,23.13,23.42,21.1,21.4,56990,-464740.9053,58.1048,,2.2084,13.0388,19.4435,25.8482,21.095,,20.0763,,22.3356,2.256,0.1987,2.0573,73.68,2.59,13.7693,64.9168,20.7606,21.075,,19.4435,,23.1614,71.9414,61.2942,4.7416,0.0
2015-12-03,21.3,22.44,19.79,20.55,74410,-496550.83,55.5114,52.9887,2.2403,13.6582,19.726,25.7938,21.0223,,20.1214,,21.8892,2.0172,-0.0321,2.0493,63.4717,0.6,3.0075,59.2243,24.6,21.335,,19.726,,22.7186,59.4965,41.25,0.0,0.0
2015-12-04,20.37,21.84,20.0,21.13,18954,-492224.3735,53.1032,52.5802,2.2117,14.2964,20.022,25.7476,21.0367,,20.2175,,21.6994,1.8534,-0.1567,2.0101,61.5305,1.23,6.1809,61.6928,24.5519,21.5479,,20.022,,22.38,43.7454,28.692,3.3763,10.129
2015-12-07,21.19,22.2,19.8,21.02,62184,-490928.8735,51.0672,52.3275,2.2251,15.1579,20.3397,25.5216,21.0351,,20.2944,,21.5308,1.6956,-0.2516,1.9472,62.9337,0.185,0.8877,60.9731,24.5043,21.7382,,20.3397,,22.0421,32.7919,28.4336,6.1211,8.2342
2015-12-08,21.45,21.84,20.44,21.1,72533,-495073.6163,49.1766,52.4958,2.1662,16.033,20.6377,25.2425,21.0438,,20.3711,,21.4231,1.5586,-0.3109,1.8695,65.2108,-2.55,-10.7822,61.3202,24.4571,21.9018,,20.6377,,21.7136,30.5611,34.5578,18.3938,36.8181
2015-12-09,20.86,22.39,20.11,21.0,32056,-502103.4409,47.7426,52.0096,2.1743,16.4814,20.8232,25.1651,21.038,,20.431,,21.3173,1.4256,-0.3552,1.7807,62.4838,-2.5,-10.6383,60.5471,24.4105,21.9768,,20.8232,,21.3493,33.6724,38.0257,32.8793,53.5856
2015-12-10,21.15,22.43,20.32,21.44,33143,-500061.4551,46.4346,51.7035,2.1697,17.1732,21.0647,24.9563,21.0916,,20.5271,,21.348,1.3402,-0.3524,1.6926,70.6921,-1.95,-8.3369,62.7713,24.3643,22.0868,,21.0647,,21.0921,40.1967,48.0067,63.4679,100.0
