date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2018-07-26,12.45,13.43,10.8,11.1,1757942,-1356890.5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,11.75,11.78,10.8,10.99,187527,-1471703.0421,,,,,,,,,,,,,,,,,,,,,11.78,,,,,,,,,
2018-07-30,11.0,11.32,10.9,11.0,66769,-1506448.5409,,,,,,,,,,,,,,,,,,,,,11.78,,,,,,,,,
2018-07-31,10.91,11.0,10.91,10.96,19032,-1504333.8743,,,,,,,,,,,,,,,,,,,,,11.78,,,,,,,,,
2018-08-01,11.0,11.02,10.85,11.0,25252,-1485023.5213,,,,,,,,,,,,,,,,,,,,,11.7702,,,,,,,,,
2018-08-02,11.09,11.17,10.85,11.1,36817,-1464313.9588,,,,,,,,,,,,,,,,,,,,,11.7605,,,,,,,,,
2018-08-03,11.1,11.5,10.52,10.98,59556,-1468024.8025,,,,,,,,,,,,11.0186,,,,,,,,,11.7509,,,,,,11.0186,,,
2018-08-06,11.31,11.59,11.11,11.59,20365,-1447659.8025,,,,,,,,,,,,11.1614,,,,,,,,,11.7263,,,,,,11.0886,,,
2018-08-07,11.58,11.89,11.06,11.37,15314,-1451557.5758,,,,,,,,,,,,11.2136,,,,,,,,,10.521,,,,,,11.1429,,,
2018-08-08,11.46,12.29,11.12,11.8,28467,-1446934.7296,,,,,,,,,,,,11.3602,,,,,,,,,10.5347,,,,,,11.2571,,,
2018-08-09,12.0,12.94,12.0,12.94,25030,-1421904.7296,,,,,,,,,,,,11.7551,,,,,,1.84,16.5766,,10.5698,,,,,,11.54,,,
2018-08-10,12.97,13.9,12.56,13.12,18246,-1424900.3416,,,,,,,,,,,,12.0964,,,,,,2.13,19.3813,,10.6409,,,,,,11.8429,,,
2018-08-13,13.91,14.0,13.16,13.4,30516,-1437978.6273,,,,,,,,,,,,12.4223,,,,,,2.4,21.8182,,10.7713,,,,,,12.1714,,,
2018-08-14,13.5,14.98,13.31,14.83,48669,-1398052.5614,,,,,,,11.87,,,,,13.0242,,,,,,3.87,35.3102,,10.9327,11.87,,,,,12.7214,,,
2018-08-15,14.83,15.0,14.07,14.4,13248,-1401882.2282,,,0.8233,,,,12.2073,,,,,13.3681,,,,,43.0684,3.4,30.9091,82.1012,11.1755,12.1057,,,,,13.1229,,,
2018-08-16,14.4,14.93,13.51,14.0,26206,-1409989.6517,,,0.8658,,,,12.4464,,,,,13.5261,,,,,57.2155,2.9,26.1261,75.7526,11.4433,12.3207,,,,,13.4986,,,
2018-08-17,14.18,15.0,13.81,14.9,12221,-1399823.8102,,,0.8889,,,,12.7735,,,,,13.8696,,,,,67.8395,3.92,35.7013,79.5788,11.6922,12.5993,,,,,13.9414,,,
2018-08-20,15.05,16.37,15.05,16.35,88407,-1314095.8102,,,0.9304,,,,13.2504,,,,,14.4897,,,,,77.9146,4.76,41.0699,83.9682,11.9238,12.9843,,,,,14.4286,,,
2018-08-21,16.64,16.9,15.5,16.24,53644,-1311030.4388,,,0.964,,,,13.649,,,,,14.9273,,,,,84.1952,4.87,42.832,82.5192,12.2795,13.3586,,,,,14.8743,,,
2018-08-22,16.48,16.79,15.75,16.79,57948,-1253082.4388,,,0.9693,8.9504,12.943,16.9356,14.0678,,12.943,,,15.3929,,,,,85.4224,4.99,42.2881,84.0054,12.6953,13.765,,12.943,,,15.3586,,,
2018-08-23,16.8,18.25,16.27,16.48,129594,-1355186.8024,,,1.0415,9.0318,13.212,17.3922,14.3894,,13.2799,,,15.6647,,,,,95.6819,3.54,27.357,79.8828,13.0737,14.1579,,13.212,,,15.5943,,63.0764,6.8669
2018-08-24,16.54,17.8,16.51,16.77,34772,-1375942.1823,,,1.0614,9.1785,13.501,17.8235,14.7068,,13.6123,,,15.941,,,,,95.8553,3.65,27.8201,80.8306,13.5914,14.5279,,13.501,,,15.9329,,43.2853,22.9892
2018-08-27,16.77,16.85,15.7,15.88,74603,-1427290.2857,,,1.0681,9.464,13.745,18.026,14.8633,,13.8282,,,15.9258,,,,,84.2067,2.48,18.5075,69.9404,14.0572,14.85,,13.745,,,16.2014,,9.952,0.0
2018-08-28,15.5,15.8,15.23,15.7,48891,-1395572.0992,,,1.0382,9.8208,13.982,18.1432,14.9748,,14.0065,,,15.8693,,,,,77.5338,0.87,5.8665,67.9466,14.4765,15.1286,,13.982,,,16.3157,,7.6631,0.0
2018-08-29,15.86,16.18,15.31,15.92,27174,-1384640.0303,,,1.0262,10.2222,14.228,18.2338,15.1008,,14.1887,,,15.882,,,,,77.7761,1.52,10.5556,69.1058,14.8539,15.3414,,14.228,,,16.2543,,2.9992,8.9976
2018-08-30,15.63,16.06,15.1,15.37,23184,-1394733.9424,,,1.0212,10.6775,14.4415,18.2055,15.1367,,14.3012,,,15.754,,,,,74.643,1.37,9.7857,62.974,18.25,15.5021,,14.4415,,,16.13,,2.9992,0.0
2018-08-31,15.48,15.54,15.34,15.34,9828,-1404561.9424,,,0.9626,11.2327,14.6595,18.0863,15.1638,,14.4002,,,15.6505,,,,,72.5447,0.44,2.953,62.6475,18.2185,15.6407,,14.6595,,,15.9229,,2.9992,0.0
2018-09-04,15.5,17.5,15.5,17.39,91197,-1323396.6124,68.3916,,1.0481,11.6309,14.9495,18.2681,15.4607,,14.6849,,,16.0854,,,,,74.5841,1.04,6.3609,72.9637,18.1873,15.8236,,14.9495,,,16.0529,,33.3333,100.0
2018-09-05,17.52,18.33,16.41,17.58,59259,-1310572.6161,68.175,,1.1106,12.1861,15.26,18.3339,15.7432,,14.9606,,,16.459,,,,,76.3598,1.34,8.2512,73.6891,15.1,16.0507,,15.26,,,16.1686,,66.6667,100.0
