date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-01,150.0,151.1,148.5,30.56,3521400,-6501046.1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-02,149.3,151.5,147.1,30.25,2797067,-13366574.2448,,,,,,,,,,,,,,,,,,,30.1679,,,,,,,,,
1999-11-03,147.5,148.4,145.6,30.15,2731167,-13366574.2448,,,,,,,,,,,,,,,,,,,31.0703,,,,,,,,,
1999-11-04,148.0,150.6,145.9,30.0,2485200,-19553135.9469,,,,,,,,,,,,,,,,,,,31.0703,,,,,,,,,
1999-11-05,150.0,151.3,148.3,30.72,2028533,-19553135.9469,,,,,,,,,,,,,,,,,,,31.0582,,,,,,,,,
1999-11-08,150.6,150.6,146.3,30.13,2150000,-24203135.9469,,,,,,,,,,,,,,,,,,,31.0462,,,,,,,,,
1999-11-09,147.5,148.4,145.1,29.96,2560700,-27229417.7651,,,,,,,,,,,30.2529,,,,,,,,31.0344,,,,,30.2529,,,,
1999-11-10,146.1,148.0,144.8,29.74,2419733,-33581216.8901,,,,,,,,,,,30.124,,,,,,,,31.0088,,,,,30.1357,,,,
1999-11-11,145.8,146.9,144.1,29.9,2355867,-32066730.9615,,,,,,,,,,,30.0683,,,,,,,,30.9695,,,,,30.0859,21.4896,14.2724,,
1999-11-12,148.5,155.0,148.1,31.64,2614633,-25814347.7006,,,,,,,,,,,30.4624,,,,,,,,29.5527,,,,,30.2998,22.7025,40.0887,,
1999-11-15,155.0,157.9,154.1,32.26,2356667,-20976978.5954,,,,,,,,,,,30.9117,,,,,1.7022,5.5705,,29.5527,,,,,30.622,41.7694,70.9471,,
1999-11-16,158.5,160.3,155.2,32.71,3051400,-14694684.4777,,,,,,,,,,,31.3615,,,,,2.461,8.1356,,29.6093,,,,,30.9062,68.5999,94.764,,
1999-11-17,158.0,158.5,154.6,31.71,1495367,-19180785.4777,,,,,,,,,,,31.4477,,,,,1.5586,5.1701,,29.7073,,,,,31.1318,83.6291,85.1762,,
1999-11-18,156.5,157.3,154.8,31.77,2196933,-25244320.5577,,,,,,,30.8213,,,,31.5277,,,,,1.7637,5.8783,,29.8023,30.8213,,,,31.3897,83.9372,71.8714,,
1999-11-19,155.3,156.9,154.6,31.79,1295067,-27778147.2968,,,0.857,,,,30.9502,,,,31.5928,,,,39.1712,1.0664,3.4713,59.7403,29.8945,30.9092,,,,31.6826,67.3568,45.0229,,
1999-11-22,154.5,156.4,153.8,31.73,1332900,-29008516.5276,,,0.8338,,,,31.0537,,,,31.6262,,,,40.9179,1.5997,5.3097,59.1201,29.9839,31.0146,,,,31.9434,48.3092,28.0333,,
1999-11-23,154.9,157.1,154.0,31.87,1869633,-29551313.205,,,0.8197,,,,31.1626,,,,31.6872,,,,48.2483,1.9073,6.3655,60.1593,30.0706,31.1377,,,,31.9756,31.2859,20.8016,,
1999-11-24,155.0,155.3,153.0,31.38,1082233,-32798012.205,,,0.7963,,,,31.1913,,,,31.6099,,,,42.0866,1.6407,5.5172,54.9971,30.1548,31.2358,,,,31.8496,21.5993,15.9629,,
1999-11-26,154.0,154.3,152.6,31.3,381000,-33941012.205,,,0.7643,,,,31.2052,,,,31.5314,,,,37.2406,1.3946,4.6639,54.1629,30.2364,31.2769,,,,31.6475,16.0373,11.3475,,
1999-11-29,151.6,151.6,147.3,30.31,1685467,-37821505.9957,,,0.7874,29.2145,30.9934,32.7723,31.0861,,30.9934,,31.2264,,,,37.8543,-1.333,-4.2126,45.286,32.875,31.29,,30.9934,,31.4482,9.6704,1.7007,,
1999-11-30,148.0,153.6,148.0,31.03,2140500,-36674809.5672,,,0.8161,29.2494,31.017,32.7846,31.0785,,30.9968,,31.1771,,,,46.3848,-1.2305,-3.8144,51.5247,32.8484,31.3662,,31.017,,31.3428,9.4514,15.3061,13.9818,41.9453
1999-12-01,150.0,153.5,149.3,31.34,1671400,-33332009.5672,,,0.8193,29.3348,31.0713,32.8078,31.1129,,31.0292,,31.2171,,,,54.035,-1.3741,-4.2006,53.9482,32.822,31.4805,,31.0713,,31.2783,18.4099,38.2228,43.7147,89.1989
1999-12-02,154.0,154.8,152.0,31.46,1390133,-33332009.5672,,,0.8018,29.4465,31.137,32.8274,31.1592,,31.0702,,31.2778,,,,61.5114,-0.2461,-0.7762,54.9191,32.7959,31.5918,,31.137,,31.2402,39.054,63.6332,77.0481,100.0
1999-12-03,157.0,159.4,156.3,32.26,1764967,-35210845.4059,,,0.8324,29.5758,31.2498,32.9237,31.306,,31.1835,,31.5233,,,,60.249,0.4922,1.5494,60.7164,32.77,31.6358,,31.2498,,31.2959,59.8107,77.576,96.3996,100.0
1999-12-06,157.0,158.9,155.8,32.24,1458667,-35634329.3736,,,0.8184,29.6171,31.3256,33.0342,31.4304,,31.2841,,31.7023,,,,52.1827,0.4512,1.4194,60.5015,32.7444,31.6343,,31.3256,,31.4189,74.2564,81.5599,99.2209,97.6626
1999-12-07,158.3,159.9,156.3,32.59,1994833,-32974552.0403,,,0.8127,29.7487,31.4487,33.1487,31.5847,,31.4082,,31.9237,,,,49.8053,0.8614,2.7149,62.9046,30.209,31.6255,,31.4487,,31.6035,81.2578,84.6375,99.2209,100.0
1999-12-08,158.5,160.4,157.0,32.46,1365000,-33938081.452,,,0.8044,29.9637,31.5738,33.1839,31.7021,,31.5089,,32.059,,,,56.521,0.5947,1.8662,61.4829,30.2348,31.6797,,31.5738,,31.9112,82.7622,82.0893,93.2861,82.1957
1999-12-09,158.3,162.8,158.3,32.77,2215900,-36153981.452,22.1066,,0.8129,30.2719,31.7256,33.1792,31.8448,,31.6292,,32.2374,,,,66.8706,1.3946,4.4444,63.6922,30.288,31.7515,,31.7256,,32.1602,80.321,74.2363,94.0652,100.0
1999-12-10,161.8,168.9,161.1,34.41,2695967,-30347283.2982,24.1548,,0.8881,30.3115,31.9511,33.5908,32.1873,,31.8944,,32.7813,,,,74.7153,3.1173,9.9607,72.6898,30.381,31.939,,31.9511,,32.5997,76.9692,74.582,94.0652,100.0
1999-12-13,168.4,168.4,164.5,34.11,2047500,-30819783.2982,26.0567,,0.8818,30.1934,32.0742,33.955,32.443,,32.105,,33.1124,,,,81.145,3.7941,12.5169,69.2258,30.5513,32.1089,,32.0742,,32.9776,74.9518,76.037,89.6968,69.0905
1999-12-14,163.5,164.3,160.5,32.92,1847567,-36362484.2982,26.2415,,0.9038,30.1918,32.107,34.0222,32.5061,,32.1822,,33.0633,,,,73.2121,1.8868,6.0806,57.7633,30.7148,32.1836,,32.107,,33.0713,72.4708,66.7933,56.3635,0.0
1999-12-15,160.0,161.0,158.1,32.44,1808967,-41415116.2637,25.6171,,0.8817,30.1918,32.0937,33.9955,32.4979,,32.2072,,32.9086,,,,70.9153,1.1075,3.534,53.9485,30.8718,32.2598,,32.0937,,33.1006,59.7993,36.5676,23.0302,0.0
1999-12-16,157.2,157.2,151.6,31.3,2794567,-46804638.3351,24.2304,,0.9154,30.1463,32.0732,34.0,32.3376,,32.1204,,32.5054,,,,64.7042,-0.1641,-0.5215,45.9853,31.0224,32.2598,,32.0732,,32.9161,38.4667,12.0393,0.0,0.0
