date,open,high,low,close,volume,atr_14_atr,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,rsi_14_rsi,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2000-02-02,34.44,34.56,33.62,9.6,386000,0.3721,9.6927,,9.5897,9.4304,9.8012,51.5685,9.7076,,9.4706,9.243,9.892
2000-02-03,33.69,34.56,33.69,9.76,623600,0.3632,9.7012,,9.6056,9.4432,9.7901,54.02,9.7636,,9.5141,9.2541,9.8309
2000-02-04,34.31,34.38,33.13,9.47,546600,0.3627,9.6707,,9.5929,9.4443,9.7106,49.2281,9.8055,,9.547,9.2638,9.7239
2000-02-07,33.25,33.25,32.63,9.4,372800,0.3494,9.6347,,9.5746,9.4426,9.6331,48.0798,9.85,,9.572,9.2685,9.6425
2000-02-08,33.19,33.25,32.94,9.4,580600,0.3307,9.6035,,9.558,9.4409,9.575,48.0798,9.8728,,9.5942,9.2726,9.6323
2000-02-09,33.0,33.38,32.38,9.22,521800,0.3275,9.5529,,9.5262,9.4324,9.4873,45.057,9.8423,,9.6076,9.2773,9.5359
2000-02-10,32.63,32.69,31.88,9.17,662500,0.3206,9.5019,,9.4923,9.4222,9.408,44.1411,9.7406,,9.6166,9.2754,9.4317
2000-02-11,32.19,32.69,32.19,9.26,327200,0.3078,9.4694,,9.47,9.4157,9.3706,46.0674,9.6376,,9.6308,9.2776,9.3833
2000-02-14,32.75,33.38,32.44,9.31,509800,0.305,9.4485,,9.455,9.4117,9.356,47.2677,9.5753,,9.6522,9.2792,9.3198
2000-02-15,32.81,33.25,32.63,9.4,517600,0.2958,9.4421,,9.4498,9.4113,9.3672,49.2521,9.5167,,9.6834,9.2797,9.3096
2000-02-16,33.06,33.25,32.5,9.28,377800,0.2899,9.4199,,9.4332,9.4059,9.3443,46.5731,9.4671,,9.693,9.2781,9.2917
2000-02-17,33.0,33.19,32.38,9.26,475400,0.2857,9.3983,,9.4166,9.4001,9.3228,46.204,9.4518,,9.6734,9.2755,9.2714
2000-02-18,32.5,32.56,32.06,9.15,328000,0.2755,9.3656,,9.3915,9.3904,9.2803,43.894,9.3985,,9.6013,9.2709,9.2612
2000-02-22,32.38,32.5,31.69,9.06,324800,0.2723,9.3251,,9.3601,9.3776,9.2257,41.941,9.3387,,9.5194,9.2647,9.2457
2000-02-23,31.56,31.63,30.75,8.8,302100,0.2744,9.2547,,9.3064,9.3548,9.1185,36.8142,9.2815,,9.45,9.2577,9.1798
2000-02-24,31.06,31.19,29.81,8.56,620100,0.2829,9.1625,,9.2356,9.3237,8.9797,32.9856,9.1963,,9.3671,9.2478,9.0728
2000-02-25,30.06,30.19,29.13,8.39,451100,0.2842,9.059,,9.1548,9.287,8.8314,30.4104,9.1187,,9.288,9.234,8.9279
2000-02-28,29.38,30.19,29.13,8.47,750600,0.2855,8.9812,,9.09,9.2551,8.7423,33.2178,9.0526,,9.2381,9.2224,8.8135
2000-02-29,29.75,30.31,29.5,8.6,437900,0.2816,8.9304,,9.0434,9.2295,8.7068,37.0967,8.9954,,9.1732,9.2138,8.7195
2000-03-01,30.0,30.38,29.19,8.37,361500,0.2857,8.8556,,8.9792,9.1957,8.6225,33.2661,8.9344,,9.0967,9.2014,8.6076
2000-03-02,29.75,29.75,29.19,8.37,608500,0.2767,8.7908,,8.9211,9.1633,8.5592,33.2661,8.8772,,9.0353,9.1889,8.5087
2000-03-03,29.25,29.63,29.13,8.4,496600,0.2671,8.7392,,8.8719,9.1336,8.5204,34.4294,8.8162,,8.9676,9.1736,8.4525
2000-03-06,31.0,31.0,29.63,8.49,1142100,0.2785,8.7062,,8.8357,9.1084,8.5133,37.4624,8.7576,,8.9186,9.1636,8.4424
2000-03-07,29.81,30.44,29.38,8.37,833100,0.2802,8.6613,,8.7913,9.0794,8.4773,35.0412,8.6839,,8.8671,9.1484,8.4399
2000-03-08,29.31,30.0,29.13,8.47,572100,0.2779,8.6365,,8.7612,9.0557,8.4767,38.7117,8.6267,,8.8208,9.1377,8.4399
2000-03-09,29.75,30.25,29.69,8.62,878900,0.2694,8.6339,,8.7475,9.0385,8.5119,43.3686,8.5809,,8.7904,9.1291,8.4424
2000-03-10,30.5,31.19,30.38,8.76,843600,0.2693,8.6507,,8.7486,9.0276,8.5739,47.6522,8.5529,,8.7699,9.1266,8.4981
2000-03-13,30.0,31.06,29.94,8.71,896700,0.2729,8.658,,8.7446,9.015,8.6068,46.2214,8.5274,,8.7423,9.1219,8.5461
2000-03-14,30.56,30.94,29.75,8.55,1096300,0.2776,8.6431,,8.7257,8.9966,8.5917,42.1998,8.5095,,8.704,9.1126,8.5665
2000-03-15,30.06,31.94,30.0,8.96,1075200,0.2972,8.6849,,8.7476,8.995,8.6828,53.4225,8.5376,,8.6817,9.1205,8.6328
2000-03-16,30.56,32.31,30.5,9.23,2414700,0.3134,8.7574,,8.7934,9.0042,8.8192,59.0949,8.5977,,8.6794,9.1334,8.7555
2000-03-17,31.31,31.63,30.19,8.81,580200,0.326,8.7646,,8.7951,8.9966,8.8173,49.2066,8.6218,,8.6571,9.1319,8.8036
2000-03-20,30.63,30.94,30.38,8.88,454200,0.3143,8.7805,,8.8036,8.9922,8.834,50.7475,8.642,,8.6436,9.1333,8.8417
2000-03-21,30.94,30.94,29.56,8.7,397800,0.3204,8.77,,8.7939,8.9808,8.8009,46.8874,8.6658,,8.6256,9.1293,8.8334
2000-03-22,30.0,30.0,28.44,8.47,737400,0.331,8.7296,,8.7628,8.9606,8.7174,42.4198,8.6727,,8.6091,9.1195,8.7993
2000-03-23,29.44,30.25,29.44,8.65,689300,0.328,8.7189,,8.752,8.9484,8.7004,46.6756,8.6903,,8.6134,9.1134,8.8141
2000-03-24,29.81,29.94,29.31,8.61,541900,0.3176,8.7046,,8.7386,8.9352,8.6783,45.9214,8.6988,,8.6247,9.1058,8.7648
2000-03-27,29.94,30.44,29.75,8.61,349600,0.3092,8.6923,,8.7266,8.9226,8.6617,45.9214,8.7161,,8.6315,9.0986,8.6768
2000-03-28,29.75,30.25,29.63,8.68,636600,0.2999,8.6912,,8.7225,8.9132,8.6673,47.8026,8.7311,,8.6357,9.0946,8.6586
2000-03-29,29.81,30.25,29.75,8.61,578300,0.2888,8.6806,,8.712,8.9014,8.6534,46.0765,8.7307,,8.6478,9.0913,8.6197
2000-03-30,29.94,30.38,29.5,8.58,813400,0.2864,8.6668,,8.6991,8.8887,8.6344,45.2321,8.7176,,8.6582,9.0812,8.6019
2000-03-31,29.75,29.75,28.88,8.45,1806800,0.2839,8.6379,,8.6754,8.8715,8.5882,42.1801,8.6994,,8.6605,9.0572,8.5994
2000-04-03,29.13,29.38,28.88,8.48,564000,0.274,8.6174,,8.6572,8.8563,8.5623,43.3037,8.695,,8.6601,9.015,8.5759
2000-04-04,29.25,29.94,29.06,8.58,805000,0.2726,8.612,,8.6496,8.8453,8.566,46.3005,8.6679,,8.6705,8.9725,8.5709
2000-04-05,29.63,30.44,29.44,8.61,637500,0.2738,8.612,,8.646,8.8362,8.5774,47.4228,8.6238,,8.6774,8.9411,8.5709
2000-04-06,30.0,30.0,29.06,8.58,535800,0.2737,8.6074,,8.6394,8.826,8.5774,46.3789,8.6071,,8.6754,8.9082,8.5556
2000-04-07,29.31,29.69,29.06,8.52,348200,0.2672,8.596,,8.6282,8.8141,8.5635,44.7011,8.5812,,8.6635,8.8792,8.5428
2000-04-10,29.31,30.19,29.25,8.72,417500,0.2675,8.6128,,8.6372,8.8105,8.6031,51.5551,8.5827,,8.6643,8.8642,8.5635
2000-04-11,30.13,30.56,29.81,8.63,376000,0.2639,8.615,,8.6364,8.8034,8.6096,48.5498,8.5943,,8.6684,8.8388,8.5891
2000-04-12,29.69,30.69,29.69,8.63,805400,0.2658,8.6169,,8.6357,8.7965,8.6145,48.5498,8.5928,,8.6521,8.8134,8.6098
2000-04-13,29.88,30.38,29.63,8.72,553800,0.2623,8.6309,,8.6439,8.7936,8.6414,51.8079,8.6007,,8.6267,8.7959,8.6304
2000-04-14,29.88,30.38,29.0,8.52,618500,0.2721,8.6164,,8.6323,8.783,8.6115,45.1662,8.5943,,8.6123,8.7712,8.6176
2000-04-17,28.94,29.88,28.75,8.47,1130200,0.276,8.5965,,8.6166,8.7706,8.5754,43.512,8.5788,,8.5914,8.7511,8.6019
2000-04-18,29.38,30.5,29.31,8.77,892200,0.2821,8.6201,,8.6316,8.7707,8.6251,53.7,8.5903,,8.595,8.7386,8.6379
2000-04-19,30.13,30.31,29.56,8.72,590800,0.2775,8.6337,,8.6402,8.7688,8.6493,51.9854,8.6007,,8.6078,8.725,8.6379
2000-04-20,30.25,31.0,30.19,8.92,307600,0.2757,8.6717,,8.6667,8.7747,8.7166,57.5055,8.6342,,8.6212,8.7189,8.6792
2000-04-24,30.81,32.25,30.69,9.28,546700,0.2882,8.7529,,8.7252,8.7945,8.8576,65.3838,8.691,,8.6547,8.7211,8.7723
2000-04-25,31.81,33.0,31.81,9.54,599900,0.2922,8.8572,,8.8023,8.8236,9.027,69.6498,8.7595,,8.7009,8.7266,8.8885
2000-04-26,32.5,34.25,32.38,9.9,701400,0.31,8.9958,,8.9066,8.8657,9.2445,74.4639,8.8513,,8.7615,8.7383,9.0849
2000-04-27,33.94,33.94,32.75,9.52,666100,0.3177,9.0654,,8.9648,8.8912,9.3129,63.1576,8.9185,,8.8068,8.7407,9.235
2000-04-28,32.63,32.75,32.19,9.45,943100,0.3092,9.1161,,9.0106,8.913,9.346,61.2464,8.9844,,8.8502,8.7441,9.331
2000-05-01,32.38,32.69,32.0,9.28,701800,0.3014,9.138,,9.0363,8.9274,9.3297,57.0104,9.0243,,8.8918,8.7445,9.4108
2000-05-02,31.94,32.31,31.25,9.06,313400,0.3018,9.1281,,9.0389,8.9327,9.2631,51.9218,9.0554,,8.9207,8.7427,9.4315
2000-05-03,31.31,31.31,30.75,8.92,363200,0.2918,9.1002,,9.0274,8.9322,9.177,48.7949,9.076,,8.9378,8.7398,9.3798
2000-05-04,31.06,33.31,31.06,9.05,917000,0.3227,9.093,,9.0292,8.9366,9.1443,51.5595,9.0992,,8.9595,8.7448,9.3099
2000-05-05,31.38,31.88,31.19,9.1,900700,0.3139,9.094,,9.036,8.9431,9.1335,52.746,9.1405,,8.9857,8.7556,9.1962
2000-05-08,31.31,32.88,31.19,9.43,710000,0.3264,9.1382,,9.0731,8.962,9.2064,59.1046,9.209,,9.0309,8.7764,9.1829
2000-05-09,32.56,32.81,32.13,9.34,767700,0.3172,9.1645,,9.0981,8.9766,9.2387,56.8253,9.2491,,9.0615,8.7936,9.1672
2000-05-10,32.25,32.25,31.56,9.17,771800,0.3088,9.1657,,9.1053,8.9844,9.2224,52.8597,9.2813,,9.0887,8.805,9.1519
2000-05-11,31.56,32.25,31.56,9.34,792500,0.301,9.1883,,9.1272,8.9981,9.2507,56.1549,9.3111,,9.1241,8.8244,9.1908
2000-05-12,32.31,32.63,31.81,9.29,1046200,0.2964,9.2014,,9.1424,9.0094,9.2596,54.9003,9.3115,,9.1523,8.8427,9.2433
2000-05-15,32.38,33.38,32.38,9.66,1025000,0.3021,9.2629,,9.1919,9.035,9.3603,61.9087,9.3206,,9.2093,8.8679,9.3314
2000-05-16,33.25,33.38,32.56,9.64,1260900,0.2975,9.3135,,9.2348,9.0589,9.4308,61.3558,9.3024,,9.2681,8.8909,9.4087
2000-05-17,33.06,33.13,32.0,9.48,673100,0.3034,9.3357,,9.2582,9.0754,9.4432,56.9722,9.2998,,9.3034,8.9131,9.4166
2000-05-18,32.81,33.81,32.63,9.77,507300,0.3061,9.3936,,9.3069,9.1026,9.5248,62.1699,9.3229,,9.3558,8.939,9.4786
2000-05-19,33.5,33.88,33.25,9.75,309600,0.2972,9.4414,,9.3493,9.1281,9.5817,61.6884,9.3566,,9.3975,8.9617,9.5613
2000-05-22,33.69,33.88,33.13,9.61,432800,0.2915,9.4636,,9.3739,9.1469,9.5882,57.6793,9.3955,,9.4138,8.9786,9.6002
2000-05-23,33.69,33.69,32.19,9.5,507800,0.3017,9.4681,,9.3857,9.1607,9.5656,54.7663,9.4368,,9.4119,8.9945,9.6304
2000-05-24,32.81,33.81,32.75,9.54,799400,0.3021,9.4782,,9.4008,9.1757,9.5601,55.779,9.4724,,9.3943,9.0144,9.6134
2000-05-25,32.75,33.88,32.0,9.81,569600,0.3194,9.5221,,9.4395,9.2005,9.622,61.1116,9.5229,,9.4088,9.0315,9.637
2000-05-26,33.38,34.88,33.31,10.0,709900,0.329,9.5864,,9.4933,9.232,9.7175,64.5516,9.5642,,9.4367,9.047,9.7118
2000-05-30,34.38,35.13,33.94,9.9,779300,0.3301,9.6278,,9.5317,9.2581,9.7624,61.3705,9.6043,,9.4675,9.0687,9.73
2000-05-31,34.25,34.88,34.13,9.95,429100,0.3221,9.6711,,9.5718,9.2853,9.8098,62.3953,9.6599,,9.512,9.09,9.7586
2000-06-01,34.5,35.19,34.5,10.15,510000,0.3158,9.7348,,9.6267,9.3191,9.8946,65.8838,9.718,,9.5735,9.119,9.8359
2000-06-02,35.0,35.75,34.13,10.22,646800,0.3267,9.7997,,9.6834,9.3545,9.9763,67.0924,9.7848,,9.6322,9.1541,9.9393
2000-06-05,35.38,35.38,34.0,9.84,496600,0.3319,9.8053,,9.6985,9.3736,9.9427,55.9141,9.7976,,9.6693,9.1779,9.9819
2000-06-06,34.0,35.13,33.75,10.13,509500,0.3368,9.8488,,9.7397,9.4034,9.9899,61.225,9.8326,,9.7046,9.2083,10.0282
2000-06-07,34.75,35.19,34.5,10.06,364800,0.327,9.8769,,9.7702,9.4291,10.0073,59.3016,9.8739,,9.7408,9.2373,10.036
2000-06-08,34.56,34.69,34.0,9.97,281300,0.3191,9.8892,,9.7891,9.4503,9.9978,56.9141,9.8882,,9.7806,9.263,10.0464
2000-06-09,34.56,35.44,34.56,10.22,225500,0.317,9.9335,,9.8303,9.4805,10.0537,61.5882,9.9217,,9.8249,9.2952,10.0848
2000-06-12,35.56,35.94,35.44,10.29,272800,0.3074,9.9815,,9.8744,9.5124,10.1137,62.8358,9.9707,,9.8752,9.3295,10.1055
2000-06-13,35.44,35.94,35.31,10.29,224000,0.2985,10.0231,,9.9144,9.543,10.1587,62.8358,10.0276,,9.9068,9.3664,10.1159
2000-06-14,35.56,35.63,34.13,9.99,508700,0.3082,10.0183,,9.9213,9.5604,10.1157,54.1818,10.0592,,9.924,9.3964,10.1365
2000-06-15,34.31,35.25,34.31,10.13,1498700,0.3056,10.0334,,9.9413,9.5828,10.1197,57.1777,10.0824,,9.9566,9.4275,10.1365
2000-06-16,34.19,34.69,34.0,10.06,1816600,0.2982,10.0374,,9.9529,9.6017,10.1057,55.346,10.0866,,9.9713,9.4566,10.1372
2000-06-19,34.06,35.0,33.25,9.81,539400,0.3137,10.0068,,9.9391,9.6098,10.0312,48.9942,10.0802,,9.9741,9.4812,10.1141
2000-06-20,33.5,33.63,32.88,9.79,430600,0.307,9.9776,,9.9247,9.6167,9.9703,48.5118,10.0685,,9.983,9.5065,10.0521
2000-06-21,33.38,33.69,33.13,9.77,207600,0.2968,9.9498,,9.9099,9.6227,9.9201,48.0749,10.0414,,9.9966,9.5274,9.9772
2000-06-22,33.06,33.13,32.44,9.62,296500,0.2926,9.9062,,9.8826,9.6227,9.8458,44.4795,9.9986,,10.0006,9.5473,9.8814
2000-06-23,32.5,33.19,32.25,9.55,479200,0.2914,9.8587,,9.8508,9.6199,9.7717,42.7576,9.9777,,9.9877,9.5657,9.8189
2000-06-26,32.69,32.88,32.31,9.61,237600,0.2826,9.8249,,9.8274,9.6193,9.7301,44.5156,9.9401,,9.9677,9.5834,9.7437
2000-06-27,32.88,32.94,31.81,9.38,416100,0.2861,9.7662,,9.7853,9.6101,9.6437,39.3751,9.8919,,9.9421,9.6006,9.6467
2000-06-28,31.94,32.5,31.25,9.52,403000,0.2919,9.7334,,9.76,9.6066,9.6128,43.6715,9.8598,,9.9205,9.6217,9.6056
2000-06-29,32.13,32.44,31.63,9.31,502800,0.2881,9.6771,,9.7173,9.595,9.5374,39.0692,9.7948,,9.8786,9.6324,9.5376
2000-06-30,31.44,32.88,30.31,8.98,1005400,0.3214,9.5841,,9.647,9.5708,9.3979,33.092,9.701,,9.8165,9.6376,9.4247
2000-07-03,30.56,31.31,30.56,9.2,607700,0.3142,9.5328,,9.6044,9.5563,9.3484,39.6874,9.6228,,9.7844,9.6432,9.3642
2000-07-05,31.56,32.0,30.75,9.07,319800,0.318,9.4715,,9.5538,9.5374,9.2796,37.4105,9.5576,,9.7315,9.6391,9.2962
2000-07-06,31.0,31.44,30.44,9.18,404500,0.3163,9.433,,9.5184,9.5234,9.2552,40.57,9.4897,,9.6877,9.632,9.2358
2000-07-07,31.25,31.63,31.13,9.26,219600,0.3042,9.4093,,9.4934,9.5129,9.2553,42.6756,9.432,,9.652,9.6192,9.2173
2000-07-10,31.31,31.94,31.19,9.29,286100,0.2982,9.3939,,9.4744,9.5043,9.2649,43.7908,9.3953,,9.6056,9.6147,9.185
2000-07-11,31.69,31.81,31.19,9.33,188400,0.2899,9.3852,,9.4605,9.4974,9.2809,44.8573,9.3626,,9.5573,9.6123,9.1875
2000-07-12,31.5,31.75,31.38,9.26,170900,0.277,9.3679,,9.441,9.488,9.2746,43.0258,9.3258,,9.5054,9.6118,9.227
2000-07-13,31.63,31.88,31.31,9.35,218100,0.2691,9.3651,,9.432,9.4824,9.2926,45.9716,9.3061,,9.4734,9.6175,9.248
2000-07-14,31.94,32.19,31.56,9.31,394100,0.2631,9.3579,,9.4205,9.4757,9.2973,45.0016,9.2891,,9.4324,9.6254,9.282
2000-07-17,31.5,31.94,31.5,9.31,246200,0.2536,9.3517,,9.4101,9.4693,9.3008,45.0016,9.2681,,9.3948,9.6307,9.3004
2000-07-18,31.94,32.25,31.56,9.37,331700,0.2499,9.3538,,9.406,9.4653,9.3174,47.053,9.2669,,9.3728,9.636,9.3164
2000-07-19,32.06,32.63,31.88,9.48,378800,0.2478,9.3701,,9.4127,9.4657,9.357,50.8942,9.2637,,9.3572,9.637,9.3424
2000-07-20,32.38,32.5,32.13,9.55,252200,0.2379,9.394,,9.4257,9.469,9.4051,53.3565,9.2807,,9.3462,9.6413,9.3739
2000-07-21,32.5,32.69,32.19,9.48,280100,0.2314,9.4049,,9.4305,9.4692,9.4228,50.6229,9.3162,,9.3388,9.6473,9.4054
2000-07-24,32.13,32.31,31.75,9.42,302300,0.2266,9.4069,,9.4295,9.4673,9.4221,48.5856,9.3319,,9.3324,9.649,9.4159
2000-07-25,32.25,32.5,31.75,9.38,266400,0.2262,9.404,,9.4252,9.4641,9.4128,47.2911,9.3542,,9.3213,9.651,9.4264
2000-07-26,31.75,31.94,31.31,9.32,374700,0.2232,9.3924,,9.4149,9.4583,9.3889,44.8259,9.3638,,9.318,9.6441,9.4272
2000-07-27,31.94,32.63,31.31,9.27,494200,0.235,9.3765,,9.4014,9.451,9.36,43.2427,9.3651,,9.3056,9.6367,9.4138
2000-07-28,31.75,31.94,31.38,9.29,441700,0.23,9.3655,,9.3912,9.4449,9.3434,44.2325,9.3651,,9.3047,9.633,9.3877
2000-07-31,31.75,32.13,31.13,9.26,363900,0.2345,9.3508,,9.3783,9.4374,9.3214,42.7417,9.3598,,9.3186,9.6227,9.3458
