date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2004-06-01,6.1,7.05,6.08,7.0,198200,177767.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-02,6.4,9.5,6.4,7.21,572200,-95412.3445,,,,,,,,,,,,,,,,,,,6.08,,,,,,,,,
2004-06-03,7.39,8.0,7.3,7.46,248500,-230312.3445,,,,,,,,,,,,,,,,,,,6.1142,,,,,,,,,
2004-06-04,7.3,7.9,7.2,7.68,186600,-161003.7731,,,,,,,,,,,,,,,,,,,6.1481,,,,,,,,,
2004-06-07,8.17,8.55,7.5,7.77,131800,-225020.916,,,,,,,,,,,,,,,,,,,6.1816,,,,,,,,,
2004-06-08,8.0,8.23,7.9,8.06,81400,-227487.5826,,,,,,,,,,,,,,,,,,,6.2148,,,,,,,,,
2004-06-09,8.64,8.75,8.14,8.26,133700,-308584.3039,,,,,,,,,,,7.6343,,,,,,,,6.2476,,,,,7.6343,,,,
2004-06-10,8.5,8.5,7.78,7.9,113800,-384450.9706,,,,,,,,,,,7.7007,,,,,,,,6.2801,,,,,7.7629,,,,
2004-06-14,8.3,8.36,7.7,7.76,31000,-409814.607,,,,,,,,,,,7.7155,,,,,,,,6.3123,,,,,7.8414,52.5329,44.7828,,
2004-06-15,7.69,8.0,7.02,7.22,172900,-512071.0932,,,,,,,,,,,7.5917,,,,,,,,6.3442,,,,,7.8071,42.1075,25.8407,,
2004-06-16,7.01,7.2,6.45,6.62,113900,-574336.4265,,,,,,,,,,,7.3487,,,,,-0.38,-5.4286,,6.3758,,,,,7.6557,27.958,13.2507,,
2004-06-17,6.7,6.7,6.03,6.12,149700,-683818.5161,,,,,,,,,,,7.0416,,,,,-1.09,-15.1179,,9.5,,,,,7.42,15.5411,7.5319,,
2004-06-18,6.25,6.45,6.1,6.23,30400,-691635.6589,,,,,,,,,,,6.8387,,,,,-1.23,-16.4879,,9.4653,,,,,7.1586,9.1074,6.5396,,
2004-06-21,6.4,6.81,5.5,5.9,49800,-711023.4452,,,,,,,7.2279,,,,6.604,,,,,-1.78,-23.1771,,9.4309,7.2279,,,,6.8214,7.8276,9.4113,,
2004-06-22,5.32,6.03,5.26,5.91,33600,-687896.1725,,,0.9299,,,,7.0521,,,,6.4305,,,,56.2529,-1.86,-23.9382,35.8442,9.3523,7.15,,,,6.5371,11.772,19.3651,,
2004-06-23,6.05,6.05,5.8,6.0,28100,-671036.1725,,,0.8814,,,,6.9119,,,,6.3229,,,,39.5902,-2.06,-25.5583,37.4196,9.2296,7.0636,,,,6.2857,20.3981,32.4178,,
2004-06-24,6.0,6.75,5.9,6.55,39000,-650389.1136,,,0.8791,,,,6.8636,,,,6.3797,,,,49.0361,-1.71,-20.7022,46.1262,9.1105,6.9986,,,,6.19,35.5357,54.8243,,
2004-06-25,6.48,7.54,6.34,7.35,45700,-619160.7803,,,0.902,,,,6.9285,,,,6.6222,,,,42.4051,-0.55,-6.962,55.7663,8.995,6.975,,,,6.2943,53.8179,74.2115,,
