date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
1999-11-23,8.44,8.44,8.44,8.44,60000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-24,8.44,10.69,8.44,10.5,917700,762710.6667,,,,,,,,,,,,,,,,,,,,,8.4375,,,,,,,,,
1999-11-26,10.5,10.5,10.5,10.5,32700,762710.6667,,,,,,,,,,,,,,,,,,,,,8.44,,,,,,,,,
1999-11-29,10.62,10.62,9.25,9.25,511000,251710.6667,,,,,,,,,,,,,,,,,,,,,8.44,,,,,,,,,
1999-11-30,9.38,9.38,8.5,8.81,2424000,-438090.4762,,,,,,,,,,,,,,,,,,,,,8.4625,,,,,,,,,
1999-12-01,9.0,10.5,9.0,9.62,462000,-515090.4762,,,,,,,,,,,,,,,,,,,,,8.4848,,,,,,,,,
1999-12-02,10.0,10.0,9.25,9.38,799500,-1048090.4762,,,,,,,,,,,,9.5001,,,,,,,,,8.5,,,,,,9.5001,,,
1999-12-03,9.5,9.62,9.31,9.44,292300,-1106175.7326,,,,,,,,,,,,9.4846,,,,,,,,,8.5219,,,,,,9.643,,,
1999-12-06,9.38,9.69,9.19,9.25,239100,-1285978.9326,,,,,,,,,,,,9.4259,,,,,,,,,8.5436,,,,,,9.4644,,,
1999-12-07,9.19,9.25,8.88,8.94,753300,-1786170.1326,,,,,,,,,,,,9.3039,,,,,,,,,8.565,,,,,,9.2413,,,
1999-12-08,9.06,9.62,8.94,9.0,294100,-2027186.5809,,,,,,,,,,,,9.228,,,,,,0.5625,6.6667,,8.5863,,,,,,9.2056,,,
1999-12-09,9.0,9.0,8.06,8.38,801700,-2294990.3163,,,,,,,,,,,,9.0147,,,,,,-2.125,-20.2381,,10.69,,,,,,9.143,,,
1999-12-10,8.19,8.31,8.06,8.06,574400,-2869390.3163,,,,,,,,,,,,8.7768,,,,,,-2.437,-23.2095,,10.6637,,,,,,8.9199,,,
1999-12-13,8.06,8.12,7.94,7.94,748300,-3617690.3163,,,,,,,9.1073,,,,,8.5671,,,,,,-1.312,-14.1838,,10.6377,9.1073,,,,,8.7146,,,
1999-12-14,7.94,8.0,7.81,7.94,84700,-3589155.0221,,,0.7451,,,,8.9514,,,,,8.4098,,,,,20.5674,-0.875,-9.9285,46.1568,10.5837,9.0716,,,,,8.5003,,,
1999-12-15,7.94,8.38,7.88,8.06,275500,-3657479.0221,,,0.7276,,,,8.833,,,,,8.3231,,,,,13.2202,-1.562,-16.2286,47.2495,10.5006,8.8976,,,,,8.3307,,,
1999-12-16,8.19,8.5,8.19,8.31,150900,-3687465.5606,,,0.7068,,,,8.7636,,,,,8.3206,,,,,14.2813,-1.062,-11.328,49.4587,10.42,8.7414,,,,,8.2414,,,
1999-12-17,8.38,8.38,8.38,8.38,178700,-3687465.5606,,,0.6608,,,,8.7118,,,,,8.3342,,,,,17.074,-1.063,-11.263,50.0178,10.3418,8.6789,,,,,8.1521,,,
1999-12-20,8.38,8.62,8.31,8.44,369700,-3760931.5862,,,0.6359,,,,8.6753,,,,,8.3601,,,,,28.9436,-0.812,-8.7784,50.6156,10.2659,8.6521,,,,,8.1611,,,
1999-12-21,8.69,8.69,8.38,8.38,86900,-3847831.5862,,,0.6128,7.3518,8.8502,10.3486,8.6353,,8.8502,,,8.3639,,,,,23.521,-0.563,-6.2989,49.972,10.1923,8.5628,,8.8502,,,8.2057,,,
1999-12-22,9.12,9.12,8.62,8.75,521400,-4108531.5862,,,0.6226,7.3785,8.8658,10.3532,8.6506,,8.8407,,,8.4604,,,,,35.0553,-0.25,-2.7778,53.7425,10.1209,8.5181,,8.8658,,,8.3217,,93.6263,100.0
1999-12-23,8.75,9.19,8.75,8.88,148600,-4172314.2346,,,0.6094,7.4994,8.7846,10.0698,8.6805,,8.8439,,,8.564,,,,,39.157,0.5,5.9701,54.9611,10.0517,8.4779,,8.7846,,,8.4556,,93.6263,100.0
1999-12-27,8.88,9.25,8.88,9.0,57400,-4191447.568,,,0.5927,7.6849,8.7096,9.7343,8.7231,,8.8588,,,8.673,,,,,41.9368,0.937,11.621,56.2036,9.9845,8.4601,,8.7096,,,8.5894,,100.0,100.0
1999-12-28,8.94,9.19,8.75,9.19,262700,-3928747.568,,,0.5816,7.688,8.7065,9.725,8.7851,,8.8902,,,8.8018,,,,,52.9168,1.25,15.747,58.0768,9.9194,8.4779,,8.7065,,,8.7144,,100.0,100.0
1999-12-29,9.25,9.62,9.19,9.38,233600,-3962424.4558,,,0.5713,7.6757,8.7346,9.7935,8.8637,,8.9363,,,8.9451,,,,,52.2885,1.437,18.1028,59.9134,9.8562,8.5047,,8.7346,,,8.8573,,100.0,100.0
1999-12-30,9.69,10.13,8.88,9.25,1056000,-4387348.7586,,,0.6201,7.7087,8.7158,9.723,8.9152,,8.9662,,,9.0213,,,,,72.455,1.187,14.7216,58.0817,7.813,8.5672,,8.7158,,,8.9733,,87.671,63.0131
1999-12-31,9.25,9.75,9.25,9.44,263000,-4452572.7586,,,0.6116,7.7033,8.719,9.7347,8.9849,,9.0111,,,9.1255,,,,,82.9171,1.125,13.533,60.0595,7.8362,8.6654,,8.719,,,9.1251,,87.671,100.0
2000-01-03,9.44,9.44,9.44,9.44,315400,-4452572.7586,19.9346,,0.5679,7.7033,8.719,9.7347,9.0453,,9.0518,,,9.2036,,,,,89.8573,1.063,12.6925,60.0595,7.8591,8.7726,,8.719,,,9.2234,,87.671,100.0
2000-01-04,9.38,9.38,8.94,9.12,444300,-4516625.1614,19.921,,0.563,7.7087,8.7127,9.7168,9.056,,9.0588,,,9.184,,,,,82.1099,0.687,8.1417,55.0448,7.8818,8.8574,,8.7127,,,9.2591,,66.6667,0.0
2000-01-05,9.06,9.44,9.06,9.31,109100,-4480258.4947,19.9956,,0.5496,7.6977,8.7315,9.7653,9.0902,,9.083,8.9585,,9.2162,,,,,81.5369,0.938,11.2,57.3483,7.9043,8.9466,,8.7315,8.9585,,9.3039,,48.6453,45.936
2000-01-06,9.62,9.62,9.12,9.25,120700,-4540608.4947,20.3268,,0.546,7.6917,8.744,9.7963,9.1115,,9.0989,8.9774,,9.2247,,,,,81.4733,0.5,5.7143,56.3071,7.9266,9.0136,,8.744,8.9856,,9.3127,,23.7028,25.1723
