date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2014-03-21,16.05,16.45,15.95,4.63,2379300,-1903440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,16.05,16.29,16.03,4.66,242500,-2015363.0769,,,,,,,,,,,,,,,,,,,,,4.612,,,,,,,,,
2014-03-25,16.2,16.74,16.2,4.77,217400,-1983155.6695,,,,,,,,,,,,,,,,,,,,,4.613,,,,,,,,,
2014-03-26,16.7,16.75,16.39,4.83,106700,-1906094.5584,,,,,,,,,,,,,,,,,,,,,4.6176,,,,,,,,,
2014-03-27,16.5,16.5,16.25,4.84,51600,-1916414.5584,,,,,,,,,,,,,,,,,,,,,4.6243,,,,,,,,,
2014-03-28,16.35,16.4,16.2,4.79,39400,-1955814.5584,,,,,,,,,,,,,,,,,,,,,4.6346,,,,,,,,,
2014-03-31,16.27,16.6,16.15,4.91,254800,-1701014.5584,,,,,,,,,,,,4.7753,,,,,,,,,4.6445,,,,,,4.7753,,,
2014-04-01,16.64,16.64,16.35,4.91,116300,-1616797.317,,,,,,,,,,,,4.8093,,,,,,,,,4.6579,,,,,,4.816,,,
2014-04-02,16.64,16.64,16.38,4.91,94100,-1551651.1632,,,,,,,,,,,,4.8349,,,,,,,,,4.6738,,,,,,4.8526,,,
2014-04-03,16.65,16.65,16.38,4.93,59800,-1491851.1632,,,,,,,,,,,,4.8578,,,,,,,,,4.6888,,,,,,4.8744,,,
2014-04-04,16.65,16.69,16.42,4.93,294900,-1284328.941,,,,,,,,,,,,4.8749,,,,,,0.2998,6.4811,,4.7054,,,,,,4.8883,,,
2014-04-07,16.7,17.11,16.47,5.0,134200,-1242391.441,,,,,,,,,,,,4.9055,,,,,,0.3419,7.345,,4.724,,,,,,4.9111,,,
2014-04-08,16.75,16.94,16.59,4.98,67200,-1221271.441,,,,,,,,,,,,4.9233,,,,,,0.2027,4.2454,,4.7545,,,,,,4.9373,,,
2014-04-09,16.94,16.99,16.61,5.0,69500,-1181034.5989,,,,,,,4.8629,,,,,4.9433,,,,,,0.1744,3.6109,,4.7822,4.8629,,,,,4.9504,,,
2014-04-10,16.97,16.98,16.68,4.98,130000,-1189701.2655,,,0.104,,,,4.878,,,,,4.9516,,,,,87.1719,0.1391,2.8746,82.8104,4.8074,4.8879,,,,,4.9597,,,
2014-04-11,16.62,16.99,16.6,4.98,110800,-1164132.0347,,,0.1048,,,,4.892,,,,,4.9593,,,,,79.8503,0.1894,3.9506,83.0133,4.8304,4.9112,,,,,4.9699,,,
