date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2014-09-30,20.02,20.02,19.82,18.43,6803,-6803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-01,19.57,19.57,19.46,18.1,8570,-15373.0,,,,,,,,,,,,,,,,,,,18.6197,,,,,,,,,
2014-10-02,19.33,19.58,19.33,18.21,15550,177.0,,,,,,,,,,,,,,,,,,,18.6145,,,,,,,,,
2014-10-03,19.81,19.84,19.81,18.45,8510,8687.0,,,,,,,,,,,,,,,,,,,18.6017,,,,,,,,,
2014-10-06,19.93,19.93,19.71,18.33,5337,3350.0,,,,,,,,,,,,,,,,,,,18.5893,,,,,,,,,
2014-10-07,19.57,19.57,19.5,18.14,4822,-1472.0,,,,,,,,,,,,,,,,,,,18.577,,,,,,,,,
2014-10-08,19.35,19.56,19.19,18.19,4108,2636.0,,,,,,,,,,,18.2644,,,,,,,,18.5651,,,,,18.2644,,,,
2014-10-09,19.53,19.53,19.09,17.86,6773,-750.5,,,,,,,,,,,18.1626,,,,,,,,18.5435,,,,,18.1821,,,,
2014-10-10,19.12,19.12,18.67,17.36,4278,-5028.5,,,,,,,,,,,17.963,,,,,,,,18.512,,,,,18.0776,31.9922,21.0317,,
2014-10-13,18.66,18.75,18.54,17.44,3931,-1097.5,,,,,,,,,,,17.8319,,,,,,,,18.4546,,,,,17.9673,20.8906,11.1638,,
2014-10-14,18.65,18.67,18.65,17.36,9051,2522.9,,,,,,,,,,,17.7135,,,,,-1.0751,-5.8325,,18.3819,,,,,17.8111,14.3498,10.8539,,
2014-10-15,18.59,18.59,18.41,17.13,2900,-377.1,,,,,,,,,,,17.5667,,,,,-0.9691,-5.3557,,18.3136,,,,,17.6389,10.9572,10.8539,,
2014-10-16,18.7,19.02,18.63,17.69,3825,3447.9,,,,,,,,,,,17.5974,,,,,-0.5208,-2.8601,,18.2305,,,,,17.5751,18.1249,32.6671,,
2014-10-17,19.22,19.22,18.96,17.72,6320,1551.9,,,,,,,17.886,,,,17.6277,,,,,-0.7338,-3.9768,,18.1531,17.886,,,,17.5075,32.8256,54.956,,
2014-10-20,19.09,19.15,19.08,17.81,7988,9539.9,,,0.279,,,,17.8759,,,,17.6734,,,,46.1586,-0.5208,-2.8412,39.4984,18.0812,17.8415,,,,17.5009,57.6725,85.3944,,
2014-10-21,19.34,19.54,19.34,18.16,15084,23150.8531,,,0.2849,,,,17.9143,,,,17.796,,,,58.5539,0.0279,0.1538,46.3774,17.126,17.8464,,,,17.6151,76.7234,89.8198,,
2014-10-22,19.59,19.59,19.3,17.95,6859,16291.8531,,,0.2839,,,,17.9191,,,,17.8346,,,,46.7712,-0.2418,-1.3292,43.1775,17.1365,17.8278,,,,17.6882,87.3179,86.7396,,
2014-10-23,19.37,19.54,19.37,18.09,3852,16065.2649,,,0.2795,,,,17.9418,,,,17.8983,,,,43.7149,0.2325,1.3021,45.8038,17.1582,17.8019,,,,17.7926,86.2621,82.2271,,
2014-10-24,19.4,19.4,19.38,18.04,2840,18905.2649,,,0.2642,,,,17.9553,,,,17.9345,,,,45.1094,0.6789,3.91,45.0563,17.1794,17.7813,,,,17.9236,79.6905,70.1048,,
