date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2015-07-01,19.5,20.0,18.74,199.0,1712495,144066.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-02,20.35,20.35,19.25,195.0,1788356,46520.2554,,,,,,,,,,,,,,,,,,,,,187.4,,,,,,,,,
2015-07-06,19.57,20.15,19.25,194.5,813627,1319.1443,,,,,,,,,,,,,,,,,,,,,187.561,,,,,,,,,
2015-07-07,19.54,19.95,19.06,191.7,1257427,-93340.5636,,,,,,,,,,,,,,,,,,,,,187.7204,,,,,,,,,
2015-07-08,19.4,19.83,17.79,186.8,1218978,-108876.4557,,,,,,,,,,,,,,,,,,,,,203.5,,,,,,,,,
2015-07-09,19.0,19.12,18.31,183.6,1858400,-272463.4721,,,,,,,,,,,,,,,,,,,,,203.244,,,,,,,,,
2015-07-10,18.56,18.9,18.11,182.6,1261262,-350910.7926,,,,,,,,,,,,190.4571,,,,,,,,,202.9906,,,,,,190.4571,,,
2015-07-13,18.56,18.56,18.12,183.5,529804,-348514.107,,,,,,,,,,,,188.7179,,,,,,,,,202.7397,,,,,,188.2429,,,
2015-07-14,18.0,18.4,18.0,183.9,422197,-308406.057,,,,,,,,,,,,187.5134,,,,,,,,,202.4913,,,,,,186.6571,,,
2015-07-15,18.4,18.52,18.26,183.9,349028,-308406.057,,,,,,,,,,,,186.61,,,,,,,,,202.2453,,,,,,185.1429,,,
2015-07-16,18.36,18.5,18.31,184.5,1164435,-253248.8465,,,,,,,,,,,,186.0825,,,,,,-14.5,-7.2864,,202.0019,,,,,,184.1143,,,
2015-07-17,18.82,18.82,18.27,185.1,274379,-256740.8283,,,,,,,,,,,,185.8369,,,,,,-9.9,-5.0769,,201.7609,,,,,,183.8714,,,
2015-07-20,18.39,18.52,18.35,184.8,328715,-239338.5342,,,,,,,,,,,,185.5777,,,,,,-9.7,-4.9871,,201.5223,,,,,,184.0429,,,
