date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2012-05-04,0.51,1.15,0.51,119.6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,1.15,1.15,1.15,119.6,0,0.0,,,,,,,,,,,,,,,,,,,,,53.04,,,,,,,,,
2012-05-08,0.51,1.0,0.51,104.0,0,0.0,,,,,,,,,,,,,,,,,,,,,119.6,,,,,,,,,
2012-05-09,1.0,1.0,1.0,104.0,0,0.0,,,,,,,,,,,,,,,,,,,,,119.6,,,,,,,,,
2012-05-10,1.0,1.0,1.0,104.0,0,0.0,,,,,,,,,,,,,,,,,,,,,118.9344,,,,,,,,,
2012-05-11,1.01,1.01,1.01,105.04,0,0.0,,,,,,,,,,,,,,,,,,,,,118.2755,,,,,,,,,
2012-05-14,1.01,1.03,1.01,107.12,2500,24.0,,,,,,,,,,,,109.0514,,,,,,,,,117.6231,,,,,,109.0514,,,
2012-05-15,0.62,1.01,0.6,105.04,3900,61.0,,,,,,,,,,,,108.0486,,,,,,,,,116.9773,,,,,,106.9714,,,
2012-05-16,1.01,1.01,1.01,105.04,0,61.0,,,,,,,,,,,,107.2964,,,,,,,,,116.3379,,,,,,104.8914,,,
2012-05-17,0.94,0.94,0.94,97.76,0,61.0,,,,,,,,,,,,104.9123,,,,,,,,,115.7049,,,,,,104.0,,,
2012-05-18,0.94,0.94,0.94,97.76,0,61.0,,,,,,,,,,,,103.1242,,,,,,-21.84,-18.2609,,115.0783,,,,,,103.1086,,,
2012-05-21,0.94,0.94,0.94,97.76,0,61.0,,,,,,,,,,,,101.7832,,,,,,-21.84,-18.2609,,114.4579,,,,,,102.2171,,,
2012-05-22,0.94,0.94,0.94,97.76,0,61.0,,,,,,,,,,,,100.7774,,,,,,-6.24,-6.0,,113.8437,,,,,,101.1771,,,
