date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma,stoch_14_slowd,stoch_14_slowk,stochrsi_14_fastd,stochrsi_14_fastk
2020-10-29,19.4,19.74,17.02,17.7,11098382,-5549191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,17.49,18.73,16.78,18.3,2008571,-4418401.671,,,,,,,,,,,,,,,,,,,19.74,,,,,,,,,
2020-11-02,18.3,19.8,17.92,19.75,1640598,-2864838.0476,,,,,,,,,,,,,,,,,,,16.78,,,,,,,,,
2020-11-03,19.75,21.43,19.5,21.0,2075379,-1714239.3274,,,,,,,,,,,,,,,,,,,16.78,,,,,,,,,
2020-11-04,21.11,22.51,20.6,21.0,6056445,-5233953.4373,,,,,,,,,,,,,,,,,,,16.873,,,,,,,,,
2020-11-05,21.0,24.43,21.0,22.75,1048017,-5212565.3353,,,,,,,,,,,,,,,,,,,17.0421,,,,,,,,,
2020-11-06,22.92,24.95,22.4,24.0,1125807,-4925594.9235,,,,,,,,,,,20.6429,,,,,,,,17.3376,,,,,20.6429,,,,
2020-11-09,25.25,27.5,24.3,26.22,1185755,-4688443.9235,,,,,,,,,,,22.0371,,,,,,,,17.7182,,,,,21.86,,,,
2020-11-10,26.06,26.69,21.7,21.84,1003258,-5635406.8855,,,,,,,,,,,21.9879,,,,,,,,18.3051,,,,,22.3657,75.0206,62.8224,,
2020-11-11,22.18,22.81,21.64,21.98,358455,-5785529.065,,,,,,,,,,,21.9859,,,,,,,,18.8568,,,,,22.6843,61.5611,39.016,,
2020-11-12,22.0,23.23,21.81,21.95,372722,-6084756.5861,,,,,,,,,,,21.9769,,,,,4.25,24.0113,,19.3754,,,,,22.82,38.2059,12.7793,,
